,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:06:00,95.617,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
1,2023-10-12 01:00:00,95.634,short,short,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
2,2023-10-12 00:57:00,95.64,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,short,long
3,2023-10-12 00:54:00,95.641,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
4,2023-10-12 00:51:00,95.656,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
5,2023-10-12 00:48:00,95.652,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
6,2023-10-12 00:45:00,95.644,long,long,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
7,2023-10-12 00:42:00,95.636,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
8,2023-10-12 00:39:00,95.626,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,short,long
9,2023-10-12 00:36:00,95.614,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
10,2023-10-12 00:33:00,95.6,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,short,short,long
11,2023-10-12 00:30:00,95.604,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
12,2023-10-12 00:27:00,95.623,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,short,long
13,2023-10-12 00:24:00,95.601,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
14,2023-10-12 00:21:00,95.593,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
15,2023-10-12 00:18:00,95.642,long,long,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,short
16,2023-10-12 00:15:00,95.65,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,short,short,short
17,2023-10-12 00:12:00,95.665,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
18,2023-10-12 00:09:00,95.675,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,short,short
19,2023-10-12 00:06:00,95.638,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,short
20,2023-10-12 00:03:00,95.638,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,short
21,2023-10-11 23:57:00,95.676,neutral,neutral,short,long,short,Interval.in_3_minute,AUDJPY,long,short,long,short
22,2023-10-11 23:54:00,95.682,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,short
23,2023-10-11 23:51:00,95.69,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
24,2023-10-11 23:48:00,95.7,neutral,neutral,short,short,long,Interval.in_3_minute,AUDJPY,long,long,long,short
25,2023-10-11 23:45:00,95.686,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
26,2023-10-11 23:42:00,95.682,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
27,2023-10-11 23:39:00,95.674,long,long,short,short,short,Interval.in_3_minute,AUDJPY,long,short,long,short
28,2023-10-11 23:36:00,95.676,long,long,short,long,short,Interval.in_3_minute,AUDJPY,long,short,long,short
29,2023-10-11 23:33:00,95.692,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,short
30,2023-10-11 23:30:00,95.695,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
31,2023-10-11 23:27:00,95.696,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
32,2023-10-11 23:24:00,95.694,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
33,2023-10-11 23:21:00,95.681,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
34,2023-10-11 23:18:00,95.68,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
35,2023-10-11 23:15:00,95.662,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
36,2023-10-11 23:12:00,95.664,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
37,2023-10-11 23:09:00,95.658,neutral,neutral,short,long,short,Interval.in_3_minute,AUDJPY,long,short,long,short
38,2023-10-11 23:06:00,95.664,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,short
39,2023-10-11 23:03:00,95.668,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
40,2023-10-11 23:00:00,95.678,short,short,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
41,2023-10-11 22:57:00,95.647,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
42,2023-10-11 22:54:00,95.64,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
43,2023-10-11 22:51:00,95.643,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
44,2023-10-11 22:48:00,95.64,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
45,2023-10-11 22:45:00,95.648,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
46,2023-10-11 22:42:00,95.64,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
47,2023-10-11 22:39:00,95.634,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
48,2023-10-11 22:36:00,95.627,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
49,2023-10-11 22:33:00,95.62,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
50,2023-10-11 22:30:00,95.621,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
51,2023-10-11 22:27:00,95.614,long,long,short,short,long,Interval.in_3_minute,AUDJPY,long,long,long,short
52,2023-10-11 22:24:00,95.607,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
53,2023-10-11 22:21:00,95.601,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
54,2023-10-11 22:18:00,95.587,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,long,short
55,2023-10-11 22:15:00,95.594,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,long,short
56,2023-10-11 22:12:00,95.616,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,short,long,short
57,2023-10-11 22:09:00,95.624,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
58,2023-10-11 22:06:00,95.625,neutral,neutral,short,short,long,Interval.in_3_minute,AUDJPY,long,long,long,short
59,2023-10-11 22:03:00,95.624,short,short,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
60,2023-10-11 22:00:00,95.617,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
61,2023-10-11 21:57:00,95.615,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,short
62,2023-10-11 21:54:00,95.631,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
63,2023-10-11 21:51:00,95.644,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
64,2023-10-11 21:48:00,95.61,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
65,2023-10-11 21:45:00,95.588,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
66,2023-10-11 21:42:00,95.6,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
67,2023-10-11 21:39:00,95.6,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
68,2023-10-11 21:36:00,95.593,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
69,2023-10-11 21:33:00,95.583,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,short
70,2023-10-11 21:30:00,95.582,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
71,2023-10-11 21:27:00,95.554,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,short
72,2023-10-11 21:24:00,95.57,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
73,2023-10-11 21:21:00,95.534,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,short
74,2023-10-11 21:18:00,95.498,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,short,short
75,2023-10-11 21:15:00,95.496,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,short
76,2023-10-11 21:12:00,95.492,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,short
77,2023-10-11 21:09:00,95.51,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,short
78,2023-10-11 21:06:00,95.488,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,short
79,2023-10-11 21:03:00,95.484,short,short,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,short
80,2023-10-11 21:00:00,95.478,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,short
81,2023-10-11 20:57:00,95.439,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,short,long
82,2023-10-11 20:54:00,95.427,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
83,2023-10-11 20:51:00,95.414,neutral,short,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
84,2023-10-11 20:48:00,95.418,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
85,2023-10-11 20:45:00,95.372,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
86,2023-10-11 20:42:00,95.389,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
87,2023-10-11 20:39:00,95.376,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
88,2023-10-11 20:36:00,95.389,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
89,2023-10-11 20:33:00,95.386,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,short,short,long
90,2023-10-11 20:30:00,95.422,long,long,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
91,2023-10-11 20:27:00,95.498,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,long,long
92,2023-10-11 20:24:00,95.494,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
93,2023-10-11 20:21:00,95.489,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,long,long
94,2023-10-11 20:18:00,95.49,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,long
95,2023-10-11 20:15:00,95.522,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
96,2023-10-11 20:12:00,95.534,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,long,long
97,2023-10-11 20:09:00,95.528,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,long,long,long
98,2023-10-11 20:06:00,95.508,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
99,2023-10-11 20:03:00,95.497,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,long
100,2023-10-11 20:00:00,95.498,short,short,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
101,2023-10-11 19:57:00,95.509,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,long,long
102,2023-10-11 19:54:00,95.485,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
103,2023-10-11 19:51:00,95.458,long,long,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
104,2023-10-11 19:48:00,95.488,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
105,2023-10-11 19:45:00,95.486,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,long,long
106,2023-10-11 19:42:00,95.498,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,long,long
107,2023-10-11 19:39:00,95.502,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
108,2023-10-11 19:36:00,95.502,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,short
109,2023-10-11 19:33:00,95.468,neutral,neutral,short,long,long,Interval.in_3_minute,AUDJPY,long,long,short,long
110,2023-10-11 19:30:00,95.46,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,long,short,long
111,2023-10-11 19:27:00,95.422,neutral,neutral,short,short,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
112,2023-10-11 19:24:00,95.386,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
113,2023-10-11 19:21:00,95.412,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
114,2023-10-11 19:18:00,95.45,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
115,2023-10-11 19:15:00,95.462,neutral,neutral,short,short,short,Interval.in_3_minute,AUDJPY,long,short,short,long
116,2023-10-11 19:12:00,95.478,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,short,short,long
117,2023-10-11 19:09:00,95.48,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
118,2023-10-11 19:06:00,95.482,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
119,2023-10-11 19:03:00,95.48,long,long,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
120,2023-10-11 19:00:00,95.484,neutral,neutral,short,long,neutral,Interval.in_3_minute,AUDJPY,long,neutral,short,long
121,2023-10-11 18:57:00,95.459,short,short,short,short,neutral,Interval.in_3_minute,AUDJPY,long,short,short,long
