,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,1.2312,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPUSD,long,neutral,long,long
1,2023-10-12 00:15:00,1.2312,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,neutral,long,long
2,2023-10-12 00:00:00,1.23132,long,long,short,long,neutral,Interval.in_15_minute,GBPUSD,long,neutral,long,long
3,2023-10-11 23:45:00,1.231125,long,long,short,long,neutral,Interval.in_15_minute,GBPUSD,long,short,long,long
4,2023-10-11 23:30:00,1.23138,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,neutral,long,long
5,2023-10-11 23:15:00,1.23139,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,long,long,long
6,2023-10-11 23:00:00,1.23134,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,neutral,long,long
7,2023-10-11 22:45:00,1.23087,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,short,short,long
8,2023-10-11 22:30:00,1.231,neutral,neutral,short,long,neutral,Interval.in_15_minute,GBPUSD,long,neutral,short,long
9,2023-10-11 22:15:00,1.23111,neutral,neutral,short,long,long,Interval.in_15_minute,GBPUSD,long,long,short,long
10,2023-10-11 22:00:00,1.23092,neutral,neutral,short,long,long,Interval.in_15_minute,GBPUSD,long,long,short,long
11,2023-10-11 21:45:00,1.23044,neutral,neutral,short,long,long,Interval.in_15_minute,GBPUSD,long,long,short,long
12,2023-10-11 21:30:00,1.22993,neutral,neutral,short,long,long,Interval.in_15_minute,GBPUSD,long,long,short,long
13,2023-10-11 21:15:00,1.22933,neutral,neutral,short,short,long,Interval.in_15_minute,GBPUSD,long,long,short,long
14,2023-10-11 21:00:00,1.22873,short,short,short,short,neutral,Interval.in_15_minute,GBPUSD,long,long,short,long
15,2023-10-11 20:45:00,1.22873,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPUSD,long,neutral,short,long
16,2023-10-11 20:30:00,1.22804,neutral,neutral,short,short,short,Interval.in_15_minute,GBPUSD,long,short,short,long
17,2023-10-11 20:15:00,1.22903,neutral,neutral,short,short,short,Interval.in_15_minute,GBPUSD,long,short,short,short
18,2023-10-11 20:00:00,1.22932,neutral,neutral,short,short,neutral,Interval.in_15_minute,GBPUSD,long,short,long,short
