,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,nw3,nw2
0,0,2023-10-27 12:00:00,OANDA:GBPAUD,1.90982,1.9103,1.90956,1.9103,553.0,Interval.in_30_minute,57412800.0,long,long
1,1,2023-10-27 11:30:00,OANDA:GBPAUD,1.9079,1.91011,1.90738,1.90982,3721.0,Interval.in_30_minute,57411000.0,long,long
2,2,2023-10-27 11:00:00,OANDA:GBPAUD,1.9107,1.91081,1.9078,1.9079,3416.0,Interval.in_30_minute,57409200.0,long,long
3,3,2023-10-27 10:30:00,OANDA:GBPAUD,1.91303,1.91338,1.91048,1.9107,3600.0,Interval.in_30_minute,57407400.0,long,long
4,4,2023-10-27 10:00:00,OANDA:GBPAUD,1.91314,1.91426,1.91256,1.91303,4798.0,Interval.in_30_minute,57405600.0,long,long
5,5,2023-10-27 09:30:00,OANDA:GBPAUD,1.9112,1.91356,1.91086,1.91314,3399.0,Interval.in_30_minute,57403800.0,long,long
6,6,2023-10-27 09:00:00,OANDA:GBPAUD,1.91284,1.91292,1.91043,1.9112,3523.0,Interval.in_30_minute,57402000.0,long,long
7,7,2023-10-27 08:30:00,OANDA:GBPAUD,1.91376,1.91454,1.91262,1.91284,2417.0,Interval.in_30_minute,57400200.0,long,long
8,8,2023-10-27 08:00:00,OANDA:GBPAUD,1.9133,1.91432,1.91286,1.91376,2798.0,Interval.in_30_minute,57398400.0,long,long
9,9,2023-10-27 07:30:00,OANDA:GBPAUD,1.9146,1.9146,1.913095,1.9133,1990.0,Interval.in_30_minute,57396600.0,long,long
10,10,2023-10-27 07:00:00,OANDA:GBPAUD,1.9143,1.91478,1.91414,1.9146,1723.0,Interval.in_30_minute,57394800.0,long,long
11,11,2023-10-27 06:30:00,OANDA:GBPAUD,1.91406,1.914585,1.91389,1.9143,2000.0,Interval.in_30_minute,57393000.0,long,long
12,12,2023-10-27 06:00:00,OANDA:GBPAUD,1.9142,1.91474,1.91384,1.91406,2518.0,Interval.in_30_minute,57391200.0,long,long
13,13,2023-10-27 05:30:00,OANDA:GBPAUD,1.91438,1.914785,1.91354,1.9142,2635.0,Interval.in_30_minute,57389400.0,long,long
14,14,2023-10-27 05:00:00,OANDA:GBPAUD,1.91374,1.91443,1.91298,1.91438,3289.0,Interval.in_30_minute,57387600.0,long,long
15,15,2023-10-27 04:30:00,OANDA:GBPAUD,1.91568,1.91623,1.91291,1.91374,2735.0,Interval.in_30_minute,57385800.0,long,long
16,16,2023-10-27 04:00:00,OANDA:GBPAUD,1.9144,1.91682,1.91428,1.91568,2805.0,Interval.in_30_minute,57384000.0,long,long
17,17,2023-10-27 03:30:00,OANDA:GBPAUD,1.91486,1.9154,1.913555,1.9144,1956.0,Interval.in_30_minute,57382200.0,long,long
18,18,2023-10-27 03:00:00,OANDA:GBPAUD,1.91629,1.91642,1.91426,1.91486,3108.0,Interval.in_30_minute,57380400.0,long,long
19,19,2023-10-27 02:30:00,OANDA:GBPAUD,1.91753,1.91762,1.91597,1.91629,2228.0,Interval.in_30_minute,57378600.0,long,long
