,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:00:00,94.755,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
1,2023-10-16 15:00:00,94.612,long,long,short,long,short,neutral,Interval.in_1_hour,AUDJPY
2,2023-10-16 14:00:00,94.614,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
3,2023-10-16 13:00:00,94.505,neutral,neutral,short,long,long,short,Interval.in_1_hour,AUDJPY
4,2023-10-16 12:00:00,94.529,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
5,2023-10-16 11:00:00,94.582,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
6,2023-10-16 10:00:00,94.626,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
7,2023-10-16 09:00:00,94.608,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
8,2023-10-16 08:00:00,94.494,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
9,2023-10-16 07:00:00,94.486,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
10,2023-10-16 06:00:00,94.502,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
11,2023-10-16 05:00:00,94.45,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
12,2023-10-16 04:00:00,94.432,short,short,short,long,long,neutral,Interval.in_1_hour,AUDJPY
13,2023-10-16 03:00:00,94.229,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
14,2023-10-16 02:00:00,94.396,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
15,2023-10-16 01:00:00,94.316,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
16,2023-10-16 00:00:00,94.188,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
17,2023-10-13 23:00:00,94.162,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
18,2023-10-13 22:00:00,94.175,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
19,2023-10-13 21:00:00,94.154,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
20,2023-10-13 20:00:00,94.186,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
21,2023-10-13 19:00:00,94.14,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
22,2023-10-13 18:00:00,94.096,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
23,2023-10-13 17:00:00,94.216,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
24,2023-10-13 16:00:00,94.548,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
25,2023-10-13 15:00:00,94.596,long,long,short,long,short,neutral,Interval.in_1_hour,AUDJPY
26,2023-10-13 14:00:00,94.512,short,short,short,long,short,neutral,Interval.in_1_hour,AUDJPY
27,2023-10-13 13:00:00,94.408,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
28,2023-10-13 12:00:00,94.463,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
29,2023-10-13 11:00:00,94.64,long,long,short,long,short,neutral,Interval.in_1_hour,AUDJPY
30,2023-10-13 10:00:00,94.676,short,short,short,long,short,neutral,Interval.in_1_hour,AUDJPY
31,2023-10-13 09:00:00,94.586,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
32,2023-10-13 08:00:00,94.647,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
33,2023-10-13 07:00:00,94.526,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
34,2023-10-13 06:00:00,94.762,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
35,2023-10-13 05:00:00,94.768,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
36,2023-10-13 04:00:00,94.757,short,short,short,long,long,long,Interval.in_1_hour,AUDJPY
37,2023-10-13 03:00:00,94.666,short,short,short,long,long,long,Interval.in_1_hour,AUDJPY
38,2023-10-13 02:00:00,94.606,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
39,2023-10-13 01:00:00,94.588,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
40,2023-10-13 00:00:00,94.588,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
41,2023-10-12 23:00:00,94.591,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
42,2023-10-12 22:00:00,94.594,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
43,2023-10-12 21:00:00,94.553,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
44,2023-10-12 20:00:00,94.562,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
45,2023-10-12 19:00:00,94.749,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
46,2023-10-12 18:00:00,94.82,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
47,2023-10-12 17:00:00,94.953,long,long,short,long,short,short,Interval.in_1_hour,AUDJPY
48,2023-10-12 16:00:00,95.042,long,long,short,long,short,neutral,Interval.in_1_hour,AUDJPY
49,2023-10-12 15:00:00,95.402,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
50,2023-10-12 14:00:00,95.55,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
51,2023-10-12 13:00:00,95.525,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
52,2023-10-12 12:00:00,95.608,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDJPY
53,2023-10-12 11:00:00,95.614,short,short,short,long,short,neutral,Interval.in_1_hour,AUDJPY
54,2023-10-12 10:00:00,95.624,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
55,2023-10-12 09:00:00,95.752,short,short,short,long,short,neutral,Interval.in_1_hour,AUDJPY
56,2023-10-12 08:00:00,95.67,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
57,2023-10-12 07:00:00,95.783,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
58,2023-10-12 06:00:00,95.754,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
59,2023-10-12 05:00:00,95.726,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
60,2023-10-12 04:00:00,95.762,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
61,2023-10-12 03:00:00,95.706,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
62,2023-10-12 02:00:00,95.654,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
63,2023-10-12 01:00:00,95.626,short,short,short,long,long,neutral,Interval.in_1_hour,AUDJPY
64,2023-10-12 00:00:00,95.64,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
65,2023-10-11 23:00:00,95.676,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
66,2023-10-11 22:00:00,95.647,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
67,2023-10-11 21:00:00,95.615,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
68,2023-10-11 20:00:00,95.439,short,short,short,long,short,neutral,Interval.in_1_hour,AUDJPY
69,2023-10-11 19:00:00,95.509,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
70,2023-10-11 18:00:00,95.459,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
71,2023-10-11 17:00:00,95.678,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
72,2023-10-11 16:00:00,95.712,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
73,2023-10-11 15:00:00,95.61,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
74,2023-10-11 14:00:00,95.457,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
75,2023-10-11 13:00:00,95.434,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
76,2023-10-11 12:00:00,95.459,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
77,2023-10-11 11:00:00,95.485,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
78,2023-10-11 10:00:00,95.47,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
79,2023-10-11 09:00:00,95.575,neutral,long,short,long,short,neutral,Interval.in_1_hour,AUDJPY
80,2023-10-11 08:00:00,95.528,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
81,2023-10-11 07:00:00,95.58,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
82,2023-10-11 06:00:00,95.578,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
83,2023-10-11 05:00:00,95.57,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDJPY
84,2023-10-11 04:00:00,95.617,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
85,2023-10-11 03:00:00,95.662,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
86,2023-10-11 02:00:00,95.6,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
87,2023-10-11 01:00:00,95.577,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
88,2023-10-11 00:00:00,95.61,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
89,2023-10-10 23:00:00,95.647,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
90,2023-10-10 22:00:00,95.59,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
91,2023-10-10 21:00:00,95.538,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
92,2023-10-10 20:00:00,95.449,long,long,short,long,long,neutral,Interval.in_1_hour,AUDJPY
93,2023-10-10 19:00:00,95.481,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDJPY
94,2023-10-10 18:00:00,95.562,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDJPY
95,2023-10-10 17:00:00,95.453,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDJPY
96,2023-10-10 16:00:00,95.394,short,short,short,short,short,neutral,Interval.in_1_hour,AUDJPY
97,2023-10-10 15:00:00,95.31,neutral,neutral,short,short,short,short,Interval.in_1_hour,AUDJPY
98,2023-10-10 14:00:00,95.324,neutral,neutral,short,short,long,short,Interval.in_1_hour,AUDJPY
99,2023-10-10 13:00:00,95.405,long,long,short,short,long,neutral,Interval.in_1_hour,AUDJPY
100,2023-10-10 12:00:00,95.498,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDJPY
101,2023-10-10 11:00:00,95.554,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDJPY
102,2023-10-10 10:00:00,95.308,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDJPY
103,2023-10-10 09:00:00,95.342,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDJPY
104,2023-10-10 08:00:00,95.344,neutral,neutral,short,short,long,long,Interval.in_1_hour,AUDJPY
105,2023-10-10 07:00:00,95.34,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDJPY
106,2023-10-10 06:00:00,95.34,short,short,short,short,long,neutral,Interval.in_1_hour,AUDJPY
107,2023-10-10 05:00:00,95.29,long,long,short,short,long,neutral,Interval.in_1_hour,AUDJPY
