,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30
0,2023-10-27 12:05:00,OANDA:EURCAD,1.45788,1.4579,1.45778,1.45786,139.0,Interval.in_5_minute,57413100.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,2023-10-27 12:00:00,OANDA:EURCAD,1.45774,1.45791,1.4576,1.45788,393.0,Interval.in_5_minute,57412800.0,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,2023-10-27 11:55:00,OANDA:EURCAD,1.45778,1.45796,1.45767,1.45774,281.0,Interval.in_5_minute,57412500.0,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,2023-10-27 11:50:00,OANDA:EURCAD,1.45732,1.45779,1.4573,1.45778,330.0,Interval.in_5_minute,57412200.0,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,2023-10-27 11:45:00,OANDA:EURCAD,1.45725,1.45748,1.45696,1.45732,275.0,Interval.in_5_minute,57411900.0,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,2023-10-27 11:40:00,OANDA:EURCAD,1.4575,1.45752,1.45722,1.45725,300.0,Interval.in_5_minute,57411600.0,long,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,2023-10-27 11:35:00,OANDA:EURCAD,1.45748,1.45768,1.45743,1.4575,353.0,Interval.in_5_minute,57411300.0,short,short,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,2023-10-27 11:30:00,OANDA:EURCAD,1.45768,1.457725,1.457395,1.45748,256.0,Interval.in_5_minute,57411000.0,long,short,short,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,2023-10-27 11:25:00,OANDA:EURCAD,1.45794,1.45796,1.45751,1.45768,424.0,Interval.in_5_minute,57410700.0,short,short,short,short,long,long,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,2023-10-27 11:20:00,OANDA:EURCAD,1.45776,1.45796,1.45757,1.45794,325.0,Interval.in_5_minute,57410400.0,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10,2023-10-27 11:15:00,OANDA:EURCAD,1.45818,1.45834,1.45769,1.45776,253.0,Interval.in_5_minute,57410100.0,long,short,short,short,short,short,long,short,long,long,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11,2023-10-27 11:10:00,OANDA:EURCAD,1.45815,1.458525,1.45796,1.45818,195.0,Interval.in_5_minute,57409800.0,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
12,2023-10-27 11:05:00,OANDA:EURCAD,1.45794,1.4582,1.45782,1.45815,398.0,Interval.in_5_minute,57409500.0,long,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13,2023-10-27 11:00:00,OANDA:EURCAD,1.45836,1.45842,1.45792,1.45794,366.0,Interval.in_5_minute,57409200.0,long,long,short,long,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
14,2023-10-27 10:55:00,OANDA:EURCAD,1.45825,1.458445,1.45807,1.45836,144.0,Interval.in_5_minute,57408900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
15,2023-10-27 10:50:00,OANDA:EURCAD,1.45841,1.45848,1.458055,1.45825,273.0,Interval.in_5_minute,57408600.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
16,2023-10-27 10:45:00,OANDA:EURCAD,1.45832,1.45846,1.45806,1.45841,384.0,Interval.in_5_minute,57408300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None,None
17,2023-10-27 10:40:00,OANDA:EURCAD,1.45873,1.45879,1.45832,1.45832,351.0,Interval.in_5_minute,57408000.0,long,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None,None
18,2023-10-27 10:35:00,OANDA:EURCAD,1.45901,1.45926,1.45873,1.45873,269.0,Interval.in_5_minute,57407700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None,None
19,2023-10-27 10:30:00,OANDA:EURCAD,1.45989,1.45992,1.45898,1.45901,402.0,Interval.in_5_minute,57407400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None,None
20,2023-10-27 10:25:00,OANDA:EURCAD,1.46001,1.46007,1.459655,1.45989,265.0,Interval.in_5_minute,57407100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None,None
21,2023-10-27 10:20:00,OANDA:EURCAD,1.45946,1.46002,1.4594,1.46001,304.0,Interval.in_5_minute,57406800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None,None
22,2023-10-27 10:15:00,OANDA:EURCAD,1.45942,1.45964,1.45932,1.45946,286.0,Interval.in_5_minute,57406500.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None,None
23,2023-10-27 10:10:00,OANDA:EURCAD,1.45926,1.459485,1.4592,1.45942,316.0,Interval.in_5_minute,57406200.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None,None
24,2023-10-27 10:05:00,OANDA:EURCAD,1.45918,1.45943,1.45907,1.45926,570.0,Interval.in_5_minute,57405900.0,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None,None
25,2023-10-27 10:00:00,OANDA:EURCAD,1.45876,1.45922,1.45856,1.45918,560.0,Interval.in_5_minute,57405600.0,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None,None
26,2023-10-27 09:55:00,OANDA:EURCAD,1.45892,1.45911,1.458555,1.45876,568.0,Interval.in_5_minute,57405300.0,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None,None
27,2023-10-27 09:50:00,OANDA:EURCAD,1.45874,1.458925,1.45852,1.45892,309.0,Interval.in_5_minute,57405000.0,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None,None
28,2023-10-27 09:45:00,OANDA:EURCAD,1.45861,1.458785,1.458475,1.45874,348.0,Interval.in_5_minute,57404700.0,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None,None
29,2023-10-27 09:40:00,OANDA:EURCAD,1.45886,1.45904,1.45854,1.45861,191.0,Interval.in_5_minute,57404400.0,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,None
30,2023-10-27 09:35:00,OANDA:EURCAD,1.45889,1.45913,1.4587,1.45886,198.0,Interval.in_5_minute,57404100.0,short,short,long,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
31,2023-10-27 09:30:00,OANDA:EURCAD,1.45855,1.4589,1.45852,1.45889,306.0,Interval.in_5_minute,57403800.0,short,short,short,long,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
32,2023-10-27 09:25:00,OANDA:EURCAD,1.45835,1.45864,1.4581,1.45855,382.0,Interval.in_5_minute,57403500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
33,2023-10-27 09:20:00,OANDA:EURCAD,1.45827,1.4584,1.45792,1.45835,432.0,Interval.in_5_minute,57403200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,long,short,short,short,short,short,short,short,short,short,short,short
34,2023-10-27 09:15:00,OANDA:EURCAD,1.45838,1.458665,1.45826,1.45827,414.0,Interval.in_5_minute,57402900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short
35,2023-10-27 09:10:00,OANDA:EURCAD,1.45841,1.458725,1.458375,1.45838,460.0,Interval.in_5_minute,57402600.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short
36,2023-10-27 09:05:00,OANDA:EURCAD,1.45862,1.45872,1.45837,1.45841,409.0,Interval.in_5_minute,57402300.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short
37,2023-10-27 09:00:00,OANDA:EURCAD,1.45952,1.4596,1.45862,1.45862,355.0,Interval.in_5_minute,57402000.0,short,short,short,short,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
38,2023-10-27 08:55:00,OANDA:EURCAD,1.45932,1.459525,1.45914,1.45952,186.0,Interval.in_5_minute,57401700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short
39,2023-10-27 08:50:00,OANDA:EURCAD,1.45947,1.45949,1.45926,1.45932,138.0,Interval.in_5_minute,57401400.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
40,2023-10-27 08:45:00,OANDA:EURCAD,1.4592,1.4595,1.45917,1.45947,145.0,Interval.in_5_minute,57401100.0,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short
41,2023-10-27 08:40:00,OANDA:EURCAD,1.45934,1.45937,1.4592,1.4592,172.0,Interval.in_5_minute,57400800.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,short,short,short,short,short
42,2023-10-27 08:35:00,OANDA:EURCAD,1.45902,1.45936,1.45901,1.45934,299.0,Interval.in_5_minute,57400500.0,short,long,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,short,short,short,short,short,short
43,2023-10-27 08:30:00,OANDA:EURCAD,1.45902,1.459125,1.45887,1.45902,217.0,Interval.in_5_minute,57400200.0,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short,short,short,short
44,2023-10-27 08:25:00,OANDA:EURCAD,1.45903,1.45916,1.45898,1.45902,220.0,Interval.in_5_minute,57399900.0,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short,short,short
45,2023-10-27 08:20:00,OANDA:EURCAD,1.4591,1.459185,1.45902,1.45903,205.0,Interval.in_5_minute,57399600.0,short,short,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short,short
46,2023-10-27 08:15:00,OANDA:EURCAD,1.45894,1.45918,1.45892,1.4591,277.0,Interval.in_5_minute,57399300.0,short,short,short,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short
