,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:05:00,95.614,neutral,neutral,short,short,short,Interval.in_5_minute,AUDJPY,long,short,short,long
1,2023-10-12 00:55:00,95.64,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDJPY,long,short,short,long
2,2023-10-12 00:50:00,95.65,long,long,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
3,2023-10-12 00:45:00,95.652,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
4,2023-10-12 00:40:00,95.636,long,long,short,short,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
5,2023-10-12 00:35:00,95.638,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
6,2023-10-12 00:30:00,95.605,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
7,2023-10-12 00:25:00,95.623,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
8,2023-10-12 00:20:00,95.596,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY,long,short,short,long
9,2023-10-12 00:15:00,95.643,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,long
10,2023-10-12 00:10:00,95.665,short,short,short,short,neutral,Interval.in_5_minute,AUDJPY,long,long,long,long
11,2023-10-12 00:05:00,95.656,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDJPY,long,neutral,short,long
12,2023-10-12 00:00:00,95.556,neutral,neutral,short,short,short,Interval.in_5_minute,AUDJPY,long,short,long,long
13,2023-10-11 23:55:00,95.676,neutral,neutral,short,short,neutral,Interval.in_5_minute,AUDJPY,long,short,long,short
14,2023-10-11 23:50:00,95.688,neutral,neutral,short,neutral,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,short
15,2023-10-11 23:45:00,95.699,short,short,short,long,neutral,Interval.in_5_minute,AUDJPY,long,long,long,short
16,2023-10-11 23:40:00,95.682,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,short
17,2023-10-11 23:35:00,95.668,long,long,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,short
18,2023-10-11 23:30:00,95.699,neutral,neutral,short,long,long,Interval.in_5_minute,AUDJPY,long,long,long,short
19,2023-10-11 23:25:00,95.696,neutral,neutral,short,long,long,Interval.in_5_minute,AUDJPY,long,long,long,short
20,2023-10-11 23:20:00,95.691,long,long,short,long,neutral,Interval.in_5_minute,AUDJPY,long,long,long,short
21,2023-10-11 23:15:00,95.68,neutral,neutral,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,short
22,2023-10-11 23:10:00,95.664,long,long,short,long,neutral,Interval.in_5_minute,AUDJPY,long,neutral,long,short
23,2023-10-11 23:05:00,95.674,neutral,neutral,short,long,long,Interval.in_5_minute,AUDJPY,long,long,long,short
24,2023-10-11 23:00:00,95.674,neutral,neutral,short,long,long,Interval.in_5_minute,AUDJPY,long,long,long,short
