,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,0.87192,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,long
1,2023-10-12 00:15:00,0.87178,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,long
2,2023-10-12 00:00:00,0.87244,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,long,short,long
3,2023-10-11 23:45:00,0.87187,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
4,2023-10-11 23:30:00,0.87183,long,long,short,long,neutral,Interval.in_15_minute,AUDCAD,long,short,short,long
5,2023-10-11 23:15:00,0.87189,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,long
6,2023-10-11 23:00:00,0.87202,neutral,short,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
7,2023-10-11 22:45:00,0.87162,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
8,2023-10-11 22:30:00,0.87167,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCAD,long,long,short,long
9,2023-10-11 22:15:00,0.87156,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,long,short,long
10,2023-10-11 22:00:00,0.87142,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
11,2023-10-11 21:45:00,0.87134,neutral,short,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
12,2023-10-11 21:30:00,0.87136,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,short,long
13,2023-10-11 21:15:00,0.87109,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
14,2023-10-11 21:00:00,0.87084,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
15,2023-10-11 20:45:00,0.87102,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,long
16,2023-10-11 20:30:00,0.87022,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,short,short,long
17,2023-10-11 20:15:00,0.8713,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
18,2023-10-11 20:00:00,0.87132,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
19,2023-10-11 19:45:00,0.87129,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
20,2023-10-11 19:30:00,0.87139,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
21,2023-10-11 19:15:00,0.87132,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,short,short,short
22,2023-10-11 19:00:00,0.872,long,long,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
23,2023-10-11 18:45:00,0.87247,neutral,neutral,short,short,long,Interval.in_15_minute,AUDCAD,long,long,short,short
24,2023-10-11 18:30:00,0.87218,neutral,neutral,short,short,long,Interval.in_15_minute,AUDCAD,long,long,short,short
25,2023-10-11 18:15:00,0.87195,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,short,short
26,2023-10-11 18:00:00,0.87187,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
27,2023-10-11 17:45:00,0.87183,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
28,2023-10-11 17:30:00,0.87262,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,short,short
29,2023-10-11 17:15:00,0.87246,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
30,2023-10-11 17:00:00,0.87232,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
31,2023-10-11 16:45:00,0.87277,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
32,2023-10-11 16:30:00,0.87215,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,short,short,short
33,2023-10-11 16:15:00,0.87274,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
34,2023-10-11 16:00:00,0.87283,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
35,2023-10-11 15:45:00,0.87262,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
36,2023-10-11 15:30:00,0.87274,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
37,2023-10-11 15:15:00,0.87258,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
38,2023-10-11 15:00:00,0.87276,neutral,neutral,short,short,long,Interval.in_15_minute,AUDCAD,long,long,long,short
39,2023-10-11 14:45:00,0.87261,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,long,short
40,2023-10-11 14:30:00,0.87258,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
41,2023-10-11 14:15:00,0.87251,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
42,2023-10-11 14:00:00,0.87294,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
43,2023-10-11 13:45:00,0.87278,neutral,long,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
44,2023-10-11 13:30:00,0.8728,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
45,2023-10-11 13:15:00,0.8727,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,short,short,short
46,2023-10-11 13:00:00,0.87272,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
47,2023-10-11 12:45:00,0.87343,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCAD,long,long,long,short
48,2023-10-11 12:30:00,0.8732,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,long,long,short
49,2023-10-11 12:15:00,0.87298,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
50,2023-10-11 12:00:00,0.8728,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,long,short
51,2023-10-11 11:45:00,0.87316,neutral,neutral,short,short,long,Interval.in_15_minute,AUDCAD,long,long,long,short
52,2023-10-11 11:30:00,0.87296,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,short,short
53,2023-10-11 11:15:00,0.8728,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
54,2023-10-11 11:00:00,0.87226,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDCAD,long,short,short,short
55,2023-10-11 10:45:00,0.87258,long,long,short,long,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
56,2023-10-11 10:30:00,0.87378,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCAD,long,long,short,short
57,2023-10-11 10:15:00,0.87296,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCAD,long,long,short,short
58,2023-10-11 10:00:00,0.87292,neutral,short,short,long,neutral,Interval.in_15_minute,AUDCAD,long,long,short,short
59,2023-10-11 09:45:00,0.87237,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
60,2023-10-11 09:30:00,0.87224,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
61,2023-10-11 09:15:00,0.87227,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
62,2023-10-11 09:00:00,0.87209,neutral,long,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
63,2023-10-11 08:45:00,0.87227,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
64,2023-10-11 08:30:00,0.87221,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
65,2023-10-11 08:15:00,0.87288,neutral,neutral,short,long,long,Interval.in_15_minute,AUDCAD,long,long,short,short
66,2023-10-11 08:00:00,0.87281,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,long,short,short
67,2023-10-11 07:45:00,0.87255,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
68,2023-10-11 07:30:00,0.8725,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCAD,long,short,short,short
69,2023-10-11 07:15:00,0.87256,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
70,2023-10-11 07:00:00,0.87291,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
71,2023-10-11 06:45:00,0.87274,long,long,short,short,neutral,Interval.in_15_minute,AUDCAD,long,neutral,short,short
