,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:00:00,1.06201,long,long,long,long
1,2023-10-11 22:30:00,1.06182,long,short,long,long
2,2023-10-11 21:45:00,1.06142,long,short,long,long
3,2023-10-11 21:00:00,1.0603,long,short,short,neutral
4,2023-10-11 20:15:00,1.0593,long,short,short,neutral
5,2023-10-11 19:30:00,1.06072,long,short,long,neutral
6,2023-10-11 18:45:00,1.06034,long,short,long,short
7,2023-10-11 18:00:00,1.06134,long,short,long,neutral
8,2023-10-11 17:15:00,1.06242,long,short,long,long
9,2023-10-11 16:30:00,1.0624,long,short,long,long
10,2023-10-11 15:45:00,1.06183,long,short,long,neutral
11,2023-10-11 15:00:00,1.06028,long,short,short,neutral
12,2023-10-11 14:15:00,1.0604,long,short,short,long
13,2023-10-11 13:30:00,1.06021,long,short,short,neutral
14,2023-10-11 12:45:00,1.06014,long,short,long,neutral
15,2023-10-11 12:00:00,1.06112,long,short,long,long
16,2023-10-11 11:15:00,1.06086,long,short,long,neutral
17,2023-10-11 10:30:00,1.05961,long,short,short,short
18,2023-10-11 09:45:00,1.06088,long,short,short,neutral
19,2023-10-11 09:00:00,1.0612,long,short,long,neutral
20,2023-10-11 08:15:00,1.06016,long,short,long,neutral
21,2023-10-11 07:30:00,1.0605,long,short,long,neutral
22,2023-10-11 06:45:00,1.06048,long,short,long,short
23,2023-10-11 06:00:00,1.0607,long,short,long,neutral
24,2023-10-11 05:15:00,1.06078,long,short,long,long
25,2023-10-11 04:30:00,1.0605,long,short,long,neutral
26,2023-10-11 03:45:00,1.06033,long,short,long,neutral
27,2023-10-11 03:00:00,1.06134,long,short,long,neutral
28,2023-10-11 02:15:00,1.06044,long,short,long,neutral
29,2023-10-11 01:30:00,1.06089,long,short,long,neutral
30,2023-10-11 00:45:00,1.06047,long,short,long,neutral
31,2023-10-11 00:00:00,1.06056,long,short,long,neutral
32,2023-10-10 23:15:00,1.06047,long,short,long,neutral
33,2023-10-10 22:30:00,1.06052,long,short,long,long
34,2023-10-10 21:45:00,1.05996,long,short,long,long
35,2023-10-10 21:00:00,1.05987,long,short,long,neutral
36,2023-10-10 20:15:00,1.05949,long,short,long,short
37,2023-10-10 19:30:00,1.06026,long,short,long,neutral
38,2023-10-10 18:45:00,1.0614,long,short,long,long
39,2023-10-10 18:00:00,1.06088,long,short,long,neutral
40,2023-10-10 17:15:00,1.05973,long,short,long,neutral
41,2023-10-10 16:30:00,1.06045,long,short,long,long
42,2023-10-10 15:45:00,1.05921,long,short,long,long
43,2023-10-10 15:00:00,1.05869,long,short,long,neutral
44,2023-10-10 14:15:00,1.05759,long,short,long,short
45,2023-10-10 13:30:00,1.05847,long,short,long,short
46,2023-10-10 12:45:00,1.05957,long,short,long,short
47,2023-10-10 12:00:00,1.06036,long,short,long,neutral
48,2023-10-10 11:15:00,1.06044,long,short,long,long
49,2023-10-10 10:30:00,1.05824,long,long,long,long
50,2023-10-10 09:45:00,1.05594,long,long,long,neutral
51,2023-10-10 09:00:00,1.05574,long,long,long,neutral
52,2023-10-10 08:15:00,1.05615,long,long,long,neutral
53,2023-10-10 07:30:00,1.056,long,long,long,short
54,2023-10-10 06:45:00,1.05646,long,long,long,neutral
55,2023-10-10 06:00:00,1.05692,long,long,long,neutral
56,2023-10-10 05:15:00,1.05672,long,long,long,short
57,2023-10-10 04:30:00,1.05746,long,long,long,neutral
58,2023-10-10 03:45:00,1.05777,long,long,long,neutral
59,2023-10-10 03:00:00,1.0572,long,long,long,neutral
60,2023-10-10 02:15:00,1.05788,long,short,long,long
61,2023-10-10 01:30:00,1.05712,long,long,long,long
62,2023-10-10 00:45:00,1.0571,long,short,long,neutral
63,2023-10-10 00:00:00,1.05658,long,short,long,short
64,2023-10-09 23:15:00,1.056685,long,short,long,neutral
65,2023-10-09 22:30:00,1.05696,long,short,long,long
66,2023-10-09 21:45:00,1.05694,long,short,long,long
67,2023-10-09 21:00:00,1.05652,long,short,long,long
68,2023-10-09 20:15:00,1.05634,long,short,short,neutral
69,2023-10-09 19:30:00,1.05372,long,long,short,short
70,2023-10-09 18:45:00,1.05398,long,long,short,short
71,2023-10-09 18:00:00,1.0544,long,long,short,short
72,2023-10-09 17:15:00,1.05454,long,long,short,neutral
73,2023-10-09 16:30:00,1.0549,long,long,short,long
74,2023-10-09 15:45:00,1.05466,long,long,short,neutral
75,2023-10-09 15:00:00,1.05242,long,long,short,short
76,2023-10-09 14:15:00,1.05283,long,long,short,neutral
77,2023-10-09 13:30:00,1.0534,long,long,short,neutral
78,2023-10-09 12:45:00,1.0526,long,long,short,short
79,2023-10-09 12:00:00,1.05334,long,long,short,neutral
80,2023-10-09 11:15:00,1.05416,long,long,short,neutral
81,2023-10-09 10:30:00,1.05244,long,long,short,short
82,2023-10-09 09:45:00,1.05363,long,long,short,short
83,2023-10-09 09:00:00,1.05422,long,long,short,neutral
84,2023-10-09 08:15:00,1.0554,long,short,long,long
85,2023-10-09 07:30:00,1.05524,long,short,long,neutral
86,2023-10-09 06:45:00,1.05523,long,short,long,short
87,2023-10-09 06:00:00,1.05535,long,short,long,short
88,2023-10-09 05:15:00,1.05616,long,long,long,short
89,2023-10-09 04:30:00,1.05634,long,long,long,short
90,2023-10-09 03:45:00,1.05644,long,long,long,neutral
91,2023-10-09 03:00:00,1.05685,long,long,long,long
92,2023-10-09 02:15:00,1.05662,long,long,long,long
93,2023-10-09 01:30:00,1.05628,long,long,long,long
94,2023-10-09 00:45:00,1.0553,long,long,long,neutral
95,2023-10-09 00:00:00,1.05516,long,long,long,neutral
96,2023-10-06 23:15:00,1.05872,long,short,long,neutral
97,2023-10-06 22:30:00,1.0585,long,short,long,short
98,2023-10-06 21:45:00,1.05946,long,short,long,neutral
99,2023-10-06 21:00:00,1.0597,long,short,long,long
100,2023-10-06 20:15:00,1.05882,long,short,long,long
101,2023-10-06 19:30:00,1.05874,long,short,long,neutral
102,2023-10-06 18:45:00,1.05804,long,short,long,neutral
103,2023-10-06 18:00:00,1.05932,long,short,long,long
104,2023-10-06 17:15:00,1.05378,long,long,short,long
105,2023-10-06 16:30:00,1.05156,long,long,short,long
106,2023-10-06 15:45:00,1.0511,long,long,short,neutral
107,2023-10-06 15:00:00,1.05078,long,long,short,neutral
108,2023-10-06 14:15:00,1.0566,long,short,long,neutral
109,2023-10-06 13:30:00,1.05508,long,long,long,neutral
110,2023-10-06 12:45:00,1.05588,long,long,long,long
111,2023-10-06 12:00:00,1.05545,long,long,long,long
112,2023-10-06 11:15:00,1.05484,long,long,long,long
113,2023-10-06 10:30:00,1.05475,long,long,long,long
114,2023-10-06 09:45:00,1.05432,long,long,long,neutral
115,2023-10-06 09:00:00,1.05334,long,long,long,short
116,2023-10-06 08:15:00,1.05352,long,long,long,short
117,2023-10-06 07:30:00,1.05414,long,long,long,neutral
118,2023-10-06 06:45:00,1.05444,long,long,long,neutral
119,2023-10-06 06:00:00,1.05428,long,long,long,neutral
120,2023-10-06 05:15:00,1.05449,long,long,long,long
121,2023-10-06 04:30:00,1.05428,long,long,long,neutral
122,2023-10-06 03:45:00,1.05404,long,long,long,short
123,2023-10-06 03:00:00,1.05452,long,long,long,short
124,2023-10-06 02:15:00,1.05464,long,long,long,short
125,2023-10-06 01:30:00,1.05474,long,long,long,short
126,2023-10-06 00:45:00,1.05483,long,long,long,short
127,2023-10-06 00:00:00,1.05496,long,long,long,neutral
128,2023-10-05 23:15:00,1.0551,long,short,long,long
129,2023-10-05 22:30:00,1.05486,long,short,long,long
130,2023-10-05 21:45:00,1.05462,long,short,long,long
131,2023-10-05 21:00:00,1.05454,long,short,long,long
132,2023-10-05 20:15:00,1.05378,long,short,long,neutral
