,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
2168,2023-09-26 22:00:00,OANDA:AUDJPY,95.314,95.37,95.295,95.33,690.0,Interval.in_15_minute,54770400.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2169,2023-09-26 21:45:00,OANDA:AUDJPY,95.286,95.33,95.279,95.314,766.0,Interval.in_15_minute,54769500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2170,2023-09-26 21:30:00,OANDA:AUDJPY,95.298,95.321,95.276,95.286,1054.0,Interval.in_15_minute,54768600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2171,2023-09-26 21:15:00,OANDA:AUDJPY,95.294,95.319,95.244,95.298,1232.0,Interval.in_15_minute,54767700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2172,2023-09-26 21:00:00,OANDA:AUDJPY,95.339,95.34,95.276,95.294,934.0,Interval.in_15_minute,54766800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2173,2023-09-26 20:45:00,OANDA:AUDJPY,95.309,95.353,95.304,95.339,866.0,Interval.in_15_minute,54765900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2174,2023-09-26 20:30:00,OANDA:AUDJPY,95.364,95.382,95.302,95.309,914.0,Interval.in_15_minute,54765000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2175,2023-09-26 20:15:00,OANDA:AUDJPY,95.438,95.452,95.36,95.364,800.0,Interval.in_15_minute,54764100.0,short,short,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short
2176,2023-09-26 20:00:00,OANDA:AUDJPY,95.406,95.446,95.37,95.438,1098.0,Interval.in_15_minute,54763200.0,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long
2177,2023-09-26 19:45:00,OANDA:AUDJPY,95.402,95.436,95.37,95.406,889.0,Interval.in_15_minute,54762300.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2178,2023-09-26 19:30:00,OANDA:AUDJPY,95.41,95.412,95.366,95.402,775.0,Interval.in_15_minute,54761400.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short
2179,2023-09-26 19:15:00,OANDA:AUDJPY,95.402,95.422,95.36,95.41,1046.0,Interval.in_15_minute,54760500.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long
2180,2023-09-26 19:00:00,OANDA:AUDJPY,95.356,95.417,95.338,95.402,1184.0,Interval.in_15_minute,54759600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long
2181,2023-09-26 18:45:00,OANDA:AUDJPY,95.422,95.436,95.316,95.356,1358.0,Interval.in_15_minute,54758700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long
2182,2023-09-26 18:30:00,OANDA:AUDJPY,95.364,95.453,95.335,95.422,1523.0,Interval.in_15_minute,54757800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long
