,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-11 22:00:00,1.231125,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,long
1,2023-10-11 18:00:00,1.22967,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,long
2,2023-10-11 16:00:00,1.23126,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,long
3,2023-10-11 14:00:00,1.23125,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,long
4,2023-10-11 12:00:00,1.22916,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,long
5,2023-10-11 10:00:00,1.22806,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,long,long
6,2023-10-11 08:00:00,1.22866,neutral,neutral,short,long,short,Interval.in_2_hour,GBPUSD,long,short,long,long
7,2023-10-11 06:00:00,1.22928,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,long
8,2023-10-11 04:00:00,1.22958,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
9,2023-10-11 02:00:00,1.2299,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
10,2023-10-11 00:00:00,1.22878,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
11,2023-10-10 22:00:00,1.228545,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
12,2023-10-10 20:00:00,1.22798,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
13,2023-10-10 18:00:00,1.2291,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
14,2023-10-10 16:00:00,1.22576,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
15,2023-10-10 14:00:00,1.22496,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
16,2023-10-10 12:00:00,1.22574,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
17,2023-10-10 10:00:00,1.2271,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
18,2023-10-10 08:00:00,1.2221,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,long,long
19,2023-10-10 06:00:00,1.22266,neutral,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,long
20,2023-10-10 04:00:00,1.22368,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
21,2023-10-10 02:00:00,1.22475,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
22,2023-10-10 00:00:00,1.22396,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,long
23,2023-10-09 22:00:00,1.22376,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
24,2023-10-09 20:00:00,1.22342,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
25,2023-10-09 18:00:00,1.21974,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
26,2023-10-09 16:00:00,1.22108,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
27,2023-10-09 14:00:00,1.21838,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,short
28,2023-10-09 12:00:00,1.21708,short,short,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,short
29,2023-10-09 10:00:00,1.21779,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,long,short
30,2023-10-09 08:00:00,1.21798,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,long,short
31,2023-10-09 06:00:00,1.21941,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
32,2023-10-09 04:00:00,1.22122,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
33,2023-10-09 02:00:00,1.22228,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
34,2023-10-09 00:00:00,1.22132,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
35,2023-10-06 22:00:00,1.22378,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
36,2023-10-06 20:00:00,1.22458,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
37,2023-10-06 18:00:00,1.2234,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
38,2023-10-06 16:00:00,1.2188,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,long
39,2023-10-06 14:00:00,1.2123,long,long,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,long
40,2023-10-06 12:00:00,1.22124,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
41,2023-10-06 10:00:00,1.21984,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
42,2023-10-06 08:00:00,1.21704,neutral,long,short,short,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
43,2023-10-06 06:00:00,1.2177,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
44,2023-10-06 04:00:00,1.21856,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
45,2023-10-06 02:00:00,1.2181,neutral,neutral,short,long,short,Interval.in_2_hour,GBPUSD,long,short,long,short
46,2023-10-06 00:00:00,1.21898,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
47,2023-10-05 22:00:00,1.21922,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
48,2023-10-05 20:00:00,1.21941,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
49,2023-10-05 18:00:00,1.21798,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
50,2023-10-05 16:00:00,1.21598,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
51,2023-10-05 14:00:00,1.2131,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
52,2023-10-05 12:00:00,1.21392,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
53,2023-10-05 10:00:00,1.21226,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,long,short
54,2023-10-05 08:00:00,1.2139,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
55,2023-10-05 06:00:00,1.21562,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
56,2023-10-05 04:00:00,1.21578,neutral,neutral,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
57,2023-10-05 02:00:00,1.21503,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
58,2023-10-05 00:00:00,1.2138,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
59,2023-10-04 22:00:00,1.21368,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,long,short
60,2023-10-04 20:00:00,1.21378,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
61,2023-10-04 18:00:00,1.21518,short,short,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
62,2023-10-04 16:00:00,1.21152,long,long,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,long,short
63,2023-10-04 14:00:00,1.21698,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD,long,long,long,short
64,2023-10-04 12:00:00,1.21234,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,long,short
65,2023-10-04 10:00:00,1.21136,short,short,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,short
66,2023-10-04 08:00:00,1.20545,neutral,long,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
67,2023-10-04 06:00:00,1.20818,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
68,2023-10-04 04:00:00,1.20686,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
69,2023-10-04 02:00:00,1.20808,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
70,2023-10-04 00:00:00,1.20735,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,short,short,long
71,2023-10-03 22:00:00,1.20772,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
72,2023-10-03 20:00:00,1.20858,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
73,2023-10-03 18:00:00,1.20752,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
74,2023-10-03 16:00:00,1.2079,neutral,neutral,short,long,neutral,Interval.in_2_hour,GBPUSD,long,long,short,long
75,2023-10-03 14:00:00,1.20738,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
76,2023-10-03 12:00:00,1.20565,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
77,2023-10-03 10:00:00,1.20874,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,long,short,long
78,2023-10-03 08:00:00,1.20846,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
79,2023-10-03 06:00:00,1.20643,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
80,2023-10-03 04:00:00,1.20744,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD,long,short,short,long
81,2023-10-03 02:00:00,1.20862,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
82,2023-10-03 00:00:00,1.20872,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,neutral,short,long
83,2023-10-02 22:00:00,1.20865,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
84,2023-10-02 20:00:00,1.21057,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
85,2023-10-02 18:00:00,1.21084,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
86,2023-10-02 16:00:00,1.21208,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
87,2023-10-02 14:00:00,1.21513,neutral,neutral,short,short,short,Interval.in_2_hour,GBPUSD,long,short,short,long
88,2023-10-02 12:00:00,1.21562,neutral,neutral,short,short,neutral,Interval.in_2_hour,GBPUSD,long,short,short,long
