,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,nw3,nw2
84,84,2023-10-27 10:42:00,OANDA:AUDCHF,0.57005,0.57008,0.57001,0.57007,34.0,Interval.in_1_minute,57408120.0,short,short
85,85,2023-10-27 10:41:00,OANDA:AUDCHF,0.57003,0.57014,0.569975,0.57005,41.0,Interval.in_1_minute,57408060.0,short,short
86,86,2023-10-27 10:40:00,OANDA:AUDCHF,0.56998,0.570045,0.56994,0.57003,38.0,Interval.in_1_minute,57408000.0,short,short
87,87,2023-10-27 10:39:00,OANDA:AUDCHF,0.5698,0.57,0.5698,0.56998,36.0,Interval.in_1_minute,57407940.0,short,short
88,88,2023-10-27 10:38:00,OANDA:AUDCHF,0.5698,0.56989,0.569795,0.5698,24.0,Interval.in_1_minute,57407880.0,long,short
89,89,2023-10-27 10:37:00,OANDA:AUDCHF,0.56981,0.56982,0.569775,0.5698,25.0,Interval.in_1_minute,57407820.0,long,short
90,90,2023-10-27 10:36:00,OANDA:AUDCHF,0.56983,0.56989,0.5698,0.56981,45.0,Interval.in_1_minute,57407760.0,short,short
91,91,2023-10-27 10:35:00,OANDA:AUDCHF,0.56982,0.569865,0.569735,0.56983,33.0,Interval.in_1_minute,57407700.0,short,short
92,92,2023-10-27 10:34:00,OANDA:AUDCHF,0.56974,0.5699,0.56974,0.56982,49.0,Interval.in_1_minute,57407640.0,short,short
93,93,2023-10-27 10:33:00,OANDA:AUDCHF,0.56958,0.56974,0.569535,0.56974,46.0,Interval.in_1_minute,57407580.0,short,short
94,94,2023-10-27 10:32:00,OANDA:AUDCHF,0.5696,0.56964,0.56954,0.56958,24.0,Interval.in_1_minute,57407520.0,long,short
95,95,2023-10-27 10:31:00,OANDA:AUDCHF,0.56966,0.56969,0.5696,0.5696,35.0,Interval.in_1_minute,57407460.0,long,short
96,96,2023-10-27 10:30:00,OANDA:AUDCHF,0.56965,0.56974,0.56956,0.56966,50.0,Interval.in_1_minute,57407400.0,short,short
97,97,2023-10-27 10:29:00,OANDA:AUDCHF,0.56956,0.56965,0.56954,0.56965,30.0,Interval.in_1_minute,57407340.0,short,short
98,98,2023-10-27 10:28:00,OANDA:AUDCHF,0.56964,0.56964,0.56954,0.56956,37.0,Interval.in_1_minute,57407280.0,short,short
99,99,2023-10-27 10:27:00,OANDA:AUDCHF,0.56936,0.56964,0.56936,0.56964,63.0,Interval.in_1_minute,57407220.0,short,short
100,100,2023-10-27 10:26:00,OANDA:AUDCHF,0.56936,0.56941,0.569355,0.56936,55.0,Interval.in_1_minute,57407160.0,short,long
101,101,2023-10-27 10:25:00,OANDA:AUDCHF,0.56929,0.569405,0.56925,0.56936,47.0,Interval.in_1_minute,57407100.0,short,long
102,102,2023-10-27 10:24:00,OANDA:AUDCHF,0.56937,0.56939,0.56926,0.56929,36.0,Interval.in_1_minute,57407040.0,short,long
103,103,2023-10-27 10:23:00,OANDA:AUDCHF,0.56932,0.56939,0.5693,0.56937,63.0,Interval.in_1_minute,57406980.0,short,long
104,104,2023-10-27 10:22:00,OANDA:AUDCHF,0.5693,0.56932,0.5692,0.56932,32.0,Interval.in_1_minute,57406920.0,short,long
105,105,2023-10-27 10:21:00,OANDA:AUDCHF,0.56918,0.56932,0.56916,0.5693,39.0,Interval.in_1_minute,57406860.0,long,long
106,106,2023-10-27 10:20:00,OANDA:AUDCHF,0.5694,0.5694,0.56916,0.56918,38.0,Interval.in_1_minute,57406800.0,long,long
107,107,2023-10-27 10:19:00,OANDA:AUDCHF,0.56928,0.56941,0.56926,0.5694,40.0,Interval.in_1_minute,57406740.0,short,long
108,108,2023-10-27 10:18:00,OANDA:AUDCHF,0.56934,0.569365,0.569275,0.56928,29.0,Interval.in_1_minute,57406680.0,short,long
109,109,2023-10-27 10:17:00,OANDA:AUDCHF,0.56939,0.56946,0.56932,0.56934,25.0,Interval.in_1_minute,57406620.0,short,long
110,110,2023-10-27 10:16:00,OANDA:AUDCHF,0.5694,0.56945,0.56936,0.56939,43.0,Interval.in_1_minute,57406560.0,short,long
111,111,2023-10-27 10:15:00,OANDA:AUDCHF,0.56936,0.56946,0.56932,0.5694,34.0,Interval.in_1_minute,57406500.0,long,long
112,112,2023-10-27 10:14:00,OANDA:AUDCHF,0.56932,0.569425,0.56932,0.56936,40.0,Interval.in_1_minute,57406440.0,long,long
113,113,2023-10-27 10:13:00,OANDA:AUDCHF,0.56947,0.56947,0.5693,0.56932,27.0,Interval.in_1_minute,57406380.0,long,long
114,114,2023-10-27 10:12:00,OANDA:AUDCHF,0.5694,0.56947,0.56932,0.56947,36.0,Interval.in_1_minute,57406320.0,long,long
115,115,2023-10-27 10:11:00,OANDA:AUDCHF,0.56945,0.56945,0.56933,0.5694,37.0,Interval.in_1_minute,57406260.0,long,long
116,116,2023-10-27 10:10:00,OANDA:AUDCHF,0.56945,0.56948,0.5694,0.56945,23.0,Interval.in_1_minute,57406200.0,long,long
117,117,2023-10-27 10:09:00,OANDA:AUDCHF,0.56959,0.56959,0.5694,0.56945,23.0,Interval.in_1_minute,57406140.0,long,long
118,118,2023-10-27 10:08:00,OANDA:AUDCHF,0.56958,0.5696,0.56956,0.56959,20.0,Interval.in_1_minute,57406080.0,long,long
119,119,2023-10-27 10:07:00,OANDA:AUDCHF,0.56958,0.56967,0.56954,0.56958,37.0,Interval.in_1_minute,57406020.0,long,long
120,120,2023-10-27 10:06:00,OANDA:AUDCHF,0.56954,0.5696,0.56951,0.56958,40.0,Interval.in_1_minute,57405960.0,long,long
121,121,2023-10-27 10:05:00,OANDA:AUDCHF,0.56962,0.56967,0.56954,0.56954,41.0,Interval.in_1_minute,57405900.0,long,long
122,122,2023-10-27 10:04:00,OANDA:AUDCHF,0.56977,0.5698,0.56961,0.56962,58.0,Interval.in_1_minute,57405840.0,long,long
123,123,2023-10-27 10:03:00,OANDA:AUDCHF,0.56986,0.56989,0.569695,0.56977,48.0,Interval.in_1_minute,57405780.0,long,long
124,124,2023-10-27 10:02:00,OANDA:AUDCHF,0.56977,0.56988,0.56974,0.56986,70.0,Interval.in_1_minute,57405720.0,long,long
125,125,2023-10-27 10:01:00,OANDA:AUDCHF,0.56982,0.569825,0.56974,0.56977,45.0,Interval.in_1_minute,57405660.0,long,long
126,126,2023-10-27 10:00:00,OANDA:AUDCHF,0.56987,0.56993,0.5698,0.56982,79.0,Interval.in_1_minute,57405600.0,long,long
127,127,2023-10-27 09:59:00,OANDA:AUDCHF,0.56986,0.56991,0.56986,0.56987,43.0,Interval.in_1_minute,57405540.0,long,long
128,128,2023-10-27 09:58:00,OANDA:AUDCHF,0.56974,0.56987,0.5697,0.56986,56.0,Interval.in_1_minute,57405480.0,long,long
129,129,2023-10-27 09:57:00,OANDA:AUDCHF,0.5698,0.5698,0.5697,0.56974,44.0,Interval.in_1_minute,57405420.0,long,long
130,130,2023-10-27 09:56:00,OANDA:AUDCHF,0.56992,0.56994,0.5698,0.5698,28.0,Interval.in_1_minute,57405360.0,long,long
131,131,2023-10-27 09:55:00,OANDA:AUDCHF,0.57008,0.57008,0.56991,0.56992,26.0,Interval.in_1_minute,57405300.0,long,long
132,132,2023-10-27 09:54:00,OANDA:AUDCHF,0.5701,0.5701,0.57001,0.57008,34.0,Interval.in_1_minute,57405240.0,long,long
133,133,2023-10-27 09:53:00,OANDA:AUDCHF,0.57,0.57012,0.569975,0.5701,38.0,Interval.in_1_minute,57405180.0,long,long
134,134,2023-10-27 09:52:00,OANDA:AUDCHF,0.57018,0.570185,0.56996,0.57,25.0,Interval.in_1_minute,57405120.0,long,long
135,135,2023-10-27 09:51:00,OANDA:AUDCHF,0.57004,0.57018,0.57001,0.57018,35.0,Interval.in_1_minute,57405060.0,long,long
136,136,2023-10-27 09:50:00,OANDA:AUDCHF,0.5699,0.57004,0.569875,0.57004,13.0,Interval.in_1_minute,57405000.0,long,long
137,137,2023-10-27 09:49:00,OANDA:AUDCHF,0.57002,0.57002,0.56988,0.5699,25.0,Interval.in_1_minute,57404940.0,long,long
138,138,2023-10-27 09:48:00,OANDA:AUDCHF,0.57021,0.57022,0.57002,0.57002,23.0,Interval.in_1_minute,57404880.0,long,long
139,139,2023-10-27 09:47:00,OANDA:AUDCHF,0.5701,0.570245,0.57008,0.57021,30.0,Interval.in_1_minute,57404820.0,short,long
140,140,2023-10-27 09:46:00,OANDA:AUDCHF,0.57007,0.57019,0.57007,0.5701,33.0,Interval.in_1_minute,57404760.0,long,long
141,141,2023-10-27 09:45:00,OANDA:AUDCHF,0.5702,0.57025,0.57004,0.57007,33.0,Interval.in_1_minute,57404700.0,long,long
142,142,2023-10-27 09:44:00,OANDA:AUDCHF,0.57028,0.570305,0.57017,0.5702,22.0,Interval.in_1_minute,57404640.0,long,long
143,143,2023-10-27 09:43:00,OANDA:AUDCHF,0.57022,0.5703,0.57021,0.57028,16.0,Interval.in_1_minute,57404580.0,long,long
144,144,2023-10-27 09:42:00,OANDA:AUDCHF,0.57024,0.5703,0.57022,0.57022,34.0,Interval.in_1_minute,57404520.0,long,long
145,145,2023-10-27 09:41:00,OANDA:AUDCHF,0.57014,0.57028,0.57013,0.57024,26.0,Interval.in_1_minute,57404460.0,long,long
146,146,2023-10-27 09:40:00,OANDA:AUDCHF,0.57022,0.57022,0.57008,0.57014,23.0,Interval.in_1_minute,57404400.0,long,long
147,147,2023-10-27 09:39:00,OANDA:AUDCHF,0.57038,0.57039,0.57022,0.57022,27.0,Interval.in_1_minute,57404340.0,short,long
148,148,2023-10-27 09:38:00,OANDA:AUDCHF,0.57056,0.57058,0.570355,0.57038,25.0,Interval.in_1_minute,57404280.0,short,short
149,149,2023-10-27 09:37:00,OANDA:AUDCHF,0.57054,0.57066,0.57054,0.57056,24.0,Interval.in_1_minute,57404220.0,short,short
150,150,2023-10-27 09:36:00,OANDA:AUDCHF,0.57038,0.57058,0.57038,0.57054,23.0,Interval.in_1_minute,57404160.0,short,long
151,151,2023-10-27 09:35:00,OANDA:AUDCHF,0.5704,0.57042,0.570355,0.57038,27.0,Interval.in_1_minute,57404100.0,short,long
152,152,2023-10-27 09:34:00,OANDA:AUDCHF,0.57044,0.57048,0.5704,0.5704,21.0,Interval.in_1_minute,57404040.0,short,long
153,153,2023-10-27 09:33:00,OANDA:AUDCHF,0.5704,0.570455,0.570355,0.57044,32.0,Interval.in_1_minute,57403980.0,short,long
154,154,2023-10-27 09:32:00,OANDA:AUDCHF,0.57033,0.5704,0.57028,0.5704,28.0,Interval.in_1_minute,57403920.0,short,long
155,155,2023-10-27 09:31:00,OANDA:AUDCHF,0.57044,0.57048,0.57033,0.57033,34.0,Interval.in_1_minute,57403860.0,short,long
156,156,2023-10-27 09:30:00,OANDA:AUDCHF,0.57048,0.57054,0.57042,0.57044,27.0,Interval.in_1_minute,57403800.0,short,long
157,157,2023-10-27 09:29:00,OANDA:AUDCHF,0.57048,0.57053,0.57038,0.57048,42.0,Interval.in_1_minute,57403740.0,short,long
158,158,2023-10-27 09:28:00,OANDA:AUDCHF,0.57031,0.570485,0.57031,0.57048,33.0,Interval.in_1_minute,57403680.0,short,long
159,159,2023-10-27 09:27:00,OANDA:AUDCHF,0.57034,0.57035,0.57024,0.57031,32.0,Interval.in_1_minute,57403620.0,short,long
160,160,2023-10-27 09:26:00,OANDA:AUDCHF,0.57036,0.57038,0.57031,0.57034,17.0,Interval.in_1_minute,57403560.0,short,long
161,161,2023-10-27 09:25:00,OANDA:AUDCHF,0.57042,0.57042,0.570355,0.57036,24.0,Interval.in_1_minute,57403500.0,short,long
162,162,2023-10-27 09:24:00,OANDA:AUDCHF,0.57032,0.57046,0.57032,0.57042,28.0,Interval.in_1_minute,57403440.0,short,long
163,163,2023-10-27 09:23:00,OANDA:AUDCHF,0.57034,0.57034,0.57028,0.57032,28.0,Interval.in_1_minute,57403380.0,short,long
164,164,2023-10-27 09:22:00,OANDA:AUDCHF,0.57036,0.57046,0.57034,0.57034,28.0,Interval.in_1_minute,57403320.0,short,long
165,165,2023-10-27 09:21:00,OANDA:AUDCHF,0.57048,0.57057,0.57035,0.57036,14.0,Interval.in_1_minute,57403260.0,short,long
166,166,2023-10-27 09:20:00,OANDA:AUDCHF,0.57047,0.57048,0.57038,0.57048,25.0,Interval.in_1_minute,57403200.0,short,long
167,167,2023-10-27 09:19:00,OANDA:AUDCHF,0.57052,0.570525,0.57045,0.57047,26.0,Interval.in_1_minute,57403140.0,short,long
168,168,2023-10-27 09:18:00,OANDA:AUDCHF,0.57036,0.57053,0.57036,0.57052,26.0,Interval.in_1_minute,57403080.0,short,long
169,169,2023-10-27 09:17:00,OANDA:AUDCHF,0.57036,0.57038,0.57031,0.57036,17.0,Interval.in_1_minute,57403020.0,short,long
170,170,2023-10-27 09:16:00,OANDA:AUDCHF,0.57034,0.57048,0.57034,0.57036,34.0,Interval.in_1_minute,57402960.0,short,long
171,171,2023-10-27 09:15:00,OANDA:AUDCHF,0.57052,0.57056,0.57034,0.57034,55.0,Interval.in_1_minute,57402900.0,short,long
172,172,2023-10-27 09:14:00,OANDA:AUDCHF,0.57052,0.570525,0.57045,0.57052,42.0,Interval.in_1_minute,57402840.0,short,short
173,173,2023-10-27 09:13:00,OANDA:AUDCHF,0.57064,0.570645,0.570515,0.57052,42.0,Interval.in_1_minute,57402780.0,short,short
174,174,2023-10-27 09:12:00,OANDA:AUDCHF,0.57058,0.57067,0.57054,0.57064,39.0,Interval.in_1_minute,57402720.0,short,short
175,175,2023-10-27 09:11:00,OANDA:AUDCHF,0.5707,0.57072,0.570575,0.57058,33.0,Interval.in_1_minute,57402660.0,short,short
176,176,2023-10-27 09:10:00,OANDA:AUDCHF,0.57076,0.570765,0.57068,0.5707,27.0,Interval.in_1_minute,57402600.0,short,short
177,177,2023-10-27 09:09:00,OANDA:AUDCHF,0.57074,0.570805,0.57072,0.57076,26.0,Interval.in_1_minute,57402540.0,short,short
178,178,2023-10-27 09:08:00,OANDA:AUDCHF,0.57064,0.57081,0.57062,0.57074,28.0,Interval.in_1_minute,57402480.0,short,short
179,179,2023-10-27 09:07:00,OANDA:AUDCHF,0.57071,0.570745,0.57064,0.57064,36.0,Interval.in_1_minute,57402420.0,short,short
180,180,2023-10-27 09:06:00,OANDA:AUDCHF,0.57052,0.57072,0.5705,0.57071,39.0,Interval.in_1_minute,57402360.0,short,short
181,181,2023-10-27 09:05:00,OANDA:AUDCHF,0.5705,0.57054,0.57042,0.57052,28.0,Interval.in_1_minute,57402300.0,short,short
182,182,2023-10-27 09:04:00,OANDA:AUDCHF,0.57044,0.57057,0.57044,0.5705,37.0,Interval.in_1_minute,57402240.0,short,short
183,183,2023-10-27 09:03:00,OANDA:AUDCHF,0.5703,0.570445,0.5703,0.57044,49.0,Interval.in_1_minute,57402180.0,short,short
184,184,2023-10-27 09:02:00,OANDA:AUDCHF,0.57028,0.57032,0.57024,0.5703,41.0,Interval.in_1_minute,57402120.0,short,short
185,185,2023-10-27 09:01:00,OANDA:AUDCHF,0.57018,0.57028,0.570135,0.57028,47.0,Interval.in_1_minute,57402060.0,short,short
186,186,2023-10-27 09:00:00,OANDA:AUDCHF,0.57018,0.57024,0.570115,0.57018,50.0,Interval.in_1_minute,57402000.0,short,short
