,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
30,2023-10-26 21:00:00,OANDA:EURUSD,1.05508,1.0558,1.05491,1.0558,1741.0,Interval.in_30_minute,57358800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
31,2023-10-26 20:30:00,OANDA:EURUSD,1.05428,1.05525,1.05401,1.05508,2354.0,Interval.in_30_minute,57357000.0,long,long,long,long,long,short,short,short,long,long,long,long,long,short,short,long,long,long
32,2023-10-26 20:00:00,OANDA:EURUSD,1.05286,1.05444,1.05282,1.05428,2826.0,Interval.in_30_minute,57355200.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
33,2023-10-26 19:30:00,OANDA:EURUSD,1.05349,1.0537,1.05264,1.05286,2316.0,Interval.in_30_minute,57353400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
34,2023-10-26 19:00:00,OANDA:EURUSD,1.05318,1.05356,1.05249,1.05349,2721.0,Interval.in_30_minute,57351600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
35,2023-10-26 18:30:00,OANDA:EURUSD,1.0526,1.05378,1.05252,1.05318,2549.0,Interval.in_30_minute,57349800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
36,2023-10-26 18:00:00,OANDA:EURUSD,1.05428,1.05451,1.0526,1.0526,3317.0,Interval.in_30_minute,57348000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
37,2023-10-26 17:30:00,OANDA:EURUSD,1.05407,1.054505,1.05312,1.05428,3852.0,Interval.in_30_minute,57346200.0,short,short,long,long,long,short,short,short,short,short,short,short,long,long,short,short,short,short
38,2023-10-26 17:00:00,OANDA:EURUSD,1.05472,1.05485,1.05333,1.05407,4665.0,Interval.in_30_minute,57344400.0,short,long,long,long,long,short,short,short,short,short,short,long,long,long,long,short,short,short
39,2023-10-26 16:30:00,OANDA:EURUSD,1.05481,1.05582,1.0546,1.05472,5108.0,Interval.in_30_minute,57342600.0,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long
40,2023-10-26 16:00:00,OANDA:EURUSD,1.05592,1.05605,1.05416,1.05481,4707.0,Interval.in_30_minute,57340800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
41,2023-10-26 15:30:00,OANDA:EURUSD,1.05374,1.05593,1.05218,1.05592,8072.0,Interval.in_30_minute,57339000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
42,2023-10-26 15:00:00,OANDA:EURUSD,1.05364,1.05438,1.05306,1.05374,3930.0,Interval.in_30_minute,57337200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
43,2023-10-26 14:30:00,OANDA:EURUSD,1.05356,1.05388,1.05312,1.05364,1645.0,Interval.in_30_minute,57335400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
44,2023-10-26 14:00:00,OANDA:EURUSD,1.05372,1.05392,1.0533,1.05356,1237.0,Interval.in_30_minute,57333600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
45,2023-10-26 13:30:00,OANDA:EURUSD,1.05468,1.05486,1.05352,1.05372,1563.0,Interval.in_30_minute,57331800.0,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short
46,2023-10-26 13:00:00,OANDA:EURUSD,1.05458,1.05494,1.05452,1.05468,1257.0,Interval.in_30_minute,57330000.0,long,short,long,long,long,long,long,long,long,short,long,long,long,short,short,short,short,short
47,2023-10-26 12:30:00,OANDA:EURUSD,1.05502,1.05514,1.05434,1.05458,1357.0,Interval.in_30_minute,57328200.0,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short
48,2023-10-26 12:00:00,OANDA:EURUSD,1.05454,1.05521,1.05402,1.05502,1435.0,Interval.in_30_minute,57326400.0,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short
49,2023-10-26 11:30:00,OANDA:EURUSD,1.05451,1.05515,1.05444,1.05454,1779.0,Interval.in_30_minute,57324600.0,long,long,long,long,long,short,short,long,long,short,short,short,short,short,short,short,short,short
50,2023-10-26 11:00:00,OANDA:EURUSD,1.05483,1.05526,1.05448,1.05451,1948.0,Interval.in_30_minute,57322800.0,long,long,long,long,long,short,long,long,long,short,short,short,short,short,short,short,short,short
51,2023-10-26 10:30:00,OANDA:EURUSD,1.05417,1.05496,1.05382,1.05483,2161.0,Interval.in_30_minute,57321000.0,long,long,long,short,short,neutral,long,short,short,short,short,short,short,short,short,short,short,short
52,2023-10-26 10:00:00,OANDA:EURUSD,1.05387,1.05445,1.05382,1.05417,2329.0,Interval.in_30_minute,57319200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
53,2023-10-26 09:30:00,OANDA:EURUSD,1.05426,1.05446,1.05329,1.05387,2628.0,Interval.in_30_minute,57317400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
54,2023-10-26 09:00:00,OANDA:EURUSD,1.05426,1.05456,1.05391,1.05426,1880.0,Interval.in_30_minute,57315600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
55,2023-10-26 08:30:00,OANDA:EURUSD,1.0544,1.05493,1.05414,1.05426,1382.0,Interval.in_30_minute,57313800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
56,2023-10-26 08:00:00,OANDA:EURUSD,1.05457,1.0549,1.05434,1.0544,1087.0,Interval.in_30_minute,57312000.0,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
57,2023-10-26 07:30:00,OANDA:EURUSD,1.05465,1.05482,1.05424,1.05457,772.0,Interval.in_30_minute,57310200.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
58,2023-10-26 07:00:00,OANDA:EURUSD,1.0547,1.05482,1.0545,1.05465,627.0,Interval.in_30_minute,57308400.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
59,2023-10-26 06:30:00,OANDA:EURUSD,1.0543,1.0548,1.05414,1.0547,1120.0,Interval.in_30_minute,57306600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
60,2023-10-26 06:00:00,OANDA:EURUSD,1.05452,1.05476,1.05428,1.0543,938.0,Interval.in_30_minute,57304800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
61,2023-10-26 05:30:00,OANDA:EURUSD,1.05472,1.05501,1.05452,1.05452,879.0,Interval.in_30_minute,57303000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
62,2023-10-26 05:00:00,OANDA:EURUSD,1.0555,1.05563,1.05435,1.05472,1555.0,Interval.in_30_minute,57301200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
63,2023-10-26 04:30:00,OANDA:EURUSD,1.05594,1.0561,1.05542,1.0555,1544.0,Interval.in_30_minute,57299400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
64,2023-10-26 04:00:00,OANDA:EURUSD,1.05596,1.05614,1.05565,1.05594,1238.0,Interval.in_30_minute,57297600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
65,2023-10-26 03:30:00,OANDA:EURUSD,1.05652,1.05665,1.05576,1.05596,1317.0,Interval.in_30_minute,57295800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
66,2023-10-26 03:00:00,OANDA:EURUSD,1.05664,1.05693,1.05629,1.05652,1093.0,Interval.in_30_minute,57294000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
67,2023-10-26 02:30:00,OANDA:EURUSD,1.05627,1.05671,1.05627,1.05664,632.0,Interval.in_30_minute,57292200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
68,2023-10-26 02:00:00,OANDA:EURUSD,1.05654,1.05659,1.05602,1.05627,609.0,Interval.in_30_minute,57290400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
69,2023-10-26 01:30:00,OANDA:EURUSD,1.05674,1.05675,1.05654,1.05654,544.0,Interval.in_30_minute,57288600.0,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
70,2023-10-26 01:00:00,OANDA:EURUSD,1.05678,1.05683,1.05644,1.05674,544.0,Interval.in_30_minute,57286800.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
71,2023-10-26 00:30:00,OANDA:EURUSD,1.05675,1.05683,1.05666,1.05678,278.0,Interval.in_30_minute,57285000.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
72,2023-10-26 00:00:00,OANDA:EURUSD,1.05661,1.05735,1.05659,1.05675,285.0,Interval.in_30_minute,57283200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
73,2023-10-25 23:30:00,OANDA:EURUSD,1.05665,1.05671,1.05658,1.05661,818.0,Interval.in_30_minute,57281400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
74,2023-10-25 23:00:00,OANDA:EURUSD,1.05678,1.057,1.05661,1.05665,1119.0,Interval.in_30_minute,57279600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
75,2023-10-25 22:30:00,OANDA:EURUSD,1.0569,1.057,1.0566,1.05678,1228.0,Interval.in_30_minute,57277800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long
76,2023-10-25 22:00:00,OANDA:EURUSD,1.05666,1.05702,1.05658,1.0569,1575.0,Interval.in_30_minute,57276000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
77,2023-10-25 21:30:00,OANDA:EURUSD,1.05706,1.05733,1.05658,1.05666,1708.0,Interval.in_30_minute,57274200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short
78,2023-10-25 21:00:00,OANDA:EURUSD,1.05712,1.05736,1.05689,1.05706,1917.0,Interval.in_30_minute,57272400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short
79,2023-10-25 20:30:00,OANDA:EURUSD,1.05692,1.05719,1.0566,1.05712,2453.0,Interval.in_30_minute,57270600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short
80,2023-10-25 20:00:00,OANDA:EURUSD,1.05746,1.05768,1.05692,1.05692,3350.0,Interval.in_30_minute,57268800.0,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short
81,2023-10-25 19:30:00,OANDA:EURUSD,1.05818,1.05862,1.05708,1.05746,2016.0,Interval.in_30_minute,57267000.0,short,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short
82,2023-10-25 19:00:00,OANDA:EURUSD,1.05832,1.05835,1.05784,1.05818,2041.0,Interval.in_30_minute,57265200.0,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short
83,2023-10-25 18:30:00,OANDA:EURUSD,1.05906,1.05956,1.0583,1.05832,2837.0,Interval.in_30_minute,57263400.0,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,short,short,short
84,2023-10-25 18:00:00,OANDA:EURUSD,1.05851,1.05937,1.05836,1.05906,4707.0,Interval.in_30_minute,57261600.0,long,long,long,long,long,long,long,long,long,long,short,short,long,long,short,short,short,short
85,2023-10-25 17:30:00,OANDA:EURUSD,1.05777,1.05916,1.05771,1.05851,3819.0,Interval.in_30_minute,57259800.0,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
86,2023-10-25 17:00:00,OANDA:EURUSD,1.0581,1.0581,1.05681,1.05777,5583.0,Interval.in_30_minute,57258000.0,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short
87,2023-10-25 16:30:00,OANDA:EURUSD,1.05721,1.05813,1.05669,1.0581,3400.0,Interval.in_30_minute,57256200.0,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short
88,2023-10-25 16:00:00,OANDA:EURUSD,1.0575,1.05829,1.05717,1.05721,2750.0,Interval.in_30_minute,57254400.0,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short
89,2023-10-25 15:30:00,OANDA:EURUSD,1.05712,1.05797,1.05694,1.0575,2690.0,Interval.in_30_minute,57252600.0,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short
90,2023-10-25 15:00:00,OANDA:EURUSD,1.05728,1.05796,1.05696,1.05712,2260.0,Interval.in_30_minute,57250800.0,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
91,2023-10-25 14:30:00,OANDA:EURUSD,1.05763,1.0579,1.05696,1.05728,1368.0,Interval.in_30_minute,57249000.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
92,2023-10-25 14:00:00,OANDA:EURUSD,1.05743,1.05771,1.05709,1.05763,1480.0,Interval.in_30_minute,57247200.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
93,2023-10-25 13:30:00,OANDA:EURUSD,1.05744,1.05774,1.05704,1.05743,1461.0,Interval.in_30_minute,57245400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
94,2023-10-25 13:00:00,OANDA:EURUSD,1.05689,1.05755,1.05658,1.05744,1779.0,Interval.in_30_minute,57243600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
95,2023-10-25 12:30:00,OANDA:EURUSD,1.05676,1.05748,1.05672,1.05689,1857.0,Interval.in_30_minute,57241800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
96,2023-10-25 12:00:00,OANDA:EURUSD,1.05851,1.05851,1.05667,1.05676,1713.0,Interval.in_30_minute,57240000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
97,2023-10-25 11:30:00,OANDA:EURUSD,1.05923,1.05953,1.05834,1.05851,1647.0,Interval.in_30_minute,57238200.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
98,2023-10-25 11:00:00,OANDA:EURUSD,1.05874,1.0597,1.05859,1.05923,2322.0,Interval.in_30_minute,57236400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
99,2023-10-25 10:30:00,OANDA:EURUSD,1.05823,1.05894,1.05811,1.05874,1845.0,Interval.in_30_minute,57234600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
100,2023-10-25 10:00:00,OANDA:EURUSD,1.05926,1.05928,1.05783,1.05823,2159.0,Interval.in_30_minute,57232800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
101,2023-10-25 09:30:00,OANDA:EURUSD,1.06037,1.06037,1.05925,1.05926,1441.0,Interval.in_30_minute,57231000.0,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
102,2023-10-25 09:00:00,OANDA:EURUSD,1.06011,1.06042,1.05951,1.06037,1313.0,Interval.in_30_minute,57229200.0,short,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
103,2023-10-25 08:30:00,OANDA:EURUSD,1.06017,1.06024,1.05976,1.06011,1060.0,Interval.in_30_minute,57227400.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
104,2023-10-25 08:00:00,OANDA:EURUSD,1.06062,1.06068,1.06014,1.06017,734.0,Interval.in_30_minute,57225600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
105,2023-10-25 07:30:00,OANDA:EURUSD,1.06021,1.06065,1.0602,1.06062,507.0,Interval.in_30_minute,57223800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
106,2023-10-25 07:00:00,OANDA:EURUSD,1.06021,1.0603,1.0601,1.06021,502.0,Interval.in_30_minute,57222000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
107,2023-10-25 06:30:00,OANDA:EURUSD,1.0603,1.0605,1.06016,1.06021,774.0,Interval.in_30_minute,57220200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
108,2023-10-25 06:00:00,OANDA:EURUSD,1.06038,1.06052,1.06019,1.0603,811.0,Interval.in_30_minute,57218400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
109,2023-10-25 05:30:00,OANDA:EURUSD,1.05996,1.06045,1.05982,1.06038,788.0,Interval.in_30_minute,57216600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
110,2023-10-25 05:00:00,OANDA:EURUSD,1.05946,1.06,1.05945,1.05996,793.0,Interval.in_30_minute,57214800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
111,2023-10-25 04:30:00,OANDA:EURUSD,1.05934,1.05956,1.05919,1.05946,1583.0,Interval.in_30_minute,57213000.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long
112,2023-10-25 04:00:00,OANDA:EURUSD,1.05927,1.05979,1.05924,1.05934,1516.0,Interval.in_30_minute,57211200.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short
113,2023-10-25 03:30:00,OANDA:EURUSD,1.05976,1.0599,1.05896,1.05927,1627.0,Interval.in_30_minute,57209400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short
114,2023-10-25 03:00:00,OANDA:EURUSD,1.05952,1.0598,1.05939,1.05976,866.0,Interval.in_30_minute,57207600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short
115,2023-10-25 02:30:00,OANDA:EURUSD,1.05929,1.05952,1.0592,1.05952,374.0,Interval.in_30_minute,57205800.0,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,short,short
116,2023-10-25 02:00:00,OANDA:EURUSD,1.05936,1.05945,1.05926,1.05929,421.0,Interval.in_30_minute,57204000.0,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,short,short,short
117,2023-10-25 01:30:00,OANDA:EURUSD,1.05916,1.05939,1.05911,1.05936,214.0,Interval.in_30_minute,57202200.0,long,long,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short
118,2023-10-25 01:00:00,OANDA:EURUSD,1.05928,1.05928,1.05899,1.05916,396.0,Interval.in_30_minute,57200400.0,long,short,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short
119,2023-10-25 00:30:00,OANDA:EURUSD,1.0593,1.05936,1.0591,1.05928,498.0,Interval.in_30_minute,57198600.0,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short
120,2023-10-25 00:00:00,OANDA:EURUSD,1.0591,1.0595,1.0588,1.0593,195.0,Interval.in_30_minute,57196800.0,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short
121,2023-10-24 23:30:00,OANDA:EURUSD,1.05928,1.0593,1.05888,1.0591,752.0,Interval.in_30_minute,57195000.0,long,long,long,long,long,short,short,long,short,short,short,short,short,short,short,short,short,short
122,2023-10-24 23:00:00,OANDA:EURUSD,1.05918,1.05944,1.05914,1.05928,1011.0,Interval.in_30_minute,57193200.0,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short
123,2023-10-24 22:30:00,OANDA:EURUSD,1.05896,1.05939,1.05881,1.05918,1248.0,Interval.in_30_minute,57191400.0,long,long,long,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short
124,2023-10-24 22:00:00,OANDA:EURUSD,1.05884,1.05912,1.0587,1.05896,1556.0,Interval.in_30_minute,57189600.0,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
125,2023-10-24 21:30:00,OANDA:EURUSD,1.05895,1.05902,1.05851,1.05884,1583.0,Interval.in_30_minute,57187800.0,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
126,2023-10-24 21:00:00,OANDA:EURUSD,1.05889,1.05912,1.05847,1.05895,1132.0,Interval.in_30_minute,57186000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
127,2023-10-24 20:30:00,OANDA:EURUSD,1.05901,1.05943,1.05874,1.05889,1503.0,Interval.in_30_minute,57184200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
128,2023-10-24 20:00:00,OANDA:EURUSD,1.05869,1.05936,1.05866,1.05901,2105.0,Interval.in_30_minute,57182400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
129,2023-10-24 19:30:00,OANDA:EURUSD,1.0597,1.05972,1.05835,1.05869,1977.0,Interval.in_30_minute,57180600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
130,2023-10-24 19:00:00,OANDA:EURUSD,1.05939,1.06024,1.05933,1.0597,2017.0,Interval.in_30_minute,57178800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
131,2023-10-24 18:30:00,OANDA:EURUSD,1.05864,1.0594,1.0583,1.05939,2382.0,Interval.in_30_minute,57177000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
132,2023-10-24 18:00:00,OANDA:EURUSD,1.05998,1.06,1.0584,1.05864,2686.0,Interval.in_30_minute,57175200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
