,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,nw3,nw2
54,54,2023-10-25 19:30:00,OANDA:AUDJPY,94.894,94.933,94.61,94.712,4415.0,Interval.in_45_minute,57267000.0,long,long
55,55,2023-10-25 18:45:00,OANDA:AUDJPY,95.032,95.061,94.879,94.894,4607.0,Interval.in_45_minute,57264300.0,long,long
56,56,2023-10-25 18:00:00,OANDA:AUDJPY,94.954,95.038,94.902,95.032,7590.0,Interval.in_45_minute,57261600.0,long,long
57,57,2023-10-25 17:15:00,OANDA:AUDJPY,94.788,95.012,94.756,94.954,8048.0,Interval.in_45_minute,57258900.0,long,long
58,58,2023-10-25 16:30:00,OANDA:AUDJPY,94.996,95.028,94.762,94.788,8435.0,Interval.in_45_minute,57256200.0,long,long
59,59,2023-10-25 15:45:00,OANDA:AUDJPY,95.076,95.111,94.994,94.996,4360.0,Interval.in_45_minute,57253500.0,long,long
60,60,2023-10-25 15:00:00,OANDA:AUDJPY,95.024,95.152,95.016,95.076,4328.0,Interval.in_45_minute,57250800.0,long,long
61,61,2023-10-25 14:15:00,OANDA:AUDJPY,94.986,95.066,94.946,95.024,3273.0,Interval.in_45_minute,57248100.0,long,long
62,62,2023-10-25 13:30:00,OANDA:AUDJPY,94.985,95.0385,94.969,94.986,2677.0,Interval.in_45_minute,57245400.0,long,long
63,63,2023-10-25 12:45:00,OANDA:AUDJPY,95.042,95.042,94.885,94.985,3947.0,Interval.in_45_minute,57242700.0,long,long
64,64,2023-10-25 12:00:00,OANDA:AUDJPY,95.242,95.25,95.026,95.042,4225.0,Interval.in_45_minute,57240000.0,long,long
65,65,2023-10-25 11:15:00,OANDA:AUDJPY,95.298,95.354,95.217,95.242,4054.0,Interval.in_45_minute,57237300.0,short,long
66,66,2023-10-25 10:30:00,OANDA:AUDJPY,95.423,95.442,95.27,95.298,4936.0,Interval.in_45_minute,57234600.0,short,long
67,67,2023-10-25 09:45:00,OANDA:AUDJPY,95.568,95.584,95.38,95.423,5016.0,Interval.in_45_minute,57231900.0,short,short
68,68,2023-10-25 09:00:00,OANDA:AUDJPY,95.543,95.642,95.507,95.568,3929.0,Interval.in_45_minute,57229200.0,short,short
69,69,2023-10-25 08:15:00,OANDA:AUDJPY,95.676,95.682,95.464,95.543,3263.0,Interval.in_45_minute,57226500.0,short,short
70,70,2023-10-25 07:30:00,OANDA:AUDJPY,95.63,95.7145,95.596,95.676,2196.0,Interval.in_45_minute,57223800.0,short,short
71,71,2023-10-25 06:45:00,OANDA:AUDJPY,95.599,95.649,95.574,95.63,2054.0,Interval.in_45_minute,57221100.0,short,short
72,72,2023-10-25 06:00:00,OANDA:AUDJPY,95.708,95.743,95.598,95.599,2409.0,Interval.in_45_minute,57218400.0,short,short
73,73,2023-10-25 05:15:00,OANDA:AUDJPY,95.76,95.783,95.664,95.708,2782.0,Interval.in_45_minute,57215700.0,short,short
74,74,2023-10-25 04:30:00,OANDA:AUDJPY,95.831,95.844,95.681,95.76,3635.0,Interval.in_45_minute,57213000.0,short,short
75,75,2023-10-25 03:45:00,OANDA:AUDJPY,95.651,95.9,95.6195,95.831,4144.0,Interval.in_45_minute,57210300.0,short,short
76,76,2023-10-25 03:00:00,OANDA:AUDJPY,95.312,95.746,95.28,95.651,4443.0,Interval.in_45_minute,57207600.0,short,short
77,77,2023-10-25 02:15:00,OANDA:AUDJPY,95.272,95.338,95.244,95.312,1230.0,Interval.in_45_minute,57204900.0,short,long
78,78,2023-10-25 01:30:00,OANDA:AUDJPY,95.244,95.286,95.216,95.272,872.0,Interval.in_45_minute,57202200.0,short,long
79,79,2023-10-25 00:45:00,OANDA:AUDJPY,95.254,95.284,95.205,95.244,1606.0,Interval.in_45_minute,57199500.0,short,long
80,80,2023-10-25 00:00:00,OANDA:AUDJPY,95.281,95.312,95.203,95.254,1042.0,Interval.in_45_minute,57196800.0,short,long
81,81,2023-10-24 23:15:00,OANDA:AUDJPY,95.294,95.328,95.247,95.281,1231.0,Interval.in_45_minute,57194100.0,short,long
82,82,2023-10-24 22:30:00,OANDA:AUDJPY,95.288,95.319,95.264,95.294,2535.0,Interval.in_45_minute,57191400.0,short,long
83,83,2023-10-24 21:45:00,OANDA:AUDJPY,95.294,95.326,95.264,95.288,2220.0,Interval.in_45_minute,57188700.0,short,long
84,84,2023-10-24 21:00:00,OANDA:AUDJPY,95.244,95.316,95.22,95.294,2740.0,Interval.in_45_minute,57186000.0,short,long
85,85,2023-10-24 20:15:00,OANDA:AUDJPY,95.126,95.266,95.116,95.244,3618.0,Interval.in_45_minute,57183300.0,short,long
86,86,2023-10-24 19:30:00,OANDA:AUDJPY,95.114,95.15,95.038,95.126,3024.0,Interval.in_45_minute,57180600.0,short,long
87,87,2023-10-24 18:45:00,OANDA:AUDJPY,95.11,95.176,95.082,95.114,2974.0,Interval.in_45_minute,57177900.0,short,long
88,88,2023-10-24 18:00:00,OANDA:AUDJPY,95.3,95.302,95.104,95.11,4319.0,Interval.in_45_minute,57175200.0,short,long
89,89,2023-10-24 17:15:00,OANDA:AUDJPY,95.33,95.377,95.244,95.3,4884.0,Interval.in_45_minute,57172500.0,short,long
90,90,2023-10-24 16:30:00,OANDA:AUDJPY,95.24,95.334,95.18,95.33,8874.0,Interval.in_45_minute,57169800.0,short,long
91,91,2023-10-24 15:45:00,OANDA:AUDJPY,95.313,95.324,95.214,95.24,4882.0,Interval.in_45_minute,57167100.0,short,long
92,92,2023-10-24 15:00:00,OANDA:AUDJPY,95.304,95.336,95.276,95.313,5229.0,Interval.in_45_minute,57164400.0,short,long
93,93,2023-10-24 14:15:00,OANDA:AUDJPY,95.242,95.334,95.238,95.304,3530.0,Interval.in_45_minute,57161700.0,short,long
94,94,2023-10-24 13:30:00,OANDA:AUDJPY,95.242,95.256,95.182,95.242,4320.0,Interval.in_45_minute,57159000.0,short,long
95,95,2023-10-24 12:45:00,OANDA:AUDJPY,95.19,95.252,95.178,95.242,3292.0,Interval.in_45_minute,57156300.0,short,long
96,96,2023-10-24 12:00:00,OANDA:AUDJPY,95.18,95.242,95.15,95.19,3830.0,Interval.in_45_minute,57153600.0,short,long
97,97,2023-10-24 11:15:00,OANDA:AUDJPY,95.158,95.252,95.065,95.18,5566.0,Interval.in_45_minute,57150900.0,short,short
98,98,2023-10-24 10:30:00,OANDA:AUDJPY,95.252,95.268,95.128,95.158,6232.0,Interval.in_45_minute,57148200.0,short,short
99,99,2023-10-24 09:45:00,OANDA:AUDJPY,95.272,95.316,95.176,95.252,6471.0,Interval.in_45_minute,57145500.0,short,short
100,100,2023-10-24 09:00:00,OANDA:AUDJPY,95.144,95.28,95.132,95.272,4611.0,Interval.in_45_minute,57142800.0,short,short
101,101,2023-10-24 08:15:00,OANDA:AUDJPY,95.161,95.174,95.099,95.144,2441.0,Interval.in_45_minute,57140100.0,short,long
102,102,2023-10-24 07:30:00,OANDA:AUDJPY,95.134,95.18,95.102,95.161,2514.0,Interval.in_45_minute,57137400.0,short,long
103,103,2023-10-24 06:45:00,OANDA:AUDJPY,95.119,95.18,95.0775,95.134,2186.0,Interval.in_45_minute,57134700.0,short,long
104,104,2023-10-24 06:00:00,OANDA:AUDJPY,95.106,95.13,95.014,95.119,2732.0,Interval.in_45_minute,57132000.0,short,short
105,105,2023-10-24 05:15:00,OANDA:AUDJPY,94.978,95.1465,94.971,95.106,3905.0,Interval.in_45_minute,57129300.0,short,short
106,106,2023-10-24 04:30:00,OANDA:AUDJPY,94.936,94.98,94.846,94.978,4543.0,Interval.in_45_minute,57126600.0,short,long
107,107,2023-10-24 03:45:00,OANDA:AUDJPY,94.924,95.066,94.892,94.936,4357.0,Interval.in_45_minute,57123900.0,short,long
108,108,2023-10-24 03:00:00,OANDA:AUDJPY,94.906,94.992,94.868,94.924,3336.0,Interval.in_45_minute,57121200.0,short,long
109,109,2023-10-24 02:15:00,OANDA:AUDJPY,94.825,94.912,94.825,94.906,1402.0,Interval.in_45_minute,57118500.0,short,long
110,110,2023-10-24 01:30:00,OANDA:AUDJPY,94.826,94.842,94.7995,94.825,783.0,Interval.in_45_minute,57115800.0,short,long
111,111,2023-10-24 00:45:00,OANDA:AUDJPY,94.822,94.884,94.819,94.826,1217.0,Interval.in_45_minute,57113100.0,short,long
112,112,2023-10-24 00:00:00,OANDA:AUDJPY,94.84,94.9,94.788,94.822,946.0,Interval.in_45_minute,57110400.0,short,long
113,113,2023-10-23 23:15:00,OANDA:AUDJPY,94.802,94.852,94.78,94.8395,732.0,Interval.in_45_minute,57107700.0,short,long
114,114,2023-10-23 22:30:00,OANDA:AUDJPY,94.718,94.808,94.694,94.802,2544.0,Interval.in_45_minute,57105000.0,short,long
115,115,2023-10-23 21:45:00,OANDA:AUDJPY,94.905,94.933,94.71,94.718,3165.0,Interval.in_45_minute,57102300.0,short,long
116,116,2023-10-23 21:00:00,OANDA:AUDJPY,94.956,94.981,94.876,94.905,2514.0,Interval.in_45_minute,57099600.0,short,long
117,117,2023-10-23 20:15:00,OANDA:AUDJPY,94.932,95.023,94.904,94.956,3114.0,Interval.in_45_minute,57096900.0,short,short
118,118,2023-10-23 19:30:00,OANDA:AUDJPY,94.92,94.982,94.901,94.932,3106.0,Interval.in_45_minute,57094200.0,short,short
119,119,2023-10-23 18:45:00,OANDA:AUDJPY,94.902,94.952,94.868,94.92,3439.0,Interval.in_45_minute,57091500.0,short,short
120,120,2023-10-23 18:00:00,OANDA:AUDJPY,94.768,94.936,94.75,94.902,4526.0,Interval.in_45_minute,57088800.0,short,short
121,121,2023-10-23 17:15:00,OANDA:AUDJPY,94.802,94.88,94.728,94.768,7717.0,Interval.in_45_minute,57086100.0,short,short
122,122,2023-10-23 16:30:00,OANDA:AUDJPY,94.682,94.816,94.5055,94.802,8021.0,Interval.in_45_minute,57083400.0,short,short
123,123,2023-10-23 15:45:00,OANDA:AUDJPY,94.69,94.728,94.6175,94.682,4610.0,Interval.in_45_minute,57080700.0,short,short
124,124,2023-10-23 15:00:00,OANDA:AUDJPY,94.612,94.744,94.544,94.69,5166.0,Interval.in_45_minute,57078000.0,short,short
125,125,2023-10-23 14:15:00,OANDA:AUDJPY,94.568,94.664,94.566,94.612,3703.0,Interval.in_45_minute,57075300.0,short,short
126,126,2023-10-23 13:30:00,OANDA:AUDJPY,94.464,94.573,94.438,94.568,3479.0,Interval.in_45_minute,57072600.0,short,short
127,127,2023-10-23 12:45:00,OANDA:AUDJPY,94.438,94.498,94.322,94.464,3641.0,Interval.in_45_minute,57069900.0,short,short
128,128,2023-10-23 12:00:00,OANDA:AUDJPY,94.564,94.598,94.438,94.438,3122.0,Interval.in_45_minute,57067200.0,short,short
129,129,2023-10-23 11:15:00,OANDA:AUDJPY,94.596,94.641,94.529,94.564,3829.0,Interval.in_45_minute,57064500.0,short,short
130,130,2023-10-23 10:30:00,OANDA:AUDJPY,94.534,94.622,94.468,94.596,4087.0,Interval.in_45_minute,57061800.0,short,short
131,131,2023-10-23 09:45:00,OANDA:AUDJPY,94.729,94.742,94.522,94.534,4110.0,Interval.in_45_minute,57059100.0,short,short
132,132,2023-10-23 09:00:00,OANDA:AUDJPY,94.636,94.736,94.632,94.729,2442.0,Interval.in_45_minute,57056400.0,short,short
133,133,2023-10-23 08:15:00,OANDA:AUDJPY,94.632,94.684,94.622,94.636,1924.0,Interval.in_45_minute,57053700.0,short,short
134,134,2023-10-23 07:30:00,OANDA:AUDJPY,94.612,94.672,94.592,94.632,1330.0,Interval.in_45_minute,57051000.0,short,short
135,135,2023-10-23 06:45:00,OANDA:AUDJPY,94.664,94.679,94.6,94.612,1415.0,Interval.in_45_minute,57048300.0,short,short
136,136,2023-10-23 06:00:00,OANDA:AUDJPY,94.589,94.692,94.586,94.664,1877.0,Interval.in_45_minute,57045600.0,short,short
137,137,2023-10-23 05:15:00,OANDA:AUDJPY,94.628,94.65,94.566,94.589,2373.0,Interval.in_45_minute,57042900.0,short,short
138,138,2023-10-23 04:30:00,OANDA:AUDJPY,94.598,94.681,94.574,94.628,2005.0,Interval.in_45_minute,57040200.0,short,short
139,139,2023-10-23 03:45:00,OANDA:AUDJPY,94.59,94.626,94.535,94.598,3116.0,Interval.in_45_minute,57037500.0,short,short
140,140,2023-10-23 03:00:00,OANDA:AUDJPY,94.732,94.747,94.514,94.59,2742.0,Interval.in_45_minute,57034800.0,short,short
141,141,2023-10-23 02:15:00,OANDA:AUDJPY,94.714,94.743,94.676,94.732,1515.0,Interval.in_45_minute,57032100.0,short,short
142,142,2023-10-23 01:30:00,OANDA:AUDJPY,94.702,94.736,94.654,94.714,1538.0,Interval.in_45_minute,57029400.0,short,short
143,143,2023-10-23 00:45:00,OANDA:AUDJPY,94.62,94.714,94.58,94.702,1461.0,Interval.in_45_minute,57026700.0,short,short
144,144,2023-10-23 00:00:00,OANDA:AUDJPY,94.642,94.702,94.578,94.62,272.0,Interval.in_45_minute,57024000.0,short,short
145,145,2023-10-20 23:15:00,OANDA:AUDJPY,94.598,94.649,94.566,94.642,1220.0,Interval.in_45_minute,56848500.0,short,short
146,146,2023-10-20 22:30:00,OANDA:AUDJPY,94.616,94.64,94.56,94.598,1657.0,Interval.in_45_minute,56845800.0,short,short
147,147,2023-10-20 21:45:00,OANDA:AUDJPY,94.611,94.656,94.582,94.616,2964.0,Interval.in_45_minute,56843100.0,short,short
148,148,2023-10-20 21:00:00,OANDA:AUDJPY,94.676,94.692,94.57,94.611,2675.0,Interval.in_45_minute,56840400.0,short,short
149,149,2023-10-20 20:15:00,OANDA:AUDJPY,94.694,94.778,94.647,94.676,3783.0,Interval.in_45_minute,56837700.0,short,short
150,150,2023-10-20 19:30:00,OANDA:AUDJPY,94.626,94.706,94.626,94.694,2785.0,Interval.in_45_minute,56835000.0,short,short
151,151,2023-10-20 18:45:00,OANDA:AUDJPY,94.639,94.698,94.565,94.626,2649.0,Interval.in_45_minute,56832300.0,short,short
152,152,2023-10-20 18:00:00,OANDA:AUDJPY,94.74,94.783,94.612,94.639,3995.0,Interval.in_45_minute,56829600.0,short,short
153,153,2023-10-20 17:15:00,OANDA:AUDJPY,94.664,94.768,94.614,94.74,6493.0,Interval.in_45_minute,56826900.0,short,short
154,154,2023-10-20 16:30:00,OANDA:AUDJPY,94.664,94.8,94.635,94.664,8074.0,Interval.in_45_minute,56824200.0,short,short
155,155,2023-10-20 15:45:00,OANDA:AUDJPY,94.604,94.694,94.565,94.664,5506.0,Interval.in_45_minute,56821500.0,short,short
156,156,2023-10-20 15:00:00,OANDA:AUDJPY,94.664,94.696,94.484,94.604,5614.0,Interval.in_45_minute,56818800.0,short,short
157,157,2023-10-20 14:15:00,OANDA:AUDJPY,94.675,94.705,94.63,94.664,3667.0,Interval.in_45_minute,56816100.0,short,short
158,158,2023-10-20 13:30:00,OANDA:AUDJPY,94.612,94.702,94.606,94.675,2699.0,Interval.in_45_minute,56813400.0,short,short
159,159,2023-10-20 12:45:00,OANDA:AUDJPY,94.628,94.684,94.574,94.612,3703.0,Interval.in_45_minute,56810700.0,short,short
160,160,2023-10-20 12:00:00,OANDA:AUDJPY,94.66,94.717,94.583,94.628,4210.0,Interval.in_45_minute,56808000.0,short,short
161,161,2023-10-20 11:15:00,OANDA:AUDJPY,94.524,94.694,94.42,94.66,5315.0,Interval.in_45_minute,56805300.0,short,short
162,162,2023-10-20 10:30:00,OANDA:AUDJPY,94.558,94.606,94.442,94.524,4744.0,Interval.in_45_minute,56802600.0,short,short
163,163,2023-10-20 09:45:00,OANDA:AUDJPY,94.606,94.671,94.535,94.558,5038.0,Interval.in_45_minute,56799900.0,short,short
164,164,2023-10-20 09:00:00,OANDA:AUDJPY,94.584,94.652,94.514,94.606,4458.0,Interval.in_45_minute,56797200.0,short,short
165,165,2023-10-20 08:15:00,OANDA:AUDJPY,94.612,94.718,94.584,94.584,3069.0,Interval.in_45_minute,56794500.0,short,short
166,166,2023-10-20 07:30:00,OANDA:AUDJPY,94.636,94.676,94.592,94.612,2246.0,Interval.in_45_minute,56791800.0,short,short
167,167,2023-10-20 06:45:00,OANDA:AUDJPY,94.668,94.705,94.613,94.636,1903.0,Interval.in_45_minute,56789100.0,short,short
168,168,2023-10-20 06:00:00,OANDA:AUDJPY,94.747,94.764,94.66,94.668,2765.0,Interval.in_45_minute,56786400.0,short,short
169,169,2023-10-20 05:15:00,OANDA:AUDJPY,94.666,94.773,94.635,94.747,3226.0,Interval.in_45_minute,56783700.0,short,short
170,170,2023-10-20 04:30:00,OANDA:AUDJPY,94.605,94.694,94.587,94.666,3675.0,Interval.in_45_minute,56781000.0,short,short
171,171,2023-10-20 03:45:00,OANDA:AUDJPY,94.633,94.665,94.517,94.605,3893.0,Interval.in_45_minute,56778300.0,short,short
172,172,2023-10-20 03:00:00,OANDA:AUDJPY,94.742,94.746,94.551,94.633,3555.0,Interval.in_45_minute,56775600.0,short,short
173,173,2023-10-20 02:15:00,OANDA:AUDJPY,94.734,94.754,94.69,94.742,2063.0,Interval.in_45_minute,56772900.0,short,short
174,174,2023-10-20 01:30:00,OANDA:AUDJPY,94.787,94.788,94.683,94.734,1490.0,Interval.in_45_minute,56770200.0,short,short
175,175,2023-10-20 00:45:00,OANDA:AUDJPY,94.754,94.804,94.743,94.787,1491.0,Interval.in_45_minute,56767500.0,short,short
176,176,2023-10-20 00:00:00,OANDA:AUDJPY,94.799,94.813,94.739,94.754,439.0,Interval.in_45_minute,56764800.0,short,short
177,177,2023-10-19 23:15:00,OANDA:AUDJPY,94.84,94.84,94.778,94.799,1414.0,Interval.in_45_minute,56762100.0,short,short
178,178,2023-10-19 22:30:00,OANDA:AUDJPY,94.846,94.894,94.801,94.84,3653.0,Interval.in_45_minute,56759400.0,short,short
179,179,2023-10-19 21:45:00,OANDA:AUDJPY,94.86,94.887,94.785,94.846,3992.0,Interval.in_45_minute,56756700.0,short,short
180,180,2023-10-19 21:00:00,OANDA:AUDJPY,94.983,95.078,94.847,94.86,4555.0,Interval.in_45_minute,56754000.0,short,short
181,181,2023-10-19 20:15:00,OANDA:AUDJPY,95.116,95.167,94.908,94.983,6356.0,Interval.in_45_minute,56751300.0,short,short
182,182,2023-10-19 19:30:00,OANDA:AUDJPY,94.988,95.148,94.716,95.116,10917.0,Interval.in_45_minute,56748600.0,short,short
183,183,2023-10-19 18:45:00,OANDA:AUDJPY,94.827,95.15,94.676,94.988,10420.0,Interval.in_45_minute,56745900.0,short,short
184,184,2023-10-19 18:00:00,OANDA:AUDJPY,94.68,94.858,94.674,94.827,4581.0,Interval.in_45_minute,56743200.0,long,short
185,185,2023-10-19 17:15:00,OANDA:AUDJPY,94.723,94.738,94.629,94.68,5094.0,Interval.in_45_minute,56740500.0,long,long
186,186,2023-10-19 16:30:00,OANDA:AUDJPY,94.679,94.764,94.634,94.723,6692.0,Interval.in_45_minute,56737800.0,long,long
187,187,2023-10-19 15:45:00,OANDA:AUDJPY,94.74,94.74,94.634,94.679,5386.0,Interval.in_45_minute,56735100.0,long,short
188,188,2023-10-19 15:00:00,OANDA:AUDJPY,94.591,94.742,94.556,94.74,5798.0,Interval.in_45_minute,56732400.0,long,short
189,189,2023-10-19 14:15:00,OANDA:AUDJPY,94.576,94.612,94.548,94.591,4428.0,Interval.in_45_minute,56729700.0,long,long
190,190,2023-10-19 13:30:00,OANDA:AUDJPY,94.53,94.617,94.518,94.576,3666.0,Interval.in_45_minute,56727000.0,long,long
191,191,2023-10-19 12:45:00,OANDA:AUDJPY,94.405,94.556,94.401,94.53,3463.0,Interval.in_45_minute,56724300.0,long,long
192,192,2023-10-19 12:00:00,OANDA:AUDJPY,94.464,94.495,94.387,94.405,3968.0,Interval.in_45_minute,56721600.0,long,long
193,193,2023-10-19 11:15:00,OANDA:AUDJPY,94.414,94.501,94.396,94.464,4357.0,Interval.in_45_minute,56718900.0,long,long
194,194,2023-10-19 10:30:00,OANDA:AUDJPY,94.41,94.455,94.322,94.414,5580.0,Interval.in_45_minute,56716200.0,long,long
