,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-11 22:00:00,1.231125,long,long,long,long
1,2023-10-11 18:00:00,1.22967,long,long,long,neutral
2,2023-10-11 16:00:00,1.23126,long,long,long,long
3,2023-10-11 14:00:00,1.23125,long,long,long,long
4,2023-10-11 12:00:00,1.22916,long,long,long,neutral
5,2023-10-11 10:00:00,1.22806,long,long,long,short
6,2023-10-11 08:00:00,1.22866,long,long,long,short
7,2023-10-11 06:00:00,1.22928,long,long,long,short
8,2023-10-11 04:00:00,1.22958,long,short,long,neutral
9,2023-10-11 02:00:00,1.2299,long,short,long,long
10,2023-10-11 00:00:00,1.22878,long,short,long,long
11,2023-10-10 22:00:00,1.228545,long,short,long,neutral
12,2023-10-10 20:00:00,1.22798,long,short,long,neutral
13,2023-10-10 18:00:00,1.2291,long,short,long,long
14,2023-10-10 16:00:00,1.22576,long,short,long,neutral
15,2023-10-10 14:00:00,1.22496,long,short,long,short
16,2023-10-10 12:00:00,1.22574,long,short,long,neutral
17,2023-10-10 10:00:00,1.2271,long,short,long,neutral
18,2023-10-10 08:00:00,1.2221,long,long,long,short
19,2023-10-10 06:00:00,1.22266,long,long,long,short
20,2023-10-10 04:00:00,1.22368,long,short,long,neutral
21,2023-10-10 02:00:00,1.22475,long,short,long,long
22,2023-10-10 00:00:00,1.22396,long,long,long,long
23,2023-10-09 22:00:00,1.22376,long,short,long,long
24,2023-10-09 20:00:00,1.22342,long,short,long,neutral
25,2023-10-09 18:00:00,1.21974,long,short,long,neutral
26,2023-10-09 16:00:00,1.22108,long,short,long,long
27,2023-10-09 14:00:00,1.21838,long,short,short,neutral
28,2023-10-09 12:00:00,1.21708,long,short,short,short
29,2023-10-09 10:00:00,1.21779,long,short,long,short
30,2023-10-09 08:00:00,1.21798,long,short,long,short
31,2023-10-09 06:00:00,1.21941,long,short,long,short
32,2023-10-09 04:00:00,1.22122,long,short,long,neutral
33,2023-10-09 02:00:00,1.22228,long,short,long,neutral
34,2023-10-09 00:00:00,1.22132,long,short,long,short
35,2023-10-06 22:00:00,1.22378,long,short,long,neutral
36,2023-10-06 20:00:00,1.22458,long,short,long,long
37,2023-10-06 18:00:00,1.2234,long,short,long,long
38,2023-10-06 16:00:00,1.2188,long,long,long,neutral
39,2023-10-06 14:00:00,1.2123,long,long,long,neutral
40,2023-10-06 12:00:00,1.22124,long,short,long,long
41,2023-10-06 10:00:00,1.21984,long,short,long,neutral
42,2023-10-06 08:00:00,1.21704,long,short,long,short
43,2023-10-06 06:00:00,1.2177,long,short,long,neutral
44,2023-10-06 04:00:00,1.21856,long,short,long,neutral
45,2023-10-06 02:00:00,1.2181,long,short,long,short
46,2023-10-06 00:00:00,1.21898,long,short,long,short
47,2023-10-05 22:00:00,1.21922,long,short,long,neutral
48,2023-10-05 20:00:00,1.21941,long,short,long,long
49,2023-10-05 18:00:00,1.21798,long,short,long,long
50,2023-10-05 16:00:00,1.21598,long,short,long,neutral
51,2023-10-05 14:00:00,1.2131,long,short,long,neutral
52,2023-10-05 12:00:00,1.21392,long,short,long,neutral
53,2023-10-05 10:00:00,1.21226,long,short,long,short
54,2023-10-05 08:00:00,1.2139,long,short,long,short
55,2023-10-05 06:00:00,1.21562,long,short,long,neutral
56,2023-10-05 04:00:00,1.21578,long,short,long,long
57,2023-10-05 02:00:00,1.21503,long,short,long,long
58,2023-10-05 00:00:00,1.2138,long,short,long,neutral
59,2023-10-04 22:00:00,1.21368,long,short,long,short
60,2023-10-04 20:00:00,1.21378,long,short,long,neutral
61,2023-10-04 18:00:00,1.21518,long,short,long,neutral
62,2023-10-04 16:00:00,1.21152,long,short,long,neutral
63,2023-10-04 14:00:00,1.21698,long,short,long,long
64,2023-10-04 12:00:00,1.21234,long,short,long,long
65,2023-10-04 10:00:00,1.21136,long,short,short,neutral
66,2023-10-04 08:00:00,1.20545,long,long,short,neutral
67,2023-10-04 06:00:00,1.20818,long,long,short,neutral
68,2023-10-04 04:00:00,1.20686,long,long,short,neutral
69,2023-10-04 02:00:00,1.20808,long,long,short,neutral
70,2023-10-04 00:00:00,1.20735,long,long,short,short
71,2023-10-03 22:00:00,1.20772,long,long,short,neutral
72,2023-10-03 20:00:00,1.20858,long,long,short,neutral
73,2023-10-03 18:00:00,1.20752,long,long,short,neutral
74,2023-10-03 16:00:00,1.2079,long,long,short,long
75,2023-10-03 14:00:00,1.20738,long,long,short,neutral
76,2023-10-03 12:00:00,1.20565,long,long,short,neutral
77,2023-10-03 10:00:00,1.20874,long,long,short,long
78,2023-10-03 08:00:00,1.20846,long,long,short,neutral
79,2023-10-03 06:00:00,1.20643,long,long,short,short
80,2023-10-03 04:00:00,1.20744,long,long,short,short
81,2023-10-03 02:00:00,1.20862,long,long,short,neutral
82,2023-10-03 00:00:00,1.20872,long,long,short,neutral
83,2023-10-02 22:00:00,1.20865,long,long,short,short
84,2023-10-02 20:00:00,1.21057,long,long,short,short
85,2023-10-02 18:00:00,1.21084,long,long,short,short
86,2023-10-02 16:00:00,1.21208,long,long,short,short
87,2023-10-02 14:00:00,1.21513,long,long,short,short
88,2023-10-02 12:00:00,1.21562,long,long,short,short
89,2023-10-02 10:00:00,1.21873,long,short,long,neutral
90,2023-10-02 08:00:00,1.22132,long,short,long,neutral
91,2023-10-02 06:00:00,1.21869,long,short,short,short
92,2023-10-02 04:00:00,1.21879,long,short,long,neutral
93,2023-10-02 02:00:00,1.21884,long,short,long,neutral
94,2023-10-02 00:00:00,1.21836,long,long,long,short
95,2023-09-29 22:00:00,1.22042,long,short,long,neutral
96,2023-09-29 20:00:00,1.22058,long,short,long,neutral
97,2023-09-29 18:00:00,1.22056,long,short,long,short
98,2023-09-29 16:00:00,1.2206,long,short,long,short
99,2023-09-29 14:00:00,1.22596,long,short,long,neutral
100,2023-09-29 12:00:00,1.22661,long,short,long,neutral
101,2023-09-29 10:00:00,1.22356,long,short,long,neutral
102,2023-09-29 08:00:00,1.22433,long,short,long,neutral
103,2023-09-29 06:00:00,1.22223,long,short,long,neutral
104,2023-09-29 04:00:00,1.22226,long,short,long,neutral
105,2023-09-29 02:00:00,1.22016,long,short,long,neutral
106,2023-09-29 00:00:00,1.2208,long,short,long,long
107,2023-09-28 22:00:00,1.2205,long,short,long,neutral
108,2023-09-28 20:00:00,1.21953,long,short,long,neutral
109,2023-09-28 18:00:00,1.21998,long,short,long,long
110,2023-09-28 16:00:00,1.21981,long,short,long,neutral
111,2023-09-28 14:00:00,1.21778,long,short,long,neutral
112,2023-09-28 12:00:00,1.21998,long,short,long,long
113,2023-09-28 10:00:00,1.21715,long,long,short,neutral
114,2023-09-28 08:00:00,1.21264,long,long,short,neutral
115,2023-09-28 06:00:00,1.21406,long,long,short,neutral
116,2023-09-28 04:00:00,1.21315,long,long,short,neutral
117,2023-09-28 02:00:00,1.21441,long,long,short,neutral
118,2023-09-28 00:00:00,1.21323,long,long,short,short
119,2023-09-27 22:00:00,1.21344,long,long,short,neutral
120,2023-09-27 20:00:00,1.21384,long,long,short,neutral
121,2023-09-27 18:00:00,1.2125,long,long,short,short
122,2023-09-27 16:00:00,1.21287,long,long,short,neutral
123,2023-09-27 14:00:00,1.21448,long,long,short,neutral
124,2023-09-27 12:00:00,1.21419,long,long,short,short
125,2023-09-27 10:00:00,1.21496,long,long,short,neutral
126,2023-09-27 08:00:00,1.21536,long,long,short,neutral
127,2023-09-27 06:00:00,1.2147,long,long,short,neutral
128,2023-09-27 04:00:00,1.21472,long,long,short,neutral
129,2023-09-27 02:00:00,1.21423,long,long,short,short
130,2023-09-27 00:00:00,1.2154,long,long,short,short
131,2023-09-26 22:00:00,1.21568,long,long,short,short
132,2023-09-26 20:00:00,1.21572,long,long,short,neutral
133,2023-09-26 18:00:00,1.2171,long,long,short,neutral
134,2023-09-26 16:00:00,1.21687,long,long,short,neutral
135,2023-09-26 14:00:00,1.21911,long,long,short,long
136,2023-09-26 12:00:00,1.2185,long,long,short,long
137,2023-09-26 10:00:00,1.21846,long,long,short,neutral
138,2023-09-26 08:00:00,1.21708,long,long,short,neutral
139,2023-09-26 06:00:00,1.22056,long,long,short,neutral
140,2023-09-26 04:00:00,1.21953,long,long,short,short
141,2023-09-26 02:00:00,1.22058,long,long,short,neutral
142,2023-09-26 00:00:00,1.22118,long,long,short,long
143,2023-09-25 22:00:00,1.22114,long,long,short,neutral
144,2023-09-25 20:00:00,1.22079,long,long,short,neutral
145,2023-09-25 18:00:00,1.22116,long,long,short,neutral
146,2023-09-25 16:00:00,1.2198,long,long,short,short
147,2023-09-25 14:00:00,1.22172,long,long,short,neutral
148,2023-09-25 12:00:00,1.22377,long,long,short,neutral
149,2023-09-25 10:00:00,1.22203,long,long,short,neutral
150,2023-09-25 08:00:00,1.22432,long,long,short,long
151,2023-09-25 06:00:00,1.22417,long,long,short,neutral
152,2023-09-25 04:00:00,1.22407,long,long,short,neutral
153,2023-09-25 02:00:00,1.22488,long,long,short,long
154,2023-09-25 00:00:00,1.22444,long,long,short,neutral
155,2023-09-22 22:00:00,1.22394,long,long,short,short
156,2023-09-22 20:00:00,1.22414,long,long,short,short
157,2023-09-22 18:00:00,1.22516,long,long,short,neutral
158,2023-09-22 16:00:00,1.22646,long,long,short,long
159,2023-09-22 14:00:00,1.22571,long,long,short,neutral
160,2023-09-22 12:00:00,1.2247,long,long,short,short
161,2023-09-22 10:00:00,1.22531,long,long,short,short
162,2023-09-22 08:00:00,1.22822,long,long,short,neutral
163,2023-09-22 06:00:00,1.22845,long,long,short,neutral
164,2023-09-22 04:00:00,1.22776,long,long,short,short
165,2023-09-22 02:00:00,1.22862,long,long,short,short
166,2023-09-22 00:00:00,1.22906,long,long,short,neutral
167,2023-09-21 22:00:00,1.22946,long,long,short,neutral
168,2023-09-21 20:00:00,1.22895,long,long,short,neutral
169,2023-09-21 18:00:00,1.22967,long,long,short,long
170,2023-09-21 16:00:00,1.22872,long,long,short,neutral
171,2023-09-21 14:00:00,1.2268,long,long,short,short
172,2023-09-21 12:00:00,1.2301,long,long,short,short
173,2023-09-21 10:00:00,1.23042,long,long,short,neutral
174,2023-09-21 08:00:00,1.23272,long,long,short,long
175,2023-09-21 06:00:00,1.232,long,long,short,neutral
176,2023-09-21 04:00:00,1.23094,long,long,short,short
177,2023-09-21 02:00:00,1.23136,long,long,short,short
178,2023-09-21 00:00:00,1.23366,long,long,short,short
179,2023-09-20 22:00:00,1.23436,long,short,short,short
180,2023-09-20 20:00:00,1.23608,long,short,long,neutral
181,2023-09-20 18:00:00,1.2417,long,short,long,long
182,2023-09-20 16:00:00,1.23992,long,short,long,long
183,2023-09-20 14:00:00,1.23768,long,short,short,neutral
184,2023-09-20 12:00:00,1.23654,long,short,short,neutral
185,2023-09-20 10:00:00,1.23689,long,short,short,neutral
186,2023-09-20 08:00:00,1.23548,long,short,short,neutral
187,2023-09-20 06:00:00,1.23884,long,short,short,neutral
188,2023-09-20 04:00:00,1.23873,long,short,short,short
189,2023-09-20 02:00:00,1.23898,long,short,long,neutral
190,2023-09-20 00:00:00,1.23934,long,short,long,long
191,2023-09-19 22:00:00,1.23921,long,short,short,long
192,2023-09-19 20:00:00,1.23908,long,short,short,neutral
193,2023-09-19 18:00:00,1.2387,long,short,short,short
194,2023-09-19 16:00:00,1.24016,long,short,long,neutral
195,2023-09-19 14:00:00,1.24055,long,short,long,long
196,2023-09-19 12:00:00,1.23955,long,short,short,neutral
197,2023-09-19 10:00:00,1.23762,long,short,short,neutral
198,2023-09-19 08:00:00,1.23793,long,short,short,long
199,2023-09-19 06:00:00,1.23786,long,short,short,neutral
200,2023-09-19 04:00:00,1.23786,long,short,short,short
201,2023-09-19 02:00:00,1.23822,long,short,short,short
202,2023-09-19 00:00:00,1.2384,long,short,short,neutral
203,2023-09-18 22:00:00,1.2385,long,short,short,neutral
204,2023-09-18 20:00:00,1.23753,long,short,short,neutral
205,2023-09-18 18:00:00,1.23952,long,short,short,long
206,2023-09-18 16:00:00,1.23808,long,short,short,neutral
207,2023-09-18 14:00:00,1.23808,long,short,short,neutral
208,2023-09-18 12:00:00,1.24014,long,short,short,neutral
209,2023-09-18 10:00:00,1.23806,long,short,short,short
210,2023-09-18 08:00:00,1.2388,long,short,short,neutral
211,2023-09-18 06:00:00,1.2396,long,short,short,neutral
212,2023-09-18 04:00:00,1.23892,long,short,short,neutral
213,2023-09-18 02:00:00,1.23998,long,long,short,long
