,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:05:00,158.289,long,long,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
1,2023-10-12 00:55:00,158.319,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,short,short,long
2,2023-10-12 00:50:00,158.33,long,long,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
3,2023-10-12 00:45:00,158.336,long,long,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
4,2023-10-12 00:40:00,158.328,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
5,2023-10-12 00:35:00,158.33,short,short,short,short,neutral,Interval.in_5_minute,EURJPY,long,long,short,long
6,2023-10-12 00:30:00,158.299,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
7,2023-10-12 00:25:00,158.294,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
8,2023-10-12 00:20:00,158.32,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
9,2023-10-12 00:15:00,158.32,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,short,short,long
10,2023-10-12 00:10:00,158.324,short,short,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
11,2023-10-12 00:05:00,158.326,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,short,long
12,2023-10-12 00:00:00,158.282,long,long,short,short,neutral,Interval.in_5_minute,EURJPY,long,short,long,long
13,2023-10-11 23:55:00,158.397,neutral,neutral,short,short,neutral,Interval.in_5_minute,EURJPY,long,neutral,long,long
14,2023-10-11 23:50:00,158.424,neutral,neutral,short,short,long,Interval.in_5_minute,EURJPY,long,long,long,long
15,2023-10-11 23:45:00,158.423,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,long,long,long
16,2023-10-11 23:40:00,158.421,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,long,long
17,2023-10-11 23:35:00,158.4,long,long,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,long,long
18,2023-10-11 23:30:00,158.445,neutral,neutral,short,long,long,Interval.in_5_minute,EURJPY,long,long,long,short
19,2023-10-11 23:25:00,158.44,neutral,neutral,short,long,long,Interval.in_5_minute,EURJPY,long,long,long,short
20,2023-10-11 23:20:00,158.412,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,long,long,long
21,2023-10-11 23:15:00,158.378,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,long,long
22,2023-10-11 23:10:00,158.372,neutral,neutral,short,long,neutral,Interval.in_5_minute,EURJPY,long,neutral,long,long
23,2023-10-11 23:05:00,158.38,long,long,short,long,neutral,Interval.in_5_minute,EURJPY,long,long,long,long
