,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-11 22:00:00,1.4434,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
1,2023-10-11 18:00:00,1.44326,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
2,2023-10-11 16:00:00,1.44376,neutral,short,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,long
3,2023-10-11 14:00:00,1.4423,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
4,2023-10-11 12:00:00,1.44186,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
5,2023-10-11 10:00:00,1.44222,neutral,long,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,long
6,2023-10-11 08:00:00,1.44204,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
7,2023-10-11 06:00:00,1.44102,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
8,2023-10-11 04:00:00,1.44137,neutral,neutral,short,short,long,Interval.in_2_hour,EURCAD,long,long,long,long
9,2023-10-11 02:00:00,1.44102,neutral,neutral,short,long,long,Interval.in_2_hour,EURCAD,long,long,long,long
10,2023-10-11 00:00:00,1.44062,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,short,long
11,2023-10-10 22:00:00,1.440445,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
12,2023-10-10 20:00:00,1.44028,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
13,2023-10-10 18:00:00,1.44184,neutral,neutral,short,long,long,Interval.in_2_hour,EURCAD,long,long,short,long
14,2023-10-10 16:00:00,1.44085,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,short,long
15,2023-10-10 14:00:00,1.44028,neutral,long,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
16,2023-10-10 12:00:00,1.44,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
17,2023-10-10 10:00:00,1.44064,neutral,short,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,short,long
18,2023-10-10 08:00:00,1.4369,short,short,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
19,2023-10-10 06:00:00,1.43478,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
20,2023-10-10 04:00:00,1.43526,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,short,short,long
21,2023-10-10 02:00:00,1.4356,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
22,2023-10-10 00:00:00,1.43664,neutral,neutral,short,short,long,Interval.in_2_hour,EURCAD,long,long,short,long
23,2023-10-09 22:00:00,1.43584,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,long,short,long
24,2023-10-09 20:00:00,1.4354,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
25,2023-10-09 18:00:00,1.43508,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
26,2023-10-09 16:00:00,1.43738,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
27,2023-10-09 14:00:00,1.43748,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
28,2023-10-09 12:00:00,1.43909,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
29,2023-10-09 10:00:00,1.44012,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
30,2023-10-09 08:00:00,1.44018,short,short,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
31,2023-10-09 06:00:00,1.4413,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
32,2023-10-09 04:00:00,1.44177,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,short,long
33,2023-10-09 02:00:00,1.44234,neutral,neutral,short,long,short,Interval.in_2_hour,EURCAD,long,short,short,long
34,2023-10-09 00:00:00,1.44365,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,short,long,long
35,2023-10-06 22:00:00,1.44648,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,long
36,2023-10-06 20:00:00,1.44662,neutral,neutral,short,long,long,Interval.in_2_hour,EURCAD,long,long,long,long
37,2023-10-06 18:00:00,1.44628,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,long
38,2023-10-06 16:00:00,1.4451,short,short,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
39,2023-10-06 14:00:00,1.43955,long,long,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,short,long
40,2023-10-06 12:00:00,1.44706,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,short
41,2023-10-06 10:00:00,1.44624,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
42,2023-10-06 08:00:00,1.44554,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
43,2023-10-06 06:00:00,1.44555,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,long,long,short
44,2023-10-06 04:00:00,1.44526,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
45,2023-10-06 02:00:00,1.44519,neutral,neutral,short,short,short,Interval.in_2_hour,EURCAD,long,short,long,short
46,2023-10-06 00:00:00,1.44569,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,short,long,short
47,2023-10-05 22:00:00,1.445885,neutral,neutral,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
48,2023-10-05 20:00:00,1.44702,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,short
49,2023-10-05 18:00:00,1.44603,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
50,2023-10-05 16:00:00,1.44578,neutral,short,short,long,neutral,Interval.in_2_hour,EURCAD,long,short,long,short
51,2023-10-05 14:00:00,1.44634,long,long,short,long,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
52,2023-10-05 12:00:00,1.44805,neutral,neutral,short,long,long,Interval.in_2_hour,EURCAD,long,long,long,short
53,2023-10-05 10:00:00,1.44784,neutral,neutral,short,long,neutral,Interval.in_2_hour,EURCAD,long,long,long,short
54,2023-10-05 08:00:00,1.44338,neutral,short,short,short,neutral,Interval.in_2_hour,EURCAD,long,neutral,long,short
