,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 16:00:00,1.2189,long,long,short,long,long,neutral,Interval.in_2_hour,GBPUSD
1,2023-10-16 12:00:00,1.21516,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
2,2023-10-16 10:00:00,1.21596,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
3,2023-10-16 08:00:00,1.21691,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
4,2023-10-16 06:00:00,1.21602,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
5,2023-10-16 04:00:00,1.21562,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
6,2023-10-16 02:00:00,1.21468,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
7,2023-10-16 00:00:00,1.21505,long,long,short,long,short,neutral,Interval.in_2_hour,GBPUSD
8,2023-10-13 22:00:00,1.2146,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
9,2023-10-13 20:00:00,1.21356,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
10,2023-10-13 18:00:00,1.21366,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
11,2023-10-13 16:00:00,1.21407,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
12,2023-10-13 14:00:00,1.21888,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
13,2023-10-13 12:00:00,1.21673,long,long,short,long,long,neutral,Interval.in_2_hour,GBPUSD
14,2023-10-13 10:00:00,1.22138,short,short,short,long,long,neutral,Interval.in_2_hour,GBPUSD
15,2023-10-13 08:00:00,1.21876,neutral,long,short,long,long,neutral,Interval.in_2_hour,GBPUSD
16,2023-10-13 06:00:00,1.22035,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
17,2023-10-13 04:00:00,1.22046,neutral,short,short,long,short,long,Interval.in_2_hour,GBPUSD
18,2023-10-13 02:00:00,1.21878,neutral,neutral,short,long,short,long,Interval.in_2_hour,GBPUSD
19,2023-10-13 00:00:00,1.218,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
20,2023-10-12 22:00:00,1.217455,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
21,2023-10-12 20:00:00,1.21732,neutral,long,short,long,short,short,Interval.in_2_hour,GBPUSD
22,2023-10-12 18:00:00,1.22012,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
23,2023-10-12 16:00:00,1.22138,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
24,2023-10-12 14:00:00,1.22626,short,short,short,long,short,short,Interval.in_2_hour,GBPUSD
25,2023-10-12 12:00:00,1.22944,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
26,2023-10-12 10:00:00,1.22962,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
27,2023-10-12 08:00:00,1.23236,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
28,2023-10-12 06:00:00,1.23191,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
29,2023-10-12 04:00:00,1.23154,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
30,2023-10-12 02:00:00,1.23134,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
31,2023-10-12 00:00:00,1.23132,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
32,2023-10-11 22:00:00,1.23112,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
33,2023-10-11 20:00:00,1.23044,short,short,short,long,long,neutral,Interval.in_2_hour,GBPUSD
34,2023-10-11 18:00:00,1.22967,long,long,short,long,long,neutral,Interval.in_2_hour,GBPUSD
35,2023-10-11 16:00:00,1.23126,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
36,2023-10-11 14:00:00,1.23125,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
37,2023-10-11 12:00:00,1.22916,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
38,2023-10-11 10:00:00,1.22806,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
39,2023-10-11 08:00:00,1.22866,neutral,neutral,short,long,long,short,Interval.in_2_hour,GBPUSD
40,2023-10-11 06:00:00,1.22928,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
41,2023-10-11 04:00:00,1.22958,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
42,2023-10-11 02:00:00,1.2299,neutral,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD
43,2023-10-11 00:00:00,1.22878,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
44,2023-10-10 22:00:00,1.22854,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
45,2023-10-10 20:00:00,1.22798,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
46,2023-10-10 18:00:00,1.2291,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
47,2023-10-10 16:00:00,1.22576,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
48,2023-10-10 14:00:00,1.22496,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
49,2023-10-10 12:00:00,1.22574,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
50,2023-10-10 10:00:00,1.2271,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
51,2023-10-10 08:00:00,1.2221,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
52,2023-10-10 06:00:00,1.22266,neutral,long,short,long,long,neutral,Interval.in_2_hour,GBPUSD
53,2023-10-10 04:00:00,1.22368,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
54,2023-10-10 02:00:00,1.22475,neutral,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD
55,2023-10-10 00:00:00,1.22396,neutral,neutral,short,long,long,long,Interval.in_2_hour,GBPUSD
56,2023-10-09 22:00:00,1.22376,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
57,2023-10-09 20:00:00,1.22342,neutral,short,short,short,long,neutral,Interval.in_2_hour,GBPUSD
58,2023-10-09 18:00:00,1.21974,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
59,2023-10-09 16:00:00,1.22108,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
60,2023-10-09 14:00:00,1.21838,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
61,2023-10-09 12:00:00,1.21708,short,short,short,short,short,short,Interval.in_2_hour,GBPUSD
62,2023-10-09 10:00:00,1.21779,neutral,neutral,short,short,short,short,Interval.in_2_hour,GBPUSD
63,2023-10-09 08:00:00,1.21798,neutral,neutral,short,short,short,short,Interval.in_2_hour,GBPUSD
64,2023-10-09 06:00:00,1.21941,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
65,2023-10-09 04:00:00,1.22122,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
66,2023-10-09 02:00:00,1.22228,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
67,2023-10-09 00:00:00,1.22132,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
68,2023-10-06 22:00:00,1.22378,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
69,2023-10-06 20:00:00,1.22458,neutral,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD
70,2023-10-06 18:00:00,1.2234,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
71,2023-10-06 16:00:00,1.2188,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
72,2023-10-06 14:00:00,1.2123,long,long,short,long,short,neutral,Interval.in_2_hour,GBPUSD
73,2023-10-06 12:00:00,1.22124,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
74,2023-10-06 10:00:00,1.21984,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
75,2023-10-06 08:00:00,1.21704,neutral,long,short,short,short,neutral,Interval.in_2_hour,GBPUSD
76,2023-10-06 06:00:00,1.2177,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
77,2023-10-06 04:00:00,1.21856,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
78,2023-10-06 02:00:00,1.2181,neutral,neutral,short,short,long,short,Interval.in_2_hour,GBPUSD
79,2023-10-06 00:00:00,1.21898,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
80,2023-10-05 22:00:00,1.21922,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
81,2023-10-05 20:00:00,1.21941,neutral,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD
82,2023-10-05 18:00:00,1.21798,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
83,2023-10-05 16:00:00,1.21598,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
84,2023-10-05 14:00:00,1.2131,short,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD
85,2023-10-05 12:00:00,1.21392,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
86,2023-10-05 10:00:00,1.21226,neutral,neutral,short,short,short,short,Interval.in_2_hour,GBPUSD
87,2023-10-05 08:00:00,1.2139,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
88,2023-10-05 06:00:00,1.21562,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
89,2023-10-05 04:00:00,1.21578,neutral,neutral,short,short,long,long,Interval.in_2_hour,GBPUSD
90,2023-10-05 02:00:00,1.21503,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
91,2023-10-05 00:00:00,1.2138,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
92,2023-10-04 22:00:00,1.21368,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
93,2023-10-04 20:00:00,1.21378,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
94,2023-10-04 18:00:00,1.21518,short,short,short,short,long,neutral,Interval.in_2_hour,GBPUSD
95,2023-10-04 16:00:00,1.21152,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
96,2023-10-04 14:00:00,1.21698,neutral,short,short,short,long,long,Interval.in_2_hour,GBPUSD
97,2023-10-04 12:00:00,1.21234,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
98,2023-10-04 10:00:00,1.21136,short,short,short,short,long,neutral,Interval.in_2_hour,GBPUSD
99,2023-10-04 08:00:00,1.20545,neutral,long,short,long,short,neutral,Interval.in_2_hour,GBPUSD
100,2023-10-04 06:00:00,1.20818,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
101,2023-10-04 04:00:00,1.20686,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
102,2023-10-04 02:00:00,1.20808,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
103,2023-10-04 00:00:00,1.20735,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
104,2023-10-03 22:00:00,1.20772,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
105,2023-10-03 20:00:00,1.20858,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
106,2023-10-03 18:00:00,1.20752,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
107,2023-10-03 16:00:00,1.2079,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
108,2023-10-03 14:00:00,1.20738,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
109,2023-10-03 12:00:00,1.20565,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
110,2023-10-03 10:00:00,1.20874,neutral,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
111,2023-10-03 08:00:00,1.20846,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
112,2023-10-03 06:00:00,1.20643,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
113,2023-10-03 04:00:00,1.20744,short,short,short,long,short,neutral,Interval.in_2_hour,GBPUSD
114,2023-10-03 02:00:00,1.20862,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
115,2023-10-03 00:00:00,1.20872,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
116,2023-10-02 22:00:00,1.20865,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
117,2023-10-02 20:00:00,1.21057,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
118,2023-10-02 18:00:00,1.21084,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
119,2023-10-02 16:00:00,1.21208,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
120,2023-10-02 14:00:00,1.21513,neutral,neutral,short,long,short,short,Interval.in_2_hour,GBPUSD
121,2023-10-02 12:00:00,1.21562,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
122,2023-10-02 10:00:00,1.21873,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
123,2023-10-02 08:00:00,1.22132,short,short,short,short,short,neutral,Interval.in_2_hour,GBPUSD
124,2023-10-02 06:00:00,1.21869,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
125,2023-10-02 04:00:00,1.21879,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
126,2023-10-02 02:00:00,1.21884,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
127,2023-10-02 00:00:00,1.21836,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
128,2023-09-29 22:00:00,1.22042,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
129,2023-09-29 20:00:00,1.22058,neutral,neutral,short,short,short,neutral,Interval.in_2_hour,GBPUSD
130,2023-09-29 18:00:00,1.22056,neutral,neutral,short,short,short,short,Interval.in_2_hour,GBPUSD
131,2023-09-29 16:00:00,1.2206,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
132,2023-09-29 14:00:00,1.22596,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
133,2023-09-29 12:00:00,1.22661,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
134,2023-09-29 10:00:00,1.22356,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
135,2023-09-29 08:00:00,1.22433,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
136,2023-09-29 06:00:00,1.22223,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
137,2023-09-29 04:00:00,1.22226,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
138,2023-09-29 02:00:00,1.22016,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
139,2023-09-29 00:00:00,1.2208,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
140,2023-09-28 22:00:00,1.2205,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
141,2023-09-28 20:00:00,1.21953,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
142,2023-09-28 18:00:00,1.21998,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
143,2023-09-28 16:00:00,1.21981,long,long,short,short,long,neutral,Interval.in_2_hour,GBPUSD
144,2023-09-28 14:00:00,1.21778,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
145,2023-09-28 12:00:00,1.21998,neutral,neutral,short,short,long,neutral,Interval.in_2_hour,GBPUSD
146,2023-09-28 10:00:00,1.21715,short,short,short,long,long,neutral,Interval.in_2_hour,GBPUSD
147,2023-09-28 08:00:00,1.21264,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
148,2023-09-28 06:00:00,1.21406,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
149,2023-09-28 04:00:00,1.21315,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
150,2023-09-28 02:00:00,1.21441,neutral,neutral,short,long,long,neutral,Interval.in_2_hour,GBPUSD
151,2023-09-28 00:00:00,1.21323,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
152,2023-09-27 22:00:00,1.21344,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
153,2023-09-27 20:00:00,1.21384,neutral,neutral,short,long,short,neutral,Interval.in_2_hour,GBPUSD
