,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:00:00,0.86324,short,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
1,2023-10-16 15:00:00,0.86185,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
2,2023-10-16 14:00:00,0.8623,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
3,2023-10-16 13:00:00,0.86184,neutral,long,short,long,short,neutral,Interval.in_1_hour,AUDCAD
4,2023-10-16 12:00:00,0.86261,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
5,2023-10-16 11:00:00,0.86331,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
6,2023-10-16 10:00:00,0.8633,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
7,2023-10-16 09:00:00,0.86291,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
8,2023-10-16 08:00:00,0.86306,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
9,2023-10-16 07:00:00,0.86258,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
10,2023-10-16 06:00:00,0.86246,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
11,2023-10-16 05:00:00,0.8623,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
12,2023-10-16 04:00:00,0.86213,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
13,2023-10-16 03:00:00,0.86046,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
14,2023-10-16 02:00:00,0.86108,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
15,2023-10-16 01:00:00,0.86041,long,long,short,long,long,neutral,Interval.in_1_hour,AUDCAD
16,2023-10-16 00:00:00,0.86058,short,short,short,long,long,neutral,Interval.in_1_hour,AUDCAD
17,2023-10-13 23:00:00,0.8598,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
18,2023-10-13 22:00:00,0.86029,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
19,2023-10-13 21:00:00,0.86023,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
20,2023-10-13 20:00:00,0.8603,short,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
21,2023-10-13 19:00:00,0.85938,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
22,2023-10-13 18:00:00,0.85858,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
23,2023-10-13 17:00:00,0.85986,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
24,2023-10-13 16:00:00,0.86387,neutral,long,short,long,short,neutral,Interval.in_1_hour,AUDCAD
25,2023-10-13 15:00:00,0.8642,neutral,neutral,short,long,short,long,Interval.in_1_hour,AUDCAD
26,2023-10-13 14:00:00,0.86408,short,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
27,2023-10-13 13:00:00,0.86335,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
28,2023-10-13 12:00:00,0.86319,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
29,2023-10-13 11:00:00,0.86415,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
30,2023-10-13 10:00:00,0.86469,short,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
31,2023-10-13 09:00:00,0.86426,short,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
32,2023-10-13 08:00:00,0.86484,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
33,2023-10-13 07:00:00,0.86454,neutral,long,short,long,long,neutral,Interval.in_1_hour,AUDCAD
34,2023-10-13 06:00:00,0.86574,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
35,2023-10-13 05:00:00,0.86552,neutral,short,short,long,long,long,Interval.in_1_hour,AUDCAD
36,2023-10-13 04:00:00,0.86549,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
37,2023-10-13 03:00:00,0.8649,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
38,2023-10-13 02:00:00,0.86434,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
39,2023-10-13 01:00:00,0.86434,neutral,long,short,long,short,neutral,Interval.in_1_hour,AUDCAD
40,2023-10-13 00:00:00,0.86466,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
41,2023-10-12 23:00:00,0.86437,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
42,2023-10-12 22:00:00,0.86448,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
43,2023-10-12 21:00:00,0.86408,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
44,2023-10-12 20:00:00,0.8642,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
45,2023-10-12 19:00:00,0.86491,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
46,2023-10-12 18:00:00,0.86496,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
47,2023-10-12 17:00:00,0.86595,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
48,2023-10-12 16:00:00,0.86666,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
49,2023-10-12 15:00:00,0.86818,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
50,2023-10-12 14:00:00,0.8703,neutral,neutral,short,short,short,short,Interval.in_1_hour,AUDCAD
51,2023-10-12 13:00:00,0.87082,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
52,2023-10-12 12:00:00,0.87104,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
53,2023-10-12 11:00:00,0.87172,short,short,short,short,short,neutral,Interval.in_1_hour,AUDCAD
54,2023-10-12 10:00:00,0.87113,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
55,2023-10-12 09:00:00,0.87238,short,short,short,short,short,neutral,Interval.in_1_hour,AUDCAD
56,2023-10-12 08:00:00,0.87184,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
57,2023-10-12 07:00:00,0.8726,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCAD
58,2023-10-12 06:00:00,0.87253,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCAD
59,2023-10-12 05:00:00,0.87192,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCAD
60,2023-10-12 04:00:00,0.87253,short,short,short,short,long,neutral,Interval.in_1_hour,AUDCAD
61,2023-10-12 03:00:00,0.87192,neutral,neutral,short,short,long,neutral,Interval.in_1_hour,AUDCAD
62,2023-10-12 02:00:00,0.87258,neutral,neutral,short,short,long,long,Interval.in_1_hour,AUDCAD
63,2023-10-12 01:00:00,0.87214,neutral,neutral,short,short,long,long,Interval.in_1_hour,AUDCAD
64,2023-10-12 00:00:00,0.87192,neutral,neutral,short,short,long,long,Interval.in_1_hour,AUDCAD
65,2023-10-11 23:00:00,0.87187,neutral,neutral,short,short,short,long,Interval.in_1_hour,AUDCAD
66,2023-10-11 22:00:00,0.87162,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
67,2023-10-11 21:00:00,0.87134,short,short,short,short,short,neutral,Interval.in_1_hour,AUDCAD
68,2023-10-11 20:00:00,0.87102,neutral,neutral,short,short,short,neutral,Interval.in_1_hour,AUDCAD
69,2023-10-11 19:00:00,0.87129,long,long,short,short,short,neutral,Interval.in_1_hour,AUDCAD
70,2023-10-11 18:00:00,0.87247,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
71,2023-10-11 17:00:00,0.87183,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
72,2023-10-11 16:00:00,0.87277,neutral,neutral,short,long,short,neutral,Interval.in_1_hour,AUDCAD
73,2023-10-11 15:00:00,0.87262,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
74,2023-10-11 14:00:00,0.87261,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
75,2023-10-11 13:00:00,0.87278,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
76,2023-10-11 12:00:00,0.87343,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
77,2023-10-11 11:00:00,0.87316,neutral,neutral,short,long,short,long,Interval.in_1_hour,AUDCAD
78,2023-10-11 10:00:00,0.87258,neutral,short,short,long,short,neutral,Interval.in_1_hour,AUDCAD
79,2023-10-11 09:00:00,0.87237,neutral,long,short,long,short,neutral,Interval.in_1_hour,AUDCAD
80,2023-10-11 08:00:00,0.87227,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
81,2023-10-11 07:00:00,0.87255,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
82,2023-10-11 06:00:00,0.87274,neutral,neutral,short,long,short,short,Interval.in_1_hour,AUDCAD
83,2023-10-11 05:00:00,0.87315,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
84,2023-10-11 04:00:00,0.874,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
85,2023-10-11 03:00:00,0.87439,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
86,2023-10-11 02:00:00,0.87374,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
87,2023-10-11 01:00:00,0.87352,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
88,2023-10-11 00:00:00,0.87348,neutral,neutral,short,long,long,neutral,Interval.in_1_hour,AUDCAD
89,2023-10-10 23:00:00,0.8736,neutral,neutral,short,long,long,long,Interval.in_1_hour,AUDCAD
