,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 01:10:00,1.23112,long,long,short,long
1,2023-10-12 01:08:00,1.231,long,long,long,short
2,2023-10-12 01:07:00,1.23126,long,long,long,neutral
3,2023-10-12 01:06:00,1.23128,long,long,long,long
4,2023-10-12 01:05:00,1.23128,long,long,long,neutral
5,2023-10-12 01:04:00,1.23127,long,long,long,neutral
6,2023-10-12 01:03:00,1.23132,long,long,long,long
7,2023-10-12 01:02:00,1.23131,long,long,long,long
8,2023-10-12 01:01:00,1.2313,long,long,long,long
9,2023-10-12 01:00:00,1.23129,long,long,long,long
10,2023-10-12 00:58:00,1.2312,long,long,short,neutral
11,2023-10-12 00:57:00,1.2312,long,long,short,short
12,2023-10-12 00:56:00,1.23121,long,long,short,neutral
13,2023-10-12 00:54:00,1.23122,long,long,short,neutral
14,2023-10-12 00:51:00,1.23122,long,long,short,neutral
15,2023-10-12 00:50:00,1.23123,long,long,short,neutral
16,2023-10-12 00:48:00,1.23122,long,long,short,short
17,2023-10-12 00:47:00,1.23124,long,long,short,neutral
18,2023-10-12 00:46:00,1.23134,long,long,short,long
19,2023-10-12 00:45:00,1.2313,long,long,short,long
20,2023-10-12 00:44:00,1.23128,long,long,short,long
21,2023-10-12 00:43:00,1.23111,long,long,short,neutral
22,2023-10-12 00:42:00,1.23109,long,long,short,neutral
23,2023-10-12 00:39:00,1.23118,long,long,short,long
24,2023-10-12 00:36:00,1.23113,long,long,short,neutral
25,2023-10-12 00:35:00,1.23113,long,long,short,short
26,2023-10-12 00:34:00,1.23114,long,long,long,short
27,2023-10-12 00:32:00,1.23122,long,long,long,neutral
28,2023-10-12 00:31:00,1.23124,long,long,long,long
29,2023-10-12 00:27:00,1.2312,long,long,long,long
30,2023-10-12 00:26:00,1.2312,long,long,long,neutral
31,2023-10-12 00:25:00,1.2312,long,long,long,short
32,2023-10-12 00:23:00,1.23128,long,long,long,short
33,2023-10-12 00:22:00,1.23131,long,long,long,short
34,2023-10-12 00:21:00,1.23132,long,long,long,neutral
35,2023-10-12 00:20:00,1.23134,long,long,long,neutral
36,2023-10-12 00:19:00,1.23132,long,long,long,neutral
37,2023-10-12 00:18:00,1.23134,long,long,long,neutral
38,2023-10-12 00:17:00,1.23132,long,long,long,neutral
39,2023-10-12 00:15:00,1.23134,long,long,long,long
40,2023-10-12 00:14:00,1.23132,long,long,long,neutral
41,2023-10-12 00:13:00,1.23132,long,long,long,neutral
42,2023-10-12 00:12:00,1.23134,long,long,short,long
43,2023-10-12 00:11:00,1.2313,long,long,short,long
44,2023-10-12 00:10:00,1.23123,long,long,short,long
45,2023-10-12 00:09:00,1.23123,long,long,short,long
46,2023-10-12 00:08:00,1.23108,long,long,short,long
47,2023-10-12 00:06:00,1.23108,long,long,short,long
48,2023-10-12 00:05:00,1.23108,long,long,short,long
49,2023-10-12 00:04:00,1.2302,long,long,short,neutral
50,2023-10-12 00:03:00,1.23006,long,long,short,neutral
51,2023-10-11 23:58:00,1.231125,long,short,short,neutral
52,2023-10-11 23:57:00,1.23112,long,short,short,neutral
53,2023-10-11 23:56:00,1.23118,long,short,short,neutral
54,2023-10-11 23:55:00,1.23118,long,short,short,short
55,2023-10-11 23:54:00,1.23128,long,short,short,neutral
56,2023-10-11 23:53:00,1.23131,long,short,short,long
57,2023-10-11 23:52:00,1.2313,long,short,short,neutral
58,2023-10-11 23:51:00,1.23125,long,short,short,short
59,2023-10-11 23:50:00,1.23128,long,short,short,short
60,2023-10-11 23:49:00,1.2313,long,short,short,neutral
61,2023-10-11 23:48:00,1.23131,long,short,short,neutral
62,2023-10-11 23:47:00,1.23128,long,short,short,neutral
63,2023-10-11 23:46:00,1.23138,long,short,short,neutral
64,2023-10-11 23:45:00,1.23128,long,short,short,neutral
65,2023-10-11 23:44:00,1.23138,long,short,short,neutral
66,2023-10-11 23:43:00,1.23134,long,short,short,neutral
67,2023-10-11 23:42:00,1.23136,long,short,short,neutral
68,2023-10-11 23:41:00,1.23134,long,short,short,short
69,2023-10-11 23:40:00,1.23136,long,short,neutral,neutral
70,2023-10-11 23:39:00,1.23138,long,short,long,long
71,2023-10-11 23:38:00,1.23136,long,short,long,neutral
72,2023-10-11 23:37:00,1.23136,long,short,long,short
73,2023-10-11 23:36:00,1.23138,long,short,long,short
74,2023-10-11 23:35:00,1.23139,long,short,long,neutral
75,2023-10-11 23:34:00,1.2314,long,short,long,neutral
76,2023-10-11 23:33:00,1.23136,long,short,long,short
77,2023-10-11 23:32:00,1.23138,long,short,long,neutral
78,2023-10-11 23:31:00,1.2314,long,short,long,long
79,2023-10-11 23:30:00,1.2314,long,short,long,long
80,2023-10-11 23:29:00,1.23139,long,short,long,neutral
81,2023-10-11 23:28:00,1.23138,long,short,long,neutral
82,2023-10-11 23:27:00,1.23144,long,short,long,long
83,2023-10-11 23:26:00,1.23143,long,short,long,long
84,2023-10-11 23:25:00,1.23139,long,short,long,neutral
85,2023-10-11 23:24:00,1.23139,long,short,long,short
86,2023-10-11 23:23:00,1.2314,long,short,long,neutral
87,2023-10-11 23:22:00,1.23142,long,short,long,long
88,2023-10-11 23:21:00,1.23138,long,short,long,long
89,2023-10-11 23:20:00,1.23138,long,short,long,long
90,2023-10-11 23:19:00,1.23136,long,short,long,neutral
91,2023-10-11 23:18:00,1.23134,long,short,long,short
92,2023-10-11 23:17:00,1.23136,long,short,long,neutral
93,2023-10-11 23:16:00,1.23137,long,short,long,neutral
94,2023-10-11 23:15:00,1.23133,long,short,long,neutral
95,2023-10-11 23:14:00,1.23134,long,short,long,neutral
96,2023-10-11 23:13:00,1.2312,long,short,long,short
97,2023-10-11 23:12:00,1.23124,long,short,long,neutral
98,2023-10-11 23:11:00,1.2313,long,short,long,neutral
99,2023-10-11 23:10:00,1.23108,long,short,long,short
100,2023-10-11 23:09:00,1.23109,long,short,long,neutral
101,2023-10-11 23:08:00,1.2311,long,short,long,long
102,2023-10-11 23:07:00,1.2311,long,short,short,neutral
103,2023-10-11 23:06:00,1.23108,long,short,long,neutral
104,2023-10-11 23:05:00,1.23118,long,short,long,long
105,2023-10-11 23:04:00,1.23118,long,short,long,long
106,2023-10-11 23:03:00,1.23108,long,short,short,long
107,2023-10-11 23:02:00,1.23107,long,short,short,long
108,2023-10-11 23:01:00,1.23096,long,short,short,long
109,2023-10-11 23:00:00,1.23087,long,short,short,neutral
110,2023-10-11 22:59:00,1.23087,long,short,short,short
111,2023-10-11 22:58:00,1.23088,long,short,short,short
112,2023-10-11 22:57:00,1.23091,long,short,long,neutral
113,2023-10-11 22:56:00,1.23117,long,short,long,long
114,2023-10-11 22:55:00,1.23103,long,short,long,long
115,2023-10-11 22:54:00,1.23098,long,short,short,neutral
116,2023-10-11 22:53:00,1.23098,long,short,short,neutral
117,2023-10-11 22:52:00,1.231,long,short,short,neutral
118,2023-10-11 22:51:00,1.23098,long,short,short,neutral
119,2023-10-11 22:50:00,1.231,long,short,short,neutral
120,2023-10-11 22:49:00,1.23096,long,short,short,short
121,2023-10-11 22:48:00,1.23108,long,short,long,neutral
122,2023-10-11 22:47:00,1.23111,long,short,long,long
123,2023-10-11 22:46:00,1.23108,long,short,neutral,long
124,2023-10-11 22:45:00,1.23103,long,short,short,neutral
125,2023-10-11 22:44:00,1.231,long,short,long,short
126,2023-10-11 22:43:00,1.23108,long,short,long,neutral
127,2023-10-11 22:42:00,1.2312,long,short,long,long
128,2023-10-11 22:41:00,1.23119,long,short,long,long
129,2023-10-11 22:40:00,1.23109,long,short,long,long
130,2023-10-11 22:39:00,1.23108,long,short,long,long
131,2023-10-11 22:38:00,1.231,long,short,long,long
132,2023-10-11 22:37:00,1.23098,long,short,long,neutral
133,2023-10-11 22:36:00,1.23098,long,short,long,neutral
134,2023-10-11 22:35:00,1.231,long,short,long,neutral
135,2023-10-11 22:34:00,1.231,long,short,long,short
136,2023-10-11 22:33:00,1.23102,long,short,long,neutral
137,2023-10-11 22:32:00,1.23109,long,short,long,long
138,2023-10-11 22:31:00,1.23102,long,short,long,neutral
139,2023-10-11 22:30:00,1.23102,long,short,long,neutral
140,2023-10-11 22:29:00,1.23111,long,short,long,long
141,2023-10-11 22:28:00,1.23109,long,short,long,neutral
142,2023-10-11 22:27:00,1.2309,long,short,long,short
143,2023-10-11 22:26:00,1.23102,long,short,long,neutral
144,2023-10-11 22:25:00,1.23109,long,short,long,long
145,2023-10-11 22:24:00,1.231,long,short,long,long
146,2023-10-11 22:23:00,1.23092,long,short,short,long
147,2023-10-11 22:22:00,1.23064,long,short,short,neutral
148,2023-10-11 22:21:00,1.2306,long,short,long,short
149,2023-10-11 22:20:00,1.2307,long,short,long,short
150,2023-10-11 22:19:00,1.23082,long,short,long,neutral
151,2023-10-11 22:18:00,1.23089,long,short,long,neutral
152,2023-10-11 22:17:00,1.23081,long,short,long,neutral
153,2023-10-11 22:16:00,1.23098,long,short,long,long
154,2023-10-11 22:15:00,1.23096,long,short,long,neutral
155,2023-10-11 22:14:00,1.23092,long,short,long,neutral
156,2023-10-11 22:13:00,1.23102,long,short,long,neutral
157,2023-10-11 22:12:00,1.23089,long,short,long,short
158,2023-10-11 22:11:00,1.23092,long,short,long,short
159,2023-10-11 22:10:00,1.23099,long,short,long,neutral
160,2023-10-11 22:09:00,1.23104,long,short,long,long
161,2023-10-11 22:08:00,1.23094,long,short,long,neutral
162,2023-10-11 22:07:00,1.23084,long,short,long,neutral
163,2023-10-11 22:06:00,1.23104,long,short,long,long
164,2023-10-11 22:05:00,1.231,long,short,long,long
165,2023-10-11 22:04:00,1.23096,long,short,long,long
166,2023-10-11 22:03:00,1.23092,long,short,long,long
167,2023-10-11 22:02:00,1.2308,long,short,long,long
168,2023-10-11 22:01:00,1.23066,long,short,long,long
169,2023-10-11 22:00:00,1.23052,long,short,long,long
170,2023-10-11 21:59:00,1.23044,long,short,long,long
171,2023-10-11 21:58:00,1.23044,long,short,long,neutral
172,2023-10-11 21:57:00,1.23036,long,short,long,neutral
173,2023-10-11 21:56:00,1.23054,long,short,long,neutral
174,2023-10-11 21:55:00,1.23046,long,short,long,neutral
175,2023-10-11 21:54:00,1.2305,long,short,long,long
176,2023-10-11 21:53:00,1.2304,long,short,long,long
177,2023-10-11 21:52:00,1.23039,long,short,long,long
178,2023-10-11 21:51:00,1.23021,long,short,long,long
179,2023-10-11 21:50:00,1.2301,long,short,long,long
180,2023-10-11 21:49:00,1.23008,long,short,long,long
181,2023-10-11 21:48:00,1.23008,long,short,long,long
182,2023-10-11 21:47:00,1.22984,long,short,long,long
183,2023-10-11 21:46:00,1.22981,long,short,long,neutral
184,2023-10-11 21:45:00,1.22973,long,short,long,neutral
185,2023-10-11 21:44:00,1.22993,long,short,long,neutral
186,2023-10-11 21:43:00,1.22984,long,short,long,short
187,2023-10-11 21:42:00,1.23,long,short,long,neutral
188,2023-10-11 21:41:00,1.23002,long,short,long,long
189,2023-10-11 21:40:00,1.22982,long,short,long,neutral
190,2023-10-11 21:39:00,1.2297,long,short,long,short
191,2023-10-11 21:38:00,1.22982,long,short,long,short
