,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
41,2023-10-27 08:40:00,OANDA:EURJPY,158.71,158.717,158.676,158.686,246.0,Interval.in_5_minute,57400800.0,short,short,short,short,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short
42,2023-10-27 08:35:00,OANDA:EURJPY,158.69,158.714,158.684,158.71,450.0,Interval.in_5_minute,57400500.0,short,short,short,long,long,long,short,short,short,short,short,short,short,short,short,short,short,long
43,2023-10-27 08:30:00,OANDA:EURJPY,158.706,158.74,158.676,158.69,354.0,Interval.in_5_minute,57400200.0,short,short,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long
44,2023-10-27 08:25:00,OANDA:EURJPY,158.7,158.723,158.696,158.706,278.0,Interval.in_5_minute,57399900.0,short,long,long,long,short,short,short,short,short,short,short,short,short,short,short,long,long,long
45,2023-10-27 08:20:00,OANDA:EURJPY,158.712,158.719,158.698,158.7,269.0,Interval.in_5_minute,57399600.0,long,long,long,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long
46,2023-10-27 08:15:00,OANDA:EURJPY,158.71,158.736,158.704,158.712,292.0,Interval.in_5_minute,57399300.0,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long
47,2023-10-27 08:10:00,OANDA:EURJPY,158.702,158.7305,158.702,158.71,279.0,Interval.in_5_minute,57399000.0,long,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long
48,2023-10-27 08:05:00,OANDA:EURJPY,158.694,158.72,158.688,158.702,327.0,Interval.in_5_minute,57398700.0,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long
49,2023-10-27 08:00:00,OANDA:EURJPY,158.694,158.717,158.6695,158.694,437.0,Interval.in_5_minute,57398400.0,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long
50,2023-10-27 07:55:00,OANDA:EURJPY,158.706,158.71,158.689,158.694,327.0,Interval.in_5_minute,57398100.0,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long
51,2023-10-27 07:50:00,OANDA:EURJPY,158.718,158.723,158.7,158.706,284.0,Interval.in_5_minute,57397800.0,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long
52,2023-10-27 07:45:00,OANDA:EURJPY,158.728,158.73,158.716,158.718,285.0,Interval.in_5_minute,57397500.0,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
53,2023-10-27 07:40:00,OANDA:EURJPY,158.753,158.758,158.725,158.728,242.0,Interval.in_5_minute,57397200.0,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
54,2023-10-27 07:35:00,OANDA:EURJPY,158.73,158.756,158.727,158.753,175.0,Interval.in_5_minute,57396900.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
