,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:15:00,0.86324,short,short,short,long,short,neutral,Interval.in_45_minute,AUDCAD
1,2023-10-16 15:45:00,0.86164,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
2,2023-10-16 15:00:00,0.86182,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
3,2023-10-16 14:15:00,0.8623,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
4,2023-10-16 13:30:00,0.8616,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDCAD
5,2023-10-16 12:45:00,0.86255,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
6,2023-10-16 12:00:00,0.86272,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
7,2023-10-16 11:15:00,0.86331,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
8,2023-10-16 10:30:00,0.86324,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
9,2023-10-16 09:45:00,0.86276,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
10,2023-10-16 09:00:00,0.8633,neutral,neutral,short,long,long,long,Interval.in_45_minute,AUDCAD
11,2023-10-16 08:15:00,0.86306,neutral,neutral,short,long,long,long,Interval.in_45_minute,AUDCAD
12,2023-10-16 07:30:00,0.86286,neutral,neutral,short,long,long,long,Interval.in_45_minute,AUDCAD
13,2023-10-16 06:45:00,0.86276,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
14,2023-10-16 06:00:00,0.8623,long,long,short,long,long,neutral,Interval.in_45_minute,AUDCAD
15,2023-10-16 05:15:00,0.8623,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,AUDCAD
16,2023-10-16 04:30:00,0.86254,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,AUDCAD
17,2023-10-16 03:45:00,0.86194,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
18,2023-10-16 03:00:00,0.86093,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
19,2023-10-16 02:15:00,0.86108,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
20,2023-10-16 01:30:00,0.86067,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
21,2023-10-16 00:45:00,0.86068,long,long,short,long,long,neutral,Interval.in_45_minute,AUDCAD
22,2023-10-16 00:00:00,0.86062,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
23,2023-10-13 23:15:00,0.8598,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
24,2023-10-13 22:30:00,0.86014,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
25,2023-10-13 21:45:00,0.86023,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
26,2023-10-13 21:00:00,0.85996,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
27,2023-10-13 20:15:00,0.8603,short,short,short,long,short,neutral,Interval.in_45_minute,AUDCAD
28,2023-10-13 19:30:00,0.85942,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
29,2023-10-13 18:45:00,0.85936,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDCAD
30,2023-10-13 18:00:00,0.85957,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDCAD
31,2023-10-13 17:15:00,0.85986,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDCAD
32,2023-10-13 16:30:00,0.8628,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
33,2023-10-13 15:45:00,0.86388,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
34,2023-10-13 15:00:00,0.86426,short,short,short,long,short,long,Interval.in_45_minute,AUDCAD
35,2023-10-13 14:15:00,0.86408,neutral,short,short,long,short,neutral,Interval.in_45_minute,AUDCAD
36,2023-10-13 13:30:00,0.86389,short,short,short,long,short,neutral,Interval.in_45_minute,AUDCAD
37,2023-10-13 12:45:00,0.86318,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDCAD
38,2023-10-13 12:00:00,0.8637,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
39,2023-10-13 11:15:00,0.86415,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
40,2023-10-13 10:30:00,0.86482,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
41,2023-10-13 09:45:00,0.86454,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
42,2023-10-13 09:00:00,0.86448,short,short,short,long,short,neutral,Interval.in_45_minute,AUDCAD
43,2023-10-13 08:15:00,0.86484,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDCAD
44,2023-10-13 07:30:00,0.86464,neutral,long,short,long,short,neutral,Interval.in_45_minute,AUDCAD
45,2023-10-13 06:45:00,0.86552,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
46,2023-10-13 06:00:00,0.86583,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDCAD
