,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:45:00,0.57079,neutral,neutral,short,long,neutral,neutral,Interval.in_15_minute,AUDCHF
1,2023-10-16 17:15:00,0.57046,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,AUDCHF
2,2023-10-16 17:00:00,0.57072,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,AUDCHF
3,2023-10-16 16:45:00,0.57048,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,AUDCHF
4,2023-10-16 16:30:00,0.57041,neutral,neutral,short,long,long,neutral,Interval.in_15_minute,AUDCHF
5,2023-10-16 16:15:00,0.57052,long,long,short,long,long,neutral,Interval.in_15_minute,AUDCHF
6,2023-10-16 16:00:00,0.57084,neutral,short,short,long,short,long,Interval.in_15_minute,AUDCHF
7,2023-10-16 15:45:00,0.57048,neutral,short,short,long,short,neutral,Interval.in_15_minute,AUDCHF
8,2023-10-16 15:30:00,0.57008,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,AUDCHF
9,2023-10-16 15:15:00,0.56994,neutral,neutral,short,long,short,short,Interval.in_15_minute,AUDCHF
10,2023-10-16 15:00:00,0.57044,long,long,short,long,short,neutral,Interval.in_15_minute,AUDCHF
11,2023-10-16 14:45:00,0.57085,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,AUDCHF
12,2023-10-16 14:30:00,0.57088,neutral,neutral,short,long,short,neutral,Interval.in_15_minute,AUDCHF
13,2023-10-16 14:15:00,0.57076,neutral,short,short,long,short,neutral,Interval.in_15_minute,AUDCHF
14,2023-10-16 14:00:00,0.57032,neutral,long,short,long,short,short,Interval.in_15_minute,AUDCHF
15,2023-10-16 13:45:00,0.57059,long,long,short,short,short,neutral,Interval.in_15_minute,AUDCHF
16,2023-10-16 13:30:00,0.57091,long,long,short,short,short,neutral,Interval.in_15_minute,AUDCHF
17,2023-10-16 13:15:00,0.57112,neutral,neutral,short,short,short,neutral,Interval.in_15_minute,AUDCHF
