,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,volume2,volume3,volume4
0,2023-10-27 12:00:00,OANDA:EURUSD,1.05618,1.05645,1.05614,1.05635,314.0,Interval.in_15_minute,57412800.0,long,long,long
1,2023-10-27 11:45:00,OANDA:EURUSD,1.0559,1.05625,1.05566,1.05618,825.0,Interval.in_15_minute,57411900.0,long,long,neutral
2,2023-10-27 11:30:00,OANDA:EURUSD,1.05584,1.05608,1.05578,1.0559,663.0,Interval.in_15_minute,57411000.0,long,neutral,neutral
3,2023-10-27 11:15:00,OANDA:EURUSD,1.0557,1.05606,1.05568,1.05584,916.0,Interval.in_15_minute,57410100.0,neutral,neutral,neutral
4,2023-10-27 11:00:00,OANDA:EURUSD,1.05586,1.05586,1.055395,1.0557,1157.0,Interval.in_15_minute,57409200.0,neutral,neutral,neutral
5,2023-10-27 10:45:00,OANDA:EURUSD,1.05548,1.05591,1.05525,1.05586,905.0,Interval.in_15_minute,57408300.0,neutral,neutral,neutral
6,2023-10-27 10:30:00,OANDA:EURUSD,1.05617,1.05617,1.055355,1.05548,890.0,Interval.in_15_minute,57407400.0,neutral,neutral,neutral
7,2023-10-27 10:15:00,OANDA:EURUSD,1.0557,1.05632,1.05557,1.05617,847.0,Interval.in_15_minute,57406500.0,long,neutral,neutral
8,2023-10-27 10:00:00,OANDA:EURUSD,1.05562,1.056,1.055215,1.0557,1061.0,Interval.in_15_minute,57405600.0,neutral,neutral,neutral
9,2023-10-27 09:45:00,OANDA:EURUSD,1.05574,1.056065,1.05553,1.05562,958.0,Interval.in_15_minute,57404700.0,neutral,neutral,neutral
10,2023-10-27 09:30:00,OANDA:EURUSD,1.0557,1.05605,1.0557,1.05574,775.0,Interval.in_15_minute,57403800.0,neutral,neutral,neutral
11,2023-10-27 09:15:00,OANDA:EURUSD,1.05591,1.05604,1.05547,1.0557,981.0,Interval.in_15_minute,57402900.0,short,neutral,neutral
12,2023-10-27 09:00:00,OANDA:EURUSD,1.05694,1.05699,1.05591,1.05591,1007.0,Interval.in_15_minute,57402000.0,neutral,neutral,neutral
13,2023-10-27 08:45:00,OANDA:EURUSD,1.05665,1.05699,1.05665,1.05694,388.0,Interval.in_15_minute,57401100.0,neutral,neutral,neutral
14,2023-10-27 08:30:00,OANDA:EURUSD,1.05668,1.05701,1.05658,1.05665,368.0,Interval.in_15_minute,57400200.0,neutral,neutral,neutral
15,2023-10-27 08:15:00,OANDA:EURUSD,1.05666,1.05692,1.05662,1.05668,400.0,Interval.in_15_minute,57399300.0,neutral,neutral,neutral
16,2023-10-27 08:00:00,OANDA:EURUSD,1.05673,1.056905,1.05654,1.05666,460.0,Interval.in_15_minute,57398400.0,neutral,neutral,neutral
17,2023-10-27 07:45:00,OANDA:EURUSD,1.0566,1.05679,1.05656,1.05673,296.0,Interval.in_15_minute,57397500.0,long,long,long
18,2023-10-27 07:30:00,OANDA:EURUSD,1.05654,1.05666,1.0565,1.0566,223.0,Interval.in_15_minute,57396600.0,long,long,long
19,2023-10-27 07:15:00,OANDA:EURUSD,1.0565,1.056685,1.0565,1.05654,233.0,Interval.in_15_minute,57395700.0,long,long,neutral
20,2023-10-27 07:00:00,OANDA:EURUSD,1.05644,1.05657,1.05634,1.0565,402.0,Interval.in_15_minute,57394800.0,long,neutral,neutral
21,2023-10-27 06:45:00,OANDA:EURUSD,1.05626,1.05651,1.05625,1.05644,269.0,Interval.in_15_minute,57393900.0,neutral,neutral,neutral
22,2023-10-27 06:30:00,OANDA:EURUSD,1.05641,1.05643,1.0561,1.05626,255.0,Interval.in_15_minute,57393000.0,neutral,neutral,neutral
23,2023-10-27 06:15:00,OANDA:EURUSD,1.05634,1.05644,1.05624,1.05641,344.0,Interval.in_15_minute,57392100.0,neutral,neutral,neutral
24,2023-10-27 06:00:00,OANDA:EURUSD,1.05646,1.05655,1.05624,1.05634,435.0,Interval.in_15_minute,57391200.0,short,neutral,neutral
25,2023-10-27 05:45:00,OANDA:EURUSD,1.05654,1.056545,1.05634,1.05646,345.0,Interval.in_15_minute,57390300.0,neutral,neutral,neutral
26,2023-10-27 05:30:00,OANDA:EURUSD,1.05624,1.05668,1.05624,1.05654,475.0,Interval.in_15_minute,57389400.0,long,long,long
27,2023-10-27 05:15:00,OANDA:EURUSD,1.05599,1.0564,1.05598,1.05624,437.0,Interval.in_15_minute,57388500.0,long,long,long
28,2023-10-27 05:00:00,OANDA:EURUSD,1.05588,1.05618,1.05588,1.05599,459.0,Interval.in_15_minute,57387600.0,long,long,long
29,2023-10-27 04:45:00,OANDA:EURUSD,1.05578,1.05624,1.05573,1.05588,491.0,Interval.in_15_minute,57386700.0,long,long,neutral
30,2023-10-27 04:30:00,OANDA:EURUSD,1.05542,1.05583,1.05533,1.05578,712.0,Interval.in_15_minute,57385800.0,long,neutral,neutral
31,2023-10-27 04:15:00,OANDA:EURUSD,1.05536,1.055605,1.05526,1.05542,687.0,Interval.in_15_minute,57384900.0,neutral,neutral,neutral
32,2023-10-27 04:00:00,OANDA:EURUSD,1.05579,1.05585,1.05534,1.05536,761.0,Interval.in_15_minute,57384000.0,short,short,neutral
33,2023-10-27 03:45:00,OANDA:EURUSD,1.05594,1.05614,1.05558,1.05579,1000.0,Interval.in_15_minute,57383100.0,short,neutral,neutral
34,2023-10-27 03:30:00,OANDA:EURUSD,1.05598,1.05618,1.05592,1.05594,563.0,Interval.in_15_minute,57382200.0,neutral,neutral,neutral
35,2023-10-27 03:15:00,OANDA:EURUSD,1.05575,1.05612,1.05574,1.05598,429.0,Interval.in_15_minute,57381300.0,neutral,neutral,neutral
36,2023-10-27 03:00:00,OANDA:EURUSD,1.0564,1.056465,1.05575,1.05575,556.0,Interval.in_15_minute,57380400.0,neutral,neutral,neutral
37,2023-10-27 02:45:00,OANDA:EURUSD,1.05638,1.05654,1.05627,1.0564,658.0,Interval.in_15_minute,57379500.0,neutral,neutral,neutral
38,2023-10-27 02:30:00,OANDA:EURUSD,1.05642,1.05658,1.05635,1.05638,1275.0,Interval.in_15_minute,57378600.0,short,short,neutral
39,2023-10-27 02:15:00,OANDA:EURUSD,1.05644,1.056465,1.056375,1.05642,246.0,Interval.in_15_minute,57377700.0,short,neutral,neutral
40,2023-10-27 02:00:00,OANDA:EURUSD,1.05645,1.05658,1.0563,1.05644,375.0,Interval.in_15_minute,57376800.0,neutral,neutral,neutral
41,2023-10-27 01:45:00,OANDA:EURUSD,1.05644,1.056505,1.05638,1.05645,129.0,Interval.in_15_minute,57375900.0,long,long,long
42,2023-10-27 01:30:00,OANDA:EURUSD,1.05634,1.0565,1.05629,1.05644,162.0,Interval.in_15_minute,57375000.0,long,long,neutral
43,2023-10-27 01:15:00,OANDA:EURUSD,1.05634,1.05648,1.05629,1.05634,234.0,Interval.in_15_minute,57374100.0,long,neutral,neutral
44,2023-10-27 01:00:00,OANDA:EURUSD,1.05616,1.05655,1.05614,1.05634,194.0,Interval.in_15_minute,57373200.0,neutral,neutral,neutral
