,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:15:00,0.63321,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
1,2023-10-16 15:45:00,0.63229,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
2,2023-10-16 15:00:00,0.63257,long,long,short,long,long,neutral,Interval.in_45_minute,AUDUSD
3,2023-10-16 14:15:00,0.63282,neutral,short,short,long,short,neutral,Interval.in_45_minute,AUDUSD
4,2023-10-16 13:30:00,0.6318,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
5,2023-10-16 12:45:00,0.63244,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
6,2023-10-16 12:00:00,0.63236,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
7,2023-10-16 11:15:00,0.63268,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
8,2023-10-16 10:30:00,0.63236,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
9,2023-10-16 09:45:00,0.63234,long,long,short,long,long,neutral,Interval.in_45_minute,AUDUSD
10,2023-10-16 09:00:00,0.63324,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
11,2023-10-16 08:15:00,0.63229,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
12,2023-10-16 07:30:00,0.63252,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
13,2023-10-16 06:45:00,0.63245,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
14,2023-10-16 06:00:00,0.63199,long,long,short,long,long,neutral,Interval.in_45_minute,AUDUSD
15,2023-10-16 05:15:00,0.632,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
16,2023-10-16 04:30:00,0.63228,long,long,short,short,long,neutral,Interval.in_45_minute,AUDUSD
17,2023-10-16 03:45:00,0.63162,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,AUDUSD
18,2023-10-16 03:00:00,0.6308,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,AUDUSD
19,2023-10-16 02:15:00,0.63115,neutral,neutral,short,short,long,long,Interval.in_45_minute,AUDUSD
20,2023-10-16 01:30:00,0.63078,neutral,neutral,short,short,long,long,Interval.in_45_minute,AUDUSD
21,2023-10-16 00:45:00,0.63052,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
22,2023-10-16 00:00:00,0.63036,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
23,2023-10-13 23:15:00,0.62956,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
24,2023-10-13 22:30:00,0.62962,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
25,2023-10-13 21:45:00,0.62971,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
26,2023-10-13 21:00:00,0.62952,neutral,long,short,long,short,neutral,Interval.in_45_minute,AUDUSD
27,2023-10-13 20:15:00,0.6299,short,short,short,long,short,neutral,Interval.in_45_minute,AUDUSD
28,2023-10-13 19:30:00,0.62907,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
29,2023-10-13 18:45:00,0.62952,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
30,2023-10-13 18:00:00,0.6295,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
31,2023-10-13 17:15:00,0.62952,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
32,2023-10-13 16:30:00,0.63129,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
33,2023-10-13 15:45:00,0.63166,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
34,2023-10-13 15:00:00,0.63268,short,short,short,long,short,long,Interval.in_45_minute,AUDUSD
35,2023-10-13 14:15:00,0.6317,short,short,short,long,short,neutral,Interval.in_45_minute,AUDUSD
36,2023-10-13 13:30:00,0.63134,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
37,2023-10-13 12:45:00,0.63075,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
38,2023-10-13 12:00:00,0.63158,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
39,2023-10-13 11:15:00,0.6322,neutral,long,short,long,long,neutral,Interval.in_45_minute,AUDUSD
40,2023-10-13 10:30:00,0.63296,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
41,2023-10-13 09:45:00,0.63262,short,short,short,long,short,neutral,Interval.in_45_minute,AUDUSD
42,2023-10-13 09:00:00,0.6317,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
43,2023-10-13 08:15:00,0.6322,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
44,2023-10-13 07:30:00,0.6319,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
45,2023-10-13 06:45:00,0.63264,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
46,2023-10-13 06:00:00,0.63281,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
47,2023-10-13 05:15:00,0.63264,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,AUDUSD
48,2023-10-13 04:30:00,0.63281,neutral,long,short,long,long,long,Interval.in_45_minute,AUDUSD
49,2023-10-13 03:45:00,0.63246,neutral,neutral,short,long,long,long,Interval.in_45_minute,AUDUSD
50,2023-10-13 03:00:00,0.6321,short,short,short,long,long,long,Interval.in_45_minute,AUDUSD
51,2023-10-13 02:15:00,0.63162,neutral,neutral,short,long,long,long,Interval.in_45_minute,AUDUSD
52,2023-10-13 01:30:00,0.6315,neutral,neutral,short,long,short,long,Interval.in_45_minute,AUDUSD
53,2023-10-13 00:45:00,0.6315,neutral,neutral,short,long,short,long,Interval.in_45_minute,AUDUSD
54,2023-10-13 00:00:00,0.63142,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
55,2023-10-12 23:15:00,0.63136,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
56,2023-10-12 22:30:00,0.63134,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
57,2023-10-12 21:45:00,0.6315,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
58,2023-10-12 21:00:00,0.63182,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
59,2023-10-12 20:15:00,0.63127,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
60,2023-10-12 19:30:00,0.63188,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
61,2023-10-12 18:45:00,0.633,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
62,2023-10-12 18:00:00,0.63361,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
63,2023-10-12 17:15:00,0.63414,neutral,neutral,short,long,short,short,Interval.in_45_minute,AUDUSD
64,2023-10-12 16:30:00,0.63572,neutral,long,short,long,short,short,Interval.in_45_minute,AUDUSD
65,2023-10-12 15:45:00,0.63756,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
66,2023-10-12 15:00:00,0.63878,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
67,2023-10-12 14:15:00,0.64064,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,AUDUSD
68,2023-10-12 13:30:00,0.6402,long,long,short,short,short,short,Interval.in_45_minute,AUDUSD
69,2023-10-12 12:45:00,0.64074,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,AUDUSD
