,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 01:06:00,0.8721,long,short,long,neutral
1,2023-10-12 01:00:00,0.87176,long,short,short,neutral
2,2023-10-12 00:57:00,0.87192,long,short,long,neutral
3,2023-10-12 00:54:00,0.87184,long,short,short,neutral
4,2023-10-12 00:51:00,0.87204,long,short,long,long
5,2023-10-12 00:48:00,0.872,long,short,long,neutral
6,2023-10-12 00:45:00,0.87194,long,short,long,short
7,2023-10-12 00:42:00,0.87201,long,short,long,neutral
8,2023-10-12 00:39:00,0.87202,long,short,long,long
9,2023-10-12 00:36:00,0.87193,long,short,long,long
10,2023-10-12 00:33:00,0.8718,long,short,short,neutral
11,2023-10-12 00:30:00,0.87172,long,short,short,neutral
12,2023-10-12 00:27:00,0.87178,long,short,short,long
13,2023-10-12 00:24:00,0.87178,long,short,short,neutral
14,2023-10-12 00:21:00,0.87166,long,long,short,short
15,2023-10-12 00:18:00,0.87212,long,short,long,short
16,2023-10-12 00:15:00,0.87218,long,short,long,neutral
17,2023-10-12 00:12:00,0.87244,long,short,long,long
18,2023-10-12 00:09:00,0.8722,long,short,long,long
19,2023-10-12 00:06:00,0.87212,long,short,long,neutral
20,2023-10-12 00:03:00,0.87178,long,short,long,neutral
21,2023-10-11 23:57:00,0.87187,long,short,long,neutral
22,2023-10-11 23:54:00,0.87182,long,short,long,short
23,2023-10-11 23:51:00,0.87187,long,short,long,neutral
24,2023-10-11 23:48:00,0.87204,long,short,long,long
25,2023-10-11 23:45:00,0.87188,long,short,long,long
26,2023-10-11 23:42:00,0.87183,long,short,long,neutral
27,2023-10-11 23:39:00,0.8718,long,short,long,short
28,2023-10-11 23:36:00,0.87186,long,short,long,neutral
29,2023-10-11 23:33:00,0.87188,long,short,long,neutral
30,2023-10-11 23:30:00,0.87182,long,short,long,short
31,2023-10-11 23:27:00,0.87189,long,short,long,short
32,2023-10-11 23:24:00,0.87192,long,short,long,short
33,2023-10-11 23:21:00,0.87196,long,short,long,neutral
34,2023-10-11 23:18:00,0.872,long,short,long,neutral
35,2023-10-11 23:15:00,0.87192,long,short,long,neutral
36,2023-10-11 23:12:00,0.87202,long,short,long,long
37,2023-10-11 23:09:00,0.87194,long,short,long,neutral
38,2023-10-11 23:06:00,0.8719,long,short,long,neutral
39,2023-10-11 23:03:00,0.872,long,short,long,long
40,2023-10-11 23:00:00,0.87177,long,short,long,neutral
41,2023-10-11 22:57:00,0.87162,long,short,long,neutral
42,2023-10-11 22:54:00,0.87178,long,short,long,long
43,2023-10-11 22:51:00,0.87171,long,short,long,neutral
44,2023-10-11 22:48:00,0.87167,long,short,long,neutral
45,2023-10-11 22:45:00,0.87174,long,short,long,long
46,2023-10-11 22:42:00,0.87167,long,short,long,neutral
47,2023-10-11 22:39:00,0.8716,long,short,long,neutral
48,2023-10-11 22:36:00,0.87161,long,short,long,neutral
49,2023-10-11 22:33:00,0.87158,long,short,long,neutral
50,2023-10-11 22:30:00,0.8716,long,short,long,long
51,2023-10-11 22:27:00,0.87156,long,short,long,long
52,2023-10-11 22:24:00,0.87148,long,short,long,long
53,2023-10-11 22:21:00,0.87135,long,short,long,neutral
54,2023-10-11 22:18:00,0.87126,long,short,long,short
55,2023-10-11 22:15:00,0.8713,long,short,long,neutral
56,2023-10-11 22:12:00,0.87142,long,short,long,neutral
57,2023-10-11 22:09:00,0.87139,long,short,long,short
58,2023-10-11 22:06:00,0.87144,long,short,long,neutral
59,2023-10-11 22:03:00,0.87162,long,short,long,long
60,2023-10-11 22:00:00,0.87148,long,short,long,neutral
61,2023-10-11 21:57:00,0.87134,long,short,long,short
62,2023-10-11 21:54:00,0.87156,long,short,long,neutral
63,2023-10-11 21:51:00,0.87169,long,short,long,long
64,2023-10-11 21:48:00,0.87142,long,long,long,neutral
65,2023-10-11 21:45:00,0.87127,long,long,long,neutral
66,2023-10-11 21:42:00,0.87136,long,short,long,long
67,2023-10-11 21:39:00,0.87136,long,short,long,long
68,2023-10-11 21:36:00,0.87126,long,short,long,long
69,2023-10-11 21:33:00,0.87117,long,short,long,long
70,2023-10-11 21:30:00,0.87112,long,short,long,neutral
71,2023-10-11 21:27:00,0.87109,long,short,short,neutral
72,2023-10-11 21:24:00,0.87136,long,short,short,neutral
73,2023-10-11 21:21:00,0.87102,long,long,short,neutral
74,2023-10-11 21:18:00,0.87106,long,long,short,long
75,2023-10-11 21:15:00,0.8709,long,long,short,neutral
