,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 00:45:00,95.64,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,long,long,long
1,2023-10-12 00:15:00,95.623,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,long,long
2,2023-10-12 00:00:00,95.665,long,long,short,long,short,Interval.in_15_minute,AUDJPY,long,short,long,long
3,2023-10-11 23:45:00,95.676,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,short,long,long
4,2023-10-11 23:30:00,95.682,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,long
5,2023-10-11 23:15:00,95.696,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,long,long
6,2023-10-11 23:00:00,95.664,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,long,long
7,2023-10-11 22:45:00,95.647,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,long,short,long
8,2023-10-11 22:30:00,95.64,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
9,2023-10-11 22:15:00,95.614,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
10,2023-10-11 22:00:00,95.616,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,long
11,2023-10-11 21:45:00,95.615,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,long
12,2023-10-11 21:30:00,95.6,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,long
13,2023-10-11 21:15:00,95.554,short,short,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,long
14,2023-10-11 21:00:00,95.492,short,short,short,short,neutral,Interval.in_15_minute,AUDJPY,long,long,short,short
15,2023-10-11 20:45:00,95.439,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
16,2023-10-11 20:30:00,95.389,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,short,short,long
17,2023-10-11 20:15:00,95.498,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
18,2023-10-11 20:00:00,95.534,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,long,long
19,2023-10-11 19:45:00,95.509,long,long,short,short,neutral,Interval.in_15_minute,AUDJPY,long,long,long,long
20,2023-10-11 19:30:00,95.498,short,short,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,long
21,2023-10-11 19:15:00,95.422,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
22,2023-10-11 19:00:00,95.478,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
23,2023-10-11 18:45:00,95.459,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,long,long
24,2023-10-11 18:30:00,95.463,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,long,long
25,2023-10-11 18:15:00,95.564,long,long,short,short,short,Interval.in_15_minute,AUDJPY,long,short,long,short
26,2023-10-11 18:00:00,95.609,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,long,short
27,2023-10-11 17:45:00,95.678,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,short,long,short
28,2023-10-11 17:30:00,95.68,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
29,2023-10-11 17:15:00,95.699,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
30,2023-10-11 17:00:00,95.628,long,long,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
31,2023-10-11 16:45:00,95.712,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
32,2023-10-11 16:30:00,95.616,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
33,2023-10-11 16:15:00,95.638,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
34,2023-10-11 16:00:00,95.592,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
35,2023-10-11 15:45:00,95.61,short,short,short,long,long,Interval.in_15_minute,AUDJPY,long,long,long,short
36,2023-10-11 15:30:00,95.54,long,long,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,short
37,2023-10-11 15:15:00,95.528,neutral,neutral,short,long,long,Interval.in_15_minute,AUDJPY,long,long,short,short
38,2023-10-11 15:00:00,95.52,long,long,short,long,neutral,Interval.in_15_minute,AUDJPY,long,long,short,short
39,2023-10-11 14:45:00,95.457,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
40,2023-10-11 14:30:00,95.426,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,short,short,short
41,2023-10-11 14:15:00,95.432,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
42,2023-10-11 14:00:00,95.477,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,long,short,short
43,2023-10-11 13:45:00,95.434,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
44,2023-10-11 13:30:00,95.421,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,short,short
45,2023-10-11 13:15:00,95.422,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,short,short
46,2023-10-11 13:00:00,95.428,neutral,neutral,short,short,short,Interval.in_15_minute,AUDJPY,long,short,short,short
47,2023-10-11 12:45:00,95.459,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,short,short,short
48,2023-10-11 12:30:00,95.466,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
49,2023-10-11 12:15:00,95.474,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
50,2023-10-11 12:00:00,95.452,long,long,short,short,neutral,Interval.in_15_minute,AUDJPY,long,short,short,short
51,2023-10-11 11:45:00,95.485,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
52,2023-10-11 11:30:00,95.508,short,short,short,short,neutral,Interval.in_15_minute,AUDJPY,long,long,short,long
53,2023-10-11 11:15:00,95.436,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,long
54,2023-10-11 11:00:00,95.418,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,short,short,long
55,2023-10-11 10:45:00,95.47,neutral,neutral,short,short,neutral,Interval.in_15_minute,AUDJPY,long,neutral,short,short
56,2023-10-11 10:30:00,95.642,neutral,neutral,short,long,neutral,Interval.in_15_minute,AUDJPY,long,neutral,long,short
