,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,NW,UMA,Volume,interval,symbol
0,2023-10-16 17:15:00,1.2189,short,short,short,short,long,neutral,Interval.in_45_minute,GBPUSD
1,2023-10-16 15:45:00,1.21712,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
2,2023-10-16 15:00:00,1.2167,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
3,2023-10-16 14:15:00,1.21787,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
4,2023-10-16 13:30:00,1.21494,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
5,2023-10-16 12:45:00,1.21501,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
6,2023-10-16 12:00:00,1.21563,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
7,2023-10-16 11:15:00,1.21596,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
8,2023-10-16 10:30:00,1.21565,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
9,2023-10-16 09:45:00,1.21688,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
10,2023-10-16 09:00:00,1.21718,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
11,2023-10-16 08:15:00,1.21662,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
12,2023-10-16 07:30:00,1.21612,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
13,2023-10-16 06:45:00,1.21602,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
14,2023-10-16 06:00:00,1.2153,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
15,2023-10-16 05:15:00,1.21562,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
16,2023-10-16 04:30:00,1.21568,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
17,2023-10-16 03:45:00,1.21538,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
18,2023-10-16 03:00:00,1.21522,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
19,2023-10-16 02:15:00,1.21547,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
20,2023-10-16 01:30:00,1.21508,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
21,2023-10-16 00:45:00,1.21528,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
22,2023-10-16 00:00:00,1.21422,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
23,2023-10-13 23:15:00,1.2146,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
24,2023-10-13 22:30:00,1.21382,neutral,neutral,short,long,short,long,Interval.in_45_minute,GBPUSD
25,2023-10-13 21:45:00,1.21368,neutral,neutral,short,long,short,long,Interval.in_45_minute,GBPUSD
26,2023-10-13 21:00:00,1.21328,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
27,2023-10-13 20:15:00,1.21326,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
28,2023-10-13 19:30:00,1.21256,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
29,2023-10-13 18:45:00,1.21437,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
30,2023-10-13 18:00:00,1.21336,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
31,2023-10-13 17:15:00,1.21407,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
32,2023-10-13 16:30:00,1.2156,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
33,2023-10-13 15:45:00,1.21668,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
34,2023-10-13 15:00:00,1.21934,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
35,2023-10-13 14:15:00,1.21846,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
36,2023-10-13 13:30:00,1.21692,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
37,2023-10-13 12:45:00,1.21803,neutral,long,short,long,short,neutral,Interval.in_45_minute,GBPUSD
38,2023-10-13 12:00:00,1.21992,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
39,2023-10-13 11:15:00,1.22138,neutral,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
40,2023-10-13 10:30:00,1.2212,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
41,2023-10-13 09:45:00,1.22158,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
42,2023-10-13 09:00:00,1.21944,long,long,short,long,short,neutral,Interval.in_45_minute,GBPUSD
43,2023-10-13 08:15:00,1.22056,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
44,2023-10-13 07:30:00,1.22066,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
45,2023-10-13 06:45:00,1.22038,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
46,2023-10-13 06:00:00,1.22036,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
47,2023-10-13 05:15:00,1.22046,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
48,2023-10-13 04:30:00,1.21998,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
49,2023-10-13 03:45:00,1.21936,neutral,short,short,long,long,long,Interval.in_45_minute,GBPUSD
50,2023-10-13 03:00:00,1.21856,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
51,2023-10-13 02:15:00,1.21826,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
52,2023-10-13 01:30:00,1.21798,neutral,neutral,short,long,short,long,Interval.in_45_minute,GBPUSD
53,2023-10-13 00:45:00,1.21777,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
54,2023-10-13 00:00:00,1.21762,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
55,2023-10-12 23:15:00,1.217455,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
56,2023-10-12 22:30:00,1.21758,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
57,2023-10-12 21:45:00,1.21774,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
58,2023-10-12 21:00:00,1.2182,neutral,long,short,long,short,short,Interval.in_45_minute,GBPUSD
59,2023-10-12 20:15:00,1.21854,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
60,2023-10-12 19:30:00,1.21868,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
61,2023-10-12 18:45:00,1.2215,neutral,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
62,2023-10-12 18:00:00,1.22166,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
63,2023-10-12 17:15:00,1.22138,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
64,2023-10-12 16:30:00,1.22474,neutral,neutral,short,long,short,short,Interval.in_45_minute,GBPUSD
65,2023-10-12 15:45:00,1.22522,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
66,2023-10-12 15:00:00,1.22634,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
67,2023-10-12 14:15:00,1.2313,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
68,2023-10-12 13:30:00,1.23006,neutral,neutral,short,long,short,long,Interval.in_45_minute,GBPUSD
69,2023-10-12 12:45:00,1.2298,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
70,2023-10-12 12:00:00,1.22977,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
71,2023-10-12 11:15:00,1.22962,neutral,long,short,long,short,short,Interval.in_45_minute,GBPUSD
72,2023-10-12 10:30:00,1.23001,neutral,long,short,long,short,neutral,Interval.in_45_minute,GBPUSD
73,2023-10-12 09:45:00,1.2307,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
74,2023-10-12 09:00:00,1.23296,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
75,2023-10-12 08:15:00,1.23228,neutral,neutral,short,long,long,long,Interval.in_45_minute,GBPUSD
76,2023-10-12 07:30:00,1.23211,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
77,2023-10-12 06:45:00,1.23183,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
78,2023-10-12 06:00:00,1.23142,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
79,2023-10-12 05:15:00,1.23154,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
80,2023-10-12 04:30:00,1.23152,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
81,2023-10-12 03:45:00,1.23154,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
82,2023-10-12 03:00:00,1.2314,long,long,short,long,long,neutral,Interval.in_45_minute,GBPUSD
83,2023-10-12 02:15:00,1.23154,neutral,neutral,short,long,long,neutral,Interval.in_45_minute,GBPUSD
84,2023-10-12 01:30:00,1.23174,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
85,2023-10-12 00:45:00,1.23111,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
86,2023-10-12 00:00:00,1.23128,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
87,2023-10-11 23:15:00,1.23112,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
88,2023-10-11 22:30:00,1.23134,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
89,2023-10-11 21:45:00,1.23111,neutral,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
90,2023-10-11 21:00:00,1.22993,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
91,2023-10-11 20:15:00,1.22873,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
92,2023-10-11 19:30:00,1.22932,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
93,2023-10-11 18:45:00,1.22924,neutral,neutral,short,short,long,short,Interval.in_45_minute,GBPUSD
94,2023-10-11 18:00:00,1.23008,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
95,2023-10-11 17:15:00,1.23126,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
96,2023-10-11 16:30:00,1.23186,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
97,2023-10-11 15:45:00,1.23164,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
98,2023-10-11 15:00:00,1.2299,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
99,2023-10-11 14:15:00,1.22898,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
100,2023-10-11 13:30:00,1.22962,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
101,2023-10-11 12:45:00,1.22858,neutral,neutral,short,short,short,long,Interval.in_45_minute,GBPUSD
102,2023-10-11 12:00:00,1.22817,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
103,2023-10-11 11:15:00,1.22806,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
104,2023-10-11 10:30:00,1.22714,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
105,2023-10-11 09:45:00,1.22841,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
106,2023-10-11 09:00:00,1.22967,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
107,2023-10-11 08:15:00,1.22866,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
108,2023-10-11 07:30:00,1.2293,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
109,2023-10-11 06:45:00,1.22919,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
110,2023-10-11 06:00:00,1.22936,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
111,2023-10-11 05:15:00,1.22958,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
112,2023-10-11 04:30:00,1.22935,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
113,2023-10-11 03:45:00,1.22907,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
114,2023-10-11 03:00:00,1.23016,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
115,2023-10-11 02:15:00,1.22895,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
116,2023-10-11 01:30:00,1.2294,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
117,2023-10-11 00:45:00,1.22842,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
118,2023-10-11 00:00:00,1.22828,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
119,2023-10-10 23:15:00,1.22854,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
120,2023-10-10 22:30:00,1.22866,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
121,2023-10-10 21:45:00,1.22786,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
122,2023-10-10 21:00:00,1.22776,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
123,2023-10-10 20:15:00,1.2271,short,short,short,short,long,neutral,Interval.in_45_minute,GBPUSD
124,2023-10-10 19:30:00,1.22707,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
125,2023-10-10 18:45:00,1.22866,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
126,2023-10-10 18:00:00,1.22748,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
127,2023-10-10 17:15:00,1.22576,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
128,2023-10-10 16:30:00,1.22653,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
129,2023-10-10 15:45:00,1.22471,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
130,2023-10-10 15:00:00,1.22496,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
131,2023-10-10 14:15:00,1.22398,neutral,long,short,short,long,short,Interval.in_45_minute,GBPUSD
132,2023-10-10 13:30:00,1.22488,long,long,short,short,long,short,Interval.in_45_minute,GBPUSD
133,2023-10-10 12:45:00,1.2267,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
134,2023-10-10 12:00:00,1.22698,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
135,2023-10-10 11:15:00,1.2271,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
136,2023-10-10 10:30:00,1.22357,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
137,2023-10-10 09:45:00,1.22208,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
138,2023-10-10 09:00:00,1.222,short,short,short,short,short,neutral,Interval.in_45_minute,GBPUSD
139,2023-10-10 08:15:00,1.2227,short,short,short,long,short,neutral,Interval.in_45_minute,GBPUSD
140,2023-10-10 07:30:00,1.22241,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
141,2023-10-10 06:45:00,1.22316,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
142,2023-10-10 06:00:00,1.2237,neutral,neutral,short,long,short,neutral,Interval.in_45_minute,GBPUSD
143,2023-10-10 05:15:00,1.22368,neutral,neutral,short,short,short,neutral,Interval.in_45_minute,GBPUSD
144,2023-10-10 04:30:00,1.2245,long,long,short,short,long,neutral,Interval.in_45_minute,GBPUSD
145,2023-10-10 03:45:00,1.2254,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
146,2023-10-10 03:00:00,1.2244,neutral,neutral,short,short,long,neutral,Interval.in_45_minute,GBPUSD
147,2023-10-10 02:15:00,1.22494,neutral,neutral,short,short,long,long,Interval.in_45_minute,GBPUSD
