,datetime,close_price,SuperOrderBlock,SOB_No_Delta,ScalpPro,UMA,Volume,interval,symbol,ScalpPro8108,Volume2,UMA20,NW
0,2023-10-12 01:09:00,1.06192,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,long,short,long
1,2023-10-12 01:07:00,1.06192,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
2,2023-10-12 01:06:00,1.062,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,long,long,long
3,2023-10-12 01:05:00,1.062,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
4,2023-10-12 01:04:00,1.062,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
5,2023-10-12 01:03:00,1.06201,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
6,2023-10-12 01:02:00,1.06201,long,long,short,long,neutral,Interval.in_1_minute,EURUSD,long,short,long,long
7,2023-10-12 01:01:00,1.06203,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
8,2023-10-12 01:00:00,1.06206,neutral,neutral,short,short,long,Interval.in_1_minute,EURUSD,long,long,long,long
9,2023-10-12 00:58:00,1.06198,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,long,long,long
10,2023-10-12 00:57:00,1.06198,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
11,2023-10-12 00:56:00,1.06196,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
12,2023-10-12 00:55:00,1.06202,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
13,2023-10-12 00:54:00,1.06202,neutral,neutral,short,neutral,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
14,2023-10-12 00:52:00,1.06207,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
15,2023-10-12 00:51:00,1.06207,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
16,2023-10-12 00:50:00,1.06206,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,long,long,long
17,2023-10-12 00:48:00,1.06206,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
18,2023-10-12 00:47:00,1.06204,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
19,2023-10-12 00:46:00,1.06205,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
20,2023-10-12 00:45:00,1.06202,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
21,2023-10-12 00:44:00,1.06201,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
22,2023-10-12 00:41:00,1.062,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
23,2023-10-12 00:40:00,1.06199,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
24,2023-10-12 00:39:00,1.06198,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,long,short,long
25,2023-10-12 00:38:00,1.06194,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
26,2023-10-12 00:37:00,1.06191,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
27,2023-10-12 00:36:00,1.06194,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,long,short,long
28,2023-10-12 00:33:00,1.06187,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
29,2023-10-12 00:32:00,1.06186,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
30,2023-10-12 00:31:00,1.06189,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,long,short,long
31,2023-10-12 00:30:00,1.06189,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
32,2023-10-12 00:29:00,1.06185,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,long
33,2023-10-12 00:28:00,1.06187,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
34,2023-10-12 00:27:00,1.06181,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,short,long,long
35,2023-10-12 00:26:00,1.06192,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
36,2023-10-12 00:25:00,1.06194,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
37,2023-10-12 00:24:00,1.06193,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
38,2023-10-12 00:23:00,1.06194,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
39,2023-10-12 00:22:00,1.06194,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,short,long,long
40,2023-10-12 00:20:00,1.06197,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
41,2023-10-12 00:19:00,1.06198,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
42,2023-10-12 00:17:00,1.06196,long,long,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
43,2023-10-12 00:16:00,1.06198,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,long
44,2023-10-12 00:15:00,1.06198,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,long,long,long
45,2023-10-12 00:14:00,1.06197,short,short,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
46,2023-10-12 00:13:00,1.06194,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,short,long,long
47,2023-10-12 00:12:00,1.06195,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
48,2023-10-12 00:11:00,1.06196,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,long
49,2023-10-12 00:10:00,1.06196,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,short,long,short
50,2023-10-12 00:09:00,1.06197,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,long,short
51,2023-10-12 00:08:00,1.062,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,short
52,2023-10-12 00:06:00,1.06196,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,long,short
53,2023-10-12 00:05:00,1.06194,short,short,short,short,neutral,Interval.in_1_minute,EURUSD,long,long,short,short
54,2023-10-12 00:04:00,1.06166,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,short
55,2023-10-12 00:03:00,1.06155,neutral,neutral,short,short,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,short
56,2023-10-11 23:58:00,1.06183,neutral,neutral,short,short,long,Interval.in_1_minute,EURUSD,long,long,short,short
57,2023-10-11 23:57:00,1.06183,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,long,short,short
58,2023-10-11 23:56:00,1.06183,neutral,neutral,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,short
59,2023-10-11 23:55:00,1.06182,long,long,short,long,neutral,Interval.in_1_minute,EURUSD,long,neutral,short,short
60,2023-10-11 23:54:00,1.06188,neutral,neutral,short,long,long,Interval.in_1_minute,EURUSD,long,long,short,short
