,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
30,2023-09-25 20:00:00,False,short,0.86496,0.86514,short,neutral,short,short,short
31,2023-09-25 09:15:00,False,short,0.8656,0.86616,short,neutral,short,short,short
32,2023-09-25 00:30:00,False,short,0.86794,0.86816,short,neutral,short,short,short
33,2023-09-22 08:00:00,False,long,0.86543,0.86534,long,long,long,long,long
34,2023-09-22 06:00:00,True,short,0.86496,0.86477,short,neutral,short,short,short
35,2023-09-22 00:00:00,False,short,0.8646,0.86474,short,short,short,long,short
36,2023-09-21 08:00:00,True,short,0.86442,0.86384,short,neutral,short,short,short
37,2023-09-21 07:15:00,True,short,0.8645,0.86442,short,neutral,short,short,short
38,2023-09-20 17:15:00,False,long,0.87182,0.87134,long,long,long,long,long
39,2023-09-20 09:00:00,False,long,0.86876,0.8686,long,long,long,long,long
40,2023-09-20 05:30:00,True,long,0.86834,0.86877,long,neutral,long,long,long
41,2023-09-19 20:15:00,True,long,0.86796,0.86814,long,long,long,long,short
42,2023-09-19 12:30:00,False,long,0.86815,0.8681,long,long,long,long,long
43,2023-09-18 23:00:00,False,long,0.86833,0.8681,long,neutral,long,long,long
44,2023-09-18 21:15:00,True,long,0.86802,0.86819,long,neutral,long,long,long
45,2023-09-18 10:15:00,True,short,0.86996,0.8694,short,neutral,short,short,short
46,2023-09-18 01:00:00,False,short,0.86998,0.87009,short,neutral,short,short,short
47,2023-09-15 22:15:00,True,short,0.86979,0.8695,short,neutral,short,short,short
48,2023-09-15 17:15:00,False,long,0.87236,0.87084,long,neutral,long,long,long
49,2023-09-15 16:15:00,False,long,0.87296,0.8724,long,neutral,long,long,long
50,2023-09-15 15:00:00,False,long,0.87298,0.87204,long,long,short,long,long
51,2023-09-15 08:00:00,False,long,0.87304,0.873,long,neutral,long,long,long
52,2023-09-15 03:45:00,True,long,0.87056,0.87072,long,neutral,long,long,long
53,2023-09-14 20:00:00,True,short,0.86996,0.86878,short,neutral,short,short,short
54,2023-09-14 19:00:00,True,short,0.87072,0.8702,short,neutral,short,short,short
55,2023-09-14 14:15:00,True,short,0.8714,0.87122,short,neutral,short,short,short
56,2023-09-14 13:00:00,False,short,0.86998,0.87091,short,neutral,short,short,short
57,2023-09-14 09:15:00,True,short,0.87196,0.87123,short,neutral,short,short,short
58,2023-09-13 17:00:00,False,long,0.86982,0.8688,long,neutral,long,long,long
59,2023-09-13 11:15:00,False,long,0.86953,0.8693,long,neutral,long,long,long
60,2023-09-13 01:00:00,True,long,0.87099,0.8711,long,neutral,long,long,long
61,2023-09-12 23:30:00,False,long,0.87086,0.87074,long,neutral,long,long,long
62,2023-09-12 15:45:00,True,short,0.8711,0.87013,short,short,short,long,short
63,2023-09-12 11:30:00,False,long,0.87352,0.87269,long,neutral,long,long,long
64,2023-09-12 10:00:00,False,long,0.87332,0.87318,long,neutral,long,long,long
65,2023-09-11 16:45:00,False,long,0.87493,0.87472,long,long,short,long,long
66,2023-09-08 14:15:00,True,short,0.87354,0.87324,short,neutral,short,short,short
67,2023-09-08 00:45:00,False,short,0.87257,0.87266,short,neutral,short,short,short
68,2023-09-08 00:00:00,True,short,0.87261,0.87257,short,neutral,short,short,short
69,2023-09-07 08:00:00,False,short,0.86926,0.87054,short,neutral,short,short,short
70,2023-09-07 00:15:00,False,short,0.87045,0.87052,short,neutral,short,short,short
71,2023-09-06 21:30:00,True,short,0.87105,0.8705,short,short,short,short,short
72,2023-09-06 17:30:00,True,short,0.87142,0.8712,short,neutral,short,short,short
73,2023-09-05 22:00:00,True,long,0.87004,0.87011,long,neutral,long,long,long
74,2023-09-05 01:30:00,True,long,0.87832,0.87835,long,neutral,long,long,long
75,2023-09-04 11:30:00,True,long,0.87894,0.87899,long,neutral,long,long,long
76,2023-09-04 09:00:00,True,long,0.87948,0.87956,long,long,long,long,short
77,2023-09-04 05:45:00,False,long,0.87919,0.87848,long,neutral,long,long,long
78,2023-09-04 03:15:00,True,long,0.87758,0.87831,long,neutral,long,long,long
79,2023-09-01 23:00:00,False,long,0.87712,0.8767,long,neutral,long,long,long
80,2023-09-01 14:00:00,True,long,0.87476,0.87567,long,neutral,long,long,long
81,2023-09-01 06:00:00,True,short,0.87432,0.874,short,short,short,short,short
82,2023-08-31 23:00:00,False,short,0.87572,0.8759,short,neutral,short,short,short
83,2023-08-31 21:00:00,True,short,0.87598,0.87532,short,neutral,short,short,short
84,2023-08-31 20:30:00,True,short,0.87629,0.87564,short,neutral,short,short,short
85,2023-08-31 19:00:00,False,short,0.87615,0.8764,short,neutral,short,short,short
86,2023-08-31 11:30:00,True,short,0.87661,0.87613,short,short,short,short,short
87,2023-08-31 10:00:00,True,short,0.87782,0.87766,short,neutral,short,short,short
88,2023-08-31 03:00:00,False,short,0.87709,0.87779,short,neutral,short,short,short
89,2023-08-31 00:00:00,False,short,0.8761,0.8763,short,short,short,short,short
90,2023-08-30 23:30:00,True,short,0.87644,0.87617,short,neutral,short,short,short
91,2023-08-30 18:45:00,False,long,0.87778,0.8771,long,short,long,long,long
92,2023-08-30 18:30:00,False,long,0.87794,0.8772,long,short,long,long,long
93,2023-08-30 16:00:00,True,long,0.88128,0.88186,long,long,long,short,long
94,2023-08-30 05:30:00,False,long,0.87748,0.87711,long,long,short,long,long
95,2023-08-30 04:15:00,True,short,0.87786,0.87738,short,neutral,short,short,short
96,2023-08-30 03:00:00,False,short,0.87834,0.87865,short,neutral,short,short,short
97,2023-08-29 13:15:00,False,long,0.87674,0.87558,long,neutral,long,long,long
98,2023-08-29 05:15:00,True,long,0.87541,0.87582,long,neutral,long,long,long
99,2023-08-28 22:00:00,True,long,0.8739,0.87437,long,neutral,long,long,long
100,2023-08-28 20:30:00,False,long,0.87375,0.87358,long,neutral,long,long,long
101,2023-08-28 19:00:00,False,long,0.87401,0.87378,long,neutral,long,long,long
102,2023-08-28 16:00:00,False,long,0.87332,0.87203,long,neutral,long,long,long
103,2023-08-28 06:45:00,False,long,0.874,0.87373,long,neutral,long,long,long
104,2023-08-28 05:45:00,False,long,0.87406,0.8739,long,neutral,long,long,long
105,2023-08-25 18:45:00,True,long,0.87212,0.87228,long,neutral,long,long,long
106,2023-08-25 02:45:00,False,short,0.8713,0.87138,short,neutral,short,short,short
107,2023-08-24 23:00:00,True,short,0.87155,0.87152,short,neutral,short,short,short
108,2023-08-24 17:00:00,False,long,0.87364,0.87246,long,long,short,long,long
109,2023-08-24 15:15:00,False,short,0.87227,0.87257,short,neutral,short,short,short
110,2023-08-24 10:00:00,True,short,0.87487,0.87414,short,neutral,short,short,short
111,2023-08-24 09:45:00,True,short,0.87472,0.87449,short,neutral,short,short,short
112,2023-08-24 05:30:00,False,short,0.8755,0.87668,short,neutral,short,short,short
113,2023-08-24 04:00:00,True,short,0.87574,0.87536,short,short,short,short,short
114,2023-08-23 22:45:00,False,short,0.87604,0.87632,short,neutral,short,short,short
115,2023-08-23 03:45:00,True,long,0.87156,0.8728,long,neutral,long,long,long
116,2023-08-23 00:30:00,True,long,0.87034,0.87063,long,neutral,long,long,long
117,2023-08-22 17:30:00,False,long,0.87135,0.87045,long,long,short,long,long
118,2023-08-22 16:00:00,True,short,0.87034,0.869,short,neutral,short,short,short
119,2023-08-18 16:30:00,True,long,0.86749,0.86878,long,neutral,long,long,long
120,2023-08-18 06:45:00,False,long,0.86745,0.8669,long,neutral,long,long,long
121,2023-08-18 04:45:00,False,long,0.86918,0.8684,long,neutral,long,long,long
122,2023-08-18 00:15:00,True,short,0.86726,0.8671,short,neutral,short,short,short
123,2023-08-17 11:30:00,False,long,0.86584,0.86574,long,neutral,long,long,long
124,2023-08-17 06:30:00,True,long,0.86394,0.86447,long,long,short,long,long
125,2023-08-17 02:15:00,True,short,0.86898,0.8677,short,neutral,short,short,short
126,2023-08-16 22:30:00,True,short,0.86924,0.86918,short,neutral,short,short,short
127,2023-08-16 20:30:00,False,short,0.87024,0.87082,short,neutral,short,short,short
128,2023-08-16 05:30:00,True,long,0.87055,0.87103,long,long,short,long,long
129,2023-08-16 00:00:00,False,short,0.87128,0.87151,short,short,short,short,long
130,2023-08-15 15:15:00,True,short,0.87296,0.87232,short,short,short,short,short
131,2023-08-15 13:45:00,False,short,0.87292,0.87364,short,neutral,short,short,short
132,2023-08-15 12:30:00,True,short,0.87336,0.87278,short,neutral,short,short,short
133,2023-08-15 03:15:00,False,long,0.87346,0.87256,long,neutral,long,long,long
134,2023-08-14 13:15:00,False,long,0.87364,0.87336,long,neutral,long,long,long
135,2023-08-14 00:00:00,False,long,0.87378,0.8733,long,neutral,long,long,long
136,2023-08-11 21:45:00,True,long,0.8731,0.8732,long,long,short,long,long
137,2023-08-11 16:00:00,True,short,0.87573,0.87485,short,short,short,long,short
138,2023-08-11 12:00:00,True,long,0.8773,0.87731,long,neutral,long,long,long
139,2023-08-11 09:45:00,False,long,0.87667,0.87664,long,neutral,long,long,long
140,2023-08-11 04:30:00,False,long,0.87654,0.87624,long,neutral,long,long,long
141,2023-08-10 03:45:00,False,short,0.87634,0.87696,short,neutral,short,short,short
142,2023-08-09 23:45:00,True,short,0.8763,0.87626,short,short,short,short,short
143,2023-08-09 21:30:00,False,short,0.87684,0.87712,short,neutral,short,short,short
144,2023-08-09 20:00:00,True,short,0.87788,0.87718,short,neutral,short,short,short
145,2023-08-09 19:45:00,False,short,0.87698,0.87756,short,neutral,short,short,short
146,2023-08-09 01:15:00,False,long,0.87785,0.87768,long,neutral,long,long,long
147,2023-08-08 17:15:00,False,long,0.87786,0.8775,long,neutral,long,long,long
148,2023-08-07 19:00:00,False,short,0.87744,0.87817,short,neutral,short,short,short
149,2023-08-07 17:15:00,True,short,0.87844,0.87838,short,neutral,short,short,short
150,2023-08-07 14:45:00,False,short,0.87872,0.87894,short,neutral,short,short,short
151,2023-08-07 13:30:00,False,short,0.87833,0.87898,short,neutral,short,short,short
152,2023-08-07 12:00:00,True,short,0.87876,0.87852,short,neutral,short,short,short
153,2023-08-07 10:45:00,True,short,0.87999,0.87864,short,neutral,short,short,short
154,2023-08-07 10:30:00,True,short,0.87958,0.87892,short,neutral,short,short,short
155,2023-08-07 10:15:00,False,short,0.87938,0.87944,short,neutral,short,short,short
156,2023-08-07 01:15:00,True,short,0.87918,0.87906,short,neutral,short,short,short
157,2023-08-04 11:15:00,False,short,0.87656,0.8769,short,neutral,short,short,short
158,2023-08-04 11:00:00,True,short,0.87714,0.87668,short,neutral,short,short,short
159,2023-08-04 00:30:00,False,short,0.87474,0.8751,short,neutral,short,short,short
160,2023-08-03 13:00:00,True,long,0.87248,0.87276,long,neutral,long,long,long
161,2023-08-03 10:30:00,False,long,0.8725,0.87236,long,neutral,long,long,long
162,2023-08-03 05:00:00,False,long,0.87292,0.87224,long,neutral,long,long,long
163,2023-08-03 02:45:00,True,short,0.87286,0.87207,short,short,short,long,short
164,2023-08-03 02:00:00,False,long,0.87332,0.87286,long,long,short,long,long
165,2023-08-03 00:00:00,False,long,0.87282,0.87259,long,neutral,long,long,long
166,2023-08-02 14:15:00,False,long,0.87624,0.8757,long,neutral,long,long,long
167,2023-08-02 08:00:00,True,short,0.87586,0.875,short,neutral,short,short,short
168,2023-08-02 02:15:00,True,short,0.87806,0.87766,short,short,short,long,short
