,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
73,2023-09-26 16:50:00,False,long,0.86594,0.8657,long,neutral,long,long,long
74,2023-09-26 13:25:00,True,short,0.86446,0.86435,short,neutral,short,short,short
75,2023-09-26 10:50:00,False,short,0.8643,0.86479,short,long,short,short,short
76,2023-09-26 06:40:00,True,short,0.86511,0.86492,short,neutral,short,short,short
77,2023-09-26 04:35:00,True,long,0.86457,0.8646,long,long,long,long,long
78,2023-09-26 01:40:00,False,long,0.86422,0.8641,long,neutral,long,long,long
79,2023-09-25 21:10:00,False,long,0.86536,0.86534,long,neutral,long,long,long
80,2023-09-25 19:05:00,True,long,0.86476,0.8648,long,neutral,long,long,long
81,2023-09-25 17:20:00,True,short,0.865,0.86482,short,neutral,short,short,short
82,2023-09-25 16:30:00,True,long,0.86542,0.86576,long,neutral,long,long,long
83,2023-09-25 15:00:00,False,short,0.86463,0.86492,short,short,short,long,short
84,2023-09-25 14:05:00,False,long,0.86578,0.86559,long,neutral,long,long,long
85,2023-09-25 11:30:00,False,short,0.86512,0.86525,short,short,short,short,short
86,2023-09-25 06:35:00,False,short,0.8665,0.86658,short,neutral,short,short,short
87,2023-09-25 04:35:00,True,short,0.86727,0.867,short,short,short,long,short
88,2023-09-25 03:45:00,True,short,0.86838,0.86834,short,short,long,short,short
89,2023-09-22 23:40:00,False,short,0.86813,0.86858,short,neutral,short,short,short
90,2023-09-22 23:10:00,True,short,0.86824,0.86816,short,neutral,short,short,short
91,2023-09-22 21:20:00,True,short,0.86865,0.86824,short,neutral,short,short,short
92,2023-09-22 14:10:00,False,long,0.8666,0.86658,long,neutral,long,long,long
93,2023-09-22 13:20:00,True,long,0.86718,0.86721,long,neutral,long,long,long
94,2023-09-22 12:40:00,False,long,0.86677,0.86674,long,long,long,long,long
95,2023-09-22 11:45:00,True,long,0.86665,0.86672,long,neutral,long,long,long
96,2023-09-22 11:35:00,True,long,0.86676,0.8668,long,neutral,long,long,long
97,2023-09-22 09:30:00,True,long,0.86506,0.86508,long,neutral,long,long,long
98,2023-09-22 06:40:00,True,long,0.86471,0.86477,long,neutral,long,long,long
99,2023-09-22 02:30:00,True,short,0.8642,0.86408,short,short,short,long,short
100,2023-09-21 23:25:00,False,long,0.86509,0.86508,long,neutral,long,long,long
101,2023-09-21 23:20:00,True,long,0.86498,0.86506,long,neutral,long,long,long
102,2023-09-21 13:50:00,True,long,0.86514,0.86524,long,neutral,long,long,long
103,2023-09-21 13:15:00,False,long,0.86496,0.86492,long,neutral,long,long,long
104,2023-09-21 09:05:00,False,short,0.86451,0.86516,short,neutral,short,short,short
105,2023-09-21 08:30:00,False,short,0.86466,0.86469,short,neutral,short,short,short
106,2023-09-21 07:05:00,True,short,0.86482,0.86456,short,neutral,short,short,short
107,2023-09-21 06:30:00,False,short,0.86479,0.86484,short,neutral,short,short,short
108,2023-09-21 05:00:00,True,short,0.86578,0.86564,short,neutral,short,short,short
109,2023-09-21 04:40:00,True,short,0.86576,0.86546,short,neutral,short,short,short
110,2023-09-21 01:40:00,True,long,0.86856,0.86912,long,neutral,long,long,long
111,2023-09-21 00:20:00,True,long,0.86763,0.86791,long,long,short,long,long
112,2023-09-20 20:20:00,False,long,0.87219,0.87196,long,neutral,long,long,long
113,2023-09-20 19:50:00,False,long,0.87267,0.87254,long,neutral,long,long,long
114,2023-09-20 18:30:00,True,long,0.87157,0.87184,long,neutral,long,long,long
115,2023-09-20 18:10:00,True,long,0.87134,0.87148,long,neutral,long,long,long
116,2023-09-20 17:40:00,False,long,0.87152,0.87125,long,neutral,long,long,long
117,2023-09-20 15:20:00,False,long,0.871,0.8708,long,neutral,long,long,long
118,2023-09-20 14:25:00,True,long,0.87058,0.87081,long,neutral,long,long,long
119,2023-09-20 11:30:00,False,long,0.86898,0.86896,long,long,long,short,long
120,2023-09-20 11:20:00,False,short,0.86884,0.86936,short,neutral,short,short,short
121,2023-09-20 08:40:00,True,long,0.86848,0.86858,long,neutral,long,long,long
122,2023-09-20 07:15:00,False,long,0.8684,0.86828,long,long,short,long,long
123,2023-09-20 03:55:00,True,short,0.86819,0.86798,short,neutral,short,short,short
124,2023-09-20 02:40:00,True,long,0.8688,0.86901,long,long,long,short,long
125,2023-09-20 02:10:00,True,long,0.86862,0.86862,long,long,long,short,long
126,2023-09-19 23:00:00,True,short,0.86779,0.8676,short,neutral,short,short,short
127,2023-09-19 20:50:00,False,long,0.86829,0.86823,long,neutral,long,long,long
128,2023-09-19 20:25:00,True,long,0.86796,0.86806,long,neutral,long,long,long
129,2023-09-19 17:10:00,False,short,0.86628,0.86672,short,neutral,short,short,short
130,2023-09-19 15:25:00,True,short,0.86777,0.86687,short,neutral,short,short,short
131,2023-09-19 14:55:00,False,short,0.86789,0.86796,short,neutral,short,short,short
132,2023-09-19 12:20:00,False,long,0.868,0.86798,long,long,long,short,long
133,2023-09-19 09:55:00,False,short,0.86644,0.86661,short,neutral,short,short,short
134,2023-09-19 09:45:00,True,short,0.86674,0.86638,short,neutral,short,short,short
135,2023-09-19 05:55:00,False,short,0.86708,0.86724,short,neutral,short,short,short
136,2023-09-19 05:35:00,True,short,0.86733,0.86679,short,neutral,short,short,short
137,2023-09-19 04:00:00,True,short,0.8678,0.8677,short,short,short,long,short
138,2023-09-19 01:20:00,False,short,0.86817,0.86826,short,neutral,short,short,short
139,2023-09-18 23:55:00,False,short,0.8681,0.86812,short,neutral,short,short,short
140,2023-09-18 20:25:00,False,short,0.86798,0.86808,short,neutral,short,short,short
141,2023-09-18 13:30:00,True,short,0.86972,0.86965,short,neutral,short,short,short
142,2023-09-18 10:20:00,False,short,0.86988,0.86998,short,neutral,short,short,short
143,2023-09-18 09:40:00,False,short,0.87014,0.87026,short,neutral,short,short,short
144,2023-09-15 21:45:00,False,long,0.87002,0.86968,long,neutral,long,long,long
145,2023-09-15 16:15:00,False,long,0.87296,0.87285,long,neutral,long,long,long
146,2023-09-15 14:15:00,True,long,0.87217,0.87244,long,neutral,long,long,long
147,2023-09-15 08:25:00,False,long,0.87317,0.87295,long,neutral,long,long,long
148,2023-09-15 06:30:00,False,long,0.8728,0.87278,long,neutral,long,long,long
149,2023-09-15 05:45:00,True,long,0.87232,0.87236,long,neutral,long,long,long
150,2023-09-15 04:50:00,True,long,0.87075,0.87206,long,neutral,long,long,long
151,2023-09-15 04:30:00,True,long,0.87046,0.87064,long,short,long,long,long
152,2023-09-15 03:15:00,True,long,0.87014,0.87084,long,neutral,long,long,long
153,2023-09-15 01:55:00,True,long,0.86976,0.87004,long,neutral,long,long,long
154,2023-09-14 23:45:00,False,long,0.86998,0.8691,long,neutral,long,long,long
155,2023-09-14 23:40:00,False,long,0.8701,0.86985,long,neutral,long,long,long
156,2023-09-14 22:15:00,False,long,0.86974,0.8697,long,neutral,long,long,long
157,2023-09-14 16:10:00,False,long,0.87314,0.8716,long,long,long,short,long
158,2023-09-14 15:05:00,True,long,0.87128,0.8716,long,neutral,long,long,long
159,2023-09-14 11:50:00,True,short,0.87054,0.87022,short,neutral,short,short,short
160,2023-09-14 11:10:00,False,long,0.87086,0.87077,long,long,short,long,long
161,2023-09-14 09:30:00,False,long,0.87189,0.87165,long,neutral,long,long,long
162,2023-09-14 09:05:00,True,long,0.87135,0.87214,long,neutral,long,long,long
163,2023-09-14 08:05:00,True,long,0.87167,0.87168,long,neutral,long,long,long
