,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,True,True,True,False,False,True,True,True,True,2023-10-09 20:05:00,neutral,neutral,short,long,short
1,False,False,False,True,True,True,False,False,False,False,2023-10-09 20:03:00,neutral,long,long,long,short
2,True,False,False,True,True,True,True,False,False,True,2023-10-09 20:02:00,neutral,neutral,long,long,short
3,True,True,True,True,True,True,True,True,False,False,2023-10-09 20:01:00,neutral,short,long,long,short
4,False,True,True,False,True,True,True,True,True,False,2023-10-09 20:00:00,neutral,neutral,long,long,short
5,False,False,True,True,False,False,True,True,True,True,2023-10-09 19:59:00,neutral,long,long,long,short
6,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:58:00,neutral,neutral,short,long,long
7,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:57:00,neutral,neutral,short,long,long
8,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:56:00,neutral,neutral,short,long,long
9,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:55:00,neutral,short,short,long,long
10,False,False,False,True,True,True,True,True,True,True,2023-10-09 19:54:00,short,neutral,short,long,long
11,False,False,False,False,True,True,True,True,True,True,2023-10-09 19:53:00,neutral,neutral,short,long,long
12,True,False,False,False,False,True,True,True,True,True,2023-10-09 19:52:00,neutral,short,short,long,long
13,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:51:00,neutral,neutral,long,long,short
14,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:50:00,neutral,long,long,long,short
15,True,True,False,False,False,False,False,False,False,False,2023-10-09 19:49:00,neutral,neutral,long,long,short
16,True,True,True,False,False,False,False,False,False,False,2023-10-09 19:48:00,neutral,neutral,long,long,short
17,False,False,True,False,False,False,False,False,False,False,2023-10-09 19:47:00,neutral,long,long,long,short
18,True,True,True,True,True,False,False,False,False,False,2023-10-09 19:46:00,neutral,neutral,short,long,short
19,True,True,True,True,True,True,True,True,True,False,2023-10-09 19:45:00,neutral,short,short,long,short
20,False,True,True,True,True,True,True,True,True,False,2023-10-09 19:44:00,neutral,neutral,long,long,short
21,False,False,True,True,True,True,True,True,False,False,2023-10-09 19:43:00,neutral,neutral,long,long,short
22,True,True,False,True,True,True,True,True,True,True,2023-10-09 19:42:00,neutral,neutral,long,long,short
23,False,True,False,False,True,True,True,True,True,True,2023-10-09 19:41:00,neutral,long,long,long,short
24,True,False,True,False,False,True,True,True,True,True,2023-10-09 19:40:00,neutral,long,long,long,short
25,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:39:00,neutral,long,short,long,short
26,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:38:00,neutral,neutral,short,long,long
27,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:37:00,neutral,neutral,short,long,short
28,False,False,True,True,True,True,True,True,True,True,2023-10-09 19:36:00,short,neutral,short,long,short
29,True,False,False,True,True,True,True,True,True,True,2023-10-09 19:35:00,neutral,neutral,short,long,short
30,False,False,False,False,False,True,True,False,True,False,2023-10-09 19:34:00,short,neutral,neutral,long,short
31,True,False,False,False,False,False,True,True,True,True,2023-10-09 19:33:00,neutral,neutral,short,long,long
32,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:32:00,neutral,long,short,long,long
33,True,False,True,False,False,False,False,False,True,True,2023-10-09 19:31:00,short,long,short,long,long
34,True,True,True,True,False,False,False,False,False,True,2023-10-09 19:30:00,neutral,neutral,short,long,long
35,True,True,True,True,True,False,False,False,False,True,2023-10-09 19:29:00,neutral,short,short,long,long
36,False,False,False,True,False,False,False,False,False,False,2023-10-09 19:28:00,neutral,short,short,long,long
37,False,False,False,False,True,False,False,False,False,False,2023-10-09 19:27:00,neutral,short,short,long,long
38,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:26:00,neutral,neutral,short,long,long
39,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:25:00,neutral,neutral,long,long,short
40,True,True,True,False,False,False,False,True,False,False,2023-10-09 19:24:00,neutral,short,long,long,short
41,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:23:00,neutral,short,long,long,short
42,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:22:00,neutral,neutral,long,long,short
43,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:21:00,neutral,long,long,long,short
44,True,False,False,False,False,False,False,False,False,False,2023-10-09 19:20:00,neutral,long,long,long,short
45,True,True,True,True,True,True,True,True,True,False,2023-10-09 19:19:00,neutral,long,short,long,short
46,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:18:00,neutral,neutral,short,long,long
47,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:17:00,neutral,neutral,short,long,long
48,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:16:00,short,neutral,short,long,long
49,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:15:00,neutral,short,short,long,long
50,False,True,False,True,True,True,True,True,True,True,2023-10-09 19:14:00,neutral,short,short,long,long
51,False,False,False,False,False,False,True,True,True,True,2023-10-09 19:13:00,neutral,neutral,short,long,long
52,False,False,False,False,False,False,False,True,True,True,2023-10-09 19:12:00,neutral,neutral,short,long,short
53,True,True,False,False,False,False,False,False,True,True,2023-10-09 19:11:00,neutral,neutral,long,long,short
54,False,False,False,False,False,False,False,False,False,True,2023-10-09 19:10:00,neutral,neutral,long,long,short
55,True,False,False,False,False,False,False,False,False,False,2023-10-09 19:09:00,neutral,short,long,long,short
56,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:08:00,neutral,neutral,long,long,short
57,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:07:00,neutral,long,long,long,short
58,True,True,True,True,False,False,False,False,False,False,2023-10-09 19:06:00,neutral,long,short,long,short
59,True,True,True,True,True,True,True,True,False,False,2023-10-09 19:05:00,neutral,neutral,short,long,long
60,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:04:00,neutral,short,short,long,long
61,False,False,True,True,True,True,True,False,True,False,2023-10-09 19:03:00,neutral,short,short,long,long
62,False,False,False,True,True,True,True,True,False,False,2023-10-09 19:02:00,neutral,short,short,long,long
63,False,False,False,False,True,True,True,True,True,False,2023-10-09 19:01:00,neutral,short,short,long,long
64,False,False,False,False,False,False,True,False,False,False,2023-10-09 19:00:00,neutral,neutral,short,short,long
65,False,False,False,False,False,False,False,True,False,False,2023-10-09 18:59:00,neutral,neutral,short,short,long
66,True,False,False,False,False,False,False,False,True,False,2023-10-09 18:58:00,neutral,neutral,short,short,long
67,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:57:00,neutral,neutral,short,short,long
68,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:56:00,neutral,neutral,short,short,long
69,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:55:00,neutral,neutral,short,short,short
70,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:54:00,neutral,neutral,short,short,short
71,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:53:00,neutral,neutral,long,short,short
72,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:52:00,neutral,neutral,long,short,short
73,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:51:00,neutral,neutral,long,short,short
74,True,True,True,False,True,False,False,False,False,False,2023-10-09 18:50:00,neutral,short,long,short,short
75,False,True,False,False,False,False,False,False,False,False,2023-10-09 18:49:00,neutral,neutral,short,short,short
76,False,False,True,False,False,False,False,False,False,False,2023-10-09 18:48:00,neutral,long,short,short,long
77,True,True,True,True,True,True,True,True,False,False,2023-10-09 18:47:00,neutral,neutral,short,short,long
78,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:46:00,neutral,short,short,short,long
79,False,True,True,True,True,True,True,True,True,True,2023-10-09 18:45:00,neutral,neutral,short,short,long
80,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:44:00,neutral,long,short,long,long
81,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:43:00,neutral,neutral,short,short,long
82,True,True,False,False,False,True,False,False,True,False,2023-10-09 18:42:00,neutral,neutral,short,short,long
83,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:41:00,neutral,neutral,long,short,long
84,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:40:00,long,neutral,long,short,long
85,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:39:00,neutral,neutral,long,short,long
86,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:38:00,neutral,neutral,long,short,long
87,False,True,False,False,False,False,False,False,False,False,2023-10-09 18:37:00,neutral,long,long,short,long
88,True,True,True,False,False,False,False,False,False,False,2023-10-09 18:36:00,neutral,long,long,short,long
89,True,True,True,True,True,True,False,True,True,False,2023-10-09 18:35:00,neutral,long,long,long,long
90,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:34:00,neutral,long,long,long,short
91,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:33:00,neutral,neutral,long,long,short
92,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:32:00,long,neutral,long,short,short
93,False,False,False,True,True,True,True,True,True,True,2023-10-09 18:31:00,neutral,long,long,short,short
94,True,False,False,True,True,True,True,True,True,True,2023-10-09 18:30:00,neutral,long,long,short,short
95,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:29:00,neutral,long,long,long,short
96,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:28:00,neutral,long,long,long,short
97,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:27:00,neutral,long,long,long,short
98,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:26:00,neutral,neutral,short,long,long
99,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:25:00,neutral,short,short,long,long
100,False,True,True,True,True,True,True,True,True,True,2023-10-09 18:24:00,neutral,short,short,long,long
101,False,False,False,False,True,True,True,True,True,True,2023-10-09 18:23:00,neutral,neutral,short,long,long
102,False,False,False,False,False,True,True,True,True,True,2023-10-09 18:22:00,neutral,neutral,short,long,long
103,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:21:00,neutral,short,short,long,long
104,False,False,False,False,False,False,False,True,True,True,2023-10-09 18:20:00,neutral,neutral,short,long,long
105,False,False,False,False,False,False,False,False,True,True,2023-10-09 18:19:00,neutral,neutral,short,long,long
106,True,True,False,True,True,False,False,False,False,True,2023-10-09 18:18:00,neutral,short,short,long,long
107,False,True,True,False,False,False,False,False,False,False,2023-10-09 18:17:00,neutral,neutral,long,long,long
108,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:16:00,neutral,long,long,long,long
109,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:15:00,neutral,neutral,long,long,long
110,True,True,False,False,False,False,False,False,False,False,2023-10-09 18:14:00,neutral,neutral,short,long,long
111,False,True,True,False,False,False,False,False,False,False,2023-10-09 18:13:00,neutral,long,short,long,long
112,True,True,True,True,False,False,False,False,False,False,2023-10-09 18:12:00,neutral,long,short,long,long
113,True,True,True,True,True,False,False,True,False,False,2023-10-09 18:11:00,neutral,neutral,short,long,long
114,True,True,True,True,True,True,False,False,True,False,2023-10-09 18:10:00,neutral,short,long,long,long
115,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:09:00,neutral,neutral,long,long,short
116,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:08:00,neutral,neutral,long,long,short
117,True,True,False,False,True,True,True,True,True,False,2023-10-09 18:07:00,neutral,neutral,long,short,short
118,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:06:00,neutral,long,long,short,short
119,True,False,True,True,False,False,False,False,False,True,2023-10-09 18:05:00,neutral,long,long,long,short
120,True,True,True,True,True,False,True,True,True,True,2023-10-09 18:04:00,neutral,long,long,long,short
121,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:03:00,neutral,long,long,long,short
122,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:02:00,neutral,neutral,short,long,long
123,True,True,True,True,True,True,True,True,True,True,2023-10-09 18:01:00,neutral,short,short,long,short
124,False,True,True,True,True,True,True,True,True,True,2023-10-09 18:00:00,neutral,short,short,long,short
125,False,False,True,True,True,True,True,True,True,True,2023-10-09 17:59:00,neutral,short,short,long,short
126,False,False,False,True,True,True,True,True,True,True,2023-10-09 17:58:00,neutral,neutral,short,long,short
127,False,False,False,False,False,True,True,True,True,True,2023-10-09 17:57:00,neutral,neutral,long,long,short
128,True,True,False,False,False,True,True,True,True,True,2023-10-09 17:56:00,neutral,short,long,long,short
129,False,False,False,False,False,False,False,False,True,True,2023-10-09 17:55:00,neutral,neutral,long,long,short
130,False,False,False,False,False,False,False,False,False,True,2023-10-09 17:54:00,neutral,long,short,long,long
131,True,True,False,False,False,False,False,False,False,False,2023-10-09 17:53:00,neutral,long,short,long,long
132,True,True,True,False,True,False,False,False,False,False,2023-10-09 17:52:00,neutral,neutral,short,long,long
133,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:51:00,neutral,short,short,long,long
134,False,True,True,True,True,True,True,True,False,False,2023-10-09 17:50:00,neutral,short,short,long,long
135,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:49:00,neutral,short,short,long,short
136,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:48:00,neutral,short,long,long,short
137,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:47:00,long,short,long,long,short
138,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:46:00,neutral,neutral,long,long,short
139,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:45:00,neutral,long,long,long,short
140,True,True,True,False,False,False,False,False,False,False,2023-10-09 17:44:00,neutral,long,short,long,long
141,True,True,True,True,True,False,False,False,False,False,2023-10-09 17:43:00,neutral,neutral,short,long,long
142,True,True,True,True,True,True,False,False,False,False,2023-10-09 17:42:00,neutral,short,short,long,long
143,False,False,True,True,True,True,True,False,False,False,2023-10-09 17:41:00,neutral,short,short,short,long
144,False,False,False,True,True,True,True,False,False,False,2023-10-09 17:40:00,neutral,short,short,short,long
145,False,False,False,False,True,True,True,True,False,False,2023-10-09 17:39:00,neutral,neutral,short,short,long
146,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:38:00,neutral,neutral,short,short,long
147,True,False,False,False,False,False,False,True,False,False,2023-10-09 17:37:00,neutral,short,short,short,long
148,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:36:00,neutral,neutral,short,short,long
149,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:35:00,neutral,neutral,long,short,long
150,True,True,False,True,False,False,False,False,False,False,2023-10-09 17:34:00,long,neutral,long,short,short
151,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:33:00,neutral,neutral,long,short,long
152,True,False,True,False,False,False,False,False,False,False,2023-10-09 17:32:00,neutral,neutral,short,short,long
153,False,True,False,False,False,False,False,False,False,False,2023-10-09 17:31:00,neutral,long,short,short,long
154,True,True,True,False,True,True,False,False,False,False,2023-10-09 17:30:00,neutral,neutral,short,short,long
155,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:29:00,neutral,short,short,short,long
156,False,True,True,True,True,False,True,True,False,True,2023-10-09 17:28:00,neutral,short,long,short,short
157,False,False,False,True,False,True,False,False,False,False,2023-10-09 17:27:00,neutral,neutral,long,short,short
158,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:26:00,neutral,long,long,short,short
159,True,True,False,False,False,True,True,True,False,True,2023-10-09 17:25:00,neutral,long,long,long,long
160,True,True,True,False,False,False,True,True,True,False,2023-10-09 17:24:00,neutral,long,long,long,long
161,True,True,True,True,False,False,True,True,True,True,2023-10-09 17:23:00,neutral,long,long,long,long
162,True,True,True,True,True,True,False,True,True,True,2023-10-09 17:22:00,neutral,long,long,long,long
163,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:21:00,neutral,long,short,short,long
164,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:20:00,neutral,long,long,short,long
165,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:19:00,neutral,neutral,long,short,long
166,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:18:00,long,neutral,long,short,long
167,False,False,True,True,True,True,True,True,True,True,2023-10-09 17:17:00,neutral,neutral,long,short,short
168,True,False,True,True,True,True,True,True,True,True,2023-10-09 17:16:00,neutral,neutral,long,short,short
169,False,False,False,False,False,False,True,True,True,True,2023-10-09 17:15:00,neutral,long,long,short,short
170,True,True,True,False,True,True,True,True,True,True,2023-10-09 17:14:00,neutral,long,long,short,short
171,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:13:00,neutral,neutral,long,long,short
172,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:12:00,neutral,short,long,short,short
173,False,True,True,True,True,True,True,True,True,True,2023-10-09 17:11:00,long,neutral,long,short,short
174,False,False,False,True,True,True,True,True,True,True,2023-10-09 17:10:00,neutral,long,long,short,short
175,True,False,False,True,True,True,True,True,True,True,2023-10-09 17:09:00,neutral,long,long,long,short
176,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:08:00,neutral,neutral,short,long,long
177,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:07:00,neutral,neutral,short,long,long
178,False,True,True,True,True,True,True,True,True,True,2023-10-09 17:06:00,neutral,long,short,long,long
179,True,False,True,True,True,True,True,True,True,True,2023-10-09 17:05:00,neutral,neutral,short,long,long
180,True,True,False,True,True,True,True,True,True,True,2023-10-09 17:04:00,neutral,short,short,long,long
181,False,False,False,False,False,True,True,True,True,True,2023-10-09 17:03:00,neutral,short,short,long,long
182,False,False,False,False,False,False,False,True,False,False,2023-10-09 17:02:00,neutral,short,short,short,long
183,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:01:00,long,neutral,short,short,long
184,False,False,False,False,False,False,False,False,False,False,2023-10-09 17:00:00,neutral,neutral,short,short,long
185,True,True,False,False,False,False,False,False,False,False,2023-10-09 16:59:00,neutral,short,short,short,long
186,False,True,True,False,False,False,False,False,False,False,2023-10-09 16:58:00,neutral,short,long,short,short
187,False,False,False,False,False,False,False,False,False,False,2023-10-09 16:57:00,neutral,short,long,short,short
188,False,False,False,False,False,False,False,False,False,False,2023-10-09 16:56:00,neutral,neutral,long,short,short
189,False,False,False,False,False,False,False,False,False,False,2023-10-09 16:55:00,neutral,long,long,short,short
