,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,False,False,True,True,False,False,False,False,False,False,2023-10-09 14:30:00,neutral,neutral,short,long,short
1,True,True,False,False,True,True,False,False,False,False,2023-10-09 13:30:00,neutral,neutral,short,long,short
2,True,True,True,True,True,True,True,False,False,False,2023-10-09 13:00:00,neutral,short,short,long,short
3,False,False,True,False,False,False,True,True,False,False,2023-10-09 12:30:00,long,short,short,long,short
4,False,False,False,False,False,False,False,False,False,False,2023-10-09 12:00:00,short,neutral,short,long,short
5,False,False,False,False,False,False,False,False,False,False,2023-10-09 11:30:00,neutral,long,short,long,long
6,True,True,True,False,True,True,True,True,False,True,2023-10-09 11:00:00,neutral,neutral,short,long,long
7,True,True,True,True,False,True,True,True,True,True,2023-10-09 10:30:00,neutral,short,short,long,long
8,False,False,True,True,False,False,False,False,False,False,2023-10-09 10:00:00,neutral,short,short,long,long
9,False,False,False,True,False,False,False,False,False,False,2023-10-09 09:30:00,neutral,short,short,long,long
10,False,False,False,False,False,False,False,False,False,False,2023-10-09 09:00:00,long,short,short,long,long
11,False,False,False,False,False,False,False,False,False,False,2023-10-09 08:30:00,neutral,neutral,short,long,long
12,False,False,False,False,False,False,False,False,False,False,2023-10-09 08:00:00,short,long,short,long,long
13,True,True,False,False,False,False,False,False,False,False,2023-10-09 07:30:00,short,long,short,long,long
14,True,True,True,False,False,False,False,False,False,False,2023-10-09 07:00:00,neutral,neutral,short,long,long
15,True,True,True,True,False,False,False,False,False,False,2023-10-09 06:30:00,neutral,short,short,long,long
16,False,False,False,True,True,False,False,False,False,False,2023-10-09 06:00:00,neutral,short,short,long,short
17,False,False,False,False,False,False,False,False,False,False,2023-10-09 05:30:00,neutral,short,short,long,short
18,False,False,False,False,False,False,False,False,False,False,2023-10-09 05:00:00,short,neutral,short,long,short
19,False,False,False,False,False,False,False,False,False,False,2023-10-09 04:30:00,neutral,neutral,short,long,short
20,True,False,False,False,False,False,False,False,False,False,2023-10-09 04:00:00,neutral,neutral,long,long,short
21,False,False,False,False,False,False,False,False,False,False,2023-10-09 03:30:00,neutral,long,long,long,short
22,True,False,False,False,False,False,False,False,False,False,2023-10-09 03:00:00,neutral,long,long,long,short
23,True,True,False,False,False,False,False,False,False,False,2023-10-09 02:30:00,neutral,long,short,long,short
24,True,True,True,False,False,False,False,False,False,False,2023-10-09 02:00:00,long,long,short,long,long
25,True,True,True,True,True,True,True,False,False,False,2023-10-09 01:30:00,neutral,neutral,short,long,long
26,True,True,True,True,True,True,True,True,True,True,2023-10-09 01:00:00,short,neutral,short,long,long
27,False,True,True,True,True,True,True,True,True,True,2023-10-09 00:30:00,neutral,neutral,short,long,long
28,True,True,True,True,True,True,True,True,True,True,2023-10-09 00:00:00,neutral,short,short,long,long
29,False,False,False,False,False,False,False,False,False,False,2023-10-06 23:30:00,long,short,short,short,long
30,False,False,False,False,False,False,False,False,False,False,2023-10-06 23:00:00,neutral,short,long,short,long
31,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:30:00,neutral,short,long,short,long
32,False,False,False,False,False,False,False,False,False,False,2023-10-06 22:00:00,long,short,long,short,long
33,False,False,False,False,False,False,False,False,False,False,2023-10-06 21:30:00,neutral,neutral,long,short,long
34,False,False,False,False,False,False,False,False,False,False,2023-10-06 21:00:00,neutral,long,long,short,short
35,True,True,True,True,False,False,False,False,False,False,2023-10-06 20:30:00,neutral,long,long,short,short
36,True,True,True,True,True,True,False,False,False,False,2023-10-06 20:00:00,neutral,long,long,short,short
37,True,True,True,True,True,True,True,True,False,False,2023-10-06 19:30:00,neutral,neutral,long,short,short
38,True,True,True,True,True,True,True,True,True,False,2023-10-06 19:00:00,long,neutral,long,short,short
39,False,False,True,True,True,True,True,True,True,True,2023-10-06 18:30:00,neutral,long,long,short,short
40,True,False,True,True,True,True,True,True,True,True,2023-10-06 18:00:00,neutral,long,long,short,short
41,True,True,True,True,True,True,True,True,True,True,2023-10-06 17:30:00,short,long,short,short,long
42,True,True,True,True,True,True,True,True,True,True,2023-10-06 17:00:00,neutral,long,short,long,long
43,True,True,True,True,True,True,True,True,True,True,2023-10-06 16:30:00,short,long,short,long,long
44,True,True,True,True,True,True,True,True,True,True,2023-10-06 16:00:00,neutral,neutral,short,long,long
45,True,True,True,True,True,True,True,True,True,True,2023-10-06 15:30:00,long,short,short,long,long
46,False,False,False,False,True,True,True,True,True,True,2023-10-06 15:00:00,long,neutral,long,short,long
47,False,False,False,False,False,False,True,True,True,True,2023-10-06 14:30:00,neutral,long,long,short,short
48,True,False,False,False,False,False,True,True,True,True,2023-10-06 14:00:00,neutral,neutral,long,short,short
49,True,True,False,False,False,False,False,True,True,True,2023-10-06 13:30:00,neutral,neutral,long,short,short
50,False,False,True,False,False,False,False,False,True,True,2023-10-06 13:00:00,neutral,long,long,short,short
51,True,True,True,True,False,False,False,False,False,True,2023-10-06 12:30:00,neutral,long,long,short,short
52,True,True,True,True,True,True,False,False,False,True,2023-10-06 12:00:00,neutral,long,long,short,short
53,True,True,True,True,True,True,True,False,False,False,2023-10-06 11:30:00,long,neutral,long,short,short
54,True,True,True,True,True,True,True,True,False,False,2023-10-06 11:00:00,neutral,neutral,long,short,short
55,False,False,True,True,True,True,True,True,True,False,2023-10-06 10:30:00,neutral,long,long,short,short
56,True,True,True,True,True,True,True,True,True,True,2023-10-06 10:00:00,neutral,long,long,long,short
57,True,True,True,True,True,True,True,True,True,True,2023-10-06 09:30:00,short,long,long,long,short
58,True,True,True,True,True,True,True,True,True,True,2023-10-06 09:00:00,neutral,neutral,long,long,short
59,True,True,True,True,True,True,True,True,True,True,2023-10-06 08:30:00,neutral,neutral,long,long,short
60,False,True,True,True,True,True,True,True,True,True,2023-10-06 08:00:00,neutral,long,long,long,short
61,True,True,True,True,True,True,True,True,True,True,2023-10-06 07:30:00,neutral,long,long,long,short
62,True,True,True,True,True,True,True,True,True,True,2023-10-06 07:00:00,neutral,long,long,long,short
63,True,True,True,True,True,True,True,True,True,True,2023-10-06 06:30:00,neutral,long,long,long,short
