,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
127,2023-10-06 04:15:00,False,short,0.87314,0.87325,short,neutral,short,long,short
128,2023-10-06 04:08:00,False,short,0.87297,0.87327,short,neutral,short,long,short
129,2023-10-06 04:02:00,True,short,0.87306,0.873,short,neutral,short,short,long
130,2023-10-06 04:01:00,False,short,0.87299,0.87309,short,neutral,short,short,long
131,2023-10-06 03:52:00,True,short,0.87346,0.87333,short,neutral,long,short,short
132,2023-10-06 03:47:00,True,long,0.8734,0.87346,long,neutral,long,short,long
133,2023-10-06 03:35:00,True,short,0.873,0.87294,short,neutral,short,short,long
134,2023-10-06 03:31:00,True,short,0.87283,0.87282,short,neutral,short,short,long
135,2023-10-06 03:29:00,True,short,0.87286,0.87286,short,neutral,short,short,long
136,2023-10-06 03:28:00,False,short,0.8728,0.87283,short,neutral,short,short,long
137,2023-10-06 03:20:00,True,short,0.87306,0.87294,short,long,short,short,long
138,2023-10-06 03:11:00,True,long,0.87316,0.87318,long,neutral,long,short,long
139,2023-10-06 03:09:00,False,short,0.87315,0.87324,short,neutral,short,short,long
140,2023-10-06 03:05:00,True,short,0.87324,0.87316,short,neutral,short,short,short
141,2023-10-06 03:02:00,False,long,0.87327,0.87324,long,neutral,short,long,long
142,2023-10-06 02:58:00,True,long,0.87297,0.87334,long,neutral,short,long,long
143,2023-10-06 02:46:00,False,long,0.8734,0.87326,long,neutral,long,long,short
144,2023-10-06 02:31:00,True,long,0.87332,0.87342,long,short,long,long,short
145,2023-10-06 02:29:00,False,long,0.87348,0.8733,long,neutral,long,long,long
146,2023-10-06 02:22:00,False,long,0.8735,0.87338,long,short,long,long,short
147,2023-10-06 02:16:00,False,short,0.87352,0.87358,short,neutral,short,short,short
148,2023-10-06 01:56:00,True,short,0.87346,0.873,short,neutral,short,short,short
149,2023-10-06 01:40:00,False,short,0.87364,0.87366,short,neutral,long,short,short
150,2023-10-06 01:30:00,False,long,0.87374,0.87366,long,long,long,short,long
151,2023-10-06 01:03:00,False,short,0.87335,0.87336,short,neutral,long,short,short
152,2023-10-06 01:00:00,True,long,0.8732,0.87335,long,long,long,short,long
153,2023-10-06 00:41:00,False,long,0.87301,0.873,long,neutral,long,short,long
154,2023-10-06 00:30:00,True,long,0.873,0.873,long,neutral,long,long,long
155,2023-10-06 00:26:00,False,short,0.87288,0.87314,short,neutral,short,long,short
156,2023-10-06 00:04:00,True,short,0.8733,0.87305,short,neutral,short,short,long
157,2023-10-05 23:55:00,False,short,0.87302,0.873025,short,neutral,short,short,short
158,2023-10-05 23:48:00,True,short,0.87322,0.87318,short,neutral,short,short,short
159,2023-10-05 23:43:00,True,short,0.8733,0.87314,short,neutral,long,short,short
160,2023-10-05 23:36:00,False,short,0.87322,0.87329,short,neutral,long,short,short
161,2023-10-05 23:28:00,False,short,0.8732,0.87326,short,neutral,short,short,long
162,2023-10-05 23:17:00,False,short,0.87321,0.87322,short,neutral,short,short,long
163,2023-10-05 22:59:00,True,short,0.87356,0.87348,short,neutral,long,short,short
164,2023-10-05 22:47:00,True,long,0.87353,0.87356,long,long,long,short,long
165,2023-10-05 22:32:00,True,short,0.87352,0.87338,short,neutral,short,short,long
166,2023-10-05 22:31:00,True,short,0.87354,0.87342,short,neutral,short,short,short
167,2023-10-05 22:29:00,True,short,0.87354,0.87352,short,neutral,short,short,short
168,2023-10-05 22:26:00,False,short,0.87352,0.87354,short,neutral,short,short,long
169,2023-10-05 22:25:00,True,short,0.8736,0.87352,short,long,short,short,long
170,2023-10-05 22:03:00,True,short,0.87384,0.87366,short,neutral,long,short,short
171,2023-10-05 22:00:00,False,long,0.87387,0.87384,long,long,long,short,long
172,2023-10-05 21:46:00,False,long,0.87368,0.8736,long,long,short,short,long
173,2023-10-05 21:44:00,False,short,0.8736,0.87367,short,neutral,short,short,short
174,2023-10-05 21:41:00,False,short,0.87358,0.8736,short,neutral,short,short,long
175,2023-10-05 21:40:00,False,long,0.87372,0.87356,long,neutral,long,short,long
176,2023-10-05 21:38:00,True,short,0.87374,0.87358,short,neutral,long,short,short
177,2023-10-05 21:34:00,False,long,0.8738,0.87362,long,neutral,long,short,long
178,2023-10-05 21:29:00,True,short,0.87376,0.87373,short,neutral,long,short,short
179,2023-10-05 21:27:00,False,long,0.87386,0.87378,long,neutral,long,short,long
180,2023-10-05 21:19:00,True,long,0.87364,0.87376,long,neutral,long,short,long
181,2023-10-05 20:59:00,False,short,0.87284,0.87314,short,neutral,short,short,long
182,2023-10-05 20:56:00,False,short,0.87266,0.87284,short,short,short,short,short
183,2023-10-05 20:51:00,False,long,0.8729,0.87276,long,neutral,long,short,long
184,2023-10-05 20:48:00,False,short,0.87274,0.8729,short,neutral,long,short,short
185,2023-10-05 20:47:00,True,long,0.87272,0.87282,long,neutral,long,short,long
186,2023-10-05 20:42:00,True,short,0.87281,0.8728,short,neutral,long,short,short
187,2023-10-05 20:32:00,False,short,0.8725,0.87286,short,neutral,long,short,short
188,2023-10-05 20:22:00,True,short,0.8725,0.87238,short,long,short,short,long
189,2023-10-05 20:21:00,False,short,0.87236,0.8724,short,neutral,short,short,long
190,2023-10-05 20:17:00,True,short,0.87236,0.87218,short,neutral,short,short,short
191,2023-10-05 20:13:00,True,short,0.87247,0.8723,short,long,short,short,long
192,2023-10-05 20:12:00,False,short,0.87219,0.87231,short,neutral,short,short,long
193,2023-10-05 20:05:00,True,short,0.87258,0.87237,short,neutral,long,short,short
194,2023-10-05 20:02:00,False,long,0.87276,0.87258,long,neutral,long,short,long
195,2023-10-05 20:00:00,True,short,0.87284,0.87267,short,neutral,short,short,long
196,2023-10-05 19:51:00,False,short,0.87257,0.87268,short,neutral,short,short,long
197,2023-10-05 19:50:00,False,short,0.87239,0.87252,short,neutral,short,short,long
198,2023-10-05 19:43:00,True,short,0.87256,0.87248,short,neutral,long,short,short
199,2023-10-05 19:36:00,True,long,0.87281,0.87284,long,neutral,long,short,long
200,2023-10-05 19:32:00,False,short,0.87277,0.8729,short,neutral,long,short,short
201,2023-10-05 19:18:00,True,long,0.87242,0.87258,long,neutral,long,short,long
202,2023-10-05 19:13:00,False,long,0.87252,0.87233,long,neutral,long,short,long
203,2023-10-05 18:58:00,False,short,0.8718,0.87186,short,short,short,short,short
204,2023-10-05 18:51:00,False,short,0.87208,0.8721,short,neutral,short,short,long
205,2023-10-05 18:40:00,False,short,0.87215,0.87218,short,neutral,short,short,short
206,2023-10-05 18:35:00,True,short,0.87242,0.87209,short,neutral,long,short,short
207,2023-10-05 18:34:00,True,long,0.8722,0.87236,long,neutral,long,short,long
208,2023-10-05 18:24:00,True,short,0.87259,0.87211,short,long,long,short,short
209,2023-10-05 18:17:00,True,long,0.87208,0.87235,long,neutral,long,short,long
210,2023-10-05 18:05:00,True,long,0.87183,0.87186,long,neutral,long,short,long
211,2023-10-05 17:48:00,True,short,0.87135,0.87121,short,neutral,short,short,short
212,2023-10-05 17:43:00,True,short,0.87144,0.87133,short,neutral,short,short,long
213,2023-10-05 17:25:00,True,short,0.87168,0.87162,short,neutral,short,short,short
214,2023-10-05 17:20:00,True,short,0.8716,0.87133,short,neutral,short,short,long
215,2023-10-05 17:17:00,False,short,0.87148,0.8716,short,neutral,short,long,short
216,2023-10-05 17:12:00,False,long,0.87172,0.87154,long,neutral,short,long,long
217,2023-10-05 17:09:00,False,long,0.87176,0.87172,long,neutral,short,long,long
218,2023-10-05 16:57:00,False,long,0.87314,0.8729,long,neutral,long,short,long
219,2023-10-05 16:53:00,False,short,0.87294,0.87316,short,neutral,short,short,short
220,2023-10-05 16:32:00,True,short,0.8733,0.87294,short,neutral,long,short,short
221,2023-10-05 16:25:00,False,short,0.87273,0.8731,short,neutral,short,short,long
222,2023-10-05 16:18:00,True,short,0.87239,0.87227,short,neutral,short,short,long
223,2023-10-05 16:11:00,False,long,0.87258,0.87236,long,neutral,long,short,long
224,2023-10-05 16:08:00,True,short,0.87278,0.87258,short,neutral,long,short,short
225,2023-10-05 16:04:00,True,short,0.87288,0.87241,short,neutral,long,short,short
226,2023-10-05 16:00:00,True,short,0.8727,0.87264,short,neutral,long,short,short
227,2023-10-05 15:59:00,False,short,0.87251,0.87264,short,neutral,long,short,short
228,2023-10-05 15:44:00,True,long,0.87093,0.87114,long,neutral,short,long,long
229,2023-10-05 15:41:00,False,short,0.8709,0.87093,short,neutral,short,long,short
230,2023-10-05 15:35:00,True,short,0.87152,0.87114,short,neutral,short,long,short
231,2023-10-05 15:31:00,True,short,0.87178,0.87138,short,neutral,short,long,short
232,2023-10-05 15:30:00,False,long,0.87186,0.87153,long,neutral,short,long,long
233,2023-10-05 15:29:00,False,long,0.87204,0.87172,long,long,short,long,long
234,2023-10-05 15:26:00,False,short,0.87179,0.87204,short,neutral,short,long,short
235,2023-10-05 15:23:00,False,long,0.8719,0.87179,long,neutral,short,long,long
236,2023-10-05 15:13:00,True,short,0.87277,0.87243,short,neutral,short,long,short
237,2023-10-05 15:09:00,False,long,0.8732,0.8728,long,long,short,long,long
238,2023-10-05 14:53:00,True,long,0.87288,0.87309,long,short,short,long,long
239,2023-10-05 14:37:00,False,long,0.87394,0.87368,long,neutral,long,short,long
240,2023-10-05 14:30:00,False,short,0.87374,0.87378,short,neutral,short,short,short
241,2023-10-05 14:25:00,True,long,0.87358,0.87362,long,neutral,long,short,long
242,2023-10-05 14:23:00,False,short,0.87358,0.8738,short,neutral,short,short,long
243,2023-10-05 14:17:00,False,long,0.87372,0.87354,long,neutral,long,long,short
244,2023-10-05 14:14:00,False,long,0.87375,0.87372,long,short,long,long,short
245,2023-10-05 14:13:00,False,long,0.87387,0.87379,long,neutral,long,long,short
246,2023-10-05 14:04:00,True,long,0.87352,0.87362,long,short,long,long,short
247,2023-10-05 14:03:00,False,long,0.87366,0.87362,long,neutral,long,long,short
248,2023-10-05 13:46:00,False,short,0.87307,0.87316,short,neutral,short,long,short
249,2023-10-05 13:30:00,False,long,0.87318,0.87314,long,neutral,long,long,short
250,2023-10-05 13:27:00,True,long,0.87306,0.87318,long,long,long,long,long
251,2023-10-05 13:19:00,True,long,0.8728,0.87282,long,short,long,long,short
252,2023-10-05 13:18:00,True,short,0.87292,0.8728,short,short,long,long,short
253,2023-10-05 13:13:00,False,long,0.87308,0.87297,long,long,long,long,long
254,2023-10-05 13:09:00,False,short,0.87281,0.87308,short,neutral,short,long,short
255,2023-10-05 13:01:00,False,short,0.87272,0.87278,short,neutral,short,long,short
256,2023-10-05 12:54:00,False,long,0.87286,0.87282,long,neutral,short,long,long
257,2023-10-05 12:45:00,False,long,0.8729,0.87288,long,neutral,short,long,long
258,2023-10-05 12:37:00,True,short,0.87292,0.87277,short,neutral,short,long,short
259,2023-10-05 12:31:00,True,long,0.87303,0.8731,long,neutral,long,long,long
260,2023-10-05 12:17:00,False,long,0.87314,0.87312,long,neutral,long,long,long
261,2023-10-05 12:15:00,True,long,0.87306,0.87306,long,neutral,long,long,long
262,2023-10-05 12:01:00,True,long,0.87257,0.87278,long,neutral,long,long,short
263,2023-10-05 12:00:00,False,long,0.87262,0.87257,long,neutral,long,long,long
264,2023-10-05 11:52:00,True,short,0.87264,0.87243,short,neutral,short,long,short
265,2023-10-05 11:43:00,True,long,0.87262,0.87264,long,long,short,long,long
266,2023-10-05 11:40:00,False,short,0.87242,0.87262,short,neutral,short,short,long
267,2023-10-05 11:35:00,False,long,0.87264,0.87236,long,neutral,long,long,long
268,2023-10-05 11:29:00,False,short,0.87266,0.8727,short,neutral,short,long,short
269,2023-10-05 11:28:00,True,short,0.8727,0.87256,short,neutral,short,long,short
270,2023-10-05 11:19:00,True,long,0.87268,0.87268,long,neutral,long,long,long
271,2023-10-05 11:15:00,True,long,0.87255,0.87268,long,neutral,long,long,long
272,2023-10-05 11:01:00,True,short,0.87271,0.8725,short,neutral,short,short,long
273,2023-10-05 10:53:00,True,long,0.87218,0.87218,long,neutral,short,long,long
274,2023-10-05 10:42:00,True,long,0.8726,0.87266,long,neutral,long,long,long
275,2023-10-05 10:37:00,True,long,0.87244,0.87259,long,neutral,long,long,short
276,2023-10-05 10:28:00,True,long,0.87198,0.87232,long,neutral,short,long,long
277,2023-10-05 10:22:00,True,short,0.87202,0.8718,short,neutral,short,long,short
278,2023-10-05 10:19:00,True,short,0.87216,0.87202,short,neutral,short,long,short
279,2023-10-05 10:01:00,False,short,0.8726,0.87268,short,neutral,short,long,short
280,2023-10-05 09:55:00,False,long,0.87279,0.87273,long,neutral,short,long,long
281,2023-10-05 09:45:00,False,long,0.8728,0.87273,long,neutral,long,long,short
282,2023-10-05 09:37:00,False,long,0.87296,0.87285,long,neutral,long,long,short
283,2023-10-05 09:31:00,False,long,0.87302,0.87294,long,neutral,long,long,long
284,2023-10-05 09:28:00,False,short,0.87292,0.87302,short,neutral,short,long,short
285,2023-10-05 09:17:00,True,long,0.8727,0.87281,long,neutral,short,long,long
286,2023-10-05 09:07:00,True,short,0.87314,0.87268,short,neutral,short,short,long
287,2023-10-05 09:04:00,False,short,0.87307,0.87314,short,short,short,short,short
288,2023-10-05 09:00:00,True,short,0.87348,0.87328,short,long,short,short,long
289,2023-10-05 08:58:00,False,short,0.87337,0.8734,short,neutral,short,short,long
290,2023-10-05 08:52:00,False,long,0.8735,0.87334,long,neutral,long,short,long
291,2023-10-05 08:49:00,False,short,0.8734,0.8735,short,neutral,short,short,long
292,2023-10-05 08:45:00,False,short,0.87326,0.87332,short,neutral,short,short,short
293,2023-10-05 08:28:00,True,short,0.87357,0.8733,short,neutral,short,short,long
294,2023-10-05 08:25:00,True,short,0.8737,0.87357,short,neutral,short,short,short
295,2023-10-05 08:16:00,False,short,0.87377,0.8738,short,neutral,short,short,short
296,2023-10-05 08:14:00,False,long,0.87379,0.87375,long,neutral,long,short,long
297,2023-10-05 08:11:00,False,short,0.87375,0.87379,short,neutral,short,short,short
298,2023-10-05 08:06:00,True,short,0.8738,0.87377,short,long,short,short,long
299,2023-10-05 08:05:00,True,short,0.8738,0.87374,short,neutral,short,short,long
300,2023-10-05 07:54:00,False,short,0.87382,0.87399,short,neutral,short,short,long
301,2023-10-05 07:47:00,False,long,0.87395,0.87374,long,neutral,long,short,long
302,2023-10-05 07:41:00,False,short,0.87394,0.87396,short,neutral,short,short,short
303,2023-10-05 07:36:00,True,short,0.87403,0.8739,short,neutral,short,short,long
304,2023-10-05 07:35:00,False,short,0.87389,0.87392,short,neutral,short,short,short
305,2023-10-05 07:33:00,False,short,0.87388,0.87403,short,neutral,short,short,short
306,2023-10-05 07:26:00,False,short,0.87388,0.87394,short,neutral,short,short,long
307,2023-10-05 07:19:00,False,long,0.87398,0.87386,long,neutral,long,short,long
308,2023-10-05 07:00:00,False,short,0.87384,0.87415,short,neutral,short,short,long
309,2023-10-05 06:50:00,True,long,0.87435,0.87437,long,long,long,short,long
310,2023-10-05 06:46:00,True,long,0.87416,0.87434,long,neutral,long,short,long
311,2023-10-05 06:42:00,False,short,0.87398,0.87416,short,neutral,long,short,short
312,2023-10-05 06:39:00,False,long,0.87412,0.87398,long,long,long,short,long
313,2023-10-05 06:22:00,False,short,0.87331,0.87332,short,neutral,long,short,short
314,2023-10-05 06:15:00,True,long,0.87294,0.87368,long,neutral,long,short,long
315,2023-10-05 06:12:00,True,long,0.8729,0.87294,long,neutral,long,short,long
316,2023-10-05 06:11:00,False,short,0.87289,0.87304,short,neutral,long,short,short
317,2023-10-05 06:06:00,True,long,0.87287,0.87288,long,neutral,long,short,long
318,2023-10-05 05:58:00,False,short,0.8728,0.87282,short,neutral,short,short,short
319,2023-10-05 05:51:00,False,short,0.8727,0.87286,short,neutral,long,short,short
320,2023-10-05 05:43:00,True,short,0.87264,0.87262,short,neutral,short,short,long
321,2023-10-05 05:33:00,False,short,0.87253,0.8728,short,neutral,short,short,short
322,2023-10-05 05:32:00,True,long,0.87254,0.87268,long,neutral,long,short,long
323,2023-10-05 05:27:00,True,short,0.87262,0.87261,short,neutral,short,short,short
324,2023-10-05 05:24:00,True,short,0.87276,0.87262,short,neutral,short,short,long
325,2023-10-05 05:15:00,False,short,0.87256,0.87267,short,neutral,short,short,short
326,2023-10-05 05:11:00,False,long,0.87262,0.8725,long,short,long,short,long
327,2023-10-05 05:02:00,True,short,0.87302,0.87268,short,neutral,long,short,short
328,2023-10-05 04:49:00,False,short,0.8725,0.87255,short,neutral,short,short,short
329,2023-10-05 04:35:00,True,short,0.87252,0.87246,short,neutral,short,short,long
330,2023-10-05 04:32:00,True,short,0.87252,0.87252,short,neutral,short,short,short
331,2023-10-05 04:29:00,True,short,0.8726,0.87252,short,neutral,long,short,short
332,2023-10-05 04:20:00,False,long,0.87271,0.87256,long,neutral,long,short,long
333,2023-10-05 04:18:00,True,short,0.87266,0.87252,short,neutral,long,short,short
334,2023-10-05 04:05:00,False,short,0.87204,0.8722,short,neutral,long,short,short
335,2023-10-05 04:04:00,True,long,0.87186,0.87193,long,neutral,long,short,long
336,2023-10-05 03:58:00,True,long,0.87172,0.87182,long,neutral,long,short,long
337,2023-10-05 03:33:00,True,long,0.87056,0.87104,long,long,long,short,long
338,2023-10-05 03:29:00,True,long,0.87015,0.87034,long,neutral,long,long,long
339,2023-10-05 03:20:00,False,long,0.87026,0.87014,long,neutral,long,long,long
340,2023-10-05 03:16:00,True,long,0.87008,0.87034,long,neutral,long,long,short
