,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,2023-10-06 16:15:00,True,long,0.86813,0.86996,long,neutral,short,long,long
1,2023-10-06 16:00:00,False,short,0.86802,0.86876,short,neutral,short,long,short
2,2023-10-06 14:45:00,False,long,0.87225,0.86784,long,neutral,short,long,long
3,2023-10-06 13:45:00,False,short,0.87208,0.8723,short,neutral,short,long,short
4,2023-10-06 13:00:00,True,short,0.87235,0.87208,short,neutral,short,long,short
5,2023-10-06 03:30:00,False,short,0.87312,0.87371,short,neutral,short,long,short
6,2023-10-06 03:00:00,True,short,0.87318,0.873,short,neutral,short,long,short
7,2023-10-06 02:15:00,True,short,0.87348,0.87318,short,neutral,short,long,short
8,2023-10-06 01:45:00,True,long,0.873,0.87359,long,neutral,long,long,short
9,2023-10-05 23:15:00,False,long,0.87325,0.87291,long,neutral,long,long,short
10,2023-10-05 22:30:00,False,long,0.8734,0.87325,long,neutral,long,long,short
11,2023-10-05 18:00:00,False,long,0.87192,0.87182,long,neutral,short,long,long
12,2023-10-05 17:45:00,True,short,0.87185,0.87175,short,neutral,short,long,short
13,2023-10-05 16:15:00,False,long,0.8734,0.8718,long,neutral,long,long,long
14,2023-10-05 15:45:00,False,short,0.87251,0.87289,short,neutral,short,long,short
15,2023-10-05 14:45:00,False,long,0.87326,0.87093,long,neutral,long,long,short
16,2023-10-05 14:15:00,False,long,0.87356,0.87262,long,neutral,long,long,long
17,2023-10-05 13:15:00,True,long,0.8732,0.87375,long,neutral,short,long,long
18,2023-10-05 13:00:00,False,short,0.87316,0.87378,short,neutral,short,long,short
19,2023-10-05 00:00:00,True,short,0.86946,0.86909,short,neutral,short,long,short
20,2023-10-04 23:00:00,False,long,0.86992,0.86939,long,neutral,long,long,long
21,2023-10-04 19:00:00,False,long,0.87021,0.86957,long,neutral,long,long,long
22,2023-10-04 18:00:00,False,short,0.86952,0.87068,short,neutral,long,short,short
23,2023-10-04 17:00:00,True,short,0.87038,0.8692,short,neutral,long,short,short
24,2023-10-04 16:00:00,False,long,0.86951,0.86916,long,long,long,short,long
25,2023-10-04 11:45:00,False,short,0.86602,0.86616,short,neutral,long,short,short
26,2023-10-04 10:45:00,False,long,0.86634,0.86592,long,neutral,long,short,long
27,2023-10-04 10:30:00,False,long,0.86633,0.86584,long,neutral,long,short,long
28,2023-10-04 08:15:00,False,long,0.86565,0.86478,long,neutral,long,short,long
29,2023-10-04 06:30:00,True,long,0.86373,0.86404,long,short,long,long,short
30,2023-10-04 04:00:00,False,long,0.86422,0.86338,long,neutral,long,long,short
31,2023-10-04 03:00:00,False,long,0.86516,0.86476,long,long,long,long,long
32,2023-10-04 00:30:00,True,short,0.86396,0.86373,short,neutral,short,long,short
33,2023-10-04 00:15:00,True,long,0.86388,0.86399,long,neutral,long,long,long
34,2023-10-03 23:30:00,False,long,0.86398,0.86388,long,neutral,long,long,short
35,2023-10-03 20:15:00,False,long,0.8639,0.86278,long,neutral,short,long,long
36,2023-10-03 19:00:00,False,short,0.86353,0.86394,short,neutral,short,long,short
37,2023-10-03 17:00:00,True,long,0.86426,0.86483,long,neutral,short,long,long
38,2023-10-03 16:30:00,True,short,0.86434,0.86416,short,neutral,short,long,short
39,2023-10-03 14:15:00,False,short,0.86416,0.86508,short,neutral,short,long,short
40,2023-10-03 12:30:00,False,long,0.86582,0.86504,long,neutral,short,long,long
41,2023-10-03 12:15:00,True,short,0.86605,0.86548,short,neutral,short,long,short
42,2023-10-03 06:30:00,True,short,0.86947,0.86674,short,long,short,short,long
43,2023-10-03 04:15:00,True,short,0.86972,0.86922,short,neutral,short,short,short
44,2023-10-03 03:15:00,True,short,0.86966,0.86964,short,neutral,short,short,short
45,2023-10-03 02:30:00,False,long,0.87024,0.86966,long,neutral,long,short,long
46,2023-10-03 02:00:00,False,short,0.87004,0.87006,short,neutral,short,short,short
47,2023-10-02 22:45:00,False,short,0.8701,0.8703,short,neutral,short,short,long
48,2023-10-02 22:15:00,True,short,0.87042,0.87024,short,long,short,short,long
49,2023-10-02 21:45:00,True,short,0.87028,0.8702,short,neutral,short,short,short
50,2023-10-02 18:45:00,False,long,0.87122,0.87075,long,neutral,long,short,long
51,2023-10-02 18:15:00,True,short,0.87166,0.87054,short,neutral,long,short,short
52,2023-10-02 16:15:00,False,short,0.87065,0.87163,short,neutral,short,short,short
53,2023-10-02 14:45:00,False,short,0.87024,0.8706,short,neutral,short,short,short
54,2023-10-02 14:15:00,True,short,0.87064,0.87026,short,neutral,short,short,short
55,2023-10-02 13:15:00,False,long,0.87084,0.87026,long,neutral,long,short,long
56,2023-10-02 11:00:00,True,short,0.87088,0.87075,short,neutral,short,short,short
57,2023-10-02 09:00:00,False,short,0.87038,0.87088,short,neutral,short,short,long
58,2023-10-02 02:45:00,False,long,0.8738,0.87371,long,neutral,long,short,long
59,2023-10-02 02:00:00,True,long,0.87356,0.8738,long,neutral,long,short,long
60,2023-10-02 01:00:00,False,long,0.87327,0.87323,long,neutral,long,short,long
61,2023-09-29 21:30:00,False,short,0.87185,0.87272,short,neutral,short,short,long
62,2023-09-29 21:00:00,False,short,0.87262,0.87289,short,neutral,short,short,long
63,2023-09-29 19:45:00,True,short,0.87232,0.87176,short,short,long,short,short
64,2023-09-29 17:45:00,True,long,0.8726,0.87266,long,neutral,long,short,long
65,2023-09-29 15:15:00,False,short,0.87135,0.87312,short,neutral,short,short,long
66,2023-09-29 14:15:00,False,long,0.87106,0.87082,long,short,long,long,short
67,2023-09-29 14:00:00,False,long,0.87154,0.87051,long,neutral,long,long,short
68,2023-09-29 10:00:00,True,long,0.87092,0.87127,long,neutral,long,long,long
69,2023-09-29 09:00:00,False,short,0.87042,0.87124,short,neutral,long,short,short
70,2023-09-29 01:45:00,True,short,0.867,0.86672,short,neutral,short,long,short
71,2023-09-29 00:30:00,True,long,0.86678,0.86698,long,neutral,long,long,long
72,2023-09-28 22:00:00,False,long,0.867,0.86668,long,neutral,long,long,short
73,2023-09-28 19:45:00,True,long,0.86602,0.8671,long,neutral,long,short,long
74,2023-09-28 17:30:00,False,long,0.86558,0.86538,long,neutral,long,short,long
75,2023-09-28 14:15:00,True,short,0.86206,0.86196,short,neutral,long,short,short
76,2023-09-28 13:15:00,True,long,0.8616,0.86216,long,neutral,long,short,long
77,2023-09-28 12:00:00,True,long,0.86058,0.86148,long,neutral,long,long,long
78,2023-09-28 10:45:00,True,long,0.86014,0.86059,long,neutral,long,long,long
79,2023-09-28 10:30:00,True,long,0.85998,0.86003,long,neutral,long,long,long
80,2023-09-28 09:45:00,True,long,0.85963,0.85998,long,neutral,long,long,short
81,2023-09-28 08:30:00,False,long,0.86005,0.85998,long,neutral,long,long,long
82,2023-09-28 04:15:00,True,long,0.85862,0.85954,long,long,long,long,short
83,2023-09-28 02:45:00,True,long,0.85708,0.85797,long,neutral,short,long,long
84,2023-09-28 01:00:00,False,short,0.85712,0.85714,short,short,short,long,short
85,2023-09-28 00:15:00,False,long,0.85748,0.85712,long,neutral,short,long,long
86,2023-09-27 23:15:00,False,short,0.85732,0.85786,short,neutral,short,long,short
87,2023-09-27 23:00:00,False,short,0.8574,0.85758,short,neutral,short,long,short
88,2023-09-27 17:45:00,False,long,0.86197,0.8615,long,neutral,short,long,long
89,2023-09-27 16:15:00,False,long,0.86202,0.8617,long,neutral,short,long,long
90,2023-09-27 13:15:00,True,short,0.86244,0.86204,short,neutral,short,long,short
91,2023-09-27 10:00:00,True,long,0.86254,0.86259,long,neutral,short,long,long
92,2023-09-27 09:00:00,False,short,0.8625,0.86286,short,neutral,short,long,short
93,2023-09-27 08:30:00,True,short,0.86288,0.86245,short,neutral,short,long,short
94,2023-09-27 05:45:00,True,short,0.86392,0.86308,short,neutral,short,long,short
95,2023-09-27 04:30:00,False,long,0.86442,0.86394,long,neutral,long,long,long
96,2023-09-27 04:00:00,False,short,0.86463,0.86494,short,neutral,short,long,short
97,2023-09-27 03:30:00,True,long,0.86424,0.86509,long,neutral,long,long,long
98,2023-09-27 00:30:00,False,short,0.86444,0.86454,short,neutral,short,long,short
99,2023-09-26 23:45:00,True,short,0.86464,0.86444,short,neutral,short,long,short
100,2023-09-26 22:15:00,True,long,0.8644,0.86472,long,neutral,short,long,long
101,2023-09-26 18:45:00,True,long,0.8651,0.86544,long,neutral,long,long,long
102,2023-09-26 13:15:00,False,long,0.86446,0.86418,long,neutral,long,long,long
103,2023-09-26 12:45:00,False,long,0.86492,0.86435,long,long,long,long,long
104,2023-09-26 12:15:00,False,short,0.8646,0.86467,short,neutral,short,long,short
105,2023-09-26 08:15:00,True,long,0.86418,0.8644,long,neutral,long,long,short
106,2023-09-26 05:15:00,True,long,0.86518,0.86542,long,neutral,long,short,long
107,2023-09-26 03:00:00,True,short,0.86402,0.86394,short,neutral,short,long,short
108,2023-09-26 00:30:00,False,short,0.86404,0.8641,short,neutral,short,long,short
109,2023-09-25 20:00:00,False,short,0.86496,0.86514,short,neutral,short,short,short
110,2023-09-25 18:00:00,False,short,0.86406,0.86496,short,neutral,short,long,short
