,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-06-05 08:30:00,OANDA:AUDJPY,92.459,92.57,92.432,92.532,2200.0,Interval.in_30_minute,44958600.0
1,2023-06-05 09:00:00,OANDA:AUDJPY,92.532,92.638,92.524,92.544,3126.0,Interval.in_30_minute,44960400.0
2,2023-06-05 09:30:00,OANDA:AUDJPY,92.544,92.576,92.496,92.56,2605.0,Interval.in_30_minute,44962200.0
3,2023-06-05 10:00:00,OANDA:AUDJPY,92.56,92.61,92.496,92.578,4028.0,Interval.in_30_minute,44964000.0
4,2023-06-05 10:30:00,OANDA:AUDJPY,92.578,92.644,92.546,92.576,3252.0,Interval.in_30_minute,44965800.0
5,2023-06-05 11:00:00,OANDA:AUDJPY,92.576,92.634,92.496,92.517,2942.0,Interval.in_30_minute,44967600.0
6,2023-06-05 11:30:00,OANDA:AUDJPY,92.517,92.554,92.463,92.5,2446.0,Interval.in_30_minute,44969400.0
7,2023-06-05 12:00:00,OANDA:AUDJPY,92.5,92.506,92.442,92.476,2256.0,Interval.in_30_minute,44971200.0
8,2023-06-05 12:30:00,OANDA:AUDJPY,92.476,92.495,92.402,92.41,2122.0,Interval.in_30_minute,44973000.0
9,2023-06-05 13:00:00,OANDA:AUDJPY,92.41,92.448,92.4,92.434,1891.0,Interval.in_30_minute,44974800.0
10,2023-06-05 13:30:00,OANDA:AUDJPY,92.434,92.468,92.4,92.424,1797.0,Interval.in_30_minute,44976600.0
11,2023-06-05 14:00:00,OANDA:AUDJPY,92.424,92.457,92.402,92.422,1791.0,Interval.in_30_minute,44978400.0
12,2023-06-05 14:30:00,OANDA:AUDJPY,92.422,92.427,92.338,92.372,2027.0,Interval.in_30_minute,44980200.0
13,2023-06-05 15:00:00,OANDA:AUDJPY,92.372,92.501,92.342,92.498,2412.0,Interval.in_30_minute,44982000.0
14,2023-06-05 15:30:00,OANDA:AUDJPY,92.498,92.562,92.424,92.542,2772.0,Interval.in_30_minute,44983800.0
15,2023-06-05 16:00:00,OANDA:AUDJPY,92.542,92.615,92.528,92.586,3061.0,Interval.in_30_minute,44985600.0
16,2023-06-05 16:30:00,OANDA:AUDJPY,92.586,92.662,92.456,92.508,4057.0,Interval.in_30_minute,44987400.0
17,2023-06-05 17:00:00,OANDA:AUDJPY,92.508,92.518,92.138,92.296,8533.0,Interval.in_30_minute,44989200.0
18,2023-06-05 17:30:00,OANDA:AUDJPY,92.296,92.528,92.196,92.467,5401.0,Interval.in_30_minute,44991000.0
19,2023-06-05 18:00:00,OANDA:AUDJPY,92.467,92.494,92.346,92.474,3537.0,Interval.in_30_minute,44992800.0
20,2023-06-05 18:30:00,OANDA:AUDJPY,92.474,92.549,92.402,92.512,3086.0,Interval.in_30_minute,44994600.0
21,2023-06-05 19:00:00,OANDA:AUDJPY,92.512,92.531,92.434,92.524,2234.0,Interval.in_30_minute,44996400.0
22,2023-06-05 19:30:00,OANDA:AUDJPY,92.524,92.536,92.471,92.526,1759.0,Interval.in_30_minute,44998200.0
23,2023-06-05 20:00:00,OANDA:AUDJPY,92.526,92.577,92.498,92.512,2029.0,Interval.in_30_minute,45000000.0
24,2023-06-05 20:30:00,OANDA:AUDJPY,92.512,92.552,92.462,92.542,2122.0,Interval.in_30_minute,45001800.0
25,2023-06-05 21:00:00,OANDA:AUDJPY,92.542,92.554,92.47,92.493,1958.0,Interval.in_30_minute,45003600.0
26,2023-06-05 21:30:00,OANDA:AUDJPY,92.493,92.495,92.318,92.391,2622.0,Interval.in_30_minute,45005400.0
27,2023-06-05 22:00:00,OANDA:AUDJPY,92.391,92.426,92.327,92.342,2249.0,Interval.in_30_minute,45007200.0
28,2023-06-05 22:30:00,OANDA:AUDJPY,92.342,92.36,92.293,92.324,1576.0,Interval.in_30_minute,45009000.0
29,2023-06-05 23:00:00,OANDA:AUDJPY,92.324,92.356,92.304,92.319,888.0,Interval.in_30_minute,45010800.0
30,2023-06-05 23:30:00,OANDA:AUDJPY,92.319,92.384,92.313,92.356,674.0,Interval.in_30_minute,45012600.0
31,2023-06-06 00:00:00,OANDA:AUDJPY,92.356,92.477,92.281,92.281,193.0,Interval.in_30_minute,45014400.0
32,2023-06-06 00:30:00,OANDA:AUDJPY,92.281,92.38,92.281,92.348,632.0,Interval.in_30_minute,45016200.0
33,2023-06-06 01:00:00,OANDA:AUDJPY,92.348,92.378,92.33,92.344,1225.0,Interval.in_30_minute,45018000.0
34,2023-06-06 01:30:00,OANDA:AUDJPY,92.344,92.36,92.278,92.29,1289.0,Interval.in_30_minute,45019800.0
35,2023-06-06 02:00:00,OANDA:AUDJPY,92.29,92.296,92.227,92.268,1354.0,Interval.in_30_minute,45021600.0
36,2023-06-06 02:30:00,OANDA:AUDJPY,92.268,92.298,92.139,92.196,1641.0,Interval.in_30_minute,45023400.0
37,2023-06-06 03:00:00,OANDA:AUDJPY,92.196,92.281,92.164,92.28,2238.0,Interval.in_30_minute,45025200.0
38,2023-06-06 03:30:00,OANDA:AUDJPY,92.28,92.344,92.278,92.308,1920.0,Interval.in_30_minute,45027000.0
39,2023-06-06 04:00:00,OANDA:AUDJPY,92.308,92.386,92.286,92.356,2200.0,Interval.in_30_minute,45028800.0
40,2023-06-06 04:30:00,OANDA:AUDJPY,92.356,92.383,92.3,92.318,2435.0,Interval.in_30_minute,45030600.0
41,2023-06-06 05:00:00,OANDA:AUDJPY,92.318,92.41,92.3,92.376,2264.0,Interval.in_30_minute,45032400.0
42,2023-06-06 05:30:00,OANDA:AUDJPY,92.376,92.384,92.32,92.354,2032.0,Interval.in_30_minute,45034200.0
43,2023-06-06 06:00:00,OANDA:AUDJPY,92.354,92.356,92.259,92.32,1745.0,Interval.in_30_minute,45036000.0
44,2023-06-06 06:30:00,OANDA:AUDJPY,92.32,92.35,92.242,92.349,1385.0,Interval.in_30_minute,45037800.0
45,2023-06-06 07:00:00,OANDA:AUDJPY,92.349,92.498,92.324,92.472,1568.0,Interval.in_30_minute,45039600.0
46,2023-06-06 07:30:00,OANDA:AUDJPY,92.472,93.142,92.468,92.945,5431.0,Interval.in_30_minute,45041400.0
47,2023-06-06 08:00:00,OANDA:AUDJPY,92.945,93.152,92.945,92.998,2816.0,Interval.in_30_minute,45043200.0
48,2023-06-06 08:30:00,OANDA:AUDJPY,92.998,93.026,92.903,92.91,2727.0,Interval.in_30_minute,45045000.0
49,2023-06-06 09:00:00,OANDA:AUDJPY,92.91,93.147,92.796,93.04,3960.0,Interval.in_30_minute,45046800.0
50,2023-06-06 09:30:00,OANDA:AUDJPY,93.04,93.07,92.82,92.922,3710.0,Interval.in_30_minute,45048600.0
51,2023-06-06 10:00:00,OANDA:AUDJPY,92.922,93.08,92.764,92.773,5718.0,Interval.in_30_minute,45050400.0
52,2023-06-06 10:30:00,OANDA:AUDJPY,92.773,92.842,92.634,92.83,5115.0,Interval.in_30_minute,45052200.0
53,2023-06-06 11:00:00,OANDA:AUDJPY,92.83,92.836,92.652,92.719,4888.0,Interval.in_30_minute,45054000.0
54,2023-06-06 11:30:00,OANDA:AUDJPY,92.719,92.822,92.66,92.672,3488.0,Interval.in_30_minute,45055800.0
55,2023-06-06 12:00:00,OANDA:AUDJPY,92.672,92.746,92.633,92.71,3422.0,Interval.in_30_minute,45057600.0
56,2023-06-06 12:30:00,OANDA:AUDJPY,92.71,92.8,92.67,92.696,2390.0,Interval.in_30_minute,45059400.0
57,2023-06-06 13:00:00,OANDA:AUDJPY,92.696,92.76,92.667,92.736,2425.0,Interval.in_30_minute,45061200.0
58,2023-06-06 13:30:00,OANDA:AUDJPY,92.736,92.85,92.73,92.826,2362.0,Interval.in_30_minute,45063000.0
59,2023-06-06 14:00:00,OANDA:AUDJPY,92.826,92.924,92.808,92.914,2453.0,Interval.in_30_minute,45064800.0
60,2023-06-06 14:30:00,OANDA:AUDJPY,92.914,93.06,92.905,93.0,2616.0,Interval.in_30_minute,45066600.0
61,2023-06-06 15:00:00,OANDA:AUDJPY,93.0,93.024,92.89,92.89,3349.0,Interval.in_30_minute,45068400.0
62,2023-06-06 15:30:00,OANDA:AUDJPY,92.89,92.989,92.877,92.979,3403.0,Interval.in_30_minute,45070200.0
63,2023-06-06 16:00:00,OANDA:AUDJPY,92.979,93.007,92.914,92.956,3522.0,Interval.in_30_minute,45072000.0
64,2023-06-06 16:30:00,OANDA:AUDJPY,92.956,93.052,92.94,93.022,5016.0,Interval.in_30_minute,45073800.0
65,2023-06-06 17:00:00,OANDA:AUDJPY,93.022,93.134,92.93,93.011,4491.0,Interval.in_30_minute,45075600.0
