,datetime,is_profit,signal,open_signal_price,close_signal_price,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,2023-10-06 21:15:00,True,long,0.8728,0.8731,long,neutral,long,long,long
1,2023-10-06 20:10:00,True,long,0.87256,0.87298,long,neutral,long,long,long
2,2023-10-06 13:25:00,True,short,0.87194,0.87186,short,short,short,short,short
3,2023-10-06 12:25:00,False,short,0.87248,0.87256,short,neutral,short,short,short
4,2023-10-06 12:15:00,False,short,0.8725,0.87273,short,neutral,short,short,short
5,2023-10-06 11:40:00,False,short,0.87236,0.87258,short,neutral,short,short,short
6,2023-10-06 10:55:00,False,short,0.87202,0.87227,short,short,short,long,short
7,2023-10-06 10:10:00,False,long,0.87311,0.87304,long,neutral,long,long,long
8,2023-10-06 06:30:00,False,long,0.87428,0.87402,long,neutral,long,long,long
9,2023-10-06 05:25:00,True,long,0.8739,0.8741,long,neutral,long,long,long
10,2023-10-06 04:30:00,True,long,0.87318,0.87346,long,neutral,long,long,long
11,2023-10-06 03:00:00,True,short,0.87311,0.87289,short,neutral,short,short,short
12,2023-10-06 00:00:00,True,short,0.8733,0.87286,short,neutral,short,short,short
13,2023-10-05 18:30:00,True,short,0.8722,0.87188,short,neutral,short,short,short
14,2023-10-05 18:20:00,True,short,0.87259,0.87204,short,long,short,short,short
15,2023-10-05 16:05:00,False,long,0.87288,0.8725,long,long,short,long,long
16,2023-10-05 11:40:00,False,short,0.87262,0.87282,short,neutral,short,short,short
17,2023-10-05 11:00:00,False,short,0.8725,0.87268,short,neutral,short,short,short
18,2023-10-05 10:55:00,False,short,0.87231,0.8727,short,neutral,short,short,short
19,2023-10-05 10:25:00,False,short,0.87227,0.87261,short,neutral,short,short,short
20,2023-10-05 09:55:00,True,short,0.87258,0.87236,short,short,short,short,short
21,2023-10-05 08:25:00,True,short,0.87356,0.87315,short,neutral,short,short,short
22,2023-10-05 03:05:00,True,long,0.86992,0.87014,long,neutral,long,long,long
23,2023-10-05 02:55:00,True,long,0.86982,0.87012,long,neutral,long,long,long
24,2023-10-05 01:45:00,True,long,0.86995,0.87001,long,neutral,long,long,long
25,2023-10-05 01:40:00,False,long,0.86994,0.86989,long,neutral,long,long,long
26,2023-10-04 22:15:00,True,long,0.8694,0.86954,long,long,long,short,long
27,2023-10-04 21:50:00,False,short,0.86911,0.86926,short,neutral,short,short,short
28,2023-10-04 21:15:00,True,short,0.86922,0.86915,short,neutral,short,short,short
29,2023-10-04 20:05:00,True,short,0.86947,0.8692,short,short,short,short,short
30,2023-10-04 18:05:00,False,short,0.86927,0.87052,short,neutral,short,short,short
31,2023-10-04 17:55:00,False,short,0.8692,0.86952,short,neutral,short,short,short
32,2023-10-04 14:10:00,False,long,0.86762,0.86718,long,long,long,short,long
33,2023-10-04 10:25:00,False,short,0.86554,0.86633,short,neutral,short,short,short
34,2023-10-04 09:00:00,False,short,0.8647,0.86474,short,short,long,short,short
35,2023-10-04 06:00:00,False,long,0.86429,0.86406,long,neutral,long,long,long
36,2023-10-04 03:50:00,False,long,0.86478,0.86388,long,neutral,long,long,long
37,2023-10-04 00:10:00,False,long,0.86426,0.86388,long,neutral,long,long,long
38,2023-10-03 22:55:00,True,long,0.86406,0.86408,long,neutral,long,long,long
39,2023-10-03 19:55:00,False,short,0.86394,0.86436,short,neutral,short,short,short
40,2023-10-03 15:25:00,False,long,0.86504,0.86407,long,neutral,long,long,long
