,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2022-03-22 21:00:00,OANDA:GBPAUD,1.777,1.77712,1.7748,1.77566,10557.0,Interval.in_2_hour,6987600.0
1,2022-03-22 23:00:00,OANDA:GBPAUD,1.77566,1.77856,1.77462,1.77568,4872.0,Interval.in_2_hour,6994800.0
2,2022-03-23 01:00:00,OANDA:GBPAUD,1.77568,1.78118,1.77462,1.78032,15093.0,Interval.in_2_hour,7002000.0
3,2022-03-23 03:00:00,OANDA:GBPAUD,1.78032,1.78178,1.77734,1.77891,21245.0,Interval.in_2_hour,7009200.0
4,2022-03-23 05:00:00,OANDA:GBPAUD,1.77891,1.7821,1.77876,1.78056,13968.0,Interval.in_2_hour,7016400.0
5,2022-03-23 07:00:00,OANDA:GBPAUD,1.78056,1.782,1.77916,1.7794,15471.0,Interval.in_2_hour,7023600.0
6,2022-03-23 09:00:00,OANDA:GBPAUD,1.7794,1.7807,1.77252,1.77266,30693.0,Interval.in_2_hour,7030800.0
7,2022-03-23 11:00:00,OANDA:GBPAUD,1.77266,1.77344,1.76816,1.76872,29307.0,Interval.in_2_hour,7038000.0
8,2022-03-23 13:00:00,OANDA:GBPAUD,1.76872,1.76911,1.7654,1.7676,38440.0,Interval.in_2_hour,7045200.0
9,2022-03-23 15:00:00,OANDA:GBPAUD,1.7676,1.76965,1.76276,1.76382,47281.0,Interval.in_2_hour,7052400.0
10,2022-03-23 17:00:00,OANDA:GBPAUD,1.76382,1.76444,1.76086,1.76092,35559.0,Interval.in_2_hour,7059600.0
11,2022-03-23 19:00:00,OANDA:GBPAUD,1.76092,1.76268,1.75914,1.7593,21292.0,Interval.in_2_hour,7066800.0
12,2022-03-23 21:00:00,OANDA:GBPAUD,1.7593,1.76194,1.75929,1.76085,13023.0,Interval.in_2_hour,7074000.0
13,2022-03-23 23:00:00,OANDA:GBPAUD,1.76085,1.76382,1.76026,1.76298,3734.0,Interval.in_2_hour,7081200.0
14,2022-03-24 01:00:00,OANDA:GBPAUD,1.76298,1.76378,1.76033,1.76138,16313.0,Interval.in_2_hour,7088400.0
15,2022-03-24 03:00:00,OANDA:GBPAUD,1.76138,1.76294,1.75931,1.76132,20126.0,Interval.in_2_hour,7095600.0
16,2022-03-24 05:00:00,OANDA:GBPAUD,1.76132,1.76638,1.76104,1.76538,15334.0,Interval.in_2_hour,7102800.0
17,2022-03-24 07:00:00,OANDA:GBPAUD,1.76538,1.76541,1.76088,1.7645,20436.0,Interval.in_2_hour,7110000.0
