,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-10-04 03:25:00,OANDA:EURUSD,1.04687,1.04704,1.04684,1.04702,118.0,Interval.in_5_minute,55394700.0
1,2023-10-04 03:30:00,OANDA:EURUSD,1.04702,1.04733,1.04702,1.04732,121.0,Interval.in_5_minute,55395000.0
2,2023-10-04 03:35:00,OANDA:EURUSD,1.04732,1.04757,1.04731,1.04752,88.0,Interval.in_5_minute,55395300.0
3,2023-10-04 03:40:00,OANDA:EURUSD,1.04752,1.04754,1.04727,1.04732,191.0,Interval.in_5_minute,55395600.0
4,2023-10-04 03:45:00,OANDA:EURUSD,1.04732,1.04752,1.04729,1.04752,204.0,Interval.in_5_minute,55395900.0
5,2023-10-04 03:50:00,OANDA:EURUSD,1.04752,1.04758,1.04702,1.04708,244.0,Interval.in_5_minute,55396200.0
6,2023-10-04 03:55:00,OANDA:EURUSD,1.04708,1.04728,1.04706,1.04714,267.0,Interval.in_5_minute,55396500.0
7,2023-10-04 04:00:00,OANDA:EURUSD,1.04714,1.0472,1.04673,1.04692,344.0,Interval.in_5_minute,55396800.0
8,2023-10-04 04:05:00,OANDA:EURUSD,1.04692,1.04697,1.04669,1.04678,210.0,Interval.in_5_minute,55397100.0
9,2023-10-04 04:10:00,OANDA:EURUSD,1.04678,1.047,1.04678,1.04688,263.0,Interval.in_5_minute,55397400.0
10,2023-10-04 04:15:00,OANDA:EURUSD,1.04688,1.04699,1.04674,1.04686,257.0,Interval.in_5_minute,55397700.0
11,2023-10-04 04:20:00,OANDA:EURUSD,1.04686,1.04708,1.04678,1.04699,168.0,Interval.in_5_minute,55398000.0
12,2023-10-04 04:25:00,OANDA:EURUSD,1.04699,1.04708,1.04686,1.04693,203.0,Interval.in_5_minute,55398300.0
13,2023-10-04 04:30:00,OANDA:EURUSD,1.04693,1.04693,1.04634,1.04642,429.0,Interval.in_5_minute,55398600.0
14,2023-10-04 04:35:00,OANDA:EURUSD,1.04642,1.04644,1.04603,1.0464,451.0,Interval.in_5_minute,55398900.0
15,2023-10-04 04:40:00,OANDA:EURUSD,1.0464,1.0465,1.04625,1.04643,367.0,Interval.in_5_minute,55399200.0
16,2023-10-04 04:45:00,OANDA:EURUSD,1.04643,1.04674,1.04639,1.04668,207.0,Interval.in_5_minute,55399500.0
17,2023-10-04 04:50:00,OANDA:EURUSD,1.04668,1.04678,1.04659,1.04674,142.0,Interval.in_5_minute,55399800.0
18,2023-10-04 04:55:00,OANDA:EURUSD,1.04674,1.04689,1.04666,1.0467,153.0,Interval.in_5_minute,55400100.0
19,2023-10-04 05:00:00,OANDA:EURUSD,1.0467,1.04685,1.04644,1.0465,333.0,Interval.in_5_minute,55400400.0
20,2023-10-04 05:05:00,OANDA:EURUSD,1.0465,1.04668,1.04641,1.04664,240.0,Interval.in_5_minute,55400700.0
21,2023-10-04 05:10:00,OANDA:EURUSD,1.04664,1.04668,1.04651,1.04662,222.0,Interval.in_5_minute,55401000.0
22,2023-10-04 05:15:00,OANDA:EURUSD,1.04662,1.04675,1.04651,1.04674,144.0,Interval.in_5_minute,55401300.0
23,2023-10-04 05:20:00,OANDA:EURUSD,1.04674,1.04678,1.04652,1.04657,183.0,Interval.in_5_minute,55401600.0
24,2023-10-04 05:25:00,OANDA:EURUSD,1.04657,1.04672,1.04648,1.0465,118.0,Interval.in_5_minute,55401900.0
25,2023-10-04 05:30:00,OANDA:EURUSD,1.0465,1.0465,1.04634,1.04645,177.0,Interval.in_5_minute,55402200.0
26,2023-10-04 05:35:00,OANDA:EURUSD,1.04645,1.04646,1.04623,1.04634,109.0,Interval.in_5_minute,55402500.0
27,2023-10-04 05:40:00,OANDA:EURUSD,1.04634,1.04645,1.04634,1.04638,137.0,Interval.in_5_minute,55402800.0
28,2023-10-04 05:45:00,OANDA:EURUSD,1.04638,1.0464,1.04612,1.04614,140.0,Interval.in_5_minute,55403100.0
