,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30,NW3,NW2,sob_delta_include_breaking,sob_delta,sp8/10/8,sp16/12/16,volume2,volume3,volume4,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12
10,2023-10-27 11:57:00,OANDA:AUDJPY,95.31,95.3105,95.2995,95.303,69.0,Interval.in_1_minute,57412620.0,,,,,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,short,short,short,long,long,long,long,,
11,2023-10-27 11:56:00,OANDA:AUDJPY,95.309,95.316,95.306,95.31,66.0,Interval.in_1_minute,57412560.0,,,,,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,short,short,short,short,short,short,short,short,short,long,long,long,long,short,long,short,long,short,short,short,long,long,long,long,
12,2023-10-27 11:55:00,OANDA:AUDJPY,95.318,95.318,95.307,95.309,64.0,Interval.in_1_minute,57412500.0,,,,,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,short,neutral,neutral,short,long,long,long,short,long,short,short,short,short,short,short,short,long,long,long,long,short,long,short,long,short,long,short,short,short,long,long,long,long
13,2023-10-27 11:54:00,OANDA:AUDJPY,95.32,95.324,95.314,95.318,90.0,Interval.in_1_minute,57412440.0,short,,,,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,short,short,short,short,short,long,long,long,long,long,long,short,short,short,short,short,short,long,short,short,short,short,long,long
14,2023-10-27 11:53:00,OANDA:AUDJPY,95.32,95.3205,95.3115,95.32,78.0,Interval.in_1_minute,57412380.0,short,short,,,,,,,,,,,,,,,,,long,short,long,long,long,short,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short,long
15,2023-10-27 11:52:00,OANDA:AUDJPY,95.313,95.328,95.313,95.32,95.0,Interval.in_1_minute,57412320.0,long,short,short,,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,long,long,neutral,long,long,long,long,short,short,short,short,short,short,long,long,long,long,short,short,long,long,long,short,short,short,short,short,short,short,short,short,short,short
16,2023-10-27 11:51:00,OANDA:AUDJPY,95.308,95.321,95.3075,95.313,84.0,Interval.in_1_minute,57412260.0,short,long,long,long,,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,long,short,long,long,long,long,short,short,short,short,short,long,short,short,short
17,2023-10-27 11:50:00,OANDA:AUDJPY,95.3,95.309,95.296,95.308,92.0,Interval.in_1_minute,57412200.0,short,long,long,long,long,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,long,long,long,long,long,long,long,short,long,short,long,short,short
18,2023-10-27 11:49:00,OANDA:AUDJPY,95.31,95.316,95.3,95.3,99.0,Interval.in_1_minute,57412140.0,short,short,long,long,long,long,,,,,,,,,,,,,long,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short
19,2023-10-27 11:48:00,OANDA:AUDJPY,95.322,95.324,95.308,95.31,101.0,Interval.in_1_minute,57412080.0,short,short,short,long,long,long,long,,,,,,,,,,,,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,long,long,long,long,short,short,long,long,long,long,long,long,short,short,long,long,long,long,short,long,short,long,short,long
20,2023-10-27 11:47:00,OANDA:AUDJPY,95.301,95.3225,95.298,95.322,121.0,Interval.in_1_minute,57412020.0,short,short,short,short,short,long,short,short,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,short,short,long,short,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
21,2023-10-27 11:46:00,OANDA:AUDJPY,95.328,95.331,95.301,95.301,118.0,Interval.in_1_minute,57411960.0,long,long,short,short,short,long,long,long,long,,,,,,,,,,long,short,long,long,long,short,short,short,neutral,short,short,short,short,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long
22,2023-10-27 11:45:00,OANDA:AUDJPY,95.329,95.332,95.325,95.328,70.0,Interval.in_1_minute,57411900.0,short,short,short,short,short,short,short,short,short,short,,,,,,,,,long,short,long,long,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
23,2023-10-27 11:44:00,OANDA:AUDJPY,95.331,95.335,95.328,95.329,85.0,Interval.in_1_minute,57411840.0,short,short,short,short,short,short,short,short,short,short,short,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
24,2023-10-27 11:43:00,OANDA:AUDJPY,95.327,95.339,95.326,95.331,97.0,Interval.in_1_minute,57411780.0,short,short,short,short,short,short,short,short,short,short,short,short,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
25,2023-10-27 11:42:00,OANDA:AUDJPY,95.328,95.342,95.3255,95.327,141.0,Interval.in_1_minute,57411720.0,short,short,short,short,short,short,short,short,short,short,short,short,short,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short
26,2023-10-27 11:41:00,OANDA:AUDJPY,95.316,95.328,95.315,95.328,88.0,Interval.in_1_minute,57411660.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,short,short,long,short,long,long,long,short,short,short,short,short,short,short,short
27,2023-10-27 11:40:00,OANDA:AUDJPY,95.318,95.322,95.306,95.316,116.0,Interval.in_1_minute,57411600.0,long,long,short,short,short,short,short,long,short,short,short,short,long,long,short,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,short,long,short,short,short,short,long
28,2023-10-27 11:39:00,OANDA:AUDJPY,95.294,95.318,95.294,95.318,114.0,Interval.in_1_minute,57411540.0,long,long,long,short,short,short,short,short,long,short,short,short,short,long,long,short,,,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,long,long,long,short,long,long,short,short,short,short,short,short,short,long,long,long,long,long,short,long,short,short,short,short
29,2023-10-27 11:38:00,OANDA:AUDJPY,95.299,95.306,95.2935,95.294,67.0,Interval.in_1_minute,57411480.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,long,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,neutral,long,long,long,long,long,long,long,long,long,long,long,long
30,2023-10-27 11:37:00,OANDA:AUDJPY,95.308,95.308,95.294,95.299,114.0,Interval.in_1_minute,57411420.0,long,long,long,long,long,long,long,long,long,long,long,short,long,short,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,long,long,short,short,short,long,short,short,short,short,short,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long
31,2023-10-27 11:36:00,OANDA:AUDJPY,95.306,95.31,95.2915,95.308,134.0,Interval.in_1_minute,57411360.0,short,long,long,long,long,long,long,long,short,long,short,long,short,short,short,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,neutral,short,short,long,long,long,short,long,long,short,short,short,short,short,short,long,long,long,short,short,long,long,long,long,long,long,long,short,long,long
32,2023-10-27 11:35:00,OANDA:AUDJPY,95.331,95.333,95.304,95.306,102.0,Interval.in_1_minute,57411300.0,long,short,long,long,long,long,long,long,long,short,long,long,long,short,short,short,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,short,long
33,2023-10-27 11:34:00,OANDA:AUDJPY,95.316,95.332,95.316,95.331,117.0,Interval.in_1_minute,57411240.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,short,short,short
34,2023-10-27 11:33:00,OANDA:AUDJPY,95.298,95.3165,95.298,95.316,82.0,Interval.in_1_minute,57411180.0,short,long,short,short,short,short,long,long,long,short,short,short,short,short,long,short,short,short,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,short,long,long,short,short,short,short,short,short,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long
35,2023-10-27 11:32:00,OANDA:AUDJPY,95.326,95.329,95.298,95.298,79.0,Interval.in_1_minute,57411120.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long
36,2023-10-27 11:31:00,OANDA:AUDJPY,95.294,95.326,95.294,95.326,112.0,Interval.in_1_minute,57411060.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,neutral,long,long,short,short,short,short,long,short,long,long,long,long,long,long,long,long,short,short,long,short,short,short,short,short,short,long,long,long
37,2023-10-27 11:30:00,OANDA:AUDJPY,95.296,95.305,95.2915,95.294,107.0,Interval.in_1_minute,57411000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
38,2023-10-27 11:29:00,OANDA:AUDJPY,95.296,95.3,95.29,95.296,99.0,Interval.in_1_minute,57410940.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,short,long,long,long
39,2023-10-27 11:28:00,OANDA:AUDJPY,95.312,95.312,95.294,95.296,99.0,Interval.in_1_minute,57410880.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,short,long,long
40,2023-10-27 11:27:00,OANDA:AUDJPY,95.308,95.3165,95.298,95.312,105.0,Interval.in_1_minute,57410820.0,long,long,long,long,long,long,short,long,short,short,short,long,long,long,long,short,short,short,long,short,long,long,long,short,long,neutral,neutral,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,short,short,short,short,long
41,2023-10-27 11:26:00,OANDA:AUDJPY,95.3,95.3145,95.296,95.308,108.0,Interval.in_1_minute,57410760.0,long,long,long,long,long,long,long,short,long,long,short,long,long,long,long,long,long,long,long,short,short,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,short,long,short,short
42,2023-10-27 11:25:00,OANDA:AUDJPY,95.302,95.302,95.2835,95.3,131.0,Interval.in_1_minute,57410700.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,long,long,short
43,2023-10-27 11:24:00,OANDA:AUDJPY,95.319,95.3245,95.302,95.302,96.0,Interval.in_1_minute,57410640.0,short,short,long,long,long,long,long,long,long,short,long,long,short,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,short,short,long,short,long,long,long,long
44,2023-10-27 11:23:00,OANDA:AUDJPY,95.33,95.33,95.3115,95.319,99.0,Interval.in_1_minute,57410580.0,short,short,short,short,short,long,long,long,long,long,short,long,short,short,short,short,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,long,short,short,long,short
45,2023-10-27 11:22:00,OANDA:AUDJPY,95.318,95.338,95.314,95.33,135.0,Interval.in_1_minute,57410520.0,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,long
46,2023-10-27 11:21:00,OANDA:AUDJPY,95.304,95.3245,95.302,95.318,155.0,Interval.in_1_minute,57410460.0,long,short,short,short,short,long,short,long,long,long,long,long,short,long,short,short,short,short,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,long,short,short
47,2023-10-27 11:20:00,OANDA:AUDJPY,95.314,95.314,95.2995,95.304,103.0,Interval.in_1_minute,57410400.0,long,long,long,long,short,short,long,long,long,long,long,long,long,short,long,long,short,long,long,short,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,short,short,short,long,short
48,2023-10-27 11:19:00,OANDA:AUDJPY,95.306,95.32,95.3015,95.314,117.0,Interval.in_1_minute,57410340.0,short,long,long,short,short,short,short,long,long,long,long,long,long,long,short,long,short,short,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,short,short,short,short,long
49,2023-10-27 11:18:00,OANDA:AUDJPY,95.287,95.307,95.287,95.306,129.0,Interval.in_1_minute,57410280.0,long,short,long,long,long,long,short,short,long,long,long,long,long,long,long,short,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,long,long,short,short,short
50,2023-10-27 11:17:00,OANDA:AUDJPY,95.29,95.298,95.285,95.287,89.0,Interval.in_1_minute,57410220.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
51,2023-10-27 11:16:00,OANDA:AUDJPY,95.27,95.296,95.268,95.29,110.0,Interval.in_1_minute,57410160.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,short,short,neutral,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
52,2023-10-27 11:15:00,OANDA:AUDJPY,95.265,95.28,95.261,95.27,115.0,Interval.in_1_minute,57410100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,neutral,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
53,2023-10-27 11:14:00,OANDA:AUDJPY,95.252,95.268,95.252,95.265,97.0,Interval.in_1_minute,57410040.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,long,short,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
54,2023-10-27 11:13:00,OANDA:AUDJPY,95.25,95.2525,95.228,95.252,114.0,Interval.in_1_minute,57409980.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
55,2023-10-27 11:12:00,OANDA:AUDJPY,95.255,95.257,95.249,95.25,43.0,Interval.in_1_minute,57409920.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
56,2023-10-27 11:11:00,OANDA:AUDJPY,95.256,95.261,95.2455,95.255,101.0,Interval.in_1_minute,57409860.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long
57,2023-10-27 11:10:00,OANDA:AUDJPY,95.278,95.278,95.253,95.256,60.0,Interval.in_1_minute,57409800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long
58,2023-10-27 11:09:00,OANDA:AUDJPY,95.284,95.286,95.266,95.278,81.0,Interval.in_1_minute,57409740.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,long,long,long
59,2023-10-27 11:08:00,OANDA:AUDJPY,95.286,95.2925,95.2815,95.284,103.0,Interval.in_1_minute,57409680.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long
60,2023-10-27 11:07:00,OANDA:AUDJPY,95.274,95.2965,95.274,95.286,100.0,Interval.in_1_minute,57409620.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long
61,2023-10-27 11:06:00,OANDA:AUDJPY,95.266,95.2765,95.262,95.274,98.0,Interval.in_1_minute,57409560.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long
62,2023-10-27 11:05:00,OANDA:AUDJPY,95.275,95.283,95.264,95.266,104.0,Interval.in_1_minute,57409500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long,long
63,2023-10-27 11:04:00,OANDA:AUDJPY,95.282,95.292,95.273,95.275,94.0,Interval.in_1_minute,57409440.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,short,short,short,short,short,long
64,2023-10-27 11:03:00,OANDA:AUDJPY,95.264,95.2865,95.259,95.282,110.0,Interval.in_1_minute,57409380.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,short,short,short,short,short,short,short
65,2023-10-27 11:02:00,OANDA:AUDJPY,95.256,95.266,95.249,95.264,97.0,Interval.in_1_minute,57409320.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long
66,2023-10-27 11:01:00,OANDA:AUDJPY,95.256,95.262,95.246,95.256,92.0,Interval.in_1_minute,57409260.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short
67,2023-10-27 11:00:00,OANDA:AUDJPY,95.242,95.256,95.233,95.256,120.0,Interval.in_1_minute,57409200.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short
68,2023-10-27 10:59:00,OANDA:AUDJPY,95.238,95.2465,95.2375,95.242,101.0,Interval.in_1_minute,57409140.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
69,2023-10-27 10:58:00,OANDA:AUDJPY,95.252,95.254,95.236,95.238,80.0,Interval.in_1_minute,57409080.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
70,2023-10-27 10:57:00,OANDA:AUDJPY,95.246,95.256,95.239,95.252,72.0,Interval.in_1_minute,57409020.0,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long
71,2023-10-27 10:56:00,OANDA:AUDJPY,95.23,95.247,95.23,95.246,63.0,Interval.in_1_minute,57408960.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long
