,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30,NW3,NW2,sob_delta_include_breaking,sob_delta,sp8/10/8,sp16/12/16,volume2,volume3,volume4,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12
10,2023-10-27 09:30:00,OANDA:AUDCAD,0.87631,0.8764,0.87582,0.87588,345.0,Interval.in_15_minute,57403800.0,,,,,,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,,
11,2023-10-27 09:15:00,OANDA:AUDCAD,0.87624,0.87636,0.87598,0.87631,402.0,Interval.in_15_minute,57402900.0,,,,,,,,,,,,,,,,,,,short,long,long,long,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,long,long,
12,2023-10-27 09:00:00,OANDA:AUDCAD,0.87616,0.87671,0.87604,0.87624,582.0,Interval.in_15_minute,57402000.0,,,,,,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,long,long
13,2023-10-27 08:45:00,OANDA:AUDCAD,0.87558,0.87623,0.87555,0.87616,274.0,Interval.in_15_minute,57401100.0,long,,,,,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,long
14,2023-10-27 08:30:00,OANDA:AUDCAD,0.87572,0.8758,0.87534,0.87558,364.0,Interval.in_15_minute,57400200.0,long,long,,,,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,long,long,long,long,long,short,short,long,long,long,long,long,long
15,2023-10-27 08:15:00,OANDA:AUDCAD,0.87561,0.87579,0.8755,0.87572,203.0,Interval.in_15_minute,57399300.0,long,long,long,,,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,long,long,short,long,long,long,long,short,short,long,long,long,long,long
16,2023-10-27 08:00:00,OANDA:AUDCAD,0.8758,0.87612,0.875455,0.87561,324.0,Interval.in_15_minute,57398400.0,long,long,long,long,,,,,,,,,,,,,,,short,long,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,long,long,long,long,short,long,long,long,long,short,short,long,long,long,long
17,2023-10-27 07:45:00,OANDA:AUDCAD,0.87554,0.8759,0.875495,0.8758,198.0,Interval.in_15_minute,57397500.0,long,long,long,long,long,,,,,,,,,,,,,,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,short,short,long,long,long,short,long,long,long,long,short,short,short,long,long,long,long,short,short,long,long,long
18,2023-10-27 07:30:00,OANDA:AUDCAD,0.87531,0.8756,0.87528,0.87554,112.0,Interval.in_15_minute,57396600.0,long,long,long,long,long,long,,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,short,long,short,short,short,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long
19,2023-10-27 07:15:00,OANDA:AUDCAD,0.87536,0.87544,0.87526,0.87531,84.0,Interval.in_15_minute,57395700.0,long,long,long,long,long,long,long,,,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,neutral,short,short,short,short,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
20,2023-10-27 07:00:00,OANDA:AUDCAD,0.87534,0.87543,0.875195,0.87536,122.0,Interval.in_15_minute,57394800.0,long,long,long,long,long,long,long,long,,,,,,,,,,,short,long,neutral,neutral,long,short,long,neutral,neutral,short,short,short,long,short,short,short,short,long,long,short,short,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
21,2023-10-27 06:45:00,OANDA:AUDCAD,0.87523,0.87546,0.8752,0.87534,147.0,Interval.in_15_minute,57393900.0,long,long,long,long,long,long,long,long,long,,,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,long,short,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long
22,2023-10-27 06:30:00,OANDA:AUDCAD,0.87554,0.87556,0.87523,0.87523,208.0,Interval.in_15_minute,57393000.0,long,long,long,long,long,long,long,long,long,long,,,,,,,,,short,long,neutral,neutral,long,short,short,neutral,neutral,short,long,short,short,short,short,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
23,2023-10-27 06:15:00,OANDA:AUDCAD,0.8756,0.87568,0.87524,0.87554,234.0,Interval.in_15_minute,57392100.0,long,long,short,long,long,long,long,long,long,long,long,,,,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,long,long,long,short,short,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long
24,2023-10-27 06:00:00,OANDA:AUDCAD,0.87558,0.87575,0.8754,0.8756,205.0,Interval.in_15_minute,57391200.0,long,long,short,short,long,long,long,long,long,long,long,long,,,,,,,short,long,neutral,neutral,long,short,long,long,neutral,long,short,short,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,short,long,long
25,2023-10-27 05:45:00,OANDA:AUDCAD,0.87537,0.875645,0.875215,0.87558,203.0,Interval.in_15_minute,57390300.0,long,long,long,short,short,long,long,long,long,long,long,long,long,,,,,,short,long,neutral,neutral,long,short,long,neutral,neutral,short,short,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,long,long
26,2023-10-27 05:30:00,OANDA:AUDCAD,0.8753,0.87562,0.87522,0.87537,316.0,Interval.in_15_minute,57389400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long
27,2023-10-27 05:15:00,OANDA:AUDCAD,0.8758,0.87588,0.8753,0.8753,306.0,Interval.in_15_minute,57388500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,short,long,neutral,neutral,long,short,short,neutral,neutral,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long
28,2023-10-27 05:00:00,OANDA:AUDCAD,0.87582,0.87616,0.87557,0.8758,432.0,Interval.in_15_minute,57387600.0,short,short,long,long,long,long,short,short,long,long,long,long,long,long,long,long,,,short,long,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,long,short
29,2023-10-27 04:45:00,OANDA:AUDCAD,0.87568,0.87628,0.875575,0.87582,382.0,Interval.in_15_minute,57386700.0,short,short,short,long,long,long,long,short,short,long,long,long,long,long,long,long,long,,short,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
30,2023-10-27 04:30:00,OANDA:AUDCAD,0.87512,0.87586,0.8749,0.87568,432.0,Interval.in_15_minute,57385800.0,long,short,long,short,long,long,long,long,short,short,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,neutral,neutral,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short
31,2023-10-27 04:15:00,OANDA:AUDCAD,0.87485,0.87549,0.87474,0.87512,384.0,Interval.in_15_minute,57384900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
32,2023-10-27 04:00:00,OANDA:AUDCAD,0.87578,0.87578,0.87474,0.87485,352.0,Interval.in_15_minute,57384000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
33,2023-10-27 03:45:00,OANDA:AUDCAD,0.87568,0.8761,0.87568,0.87578,322.0,Interval.in_15_minute,57383100.0,short,short,short,long,short,short,short,long,long,long,long,short,short,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,short,short,short,short,short,short,short
34,2023-10-27 03:30:00,OANDA:AUDCAD,0.8755,0.8759,0.87544,0.87568,234.0,Interval.in_15_minute,57382200.0,short,short,short,short,long,short,long,short,long,long,long,long,short,short,long,long,long,long,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,short,short,short,short,short
35,2023-10-27 03:15:00,OANDA:AUDCAD,0.875,0.87574,0.875,0.8755,234.0,Interval.in_15_minute,57381300.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,short,long,long,long
36,2023-10-27 03:00:00,OANDA:AUDCAD,0.87506,0.8752,0.87485,0.875,367.0,Interval.in_15_minute,57380400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long
37,2023-10-27 02:45:00,OANDA:AUDCAD,0.8748,0.87528,0.874795,0.87506,155.0,Interval.in_15_minute,57379500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,long,long,long,long,long,long,long
38,2023-10-27 02:30:00,OANDA:AUDCAD,0.87474,0.87485,0.87468,0.8748,90.0,Interval.in_15_minute,57378600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
39,2023-10-27 02:15:00,OANDA:AUDCAD,0.8746,0.8748,0.87452,0.87474,102.0,Interval.in_15_minute,57377700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
40,2023-10-27 02:00:00,OANDA:AUDCAD,0.87428,0.874665,0.87427,0.8746,199.0,Interval.in_15_minute,57376800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
41,2023-10-27 01:45:00,OANDA:AUDCAD,0.87448,0.8747,0.87425,0.87428,100.0,Interval.in_15_minute,57375900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,short,neutral,neutral,neutral,neutral,long,long,long,long,long,short,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
42,2023-10-27 01:30:00,OANDA:AUDCAD,0.87446,0.87462,0.87446,0.87448,79.0,Interval.in_15_minute,57375000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
43,2023-10-27 01:15:00,OANDA:AUDCAD,0.87454,0.87469,0.87446,0.87446,119.0,Interval.in_15_minute,57374100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long
44,2023-10-27 01:00:00,OANDA:AUDCAD,0.87422,0.87485,0.87422,0.87454,179.0,Interval.in_15_minute,57373200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,short,long,long,long,long,long,long,long,short,long,long,long,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long
45,2023-10-27 00:45:00,OANDA:AUDCAD,0.8742,0.874225,0.874075,0.87422,17.0,Interval.in_15_minute,57372300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,long,long,long,long,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
46,2023-10-27 00:30:00,OANDA:AUDCAD,0.87422,0.87438,0.87412,0.8742,20.0,Interval.in_15_minute,57371400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,long,long,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
47,2023-10-27 00:15:00,OANDA:AUDCAD,0.87402,0.87432,0.87402,0.87422,19.0,Interval.in_15_minute,57370500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,long,long,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
48,2023-10-27 00:00:00,OANDA:AUDCAD,0.87445,0.87445,0.87402,0.87402,26.0,Interval.in_15_minute,57369600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
49,2023-10-26 23:45:00,OANDA:AUDCAD,0.87425,0.87448,0.87415,0.87445,140.0,Interval.in_15_minute,57368700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,short,neutral,neutral,neutral,long,long,long,long,long,neutral,short,short,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,short,long,long,long,long
50,2023-10-26 23:30:00,OANDA:AUDCAD,0.8746,0.87462,0.87425,0.87425,209.0,Interval.in_15_minute,57367800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long
51,2023-10-26 23:15:00,OANDA:AUDCAD,0.87386,0.8746,0.87376,0.8746,138.0,Interval.in_15_minute,57366900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,long,neutral,long,long,long,short,short,short,short,neutral,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,long,long
52,2023-10-26 23:00:00,OANDA:AUDCAD,0.8737,0.873905,0.8736,0.87386,367.0,Interval.in_15_minute,57366000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
53,2023-10-26 22:45:00,OANDA:AUDCAD,0.87347,0.87378,0.87332,0.8737,513.0,Interval.in_15_minute,57365100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
54,2023-10-26 22:30:00,OANDA:AUDCAD,0.87378,0.87382,0.87332,0.87347,371.0,Interval.in_15_minute,57364200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
55,2023-10-26 22:15:00,OANDA:AUDCAD,0.87406,0.87416,0.873715,0.87378,528.0,Interval.in_15_minute,57363300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long
56,2023-10-26 22:00:00,OANDA:AUDCAD,0.87422,0.87442,0.874035,0.87406,412.0,Interval.in_15_minute,57362400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,short,long,long,long,long
57,2023-10-26 21:45:00,OANDA:AUDCAD,0.87448,0.87454,0.8742,0.87422,414.0,Interval.in_15_minute,57361500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long,long,short,long,short,long
58,2023-10-26 21:30:00,OANDA:AUDCAD,0.87444,0.87471,0.87432,0.87448,655.0,Interval.in_15_minute,57360600.0,short,long,short,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,short,short,short,short,short
59,2023-10-26 21:15:00,OANDA:AUDCAD,0.87428,0.87444,0.87422,0.87444,544.0,Interval.in_15_minute,57359700.0,short,short,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,short,long,short,short
60,2023-10-26 21:00:00,OANDA:AUDCAD,0.87424,0.87436,0.874035,0.87428,418.0,Interval.in_15_minute,57358800.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,short,long,short
61,2023-10-26 20:45:00,OANDA:AUDCAD,0.87422,0.87476,0.87408,0.87424,616.0,Interval.in_15_minute,57357900.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long
62,2023-10-26 20:30:00,OANDA:AUDCAD,0.87342,0.8743,0.87334,0.87422,605.0,Interval.in_15_minute,57357000.0,long,short,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long
63,2023-10-26 20:15:00,OANDA:AUDCAD,0.87298,0.8735,0.87298,0.87342,608.0,Interval.in_15_minute,57356100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,short,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
64,2023-10-26 20:00:00,OANDA:AUDCAD,0.87232,0.873185,0.87226,0.87298,674.0,Interval.in_15_minute,57355200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
65,2023-10-26 19:45:00,OANDA:AUDCAD,0.87281,0.872825,0.8722,0.87232,483.0,Interval.in_15_minute,57354300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,neutral,long,short,short,neutral,neutral,short,long,long,long,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
66,2023-10-26 19:30:00,OANDA:AUDCAD,0.87316,0.87328,0.87271,0.87281,479.0,Interval.in_15_minute,57353400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,short,short,long,long,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
67,2023-10-26 19:15:00,OANDA:AUDCAD,0.87291,0.87322,0.87255,0.87316,647.0,Interval.in_15_minute,57352500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,short,short,long,long,short,short,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long
68,2023-10-26 19:00:00,OANDA:AUDCAD,0.87295,0.87316,0.87245,0.87291,701.0,Interval.in_15_minute,57351600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,long,long,short,short,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long
69,2023-10-26 18:45:00,OANDA:AUDCAD,0.8721,0.87313,0.87208,0.87295,667.0,Interval.in_15_minute,57350700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,short,long,short,short,long,long,long,long,long,long,long,long
70,2023-10-26 18:30:00,OANDA:AUDCAD,0.8717,0.87228,0.8716,0.8721,908.0,Interval.in_15_minute,57349800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
