,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30,NW3,NW2,sob_delta_include_breaking,sob_delta,sp8/10/8,sp16/12/16,volume2,volume3,volume4,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12
10,2023-10-27 07:00:00,OANDA:AUDUSD,0.63388,0.63402,0.63371,0.63389,334.0,Interval.in_30_minute,57394800.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,,
11,2023-10-27 06:30:00,OANDA:AUDUSD,0.63398,0.63398,0.633635,0.63388,443.0,Interval.in_30_minute,57393000.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,
12,2023-10-27 06:00:00,OANDA:AUDUSD,0.63404,0.63425,0.63374,0.63398,630.0,Interval.in_30_minute,57391200.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,long,long,short,short,long,long,long,long
13,2023-10-27 05:30:00,OANDA:AUDUSD,0.63383,0.63428,0.63373,0.63404,742.0,Interval.in_30_minute,57389400.0,long,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,short,short,long,long,long
14,2023-10-27 05:00:00,OANDA:AUDUSD,0.63381,0.63426,0.63368,0.63383,798.0,Interval.in_30_minute,57387600.0,long,long,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long
15,2023-10-27 04:30:00,OANDA:AUDUSD,0.6329,0.63426,0.63266,0.63381,1009.0,Interval.in_30_minute,57385800.0,long,long,long,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long
16,2023-10-27 04:00:00,OANDA:AUDUSD,0.63348,0.63353,0.63246,0.6329,1154.0,Interval.in_30_minute,57384000.0,long,long,long,long,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
17,2023-10-27 03:30:00,OANDA:AUDUSD,0.63346,0.63399,0.63331,0.63348,753.0,Interval.in_30_minute,57382200.0,long,long,long,long,long,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
18,2023-10-27 03:00:00,OANDA:AUDUSD,0.63336,0.6337,0.63295,0.63346,818.0,Interval.in_30_minute,57380400.0,long,long,long,long,long,long,,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long
19,2023-10-27 02:30:00,OANDA:AUDUSD,0.63296,0.6335,0.63296,0.63336,605.0,Interval.in_30_minute,57378600.0,long,long,long,long,long,long,long,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long
20,2023-10-27 02:00:00,OANDA:AUDUSD,0.63258,0.633,0.63256,0.63296,1230.0,Interval.in_30_minute,57376800.0,long,long,long,long,long,long,long,long,,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long
21,2023-10-27 01:30:00,OANDA:AUDUSD,0.6325,0.63283,0.63248,0.63258,140.0,Interval.in_30_minute,57375000.0,long,long,long,long,long,long,long,long,long,,,,,,,,,,long,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,short,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
22,2023-10-27 01:00:00,OANDA:AUDUSD,0.63224,0.63268,0.63214,0.6325,303.0,Interval.in_30_minute,57373200.0,long,long,long,long,long,long,long,long,long,long,,,,,,,,,long,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
23,2023-10-27 00:30:00,OANDA:AUDUSD,0.63211,0.63226,0.63202,0.63224,299.0,Interval.in_30_minute,57371400.0,long,long,long,long,long,long,long,long,long,long,long,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
24,2023-10-27 00:00:00,OANDA:AUDUSD,0.63222,0.632405,0.632015,0.63211,425.0,Interval.in_30_minute,57369600.0,long,long,long,long,long,long,long,long,long,long,long,long,,,,,,,long,long,neutral,neutral,long,short,short,neutral,neutral,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
25,2023-10-26 23:30:00,OANDA:AUDUSD,0.63251,0.63252,0.632,0.632225,330.0,Interval.in_30_minute,57367800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
26,2023-10-26 23:00:00,OANDA:AUDUSD,0.63175,0.63257,0.6316,0.63251,655.0,Interval.in_30_minute,57366000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,,long,short,short,short,long,short,neutral,neutral,neutral,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long
27,2023-10-26 22:30:00,OANDA:AUDUSD,0.63212,0.63212,0.6314,0.63175,873.0,Interval.in_30_minute,57364200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,long,short,neutral,neutral,long,short,short,neutral,neutral,short,short,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
28,2023-10-26 22:00:00,OANDA:AUDUSD,0.63282,0.63305,0.63209,0.63212,1167.0,Interval.in_30_minute,57362400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,long,long,long,long,long,long,long,long
29,2023-10-26 21:30:00,OANDA:AUDUSD,0.63266,0.63308,0.63261,0.63282,1135.0,Interval.in_30_minute,57360600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,short,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long,long
30,2023-10-26 21:00:00,OANDA:AUDUSD,0.63242,0.63284,0.63226,0.63266,1106.0,Interval.in_30_minute,57358800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,long,long,long
31,2023-10-26 20:30:00,OANDA:AUDUSD,0.63156,0.63257,0.63144,0.63242,1222.0,Interval.in_30_minute,57357000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,short,short,long,long,long,long
32,2023-10-26 20:00:00,OANDA:AUDUSD,0.63028,0.6317,0.6302,0.63156,1348.0,Interval.in_30_minute,57355200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,short,short,short,short,short,short,long,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
33,2023-10-26 19:30:00,OANDA:AUDUSD,0.631,0.63112,0.63018,0.63028,1135.0,Interval.in_30_minute,57353400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,long,long,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
34,2023-10-26 19:00:00,OANDA:AUDUSD,0.63114,0.63116,0.63035,0.631,1463.0,Interval.in_30_minute,57351600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,short,short,short,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long
35,2023-10-26 18:30:00,OANDA:AUDUSD,0.63036,0.631525,0.63024,0.63114,1092.0,Interval.in_30_minute,57349800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,long,long,long,long,short,short,short,short,long,long,long,long,long,long,short,short,long,long,long,long,long,long,long,long,long,long
36,2023-10-26 18:00:00,OANDA:AUDUSD,0.63212,0.63215,0.63034,0.63036,1843.0,Interval.in_30_minute,57348000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long
37,2023-10-26 17:30:00,OANDA:AUDUSD,0.63115,0.63246,0.6307,0.63212,2066.0,Interval.in_30_minute,57346200.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long,long,long,short,long,long
38,2023-10-26 17:00:00,OANDA:AUDUSD,0.63158,0.63166,0.63038,0.63115,2873.0,Interval.in_30_minute,57344400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,long,long
39,2023-10-26 16:30:00,OANDA:AUDUSD,0.63186,0.63294,0.63154,0.63158,3135.0,Interval.in_30_minute,57342600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,short,short,short,short,long,long,long,long,long
40,2023-10-26 16:00:00,OANDA:AUDUSD,0.63216,0.63222,0.63126,0.63186,2092.0,Interval.in_30_minute,57340800.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,short,short,short,short,long,long,long,long
41,2023-10-26 15:30:00,OANDA:AUDUSD,0.63041,0.632285,0.6293,0.63216,4044.0,Interval.in_30_minute,57339000.0,short,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,long,long,long
42,2023-10-26 15:00:00,OANDA:AUDUSD,0.62996,0.63072,0.6299,0.63041,1629.0,Interval.in_30_minute,57337200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,short,long,long,long
43,2023-10-26 14:30:00,OANDA:AUDUSD,0.63032,0.63035,0.62988,0.62996,879.0,Interval.in_30_minute,57335400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
44,2023-10-26 14:00:00,OANDA:AUDUSD,0.63028,0.63048,0.63008,0.63032,732.0,Interval.in_30_minute,57333600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,short,long
45,2023-10-26 13:30:00,OANDA:AUDUSD,0.63113,0.6313,0.63019,0.63028,769.0,Interval.in_30_minute,57331800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,neutral,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,long,long,long,long
46,2023-10-26 13:00:00,OANDA:AUDUSD,0.6312,0.63152,0.63106,0.63113,795.0,Interval.in_30_minute,57330000.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long,short,long,short
47,2023-10-26 12:30:00,OANDA:AUDUSD,0.6315,0.63166,0.631155,0.6312,909.0,Interval.in_30_minute,57328200.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,long,long,long,short,long,short,short
48,2023-10-26 12:00:00,OANDA:AUDUSD,0.63095,0.63152,0.63066,0.6315,934.0,Interval.in_30_minute,57326400.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,long,long,long,short,long,short
49,2023-10-26 11:30:00,OANDA:AUDUSD,0.63058,0.631225,0.63047,0.63095,998.0,Interval.in_30_minute,57324600.0,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long,long
50,2023-10-26 11:00:00,OANDA:AUDUSD,0.63068,0.63131,0.63047,0.63058,1222.0,Interval.in_30_minute,57322800.0,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,long,long,long
51,2023-10-26 10:30:00,OANDA:AUDUSD,0.62944,0.63089,0.62922,0.63068,1165.0,Interval.in_30_minute,57321000.0,long,long,short,long,long,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,short,short,short,short,long,long,long
52,2023-10-26 10:00:00,OANDA:AUDUSD,0.6293,0.62978,0.62906,0.62944,1632.0,Interval.in_30_minute,57319200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
53,2023-10-26 09:30:00,OANDA:AUDUSD,0.6293,0.63024,0.62864,0.6293,1804.0,Interval.in_30_minute,57317400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
54,2023-10-26 09:00:00,OANDA:AUDUSD,0.62875,0.62962,0.62817,0.6293,1220.0,Interval.in_30_minute,57315600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
55,2023-10-26 08:30:00,OANDA:AUDUSD,0.62856,0.62936,0.62847,0.62875,930.0,Interval.in_30_minute,57313800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
56,2023-10-26 08:00:00,OANDA:AUDUSD,0.62772,0.62891,0.62772,0.62856,929.0,Interval.in_30_minute,57312000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,long,neutral,neutral,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
57,2023-10-26 07:30:00,OANDA:AUDUSD,0.62754,0.62792,0.62754,0.62772,437.0,Interval.in_30_minute,57310200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
58,2023-10-26 07:00:00,OANDA:AUDUSD,0.62772,0.62788,0.62742,0.62754,490.0,Interval.in_30_minute,57308400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
59,2023-10-26 06:30:00,OANDA:AUDUSD,0.62764,0.6279,0.62743,0.62772,849.0,Interval.in_30_minute,57306600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long
60,2023-10-26 06:00:00,OANDA:AUDUSD,0.6275,0.62766,0.62728,0.62764,625.0,Interval.in_30_minute,57304800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,long,long,long,long,long,long,long,long,long,long
61,2023-10-26 05:30:00,OANDA:AUDUSD,0.62725,0.62794,0.62718,0.6275,1003.0,Interval.in_30_minute,57303000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
62,2023-10-26 05:00:00,OANDA:AUDUSD,0.6288,0.62888,0.62705,0.62725,1353.0,Interval.in_30_minute,57301200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
63,2023-10-26 04:30:00,OANDA:AUDUSD,0.62858,0.62944,0.62844,0.6288,1457.0,Interval.in_30_minute,57299400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long
64,2023-10-26 04:00:00,OANDA:AUDUSD,0.62796,0.62868,0.6276,0.62858,1267.0,Interval.in_30_minute,57297600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,long,long,long,long
65,2023-10-26 03:30:00,OANDA:AUDUSD,0.6296,0.62981,0.6276,0.62796,1081.0,Interval.in_30_minute,57295800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,long,long,long,long
66,2023-10-26 03:00:00,OANDA:AUDUSD,0.6294,0.62988,0.62934,0.6296,936.0,Interval.in_30_minute,57294000.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,long,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
67,2023-10-26 02:30:00,OANDA:AUDUSD,0.6291,0.62947,0.629,0.6294,460.0,Interval.in_30_minute,57292200.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short
68,2023-10-26 02:00:00,OANDA:AUDUSD,0.62894,0.62951,0.62889,0.6291,532.0,Interval.in_30_minute,57290400.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short
69,2023-10-26 01:30:00,OANDA:AUDUSD,0.62932,0.62933,0.62872,0.62894,689.0,Interval.in_30_minute,57288600.0,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short,short,short,short,short,short
70,2023-10-26 01:00:00,OANDA:AUDUSD,0.63082,0.63086,0.62849,0.62932,857.0,Interval.in_30_minute,57286800.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short
