,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,profit_in_bars_13,profit_in_bars_14,profit_in_bars_15,profit_in_bars_16,profit_in_bars_17,profit_in_bars_18,profit_in_bars_19,profit_in_bars_20,profit_in_bars_21,profit_in_bars_22,profit_in_bars_23,profit_in_bars_24,profit_in_bars_25,profit_in_bars_26,profit_in_bars_27,profit_in_bars_28,profit_in_bars_29,profit_in_bars_30,NW3,NW2,sob_delta_include_breaking,sob_delta,sp8/10/8,sp16/12/16,volume2,volume3,volume4,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20,profit_in_bars_1,profit_in_bars_2,profit_in_bars_3,profit_in_bars_4,profit_in_bars_5,profit_in_bars_6,profit_in_bars_7,profit_in_bars_8,profit_in_bars_9,profit_in_bars_10,profit_in_bars_11,profit_in_bars_12
10,2023-10-27 04:30:00,OANDA:EURUSD,1.05542,1.05624,1.05533,1.05599,1662.0,Interval.in_45_minute,57385800.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,short,long,long,,
11,2023-10-27 03:45:00,OANDA:EURUSD,1.05594,1.05614,1.05526,1.05542,2448.0,Interval.in_45_minute,57383100.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,long,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,
12,2023-10-27 03:00:00,OANDA:EURUSD,1.0564,1.05646,1.05574,1.05594,1548.0,Interval.in_45_minute,57380400.0,,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long,long,short,long,short,long,long
13,2023-10-27 02:15:00,OANDA:EURUSD,1.05644,1.05658,1.05627,1.0564,2179.0,Interval.in_45_minute,57377700.0,short,,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,long,short,short,short,short
14,2023-10-27 01:30:00,OANDA:EURUSD,1.05634,1.05658,1.05629,1.05644,666.0,Interval.in_45_minute,57375000.0,short,short,,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,long,short,long,long,long,short,short,short
15,2023-10-27 00:45:00,OANDA:EURUSD,1.0562,1.05655,1.05609,1.05634,576.0,Interval.in_45_minute,57372300.0,short,short,long,,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,long,long,long,short,short
16,2023-10-27 00:00:00,OANDA:EURUSD,1.05639,1.05642,1.05592,1.0562,273.0,Interval.in_45_minute,57369600.0,short,short,short,long,,,,,,,,,,,,,,,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,long,long,long,long,short
17,2023-10-26 23:15:00,OANDA:EURUSD,1.05574,1.05644,1.05567,1.05639,1115.0,Interval.in_45_minute,57366900.0,short,short,short,short,short,,,,,,,,,,,,,,long,short,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,long,short,short,short,long,short,long,long,long
18,2023-10-26 22:30:00,OANDA:EURUSD,1.05544,1.05585,1.05484,1.05574,2271.0,Interval.in_45_minute,57364200.0,long,long,long,short,long,long,,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long,long
19,2023-10-26 21:45:00,OANDA:EURUSD,1.0563,1.05638,1.05539,1.05544,2384.0,Interval.in_45_minute,57361500.0,long,long,long,long,long,long,long,,,,,,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,long,long,long,long
20,2023-10-26 21:00:00,OANDA:EURUSD,1.05508,1.05648,1.05491,1.0563,2688.0,Interval.in_45_minute,57358800.0,long,long,long,short,short,short,short,long,,,,,,,,,,,long,short,neutral,neutral,long,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,long,short,long,long,long,short,short,short,long,short
21,2023-10-26 20:15:00,OANDA:EURUSD,1.05392,1.05525,1.05392,1.05508,3599.0,Interval.in_45_minute,57356100.0,long,long,long,long,long,long,long,long,long,,,,,,,,,,long,short,neutral,neutral,long,short,long,long,neutral,long,long,long,short,long,long,long,short,neutral,short,short,long,long,long,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
22,2023-10-26 19:30:00,OANDA:EURUSD,1.05349,1.05398,1.05264,1.05392,3897.0,Interval.in_45_minute,57353400.0,long,long,long,long,long,long,long,long,long,long,,,,,,,,,long,short,neutral,neutral,long,short,long,neutral,neutral,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
23,2023-10-26 18:45:00,OANDA:EURUSD,1.05286,1.05378,1.05249,1.05349,4005.0,Interval.in_45_minute,57350700.0,long,long,long,long,long,long,long,long,long,long,long,,,,,,,,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
24,2023-10-26 18:00:00,OANDA:EURUSD,1.05428,1.05451,1.05252,1.05286,4582.0,Interval.in_45_minute,57348000.0,long,long,long,long,long,long,long,long,long,long,long,long,,,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long
25,2023-10-26 17:15:00,OANDA:EURUSD,1.05338,1.054505,1.05312,1.05428,5952.0,Interval.in_45_minute,57345300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,,,long,short,short,short,long,short,neutral,neutral,neutral,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long
26,2023-10-26 16:30:00,OANDA:EURUSD,1.05481,1.05582,1.05333,1.05338,7673.0,Interval.in_45_minute,57342600.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,long,short,long,long,long,long,long,long,long,long,long,long
27,2023-10-26 15:45:00,OANDA:EURUSD,1.0547,1.05605,1.05416,1.05481,8146.0,Interval.in_45_minute,57339900.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,,long,short,neutral,neutral,long,short,long,long,neutral,long,long,long,short,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long
28,2023-10-26 15:00:00,OANDA:EURUSD,1.05364,1.05522,1.05218,1.0547,8563.0,Interval.in_45_minute,57337200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,,long,short,short,neutral,long,short,long,neutral,neutral,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,long,long,long,long,long,long
29,2023-10-26 14:15:00,OANDA:EURUSD,1.05356,1.05388,1.05312,1.05364,2241.0,Interval.in_45_minute,57334500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,long,short,short,long,long,long,long,long,long
30,2023-10-26 13:30:00,OANDA:EURUSD,1.05468,1.05486,1.0535,1.05356,2204.0,Interval.in_45_minute,57331800.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,long,short,short,long,long,long,long,long
31,2023-10-26 12:45:00,OANDA:EURUSD,1.05446,1.05494,1.05434,1.05468,1900.0,Interval.in_45_minute,57329100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,long,long,long
32,2023-10-26 12:00:00,OANDA:EURUSD,1.05454,1.05521,1.05402,1.05446,2149.0,Interval.in_45_minute,57326400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,long,short,short,short,short,short,long,long
33,2023-10-26 11:15:00,OANDA:EURUSD,1.05502,1.05526,1.05444,1.05454,2761.0,Interval.in_45_minute,57323700.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,long,short,short,short,short,short,long
34,2023-10-26 10:30:00,OANDA:EURUSD,1.05417,1.0552,1.05382,1.05502,3127.0,Interval.in_45_minute,57321000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,long,neutral,neutral,long,short,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
35,2023-10-26 09:45:00,OANDA:EURUSD,1.05354,1.05446,1.05354,1.05417,3961.0,Interval.in_45_minute,57318300.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,long,long,short,long,short,short
36,2023-10-26 09:00:00,OANDA:EURUSD,1.05426,1.05456,1.05329,1.05354,2876.0,Interval.in_45_minute,57315600.0,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,short,long,short
37,2023-10-26 08:15:00,OANDA:EURUSD,1.05458,1.05493,1.054135,1.05426,1888.0,Interval.in_45_minute,57312900.0,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,short,short,long,long,short,long
38,2023-10-26 07:30:00,OANDA:EURUSD,1.05465,1.0549,1.05424,1.05458,1353.0,Interval.in_45_minute,57310200.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,short,short,long,long,short
39,2023-10-26 06:45:00,OANDA:EURUSD,1.0545,1.05482,1.05444,1.05465,1109.0,Interval.in_45_minute,57307500.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,short,short,long,long
40,2023-10-26 06:00:00,OANDA:EURUSD,1.05452,1.05476,1.05414,1.0545,1576.0,Interval.in_45_minute,57304800.0,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,long,long,short,long,short,short,long
41,2023-10-26 05:15:00,OANDA:EURUSD,1.05533,1.05538,1.05435,1.05452,1691.0,Interval.in_45_minute,57302100.0,long,long,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,long,long,short,long,short,short
42,2023-10-26 04:30:00,OANDA:EURUSD,1.05594,1.0561,1.05526,1.05533,2287.0,Interval.in_45_minute,57299400.0,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,short,neutral,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
43,2023-10-26 03:45:00,OANDA:EURUSD,1.05645,1.05651,1.05565,1.05594,2007.0,Interval.in_45_minute,57296700.0,short,short,short,short,short,short,short,short,short,short,long,short,short,long,long,long,long,long,long,short,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
44,2023-10-26 03:00:00,OANDA:EURUSD,1.05664,1.05693,1.05629,1.05645,1641.0,Interval.in_45_minute,57294000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
45,2023-10-26 02:15:00,OANDA:EURUSD,1.05642,1.05671,1.05602,1.05664,938.0,Interval.in_45_minute,57291300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
46,2023-10-26 01:30:00,OANDA:EURUSD,1.05674,1.05675,1.0564,1.05642,847.0,Interval.in_45_minute,57288600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short,short,short,short,short,short,short,short
47,2023-10-26 00:45:00,OANDA:EURUSD,1.05677,1.05683,1.05644,1.05674,619.0,Interval.in_45_minute,57285900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
48,2023-10-26 00:00:00,OANDA:EURUSD,1.05661,1.05735,1.05659,1.05677,488.0,Interval.in_45_minute,57283200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
49,2023-10-25 23:15:00,OANDA:EURUSD,1.05693,1.05699,1.056575,1.05661,1375.0,Interval.in_45_minute,57280500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,long,short,short,short,short,short,short,short,short
50,2023-10-25 22:30:00,OANDA:EURUSD,1.0569,1.057,1.0566,1.05693,1790.0,Interval.in_45_minute,57277800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
51,2023-10-25 21:45:00,OANDA:EURUSD,1.05706,1.05711,1.05658,1.0569,2542.0,Interval.in_45_minute,57275100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short
52,2023-10-25 21:00:00,OANDA:EURUSD,1.05712,1.05736,1.05689,1.05706,2658.0,Interval.in_45_minute,57272400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
53,2023-10-25 20:15:00,OANDA:EURUSD,1.05736,1.05768,1.0566,1.05712,4308.0,Interval.in_45_minute,57269700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,neutral,long,short,short,short,neutral,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
54,2023-10-25 19:30:00,OANDA:EURUSD,1.05818,1.05862,1.05692,1.05736,3511.0,Interval.in_45_minute,57267000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,short,short,neutral,neutral,short,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
55,2023-10-25 18:45:00,OANDA:EURUSD,1.05938,1.05956,1.05784,1.05818,3307.0,Interval.in_45_minute,57264300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
56,2023-10-25 18:00:00,OANDA:EURUSD,1.05851,1.05948,1.05836,1.05938,6278.0,Interval.in_45_minute,57261600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,neutral,long,short,long,long,neutral,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
57,2023-10-25 17:15:00,OANDA:EURUSD,1.0574,1.05916,1.05726,1.05851,6233.0,Interval.in_45_minute,57258900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,neutral,neutral,long,short,long,neutral,neutral,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,short,short,short,short,short,short,short,short,short
58,2023-10-25 16:30:00,OANDA:EURUSD,1.05721,1.05813,1.05669,1.0574,6569.0,Interval.in_45_minute,57256200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,short,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short,short,short,short,short,short
59,2023-10-25 15:45:00,OANDA:EURUSD,1.05727,1.05829,1.05717,1.05721,4076.0,Interval.in_45_minute,57253500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,short,short,short
60,2023-10-25 15:00:00,OANDA:EURUSD,1.05728,1.05796,1.05694,1.05727,3624.0,Interval.in_45_minute,57250800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,short,short
61,2023-10-25 14:15:00,OANDA:EURUSD,1.05728,1.0579,1.05696,1.05728,2058.0,Interval.in_45_minute,57248100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short,short,short,short
62,2023-10-25 13:30:00,OANDA:EURUSD,1.05744,1.05774,1.05704,1.05728,2251.0,Interval.in_45_minute,57245400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short,long,long,long,long,long,short,short,short,short
63,2023-10-25 12:45:00,OANDA:EURUSD,1.05716,1.05755,1.05658,1.05744,2874.0,Interval.in_45_minute,57242700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short
64,2023-10-25 12:00:00,OANDA:EURUSD,1.05851,1.05851,1.05667,1.05716,2475.0,Interval.in_45_minute,57240000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,short,short
65,2023-10-25 11:15:00,OANDA:EURUSD,1.0591,1.05953,1.05834,1.05851,2535.0,Interval.in_45_minute,57237300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short,short
66,2023-10-25 10:30:00,OANDA:EURUSD,1.05823,1.0597,1.05811,1.0591,3279.0,Interval.in_45_minute,57234600.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,short,short
67,2023-10-25 09:45:00,OANDA:EURUSD,1.05991,1.05993,1.05783,1.05823,2911.0,Interval.in_45_minute,57231900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,neutral,long,short,short,short,neutral,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,long,long,short,short,short,short,short,short,short,long,long,short
68,2023-10-25 09:00:00,OANDA:EURUSD,1.06011,1.06042,1.05951,1.05991,2002.0,Interval.in_45_minute,57229200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,short,neutral,neutral,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short
69,2023-10-25 08:15:00,OANDA:EURUSD,1.06036,1.06044,1.05976,1.06011,1385.0,Interval.in_45_minute,57226500.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short
70,2023-10-25 07:30:00,OANDA:EURUSD,1.06021,1.06068,1.0602,1.06036,916.0,Interval.in_45_minute,57223800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,neutral,neutral,long,short,neutral,neutral,neutral,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short
