,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug
0,False,neutral,NoneEUR/CAD Нет сигнала 25мин,2023-11-01 22:05:00,1.46635,Interval.in_5_minute,EURCAD,OANDA,25,"

Проверка сигнала:
                    	Валютная пара: EURCAD"" таймфрейми: [<Interval.in_5_minute: '5'>, <Interval.in_15_minute: '15'>, <Interval.in_30_minute: '30'>] время свеч: [Timestamp('2023-11-01 22:05:00'), Timestamp('2023-11-01 21:45:00'), Timestamp('2023-11-01 21:30:00')]
                    	Есть ли сигнал: False
                    	Показания индикаторов: long_sob_count0 short_sob_count0
                    		 * SOB -> long [] short []
                    "
