,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:42:00,neutral,neutral,short,,long
1,False,True,False,False,False,False,False,False,False,False,2023-10-09 19:36:00,neutral,short,long,,short
2,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:33:00,neutral,neutral,long,,short
3,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:30:00,neutral,neutral,long,,short
4,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:27:00,neutral,neutral,long,,short
5,True,True,True,True,False,True,False,False,False,False,2023-10-09 19:24:00,neutral,neutral,long,,short
6,True,True,True,True,True,False,True,False,True,False,2023-10-09 19:21:00,neutral,neutral,long,,short
7,False,True,True,True,True,True,False,True,False,False,2023-10-09 19:18:00,short,neutral,short,,short
8,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:15:00,neutral,short,short,,short
9,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:12:00,neutral,neutral,long,,short
10,False,False,True,True,True,True,True,True,True,True,2023-10-09 19:09:00,neutral,neutral,long,,short
11,False,False,False,True,True,True,True,True,True,True,2023-10-09 19:06:00,neutral,long,short,,short
12,True,False,False,False,True,True,True,True,True,True,2023-10-09 19:03:00,neutral,long,short,,short
13,True,True,True,False,False,True,True,True,True,True,2023-10-09 19:00:00,short,neutral,short,,short
14,True,True,True,True,True,False,True,True,True,True,2023-10-09 18:57:00,neutral,neutral,short,,short
15,True,True,True,True,True,True,False,True,True,True,2023-10-09 18:54:00,neutral,short,short,,short
16,False,False,False,False,True,False,False,False,True,True,2023-10-09 18:51:00,neutral,short,short,,short
17,False,False,False,False,False,False,False,False,False,True,2023-10-09 18:48:00,neutral,short,short,,long
18,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:45:00,neutral,short,short,,long
19,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:42:00,neutral,neutral,short,,long
20,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:39:00,neutral,neutral,short,,long
21,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:36:00,short,neutral,short,,long
22,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:33:00,neutral,neutral,short,,long
23,False,True,False,False,False,False,False,False,False,False,2023-10-09 18:30:00,neutral,neutral,short,,long
24,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:27:00,neutral,neutral,short,,long
25,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:24:00,neutral,neutral,short,,long
26,False,True,False,False,False,False,False,False,False,False,2023-10-09 18:21:00,neutral,neutral,short,,long
27,True,True,True,False,False,False,False,False,False,False,2023-10-09 18:18:00,neutral,short,short,,long
28,False,False,False,True,False,False,False,False,False,False,2023-10-09 18:15:00,neutral,neutral,short,,long
29,False,False,False,False,True,False,False,False,False,False,2023-10-09 18:12:00,neutral,neutral,long,,long
30,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:09:00,neutral,long,long,,short
31,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:06:00,neutral,neutral,long,,short
32,True,True,False,False,False,False,False,False,False,False,2023-10-09 18:03:00,neutral,neutral,long,,short
33,True,True,True,False,False,False,False,False,False,False,2023-10-09 18:00:00,neutral,neutral,long,,short
34,False,True,True,True,False,False,False,False,False,False,2023-10-09 17:57:00,neutral,neutral,long,,short
35,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:54:00,neutral,neutral,long,,short
36,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:51:00,neutral,neutral,long,,short
37,False,True,True,True,True,True,True,True,True,True,2023-10-09 17:48:00,neutral,neutral,long,,short
38,False,False,True,True,True,True,True,True,True,True,2023-10-09 17:45:00,neutral,long,long,,short
39,True,True,True,True,True,True,True,True,True,True,2023-10-09 17:42:00,neutral,long,short,,short
