,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,True,False,False,True,True,True,True,False,False,2023-10-09 19:42:00,neutral,neutral,long,,long
1,True,True,True,True,True,False,True,True,True,True,2023-10-09 19:36:00,neutral,neutral,short,,short
2,False,True,False,True,True,False,False,True,True,True,2023-10-09 19:33:00,neutral,neutral,short,,short
3,False,False,True,False,True,False,False,False,True,False,2023-10-09 19:30:00,neutral,neutral,long,,short
4,True,True,False,True,True,True,True,False,False,True,2023-10-09 19:27:00,neutral,short,short,,short
5,False,True,False,False,True,False,True,True,False,False,2023-10-09 19:24:00,neutral,neutral,short,,short
6,False,False,False,False,False,True,False,False,False,False,2023-10-09 19:21:00,neutral,neutral,long,,short
7,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:18:00,neutral,neutral,long,,short
8,True,True,True,False,True,False,False,True,False,True,2023-10-09 19:15:00,neutral,neutral,short,,long
9,True,True,True,True,False,True,False,False,True,False,2023-10-09 19:12:00,neutral,neutral,short,,long
10,False,False,True,False,False,False,False,False,False,False,2023-10-09 19:09:00,neutral,neutral,short,,long
11,True,False,False,True,True,False,False,True,False,False,2023-10-09 19:06:00,neutral,neutral,short,,long
12,True,True,True,True,True,True,True,False,True,True,2023-10-09 19:03:00,neutral,short,short,,long
13,False,True,True,False,False,True,True,True,False,True,2023-10-09 19:00:00,neutral,neutral,short,,long
14,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:57:00,neutral,neutral,long,,long
15,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:54:00,neutral,neutral,long,,long
16,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:51:00,neutral,neutral,long,,long
17,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:48:00,neutral,neutral,long,,long
18,True,True,True,False,False,False,False,False,False,False,2023-10-09 18:45:00,neutral,neutral,long,,long
19,True,True,True,True,False,False,False,False,False,False,2023-10-09 18:42:00,neutral,neutral,long,,long
