,is_profit_after_bars_1,is_profit_after_bars_2,is_profit_after_bars_3,is_profit_after_bars_4,is_profit_after_bars_5,is_profit_after_bars_6,is_profit_after_bars_7,is_profit_after_bars_8,is_profit_after_bars_9,is_profit_after_bars_10,datetime,SuperOrderBlock,Volume,UMA,NW,ScalpPro
0,True,True,True,True,False,False,True,True,True,True,2023-10-09 20:05:00,short,neutral,long,long,short
1,False,False,False,True,True,True,False,False,False,False,2023-10-09 20:03:00,neutral,neutral,long,long,short
2,True,False,False,True,True,True,True,False,False,True,2023-10-09 20:02:00,neutral,neutral,long,long,short
3,True,True,True,True,True,True,True,True,False,False,2023-10-09 20:01:00,long,neutral,long,long,long
4,False,True,True,False,True,True,True,True,True,False,2023-10-09 20:00:00,neutral,neutral,long,long,long
5,False,False,True,True,False,False,True,True,True,True,2023-10-09 19:59:00,neutral,neutral,long,long,long
6,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:58:00,neutral,neutral,long,long,long
7,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:57:00,neutral,neutral,long,long,long
8,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:56:00,neutral,neutral,long,long,long
9,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:55:00,neutral,neutral,long,long,short
10,False,False,False,True,True,True,True,True,True,True,2023-10-09 19:54:00,short,neutral,long,long,short
11,False,False,False,False,True,True,True,True,True,True,2023-10-09 19:53:00,neutral,neutral,short,long,short
12,True,False,False,False,False,True,True,True,True,True,2023-10-09 19:52:00,long,neutral,long,long,short
13,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:51:00,neutral,neutral,long,long,short
14,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:50:00,neutral,neutral,long,long,long
15,True,True,False,False,False,False,False,False,False,False,2023-10-09 19:49:00,neutral,neutral,long,long,long
16,True,True,True,False,False,False,False,False,False,False,2023-10-09 19:48:00,neutral,neutral,long,long,long
17,False,False,True,False,False,False,False,False,False,False,2023-10-09 19:47:00,neutral,neutral,neutral,long,long
18,True,True,True,True,True,False,False,False,False,False,2023-10-09 19:46:00,neutral,neutral,short,long,short
19,True,True,True,True,True,True,True,True,True,False,2023-10-09 19:45:00,neutral,neutral,short,long,short
20,False,True,True,True,True,True,True,True,True,False,2023-10-09 19:44:00,neutral,neutral,short,long,short
21,False,False,True,True,True,True,True,True,False,False,2023-10-09 19:43:00,long,neutral,short,long,short
22,True,True,False,True,True,True,True,True,True,True,2023-10-09 19:42:00,neutral,neutral,short,long,long
23,False,True,False,False,True,True,True,True,True,True,2023-10-09 19:41:00,neutral,long,short,long,long
24,True,False,True,False,False,True,True,True,True,True,2023-10-09 19:40:00,neutral,long,short,long,long
25,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:39:00,neutral,neutral,short,long,long
26,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:38:00,neutral,neutral,short,long,short
27,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:37:00,neutral,neutral,long,long,short
28,False,False,True,True,True,True,True,True,True,True,2023-10-09 19:36:00,short,neutral,short,long,short
29,True,False,False,True,True,True,True,True,True,True,2023-10-09 19:35:00,neutral,neutral,long,long,short
30,False,False,False,False,False,True,True,False,True,False,2023-10-09 19:34:00,short,neutral,long,long,long
31,True,False,False,False,False,False,True,True,True,True,2023-10-09 19:33:00,long,neutral,short,long,long
32,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:32:00,short,long,long,long,long
33,True,False,True,False,False,False,False,False,True,True,2023-10-09 19:31:00,short,neutral,short,long,long
34,True,True,True,True,False,False,False,False,False,True,2023-10-09 19:30:00,neutral,neutral,short,long,short
35,True,True,True,True,True,False,False,False,False,True,2023-10-09 19:29:00,long,short,short,long,short
36,False,False,False,True,False,False,False,False,False,False,2023-10-09 19:28:00,neutral,short,short,long,long
37,False,False,False,False,True,False,False,False,False,False,2023-10-09 19:27:00,neutral,neutral,short,long,short
38,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:26:00,neutral,neutral,long,long,short
39,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:25:00,neutral,neutral,long,long,short
40,True,True,True,False,False,False,False,True,False,False,2023-10-09 19:24:00,neutral,short,long,long,short
41,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:23:00,long,neutral,long,long,short
42,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:22:00,neutral,neutral,long,long,long
43,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:21:00,neutral,long,long,long,long
44,True,False,False,False,False,False,False,False,False,False,2023-10-09 19:20:00,short,long,short,long,long
45,True,True,True,True,True,True,True,True,True,False,2023-10-09 19:19:00,neutral,neutral,short,long,long
46,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:18:00,neutral,neutral,short,long,long
47,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:17:00,long,neutral,short,long,long
48,False,True,True,True,True,True,True,True,True,True,2023-10-09 19:16:00,short,neutral,short,long,long
49,True,False,True,True,True,True,True,True,True,True,2023-10-09 19:15:00,long,short,short,long,long
50,False,True,False,True,True,True,True,True,True,True,2023-10-09 19:14:00,neutral,neutral,short,long,short
51,False,False,False,False,False,False,True,True,True,True,2023-10-09 19:13:00,neutral,neutral,short,long,short
52,False,False,False,False,False,False,False,True,True,True,2023-10-09 19:12:00,neutral,neutral,short,long,short
53,True,True,False,False,False,False,False,False,True,True,2023-10-09 19:11:00,neutral,neutral,short,long,short
54,False,False,False,False,False,False,False,False,False,True,2023-10-09 19:10:00,long,neutral,short,long,short
55,True,False,False,False,False,False,False,False,False,False,2023-10-09 19:09:00,long,neutral,short,long,long
56,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:08:00,short,neutral,short,long,long
57,False,False,False,False,False,False,False,False,False,False,2023-10-09 19:07:00,neutral,long,short,long,long
58,True,True,True,True,False,False,False,False,False,False,2023-10-09 19:06:00,short,neutral,short,long,long
59,True,True,True,True,True,True,True,True,False,False,2023-10-09 19:05:00,neutral,neutral,short,long,long
60,True,True,True,True,True,True,True,True,True,True,2023-10-09 19:04:00,long,short,short,long,short
61,False,False,True,True,True,True,True,False,True,False,2023-10-09 19:03:00,neutral,short,short,long,long
62,False,False,False,True,True,True,True,True,False,False,2023-10-09 19:02:00,neutral,short,short,long,long
63,False,False,False,False,True,True,True,True,True,False,2023-10-09 19:01:00,short,neutral,short,long,long
64,False,False,False,False,False,False,True,False,False,False,2023-10-09 19:00:00,neutral,neutral,short,long,short
65,False,False,False,False,False,False,False,True,False,False,2023-10-09 18:59:00,long,neutral,short,long,short
66,True,False,False,False,False,False,False,False,True,False,2023-10-09 18:58:00,neutral,neutral,short,long,short
67,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:57:00,neutral,neutral,short,long,short
68,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:56:00,neutral,neutral,short,long,short
69,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:55:00,long,neutral,short,long,short
70,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:54:00,neutral,neutral,long,long,short
71,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:53:00,neutral,neutral,long,long,short
72,True,False,False,False,False,False,False,False,False,False,2023-10-09 18:52:00,long,neutral,long,long,short
73,False,False,False,False,False,False,False,False,False,False,2023-10-09 18:51:00,neutral,neutral,long,long,long
74,True,True,True,False,True,False,False,False,False,False,2023-10-09 18:50:00,long,neutral,long,long,long
75,False,True,False,False,False,False,False,False,False,False,2023-10-09 18:49:00,neutral,neutral,long,long,long
76,False,False,True,False,False,False,False,False,False,False,2023-10-09 18:48:00,neutral,neutral,long,long,long
77,True,True,True,True,True,True,True,True,False,False,2023-10-09 18:47:00,short,neutral,long,long,long
