,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-06-02 11:30:00,OANDA:AUDCAD,0.8882,0.889,0.88792,0.88894,1144.0,Interval.in_30_minute,44710200.0
1,2023-06-02 12:00:00,OANDA:AUDCAD,0.88894,0.88944,0.88832,0.88914,1256.0,Interval.in_30_minute,44712000.0
2,2023-06-02 12:30:00,OANDA:AUDCAD,0.88914,0.88977,0.88914,0.88964,868.0,Interval.in_30_minute,44713800.0
3,2023-06-02 13:00:00,OANDA:AUDCAD,0.88964,0.88993,0.8894,0.88942,928.0,Interval.in_30_minute,44715600.0
4,2023-06-02 13:30:00,OANDA:AUDCAD,0.88942,0.8896,0.88882,0.88888,1196.0,Interval.in_30_minute,44717400.0
5,2023-06-02 14:00:00,OANDA:AUDCAD,0.88888,0.88908,0.88851,0.88907,1247.0,Interval.in_30_minute,44719200.0
6,2023-06-02 14:30:00,OANDA:AUDCAD,0.88907,0.88928,0.88862,0.88862,1089.0,Interval.in_30_minute,44721000.0
7,2023-06-02 15:00:00,OANDA:AUDCAD,0.88862,0.88974,0.88831,0.88945,1386.0,Interval.in_30_minute,44722800.0
8,2023-06-02 15:30:00,OANDA:AUDCAD,0.88945,0.89076,0.8876,0.88926,4995.0,Interval.in_30_minute,44724600.0
9,2023-06-02 16:00:00,OANDA:AUDCAD,0.88926,0.89034,0.88866,0.88948,2842.0,Interval.in_30_minute,44726400.0
10,2023-06-02 16:30:00,OANDA:AUDCAD,0.88948,0.89011,0.88872,0.88962,3249.0,Interval.in_30_minute,44728200.0
11,2023-06-02 17:00:00,OANDA:AUDCAD,0.88962,0.88989,0.88868,0.88921,2952.0,Interval.in_30_minute,44730000.0
12,2023-06-02 17:30:00,OANDA:AUDCAD,0.88921,0.88978,0.88869,0.88903,2267.0,Interval.in_30_minute,44731800.0
13,2023-06-02 18:00:00,OANDA:AUDCAD,0.88903,0.89,0.88892,0.88988,1780.0,Interval.in_30_minute,44733600.0
14,2023-06-02 18:30:00,OANDA:AUDCAD,0.88988,0.88994,0.88884,0.889,1242.0,Interval.in_30_minute,44735400.0
15,2023-06-02 19:00:00,OANDA:AUDCAD,0.889,0.88918,0.88848,0.88918,1095.0,Interval.in_30_minute,44737200.0
16,2023-06-02 19:30:00,OANDA:AUDCAD,0.88918,0.88939,0.88876,0.8888,828.0,Interval.in_30_minute,44739000.0
17,2023-06-02 20:00:00,OANDA:AUDCAD,0.8888,0.88901,0.88861,0.88874,794.0,Interval.in_30_minute,44740800.0
18,2023-06-02 20:30:00,OANDA:AUDCAD,0.88874,0.88877,0.88784,0.88799,574.0,Interval.in_30_minute,44742600.0
19,2023-06-02 21:00:00,OANDA:AUDCAD,0.88799,0.88806,0.8874,0.8875,828.0,Interval.in_30_minute,44744400.0
20,2023-06-02 21:30:00,OANDA:AUDCAD,0.8875,0.88822,0.88748,0.88808,659.0,Interval.in_30_minute,44746200.0
21,2023-06-02 22:00:00,OANDA:AUDCAD,0.88808,0.88812,0.88754,0.8877,526.0,Interval.in_30_minute,44748000.0
22,2023-06-02 22:30:00,OANDA:AUDCAD,0.8877,0.88787,0.88726,0.88729,656.0,Interval.in_30_minute,44749800.0
23,2023-06-02 23:00:00,OANDA:AUDCAD,0.88729,0.88731,0.88696,0.88708,313.0,Interval.in_30_minute,44751600.0
24,2023-06-02 23:30:00,OANDA:AUDCAD,0.88708,0.8874,0.88682,0.88692,430.0,Interval.in_30_minute,44753400.0
25,2023-06-05 00:00:00,OANDA:AUDCAD,0.88692,0.88738,0.8864,0.8864,8.0,Interval.in_30_minute,44928000.0
26,2023-06-05 00:30:00,OANDA:AUDCAD,0.8864,0.88694,0.88625,0.8865,101.0,Interval.in_30_minute,44929800.0
27,2023-06-05 01:00:00,OANDA:AUDCAD,0.8865,0.88673,0.88596,0.88638,532.0,Interval.in_30_minute,44931600.0
28,2023-06-05 01:30:00,OANDA:AUDCAD,0.88638,0.8864,0.88568,0.8857,397.0,Interval.in_30_minute,44933400.0
29,2023-06-05 02:00:00,OANDA:AUDCAD,0.8857,0.88638,0.88568,0.88616,406.0,Interval.in_30_minute,44935200.0
30,2023-06-05 02:30:00,OANDA:AUDCAD,0.88616,0.88632,0.88576,0.88598,564.0,Interval.in_30_minute,44937000.0
31,2023-06-05 03:00:00,OANDA:AUDCAD,0.88598,0.88617,0.88562,0.8857,755.0,Interval.in_30_minute,44938800.0
32,2023-06-05 03:30:00,OANDA:AUDCAD,0.8857,0.88624,0.88566,0.886,1050.0,Interval.in_30_minute,44940600.0
33,2023-06-05 04:00:00,OANDA:AUDCAD,0.886,0.8866,0.8856,0.88584,1222.0,Interval.in_30_minute,44942400.0
34,2023-06-05 04:30:00,OANDA:AUDCAD,0.88584,0.88726,0.88532,0.88678,1460.0,Interval.in_30_minute,44944200.0
35,2023-06-05 05:00:00,OANDA:AUDCAD,0.88678,0.88694,0.88622,0.88684,953.0,Interval.in_30_minute,44946000.0
36,2023-06-05 05:30:00,OANDA:AUDCAD,0.88684,0.8875,0.8868,0.88729,727.0,Interval.in_30_minute,44947800.0
37,2023-06-05 06:00:00,OANDA:AUDCAD,0.88729,0.88759,0.88718,0.8873,491.0,Interval.in_30_minute,44949600.0
38,2023-06-05 06:30:00,OANDA:AUDCAD,0.8873,0.88776,0.8873,0.8876,542.0,Interval.in_30_minute,44951400.0
39,2023-06-05 07:00:00,OANDA:AUDCAD,0.8876,0.8876,0.88681,0.88684,407.0,Interval.in_30_minute,44953200.0
40,2023-06-05 07:30:00,OANDA:AUDCAD,0.88684,0.88754,0.88676,0.88744,350.0,Interval.in_30_minute,44955000.0
41,2023-06-05 08:00:00,OANDA:AUDCAD,0.88744,0.88758,0.88714,0.88729,533.0,Interval.in_30_minute,44956800.0
42,2023-06-05 08:30:00,OANDA:AUDCAD,0.88729,0.88808,0.88722,0.88768,739.0,Interval.in_30_minute,44958600.0
43,2023-06-05 09:00:00,OANDA:AUDCAD,0.88768,0.8878,0.88656,0.88667,1316.0,Interval.in_30_minute,44960400.0
44,2023-06-05 09:30:00,OANDA:AUDCAD,0.88667,0.88684,0.88612,0.88618,1021.0,Interval.in_30_minute,44962200.0
45,2023-06-05 10:00:00,OANDA:AUDCAD,0.88618,0.88618,0.88527,0.88577,1502.0,Interval.in_30_minute,44964000.0
46,2023-06-05 10:30:00,OANDA:AUDCAD,0.88577,0.88598,0.88543,0.88552,1214.0,Interval.in_30_minute,44965800.0
47,2023-06-05 11:00:00,OANDA:AUDCAD,0.88552,0.88626,0.8854,0.88605,1266.0,Interval.in_30_minute,44967600.0
48,2023-06-05 11:30:00,OANDA:AUDCAD,0.88605,0.88638,0.88578,0.88606,1010.0,Interval.in_30_minute,44969400.0
49,2023-06-05 12:00:00,OANDA:AUDCAD,0.88606,0.88606,0.88512,0.8856,1018.0,Interval.in_30_minute,44971200.0
50,2023-06-05 12:30:00,OANDA:AUDCAD,0.8856,0.88598,0.88548,0.88553,803.0,Interval.in_30_minute,44973000.0
51,2023-06-05 13:00:00,OANDA:AUDCAD,0.88553,0.8859,0.88549,0.88562,831.0,Interval.in_30_minute,44974800.0
52,2023-06-05 13:30:00,OANDA:AUDCAD,0.88562,0.88613,0.88554,0.8861,511.0,Interval.in_30_minute,44976600.0
53,2023-06-05 14:00:00,OANDA:AUDCAD,0.8861,0.88619,0.8854,0.88556,745.0,Interval.in_30_minute,44978400.0
54,2023-06-05 14:30:00,OANDA:AUDCAD,0.88556,0.88562,0.88494,0.88522,912.0,Interval.in_30_minute,44980200.0
55,2023-06-05 15:00:00,OANDA:AUDCAD,0.88522,0.88626,0.88492,0.88612,1298.0,Interval.in_30_minute,44982000.0
56,2023-06-05 15:30:00,OANDA:AUDCAD,0.88612,0.88722,0.88596,0.88712,1152.0,Interval.in_30_minute,44983800.0
57,2023-06-05 16:00:00,OANDA:AUDCAD,0.88712,0.88811,0.88664,0.88792,1292.0,Interval.in_30_minute,44985600.0
58,2023-06-05 16:30:00,OANDA:AUDCAD,0.88792,0.88842,0.88766,0.888,2287.0,Interval.in_30_minute,44987400.0
59,2023-06-05 17:00:00,OANDA:AUDCAD,0.888,0.89158,0.88795,0.89054,4979.0,Interval.in_30_minute,44989200.0
60,2023-06-05 17:30:00,OANDA:AUDCAD,0.89054,0.89109,0.88926,0.8895,3202.0,Interval.in_30_minute,44991000.0
61,2023-06-05 18:00:00,OANDA:AUDCAD,0.8895,0.88959,0.8886,0.88926,1846.0,Interval.in_30_minute,44992800.0
62,2023-06-05 18:30:00,OANDA:AUDCAD,0.88926,0.88932,0.88812,0.8891,1222.0,Interval.in_30_minute,44994600.0
63,2023-06-05 19:00:00,OANDA:AUDCAD,0.8891,0.88955,0.88899,0.88907,949.0,Interval.in_30_minute,44996400.0
