,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-08-16 10:15:00,OANDA:EURJPY,158.79,158.93,158.781,158.885,2827.0,Interval.in_15_minute,51185700.0
1,2023-08-16 10:30:00,OANDA:EURJPY,158.885,158.939,158.846,158.892,2880.0,Interval.in_15_minute,51186600.0
2,2023-08-16 10:45:00,OANDA:EURJPY,158.892,158.948,158.79,158.792,3175.0,Interval.in_15_minute,51187500.0
3,2023-08-16 11:00:00,OANDA:EURJPY,158.792,158.988,158.782,158.952,2839.0,Interval.in_15_minute,51188400.0
4,2023-08-16 11:15:00,OANDA:EURJPY,158.952,159.058,158.948,159.01,2385.0,Interval.in_15_minute,51189300.0
5,2023-08-16 11:30:00,OANDA:EURJPY,159.01,159.092,158.984,159.018,2806.0,Interval.in_15_minute,51190200.0
6,2023-08-16 11:45:00,OANDA:EURJPY,159.018,159.062,159.005,159.03,2144.0,Interval.in_15_minute,51191100.0
7,2023-08-16 12:00:00,OANDA:EURJPY,159.03,159.088,159.012,159.07,2059.0,Interval.in_15_minute,51192000.0
8,2023-08-16 12:15:00,OANDA:EURJPY,159.07,159.07,159.016,159.03,2356.0,Interval.in_15_minute,51192900.0
9,2023-08-16 12:30:00,OANDA:EURJPY,159.03,159.119,159.028,159.078,2026.0,Interval.in_15_minute,51193800.0
10,2023-08-16 12:45:00,OANDA:EURJPY,159.078,159.084,159.005,159.05,2489.0,Interval.in_15_minute,51194700.0
11,2023-08-16 13:00:00,OANDA:EURJPY,159.05,159.067,158.998,158.998,1828.0,Interval.in_15_minute,51195600.0
12,2023-08-16 13:15:00,OANDA:EURJPY,158.998,159.046,158.968,158.976,2357.0,Interval.in_15_minute,51196500.0
13,2023-08-16 13:30:00,OANDA:EURJPY,158.976,159.021,158.958,158.978,2135.0,Interval.in_15_minute,51197400.0
14,2023-08-16 13:45:00,OANDA:EURJPY,158.978,159.057,158.968,158.984,2421.0,Interval.in_15_minute,51198300.0
15,2023-08-16 14:00:00,OANDA:EURJPY,158.984,159.047,158.969,159.018,2028.0,Interval.in_15_minute,51199200.0
16,2023-08-16 14:15:00,OANDA:EURJPY,159.018,159.122,159.018,159.116,2270.0,Interval.in_15_minute,51200100.0
17,2023-08-16 14:30:00,OANDA:EURJPY,159.116,159.134,158.978,158.994,2444.0,Interval.in_15_minute,51201000.0
18,2023-08-16 14:45:00,OANDA:EURJPY,158.994,159.09,158.976,159.076,1950.0,Interval.in_15_minute,51201900.0
19,2023-08-16 15:00:00,OANDA:EURJPY,159.076,159.135,159.009,159.026,2404.0,Interval.in_15_minute,51202800.0
20,2023-08-16 15:15:00,OANDA:EURJPY,159.026,159.072,159.007,159.035,2692.0,Interval.in_15_minute,51203700.0
21,2023-08-16 15:30:00,OANDA:EURJPY,159.035,159.105,159.008,159.01,3478.0,Interval.in_15_minute,51204600.0
22,2023-08-16 15:45:00,OANDA:EURJPY,159.01,159.076,158.978,159.026,2979.0,Interval.in_15_minute,51205500.0
23,2023-08-16 16:00:00,OANDA:EURJPY,159.026,159.07,158.955,159.032,3129.0,Interval.in_15_minute,51206400.0
24,2023-08-16 16:15:00,OANDA:EURJPY,159.032,159.078,158.972,159.078,3985.0,Interval.in_15_minute,51207300.0
25,2023-08-16 16:30:00,OANDA:EURJPY,159.078,159.137,159.054,159.098,4347.0,Interval.in_15_minute,51208200.0
26,2023-08-16 16:45:00,OANDA:EURJPY,159.098,159.142,159.062,159.07,3511.0,Interval.in_15_minute,51209100.0
27,2023-08-16 17:00:00,OANDA:EURJPY,159.07,159.195,159.04,159.178,4026.0,Interval.in_15_minute,51210000.0
28,2023-08-16 17:15:00,OANDA:EURJPY,159.178,159.206,159.106,159.112,3679.0,Interval.in_15_minute,51210900.0
29,2023-08-16 17:30:00,OANDA:EURJPY,159.112,159.138,158.96,159.0,3037.0,Interval.in_15_minute,51211800.0
