,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-10-23 03:12:00,OANDA:AUDUSD,0.63196,0.63196,0.63182,0.6319,32.0,Interval.in_1_minute,57035520.0
1,2023-10-23 03:13:00,OANDA:AUDUSD,0.6319,0.6319,0.63176,0.63178,22.0,Interval.in_1_minute,57035580.0
2,2023-10-23 03:14:00,OANDA:AUDUSD,0.63178,0.63186,0.63172,0.63174,12.0,Interval.in_1_minute,57035640.0
3,2023-10-23 03:15:00,OANDA:AUDUSD,0.63174,0.63174,0.63163,0.63166,33.0,Interval.in_1_minute,57035700.0
4,2023-10-23 03:16:00,OANDA:AUDUSD,0.63166,0.63166,0.63148,0.63154,26.0,Interval.in_1_minute,57035760.0
5,2023-10-23 03:17:00,OANDA:AUDUSD,0.63154,0.6317,0.63154,0.63164,20.0,Interval.in_1_minute,57035820.0
6,2023-10-23 03:18:00,OANDA:AUDUSD,0.63164,0.63176,0.63164,0.6317,26.0,Interval.in_1_minute,57035880.0
7,2023-10-23 03:19:00,OANDA:AUDUSD,0.6317,0.63172,0.63158,0.63158,23.0,Interval.in_1_minute,57035940.0
8,2023-10-23 03:20:00,OANDA:AUDUSD,0.63158,0.63168,0.63156,0.63162,29.0,Interval.in_1_minute,57036000.0
9,2023-10-23 03:21:00,OANDA:AUDUSD,0.63162,0.63172,0.63158,0.63158,16.0,Interval.in_1_minute,57036060.0
10,2023-10-23 03:22:00,OANDA:AUDUSD,0.63158,0.63162,0.63141,0.63141,15.0,Interval.in_1_minute,57036120.0
11,2023-10-23 03:23:00,OANDA:AUDUSD,0.63141,0.6315,0.63141,0.63144,9.0,Interval.in_1_minute,57036180.0
12,2023-10-23 03:24:00,OANDA:AUDUSD,0.63144,0.63146,0.6314,0.63146,22.0,Interval.in_1_minute,57036240.0
13,2023-10-23 03:25:00,OANDA:AUDUSD,0.63146,0.63146,0.63131,0.63132,23.0,Interval.in_1_minute,57036300.0
14,2023-10-23 03:26:00,OANDA:AUDUSD,0.63132,0.63132,0.6312,0.63121,18.0,Interval.in_1_minute,57036360.0
15,2023-10-23 03:27:00,OANDA:AUDUSD,0.63121,0.63121,0.63116,0.63118,10.0,Interval.in_1_minute,57036420.0
16,2023-10-23 03:28:00,OANDA:AUDUSD,0.63118,0.63118,0.63106,0.63108,27.0,Interval.in_1_minute,57036480.0
17,2023-10-23 03:29:00,OANDA:AUDUSD,0.63108,0.6311,0.631,0.63105,12.0,Interval.in_1_minute,57036540.0
18,2023-10-23 03:30:00,OANDA:AUDUSD,0.63105,0.6311,0.6309,0.6309,16.0,Interval.in_1_minute,57036600.0
19,2023-10-23 03:31:00,OANDA:AUDUSD,0.6309,0.63094,0.63077,0.63094,23.0,Interval.in_1_minute,57036660.0
20,2023-10-23 03:32:00,OANDA:AUDUSD,0.63094,0.63112,0.63094,0.63112,19.0,Interval.in_1_minute,57036720.0
21,2023-10-23 03:33:00,OANDA:AUDUSD,0.63112,0.63122,0.63112,0.63122,15.0,Interval.in_1_minute,57036780.0
22,2023-10-23 03:34:00,OANDA:AUDUSD,0.63122,0.63132,0.63119,0.63132,19.0,Interval.in_1_minute,57036840.0
23,2023-10-23 03:35:00,OANDA:AUDUSD,0.63132,0.63138,0.63132,0.63138,12.0,Interval.in_1_minute,57036900.0
24,2023-10-23 03:36:00,OANDA:AUDUSD,0.63138,0.63138,0.63133,0.63136,18.0,Interval.in_1_minute,57036960.0
25,2023-10-23 03:37:00,OANDA:AUDUSD,0.63136,0.63146,0.63134,0.63146,17.0,Interval.in_1_minute,57037020.0
26,2023-10-23 03:38:00,OANDA:AUDUSD,0.63146,0.6315,0.6314,0.63144,36.0,Interval.in_1_minute,57037080.0
27,2023-10-23 03:39:00,OANDA:AUDUSD,0.63144,0.63146,0.63141,0.63144,16.0,Interval.in_1_minute,57037140.0
28,2023-10-23 03:40:00,OANDA:AUDUSD,0.63144,0.63148,0.63141,0.63141,10.0,Interval.in_1_minute,57037200.0
29,2023-10-23 03:41:00,OANDA:AUDUSD,0.63141,0.63154,0.6314,0.63144,29.0,Interval.in_1_minute,57037260.0
30,2023-10-23 03:42:00,OANDA:AUDUSD,0.63144,0.63148,0.63134,0.63136,36.0,Interval.in_1_minute,57037320.0
31,2023-10-23 03:43:00,OANDA:AUDUSD,0.63136,0.63136,0.63129,0.63134,29.0,Interval.in_1_minute,57037380.0
32,2023-10-23 03:44:00,OANDA:AUDUSD,0.63134,0.63134,0.63122,0.63122,29.0,Interval.in_1_minute,57037440.0
33,2023-10-23 03:45:00,OANDA:AUDUSD,0.63122,0.63122,0.63116,0.63121,29.0,Interval.in_1_minute,57037500.0
34,2023-10-23 03:46:00,OANDA:AUDUSD,0.63121,0.63131,0.63121,0.6313,18.0,Interval.in_1_minute,57037560.0
35,2023-10-23 03:47:00,OANDA:AUDUSD,0.6313,0.6313,0.63117,0.63128,23.0,Interval.in_1_minute,57037620.0
36,2023-10-23 03:48:00,OANDA:AUDUSD,0.63128,0.6313,0.63124,0.63126,10.0,Interval.in_1_minute,57037680.0
37,2023-10-23 03:49:00,OANDA:AUDUSD,0.63126,0.63126,0.63118,0.63121,12.0,Interval.in_1_minute,57037740.0
38,2023-10-23 03:50:00,OANDA:AUDUSD,0.63121,0.63128,0.63116,0.63126,17.0,Interval.in_1_minute,57037800.0
39,2023-10-23 03:51:00,OANDA:AUDUSD,0.63126,0.63128,0.63116,0.63118,38.0,Interval.in_1_minute,57037860.0
40,2023-10-23 03:52:00,OANDA:AUDUSD,0.63118,0.63122,0.63113,0.63115,34.0,Interval.in_1_minute,57037920.0
41,2023-10-23 03:53:00,OANDA:AUDUSD,0.63115,0.63118,0.63106,0.63106,24.0,Interval.in_1_minute,57037980.0
42,2023-10-23 03:54:00,OANDA:AUDUSD,0.63106,0.6314,0.63106,0.63134,74.0,Interval.in_1_minute,57038040.0
43,2023-10-23 03:55:00,OANDA:AUDUSD,0.63134,0.63134,0.63123,0.63124,28.0,Interval.in_1_minute,57038100.0
44,2023-10-23 03:56:00,OANDA:AUDUSD,0.63124,0.63126,0.63115,0.6312,28.0,Interval.in_1_minute,57038160.0
45,2023-10-23 03:57:00,OANDA:AUDUSD,0.6312,0.63128,0.6312,0.6312,10.0,Interval.in_1_minute,57038220.0
46,2023-10-23 03:58:00,OANDA:AUDUSD,0.6312,0.6312,0.63116,0.63116,16.0,Interval.in_1_minute,57038280.0
47,2023-10-23 03:59:00,OANDA:AUDUSD,0.63116,0.63124,0.63116,0.63122,26.0,Interval.in_1_minute,57038340.0
48,2023-10-23 04:00:00,OANDA:AUDUSD,0.63122,0.63122,0.631,0.63106,56.0,Interval.in_1_minute,57038400.0
49,2023-10-23 04:01:00,OANDA:AUDUSD,0.63106,0.63108,0.63091,0.63092,35.0,Interval.in_1_minute,57038460.0
50,2023-10-23 04:02:00,OANDA:AUDUSD,0.63092,0.63092,0.6308,0.6309,31.0,Interval.in_1_minute,57038520.0
51,2023-10-23 04:03:00,OANDA:AUDUSD,0.6309,0.631,0.63082,0.63099,46.0,Interval.in_1_minute,57038580.0
52,2023-10-23 04:04:00,OANDA:AUDUSD,0.63099,0.631,0.63092,0.63096,35.0,Interval.in_1_minute,57038640.0
53,2023-10-23 04:05:00,OANDA:AUDUSD,0.63096,0.63096,0.63078,0.63084,45.0,Interval.in_1_minute,57038700.0
54,2023-10-23 04:06:00,OANDA:AUDUSD,0.63084,0.63112,0.63084,0.6311,34.0,Interval.in_1_minute,57038760.0
55,2023-10-23 04:07:00,OANDA:AUDUSD,0.6311,0.6311,0.6309,0.63097,29.0,Interval.in_1_minute,57038820.0
56,2023-10-23 04:08:00,OANDA:AUDUSD,0.63097,0.63108,0.63096,0.63101,50.0,Interval.in_1_minute,57038880.0
57,2023-10-23 04:09:00,OANDA:AUDUSD,0.63101,0.63101,0.63088,0.63091,48.0,Interval.in_1_minute,57038940.0
58,2023-10-23 04:10:00,OANDA:AUDUSD,0.63091,0.63097,0.63091,0.63094,32.0,Interval.in_1_minute,57039000.0
59,2023-10-23 04:11:00,OANDA:AUDUSD,0.63094,0.6311,0.63092,0.63107,37.0,Interval.in_1_minute,57039060.0
60,2023-10-23 04:12:00,OANDA:AUDUSD,0.63107,0.6312,0.63107,0.6312,17.0,Interval.in_1_minute,57039120.0
61,2023-10-23 04:13:00,OANDA:AUDUSD,0.6312,0.6312,0.63108,0.63108,17.0,Interval.in_1_minute,57039180.0
62,2023-10-23 04:14:00,OANDA:AUDUSD,0.63108,0.6311,0.63098,0.63102,19.0,Interval.in_1_minute,57039240.0
63,2023-10-23 04:15:00,OANDA:AUDUSD,0.63102,0.63124,0.631,0.63124,55.0,Interval.in_1_minute,57039300.0
64,2023-10-23 04:16:00,OANDA:AUDUSD,0.63124,0.63124,0.63116,0.63122,28.0,Interval.in_1_minute,57039360.0
65,2023-10-23 04:17:00,OANDA:AUDUSD,0.63122,0.63138,0.6312,0.63138,39.0,Interval.in_1_minute,57039420.0
