,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-08-15 13:15:00,OANDA:AUDJPY,94.291,94.291,94.188,94.191,1987.0,Interval.in_15_minute,51110100.0
1,2023-08-15 13:30:00,OANDA:AUDJPY,94.191,94.191,94.117,94.156,1697.0,Interval.in_15_minute,51111000.0
2,2023-08-15 13:45:00,OANDA:AUDJPY,94.156,94.191,94.134,94.174,1743.0,Interval.in_15_minute,51111900.0
3,2023-08-15 14:00:00,OANDA:AUDJPY,94.174,94.197,94.077,94.174,1624.0,Interval.in_15_minute,51112800.0
4,2023-08-15 14:15:00,OANDA:AUDJPY,94.174,94.283,94.166,94.282,1669.0,Interval.in_15_minute,51113700.0
5,2023-08-15 14:30:00,OANDA:AUDJPY,94.282,94.283,94.162,94.189,1446.0,Interval.in_15_minute,51114600.0
6,2023-08-15 14:45:00,OANDA:AUDJPY,94.189,94.2,94.122,94.146,1827.0,Interval.in_15_minute,51115500.0
7,2023-08-15 15:00:00,OANDA:AUDJPY,94.146,94.238,94.123,94.232,1811.0,Interval.in_15_minute,51116400.0
8,2023-08-15 15:15:00,OANDA:AUDJPY,94.232,94.262,94.21,94.232,2050.0,Interval.in_15_minute,51117300.0
9,2023-08-15 15:30:00,OANDA:AUDJPY,94.232,94.34,94.135,94.324,5740.0,Interval.in_15_minute,51118200.0
10,2023-08-15 15:45:00,OANDA:AUDJPY,94.324,94.356,94.223,94.223,3436.0,Interval.in_15_minute,51119100.0
11,2023-08-15 16:00:00,OANDA:AUDJPY,94.223,94.347,94.177,94.314,3586.0,Interval.in_15_minute,51120000.0
12,2023-08-15 16:15:00,OANDA:AUDJPY,94.314,94.339,94.246,94.26,3333.0,Interval.in_15_minute,51120900.0
13,2023-08-15 16:30:00,OANDA:AUDJPY,94.26,94.282,94.151,94.151,3964.0,Interval.in_15_minute,51121800.0
14,2023-08-15 16:45:00,OANDA:AUDJPY,94.151,94.238,94.089,94.142,4236.0,Interval.in_15_minute,51122700.0
15,2023-08-15 17:00:00,OANDA:AUDJPY,94.142,94.168,93.983,94.003,3993.0,Interval.in_15_minute,51123600.0
16,2023-08-15 17:15:00,OANDA:AUDJPY,94.003,94.122,93.984,94.052,3372.0,Interval.in_15_minute,51124500.0
17,2023-08-15 17:30:00,OANDA:AUDJPY,94.052,94.08,93.996,94.061,3414.0,Interval.in_15_minute,51125400.0
18,2023-08-15 17:45:00,OANDA:AUDJPY,94.061,94.247,94.051,94.22,3499.0,Interval.in_15_minute,51126300.0
19,2023-08-15 18:00:00,OANDA:AUDJPY,94.22,94.3,94.218,94.256,2668.0,Interval.in_15_minute,51127200.0
20,2023-08-15 18:15:00,OANDA:AUDJPY,94.256,94.298,94.21,94.297,2412.0,Interval.in_15_minute,51128100.0
21,2023-08-15 18:30:00,OANDA:AUDJPY,94.297,94.326,94.263,94.272,2499.0,Interval.in_15_minute,51129000.0
22,2023-08-15 18:45:00,OANDA:AUDJPY,94.272,94.302,94.254,94.268,2199.0,Interval.in_15_minute,51129900.0
