,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-10-24 00:06:00,OANDA:AUDCHF,0.56444,0.56464,0.56444,0.56461,10.0,Interval.in_1_minute,57110760.0
1,2023-10-24 00:07:00,OANDA:AUDCHF,0.56461,0.5648,0.56458,0.5648,21.0,Interval.in_1_minute,57110820.0
2,2023-10-24 00:08:00,OANDA:AUDCHF,0.5648,0.56496,0.5648,0.56495,19.0,Interval.in_1_minute,57110880.0
3,2023-10-24 00:09:00,OANDA:AUDCHF,0.56495,0.56499,0.56489,0.5649,29.0,Interval.in_1_minute,57110940.0
4,2023-10-24 00:10:00,OANDA:AUDCHF,0.5649,0.56498,0.56488,0.56495,26.0,Interval.in_1_minute,57111000.0
5,2023-10-24 00:11:00,OANDA:AUDCHF,0.56495,0.56504,0.56489,0.56489,15.0,Interval.in_1_minute,57111060.0
6,2023-10-24 00:12:00,OANDA:AUDCHF,0.56489,0.56499,0.56484,0.56488,17.0,Interval.in_1_minute,57111120.0
7,2023-10-24 00:13:00,OANDA:AUDCHF,0.56488,0.56488,0.56476,0.56476,11.0,Interval.in_1_minute,57111180.0
8,2023-10-24 00:14:00,OANDA:AUDCHF,0.56476,0.56476,0.56448,0.56448,12.0,Interval.in_1_minute,57111240.0
9,2023-10-24 00:15:00,OANDA:AUDCHF,0.56448,0.56451,0.56445,0.56449,14.0,Interval.in_1_minute,57111300.0
10,2023-10-24 00:16:00,OANDA:AUDCHF,0.56449,0.5645,0.56448,0.56449,6.0,Interval.in_1_minute,57111360.0
11,2023-10-24 00:17:00,OANDA:AUDCHF,0.56449,0.56452,0.56449,0.56452,2.0,Interval.in_1_minute,57111420.0
12,2023-10-24 00:18:00,OANDA:AUDCHF,0.56452,0.56458,0.56452,0.56458,2.0,Interval.in_1_minute,57111480.0
13,2023-10-24 00:19:00,OANDA:AUDCHF,0.56458,0.56464,0.56449,0.5645,5.0,Interval.in_1_minute,57111540.0
14,2023-10-24 00:20:00,OANDA:AUDCHF,0.5645,0.56465,0.56448,0.56458,7.0,Interval.in_1_minute,57111600.0
15,2023-10-24 00:21:00,OANDA:AUDCHF,0.56458,0.56459,0.56456,0.56456,2.0,Interval.in_1_minute,57111660.0
16,2023-10-24 00:22:00,OANDA:AUDCHF,0.56456,0.56456,0.56449,0.56453,5.0,Interval.in_1_minute,57111720.0
17,2023-10-24 00:23:00,OANDA:AUDCHF,0.56453,0.5646,0.56453,0.56459,6.0,Interval.in_1_minute,57111780.0
18,2023-10-24 00:24:00,OANDA:AUDCHF,0.56459,0.56465,0.56458,0.56459,5.0,Interval.in_1_minute,57111840.0
19,2023-10-24 00:25:00,OANDA:AUDCHF,0.56459,0.56459,0.56451,0.56458,13.0,Interval.in_1_minute,57111900.0
20,2023-10-24 00:26:00,OANDA:AUDCHF,0.56458,0.56464,0.56451,0.56457,12.0,Interval.in_1_minute,57111960.0
21,2023-10-24 00:27:00,OANDA:AUDCHF,0.56457,0.56464,0.56444,0.56454,18.0,Interval.in_1_minute,57112020.0
22,2023-10-24 00:28:00,OANDA:AUDCHF,0.56454,0.5649,0.56454,0.5648,44.0,Interval.in_1_minute,57112080.0
23,2023-10-24 00:29:00,OANDA:AUDCHF,0.5648,0.5648,0.56456,0.56478,23.0,Interval.in_1_minute,57112140.0
24,2023-10-24 00:30:00,OANDA:AUDCHF,0.56478,0.5649,0.56466,0.56482,57.0,Interval.in_1_minute,57112200.0
25,2023-10-24 00:31:00,OANDA:AUDCHF,0.56482,0.56482,0.56462,0.56462,27.0,Interval.in_1_minute,57112260.0
26,2023-10-24 00:32:00,OANDA:AUDCHF,0.56462,0.56469,0.56452,0.56461,29.0,Interval.in_1_minute,57112320.0
27,2023-10-24 00:33:00,OANDA:AUDCHF,0.56461,0.56461,0.56444,0.56455,43.0,Interval.in_1_minute,57112380.0
28,2023-10-24 00:34:00,OANDA:AUDCHF,0.56455,0.56458,0.56442,0.56456,50.0,Interval.in_1_minute,57112440.0
