,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-10-23 03:13:00,OANDA:EURUSD,1.0588,1.05882,1.0587,1.0587,27.0,Interval.in_1_minute,57035580.0
1,2023-10-23 03:14:00,OANDA:EURUSD,1.0587,1.05874,1.05862,1.05862,13.0,Interval.in_1_minute,57035640.0
2,2023-10-23 03:15:00,OANDA:EURUSD,1.05862,1.05862,1.05851,1.05857,67.0,Interval.in_1_minute,57035700.0
3,2023-10-23 03:16:00,OANDA:EURUSD,1.05857,1.05861,1.0585,1.0586,45.0,Interval.in_1_minute,57035760.0
4,2023-10-23 03:17:00,OANDA:EURUSD,1.0586,1.0587,1.0586,1.05868,33.0,Interval.in_1_minute,57035820.0
5,2023-10-23 03:18:00,OANDA:EURUSD,1.05868,1.05887,1.05868,1.05882,54.0,Interval.in_1_minute,57035880.0
6,2023-10-23 03:19:00,OANDA:EURUSD,1.05882,1.05882,1.05872,1.05874,39.0,Interval.in_1_minute,57035940.0
7,2023-10-23 03:20:00,OANDA:EURUSD,1.05874,1.05884,1.05872,1.05879,47.0,Interval.in_1_minute,57036000.0
8,2023-10-23 03:21:00,OANDA:EURUSD,1.05879,1.05885,1.05879,1.05883,29.0,Interval.in_1_minute,57036060.0
9,2023-10-23 03:22:00,OANDA:EURUSD,1.05883,1.05883,1.05871,1.05871,40.0,Interval.in_1_minute,57036120.0
10,2023-10-23 03:23:00,OANDA:EURUSD,1.05871,1.05871,1.05865,1.05867,38.0,Interval.in_1_minute,57036180.0
11,2023-10-23 03:24:00,OANDA:EURUSD,1.05867,1.05885,1.05864,1.05884,24.0,Interval.in_1_minute,57036240.0
12,2023-10-23 03:25:00,OANDA:EURUSD,1.05884,1.05884,1.05879,1.05881,26.0,Interval.in_1_minute,57036300.0
13,2023-10-23 03:26:00,OANDA:EURUSD,1.05881,1.05882,1.0586,1.05862,42.0,Interval.in_1_minute,57036360.0
14,2023-10-23 03:27:00,OANDA:EURUSD,1.05862,1.05865,1.05858,1.05861,41.0,Interval.in_1_minute,57036420.0
