,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
0,2023-10-12 03:45:00,OANDA:GBPAUD,1.91864,1.91867,1.91808,1.91817,488.0,Interval.in_3_minute,56087100.0
1,2023-10-12 03:48:00,OANDA:GBPAUD,1.91817,1.9183,1.91792,1.91818,562.0,Interval.in_3_minute,56087280.0
2,2023-10-12 03:51:00,OANDA:GBPAUD,1.91818,1.91856,1.9181,1.91816,518.0,Interval.in_3_minute,56087460.0
3,2023-10-12 03:54:00,OANDA:GBPAUD,1.91816,1.91868,1.91776,1.91857,501.0,Interval.in_3_minute,56087640.0
4,2023-10-12 03:57:00,OANDA:GBPAUD,1.91857,1.9189,1.91852,1.9188,381.0,Interval.in_3_minute,56087820.0
5,2023-10-12 04:00:00,OANDA:GBPAUD,1.9188,1.919,1.9186,1.91867,452.0,Interval.in_3_minute,56088000.0
6,2023-10-12 04:03:00,OANDA:GBPAUD,1.91867,1.91874,1.91838,1.91868,527.0,Interval.in_3_minute,56088180.0
7,2023-10-12 04:06:00,OANDA:GBPAUD,1.91868,1.91888,1.91846,1.91852,382.0,Interval.in_3_minute,56088360.0
8,2023-10-12 04:09:00,OANDA:GBPAUD,1.91852,1.91856,1.9181,1.91814,493.0,Interval.in_3_minute,56088540.0
9,2023-10-12 04:12:00,OANDA:GBPAUD,1.91814,1.91818,1.9177,1.91776,483.0,Interval.in_3_minute,56088720.0
10,2023-10-12 04:15:00,OANDA:GBPAUD,1.91776,1.91776,1.91712,1.91722,756.0,Interval.in_3_minute,56088900.0
11,2023-10-12 04:18:00,OANDA:GBPAUD,1.91722,1.91754,1.91705,1.91746,457.0,Interval.in_3_minute,56089080.0
12,2023-10-12 04:21:00,OANDA:GBPAUD,1.91746,1.91798,1.91736,1.91779,497.0,Interval.in_3_minute,56089260.0
13,2023-10-12 04:24:00,OANDA:GBPAUD,1.91779,1.91806,1.91763,1.91794,512.0,Interval.in_3_minute,56089440.0
14,2023-10-12 04:27:00,OANDA:GBPAUD,1.91794,1.91794,1.91758,1.9177,369.0,Interval.in_3_minute,56089620.0
15,2023-10-12 04:30:00,OANDA:GBPAUD,1.9177,1.91858,1.9177,1.9185,894.0,Interval.in_3_minute,56089800.0
16,2023-10-12 04:33:00,OANDA:GBPAUD,1.9185,1.91852,1.91768,1.9179,781.0,Interval.in_3_minute,56089980.0
17,2023-10-12 04:36:00,OANDA:GBPAUD,1.9179,1.91839,1.91785,1.91798,617.0,Interval.in_3_minute,56090160.0
