,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
513,513,2023-10-23 11:47:00,OANDA:AUDCAD,0.86518,0.86523,0.86512,0.86522,23.0,Interval.in_1_minute,57066420.0
514,514,2023-10-23 11:48:00,OANDA:AUDCAD,0.86522,0.86523,0.86518,0.86518,43.0,Interval.in_1_minute,57066480.0
515,515,2023-10-23 11:49:00,OANDA:AUDCAD,0.86518,0.86524,0.86512,0.86516,37.0,Interval.in_1_minute,57066540.0
516,516,2023-10-23 11:50:00,OANDA:AUDCAD,0.86516,0.86516,0.86502,0.86502,72.0,Interval.in_1_minute,57066600.0
517,517,2023-10-23 11:51:00,OANDA:AUDCAD,0.86502,0.86505,0.86496,0.86497,27.0,Interval.in_1_minute,57066660.0
518,518,2023-10-23 11:52:00,OANDA:AUDCAD,0.86497,0.865,0.86492,0.86498,40.0,Interval.in_1_minute,57066720.0
519,519,2023-10-23 11:53:00,OANDA:AUDCAD,0.86498,0.86498,0.86487,0.86487,30.0,Interval.in_1_minute,57066780.0
520,520,2023-10-23 11:54:00,OANDA:AUDCAD,0.86487,0.86487,0.86472,0.86472,33.0,Interval.in_1_minute,57066840.0
521,521,2023-10-23 11:55:00,OANDA:AUDCAD,0.86472,0.86476,0.86468,0.86468,39.0,Interval.in_1_minute,57066900.0
522,522,2023-10-23 11:56:00,OANDA:AUDCAD,0.86468,0.86477,0.86468,0.86474,33.0,Interval.in_1_minute,57066960.0
523,523,2023-10-23 11:57:00,OANDA:AUDCAD,0.86474,0.86476,0.86467,0.86474,27.0,Interval.in_1_minute,57067020.0
524,524,2023-10-23 11:58:00,OANDA:AUDCAD,0.86474,0.8648,0.86472,0.86472,35.0,Interval.in_1_minute,57067080.0
525,525,2023-10-23 11:59:00,OANDA:AUDCAD,0.86472,0.86476,0.86466,0.86472,56.0,Interval.in_1_minute,57067140.0
526,526,2023-10-23 12:00:00,OANDA:AUDCAD,0.86472,0.86473,0.86462,0.86471,40.0,Interval.in_1_minute,57067200.0
527,527,2023-10-23 12:01:00,OANDA:AUDCAD,0.86471,0.86478,0.86471,0.86476,22.0,Interval.in_1_minute,57067260.0
528,528,2023-10-23 12:02:00,OANDA:AUDCAD,0.86476,0.86496,0.86473,0.86494,26.0,Interval.in_1_minute,57067320.0
529,529,2023-10-23 12:03:00,OANDA:AUDCAD,0.86494,0.86494,0.86487,0.86494,15.0,Interval.in_1_minute,57067380.0
530,530,2023-10-23 12:04:00,OANDA:AUDCAD,0.86494,0.86501,0.8649,0.86498,31.0,Interval.in_1_minute,57067440.0
531,531,2023-10-23 12:05:00,OANDA:AUDCAD,0.86498,0.86498,0.86486,0.8649,13.0,Interval.in_1_minute,57067500.0
532,532,2023-10-23 12:06:00,OANDA:AUDCAD,0.8649,0.86492,0.86478,0.8648,33.0,Interval.in_1_minute,57067560.0
533,533,2023-10-23 12:07:00,OANDA:AUDCAD,0.8648,0.8648,0.8646,0.8646,30.0,Interval.in_1_minute,57067620.0
534,534,2023-10-23 12:08:00,OANDA:AUDCAD,0.8646,0.8646,0.86447,0.86448,21.0,Interval.in_1_minute,57067680.0
535,535,2023-10-23 12:09:00,OANDA:AUDCAD,0.86448,0.86454,0.86443,0.86445,33.0,Interval.in_1_minute,57067740.0
536,536,2023-10-23 12:10:00,OANDA:AUDCAD,0.86445,0.86456,0.86442,0.86452,42.0,Interval.in_1_minute,57067800.0
537,537,2023-10-23 12:11:00,OANDA:AUDCAD,0.86452,0.86456,0.86444,0.86445,31.0,Interval.in_1_minute,57067860.0
538,538,2023-10-23 12:12:00,OANDA:AUDCAD,0.86445,0.86445,0.8644,0.86444,32.0,Interval.in_1_minute,57067920.0
539,539,2023-10-23 12:13:00,OANDA:AUDCAD,0.86444,0.86444,0.86426,0.86432,58.0,Interval.in_1_minute,57067980.0
540,540,2023-10-23 12:14:00,OANDA:AUDCAD,0.86432,0.86435,0.86432,0.86434,12.0,Interval.in_1_minute,57068040.0
541,541,2023-10-23 12:15:00,OANDA:AUDCAD,0.86434,0.86447,0.86432,0.86447,52.0,Interval.in_1_minute,57068100.0
542,542,2023-10-23 12:16:00,OANDA:AUDCAD,0.86447,0.86456,0.86447,0.86448,71.0,Interval.in_1_minute,57068160.0
543,543,2023-10-23 12:17:00,OANDA:AUDCAD,0.86448,0.86452,0.86446,0.86452,47.0,Interval.in_1_minute,57068220.0
544,544,2023-10-23 12:18:00,OANDA:AUDCAD,0.86452,0.86454,0.86442,0.86442,65.0,Interval.in_1_minute,57068280.0
545,545,2023-10-23 12:19:00,OANDA:AUDCAD,0.86442,0.86445,0.86438,0.86438,7.0,Interval.in_1_minute,57068340.0
546,546,2023-10-23 12:20:00,OANDA:AUDCAD,0.86438,0.86444,0.86437,0.86444,26.0,Interval.in_1_minute,57068400.0
547,547,2023-10-23 12:21:00,OANDA:AUDCAD,0.86444,0.86454,0.86441,0.86448,56.0,Interval.in_1_minute,57068460.0
548,548,2023-10-23 12:22:00,OANDA:AUDCAD,0.86448,0.86451,0.86438,0.86442,56.0,Interval.in_1_minute,57068520.0
549,549,2023-10-23 12:23:00,OANDA:AUDCAD,0.86442,0.86446,0.8644,0.86444,30.0,Interval.in_1_minute,57068580.0
550,550,2023-10-23 12:24:00,OANDA:AUDCAD,0.86444,0.86448,0.86436,0.86446,28.0,Interval.in_1_minute,57068640.0
551,551,2023-10-23 12:25:00,OANDA:AUDCAD,0.86446,0.86446,0.86436,0.86442,33.0,Interval.in_1_minute,57068700.0
552,552,2023-10-23 12:26:00,OANDA:AUDCAD,0.86442,0.86443,0.86431,0.86434,24.0,Interval.in_1_minute,57068760.0
553,553,2023-10-23 12:27:00,OANDA:AUDCAD,0.86434,0.86434,0.86419,0.86422,19.0,Interval.in_1_minute,57068820.0
554,554,2023-10-23 12:28:00,OANDA:AUDCAD,0.86422,0.86441,0.86421,0.86435,32.0,Interval.in_1_minute,57068880.0
555,555,2023-10-23 12:29:00,OANDA:AUDCAD,0.86435,0.86452,0.86435,0.86448,48.0,Interval.in_1_minute,57068940.0
556,556,2023-10-23 12:30:00,OANDA:AUDCAD,0.86448,0.86454,0.86434,0.86438,69.0,Interval.in_1_minute,57069000.0
557,557,2023-10-23 12:31:00,OANDA:AUDCAD,0.86438,0.86438,0.86422,0.86423,78.0,Interval.in_1_minute,57069060.0
558,558,2023-10-23 12:32:00,OANDA:AUDCAD,0.86423,0.86428,0.8642,0.86428,62.0,Interval.in_1_minute,57069120.0
559,559,2023-10-23 12:33:00,OANDA:AUDCAD,0.86428,0.8643,0.86422,0.86429,56.0,Interval.in_1_minute,57069180.0
560,560,2023-10-23 12:34:00,OANDA:AUDCAD,0.86429,0.86437,0.86426,0.86436,42.0,Interval.in_1_minute,57069240.0
561,561,2023-10-23 12:35:00,OANDA:AUDCAD,0.86436,0.86446,0.86436,0.8644,76.0,Interval.in_1_minute,57069300.0
562,562,2023-10-23 12:36:00,OANDA:AUDCAD,0.8644,0.86448,0.86437,0.86437,62.0,Interval.in_1_minute,57069360.0
563,563,2023-10-23 12:37:00,OANDA:AUDCAD,0.86437,0.86444,0.86428,0.86433,57.0,Interval.in_1_minute,57069420.0
564,564,2023-10-23 12:38:00,OANDA:AUDCAD,0.86433,0.86436,0.86424,0.86427,16.0,Interval.in_1_minute,57069480.0
565,565,2023-10-23 12:39:00,OANDA:AUDCAD,0.86427,0.86427,0.86416,0.86418,32.0,Interval.in_1_minute,57069540.0
566,566,2023-10-23 12:40:00,OANDA:AUDCAD,0.86418,0.86424,0.8641,0.86414,56.0,Interval.in_1_minute,57069600.0
567,567,2023-10-23 12:41:00,OANDA:AUDCAD,0.86414,0.86417,0.86408,0.86414,60.0,Interval.in_1_minute,57069660.0
568,568,2023-10-23 12:42:00,OANDA:AUDCAD,0.86414,0.86414,0.86396,0.86396,46.0,Interval.in_1_minute,57069720.0
569,569,2023-10-23 12:43:00,OANDA:AUDCAD,0.86396,0.86401,0.86394,0.86396,43.0,Interval.in_1_minute,57069780.0
570,570,2023-10-23 12:44:00,OANDA:AUDCAD,0.86396,0.86398,0.86393,0.86394,13.0,Interval.in_1_minute,57069840.0
571,571,2023-10-23 12:45:00,OANDA:AUDCAD,0.86394,0.86394,0.86376,0.86376,33.0,Interval.in_1_minute,57069900.0
572,572,2023-10-23 12:46:00,OANDA:AUDCAD,0.86376,0.8638,0.8633,0.86333,72.0,Interval.in_1_minute,57069960.0
573,573,2023-10-23 12:47:00,OANDA:AUDCAD,0.86333,0.86351,0.86333,0.86338,65.0,Interval.in_1_minute,57070020.0
574,574,2023-10-23 12:48:00,OANDA:AUDCAD,0.86338,0.86356,0.86338,0.86344,71.0,Interval.in_1_minute,57070080.0
575,575,2023-10-23 12:49:00,OANDA:AUDCAD,0.86344,0.86351,0.86341,0.86344,69.0,Interval.in_1_minute,57070140.0
576,576,2023-10-23 12:50:00,OANDA:AUDCAD,0.86344,0.86357,0.86344,0.86356,117.0,Interval.in_1_minute,57070200.0
577,577,2023-10-23 12:51:00,OANDA:AUDCAD,0.86356,0.8636,0.86344,0.86344,92.0,Interval.in_1_minute,57070260.0
578,578,2023-10-23 12:52:00,OANDA:AUDCAD,0.86344,0.86352,0.86339,0.86348,38.0,Interval.in_1_minute,57070320.0
579,579,2023-10-23 12:53:00,OANDA:AUDCAD,0.86348,0.8635,0.86343,0.86349,24.0,Interval.in_1_minute,57070380.0
580,580,2023-10-23 12:54:00,OANDA:AUDCAD,0.86349,0.86361,0.86346,0.86361,63.0,Interval.in_1_minute,57070440.0
581,581,2023-10-23 12:55:00,OANDA:AUDCAD,0.86361,0.86361,0.86335,0.86336,52.0,Interval.in_1_minute,57070500.0
582,582,2023-10-23 12:56:00,OANDA:AUDCAD,0.86336,0.86342,0.8633,0.86339,22.0,Interval.in_1_minute,57070560.0
583,583,2023-10-23 12:57:00,OANDA:AUDCAD,0.86339,0.86346,0.86334,0.86342,51.0,Interval.in_1_minute,57070620.0
584,584,2023-10-23 12:58:00,OANDA:AUDCAD,0.86342,0.86352,0.86338,0.86352,119.0,Interval.in_1_minute,57070680.0
585,585,2023-10-23 12:59:00,OANDA:AUDCAD,0.86352,0.86357,0.86347,0.8635,46.0,Interval.in_1_minute,57070740.0
586,586,2023-10-23 13:00:00,OANDA:AUDCAD,0.8635,0.8635,0.8633,0.8634,40.0,Interval.in_1_minute,57070800.0
587,587,2023-10-23 13:01:00,OANDA:AUDCAD,0.8634,0.8634,0.86316,0.86324,39.0,Interval.in_1_minute,57070860.0
588,588,2023-10-23 13:02:00,OANDA:AUDCAD,0.86324,0.86334,0.86321,0.8633,47.0,Interval.in_1_minute,57070920.0
589,589,2023-10-23 13:03:00,OANDA:AUDCAD,0.8633,0.86336,0.86326,0.8633,40.0,Interval.in_1_minute,57070980.0
590,590,2023-10-23 13:04:00,OANDA:AUDCAD,0.8633,0.86352,0.86329,0.86348,71.0,Interval.in_1_minute,57071040.0
591,591,2023-10-23 13:05:00,OANDA:AUDCAD,0.86348,0.86364,0.8634,0.86346,95.0,Interval.in_1_minute,57071100.0
592,592,2023-10-23 13:06:00,OANDA:AUDCAD,0.86346,0.86362,0.86344,0.86361,52.0,Interval.in_1_minute,57071160.0
593,593,2023-10-23 13:07:00,OANDA:AUDCAD,0.86361,0.86362,0.86354,0.86358,59.0,Interval.in_1_minute,57071220.0
594,594,2023-10-23 13:08:00,OANDA:AUDCAD,0.86358,0.8636,0.86348,0.86356,32.0,Interval.in_1_minute,57071280.0
595,595,2023-10-23 13:09:00,OANDA:AUDCAD,0.86356,0.86366,0.86356,0.86364,53.0,Interval.in_1_minute,57071340.0
596,596,2023-10-23 13:10:00,OANDA:AUDCAD,0.86364,0.86366,0.86352,0.86361,76.0,Interval.in_1_minute,57071400.0
597,597,2023-10-23 13:11:00,OANDA:AUDCAD,0.86361,0.8637,0.86358,0.86364,45.0,Interval.in_1_minute,57071460.0
598,598,2023-10-23 13:12:00,OANDA:AUDCAD,0.86364,0.86376,0.86359,0.86374,63.0,Interval.in_1_minute,57071520.0
599,599,2023-10-23 13:13:00,OANDA:AUDCAD,0.86374,0.86383,0.86374,0.8638,58.0,Interval.in_1_minute,57071580.0
600,600,2023-10-23 13:14:00,OANDA:AUDCAD,0.8638,0.86396,0.86378,0.86384,60.0,Interval.in_1_minute,57071640.0
601,601,2023-10-23 13:15:00,OANDA:AUDCAD,0.86384,0.86399,0.86376,0.86399,55.0,Interval.in_1_minute,57071700.0
602,602,2023-10-23 13:16:00,OANDA:AUDCAD,0.86399,0.86416,0.86392,0.86416,37.0,Interval.in_1_minute,57071760.0
603,603,2023-10-23 13:17:00,OANDA:AUDCAD,0.86416,0.86426,0.86414,0.86425,40.0,Interval.in_1_minute,57071820.0
604,604,2023-10-23 13:18:00,OANDA:AUDCAD,0.86425,0.86436,0.86421,0.86426,35.0,Interval.in_1_minute,57071880.0
605,605,2023-10-23 13:19:00,OANDA:AUDCAD,0.86426,0.86436,0.86424,0.86436,50.0,Interval.in_1_minute,57071940.0
606,606,2023-10-23 13:20:00,OANDA:AUDCAD,0.86436,0.86446,0.86432,0.86446,32.0,Interval.in_1_minute,57072000.0
607,607,2023-10-23 13:21:00,OANDA:AUDCAD,0.86446,0.86447,0.8644,0.86447,58.0,Interval.in_1_minute,57072060.0
608,608,2023-10-23 13:22:00,OANDA:AUDCAD,0.86447,0.86447,0.8644,0.86442,42.0,Interval.in_1_minute,57072120.0
609,609,2023-10-23 13:23:00,OANDA:AUDCAD,0.86442,0.86448,0.86442,0.86444,37.0,Interval.in_1_minute,57072180.0
610,610,2023-10-23 13:24:00,OANDA:AUDCAD,0.86444,0.86455,0.86444,0.86446,32.0,Interval.in_1_minute,57072240.0
611,611,2023-10-23 13:25:00,OANDA:AUDCAD,0.86446,0.8646,0.86446,0.86453,31.0,Interval.in_1_minute,57072300.0
612,612,2023-10-23 13:26:00,OANDA:AUDCAD,0.86453,0.86461,0.8645,0.8646,42.0,Interval.in_1_minute,57072360.0
613,613,2023-10-23 13:27:00,OANDA:AUDCAD,0.8646,0.86464,0.86451,0.8646,35.0,Interval.in_1_minute,57072420.0
614,614,2023-10-23 13:28:00,OANDA:AUDCAD,0.8646,0.86474,0.86454,0.86469,66.0,Interval.in_1_minute,57072480.0
615,615,2023-10-23 13:29:00,OANDA:AUDCAD,0.86469,0.86488,0.86469,0.8648,89.0,Interval.in_1_minute,57072540.0
616,616,2023-10-23 13:30:00,OANDA:AUDCAD,0.8648,0.86494,0.8648,0.8649,87.0,Interval.in_1_minute,57072600.0
617,617,2023-10-23 13:31:00,OANDA:AUDCAD,0.8649,0.8649,0.86478,0.86478,47.0,Interval.in_1_minute,57072660.0
618,618,2023-10-23 13:32:00,OANDA:AUDCAD,0.86478,0.86499,0.86478,0.86494,52.0,Interval.in_1_minute,57072720.0
619,619,2023-10-23 13:33:00,OANDA:AUDCAD,0.86494,0.86516,0.86494,0.86515,28.0,Interval.in_1_minute,57072780.0
620,620,2023-10-23 13:34:00,OANDA:AUDCAD,0.86515,0.86526,0.86514,0.86524,33.0,Interval.in_1_minute,57072840.0
621,621,2023-10-23 13:35:00,OANDA:AUDCAD,0.86524,0.86529,0.86521,0.86529,44.0,Interval.in_1_minute,57072900.0
622,622,2023-10-23 13:36:00,OANDA:AUDCAD,0.86529,0.86532,0.86519,0.86528,57.0,Interval.in_1_minute,57072960.0
623,623,2023-10-23 13:37:00,OANDA:AUDCAD,0.86528,0.86539,0.86526,0.86535,77.0,Interval.in_1_minute,57073020.0
624,624,2023-10-23 13:38:00,OANDA:AUDCAD,0.86535,0.86554,0.86532,0.86548,57.0,Interval.in_1_minute,57073080.0
625,625,2023-10-23 13:39:00,OANDA:AUDCAD,0.86548,0.86556,0.86548,0.86549,37.0,Interval.in_1_minute,57073140.0
626,626,2023-10-23 13:40:00,OANDA:AUDCAD,0.86549,0.86554,0.86541,0.86551,56.0,Interval.in_1_minute,57073200.0
627,627,2023-10-23 13:41:00,OANDA:AUDCAD,0.86551,0.86552,0.86542,0.86551,29.0,Interval.in_1_minute,57073260.0
628,628,2023-10-23 13:42:00,OANDA:AUDCAD,0.86551,0.86562,0.86551,0.86562,94.0,Interval.in_1_minute,57073320.0
629,629,2023-10-23 13:43:00,OANDA:AUDCAD,0.86562,0.86562,0.86554,0.86558,55.0,Interval.in_1_minute,57073380.0
630,630,2023-10-23 13:44:00,OANDA:AUDCAD,0.86558,0.86562,0.86554,0.86555,62.0,Interval.in_1_minute,57073440.0
631,631,2023-10-23 13:45:00,OANDA:AUDCAD,0.86555,0.8657,0.86555,0.86566,50.0,Interval.in_1_minute,57073500.0
632,632,2023-10-23 13:46:00,OANDA:AUDCAD,0.86566,0.86568,0.86552,0.86553,13.0,Interval.in_1_minute,57073560.0
633,633,2023-10-23 13:47:00,OANDA:AUDCAD,0.86553,0.86562,0.86553,0.8656,49.0,Interval.in_1_minute,57073620.0
634,634,2023-10-23 13:48:00,OANDA:AUDCAD,0.8656,0.86568,0.8656,0.86562,29.0,Interval.in_1_minute,57073680.0
635,635,2023-10-23 13:49:00,OANDA:AUDCAD,0.86562,0.8658,0.86562,0.86578,37.0,Interval.in_1_minute,57073740.0
636,636,2023-10-23 13:50:00,OANDA:AUDCAD,0.86578,0.86578,0.86547,0.8655,57.0,Interval.in_1_minute,57073800.0
637,637,2023-10-23 13:51:00,OANDA:AUDCAD,0.8655,0.86562,0.8655,0.86553,20.0,Interval.in_1_minute,57073860.0
638,638,2023-10-23 13:52:00,OANDA:AUDCAD,0.86553,0.86553,0.86536,0.86537,23.0,Interval.in_1_minute,57073920.0
639,639,2023-10-23 13:53:00,OANDA:AUDCAD,0.86537,0.86554,0.86536,0.86552,33.0,Interval.in_1_minute,57073980.0
640,640,2023-10-23 13:54:00,OANDA:AUDCAD,0.86552,0.86552,0.86541,0.86541,21.0,Interval.in_1_minute,57074040.0
641,641,2023-10-23 13:55:00,OANDA:AUDCAD,0.86541,0.86542,0.86532,0.86538,44.0,Interval.in_1_minute,57074100.0
642,642,2023-10-23 13:56:00,OANDA:AUDCAD,0.86538,0.86547,0.86538,0.86547,27.0,Interval.in_1_minute,57074160.0
643,643,2023-10-23 13:57:00,OANDA:AUDCAD,0.86547,0.86554,0.86546,0.86554,42.0,Interval.in_1_minute,57074220.0
644,644,2023-10-23 13:58:00,OANDA:AUDCAD,0.86554,0.8657,0.86553,0.8657,45.0,Interval.in_1_minute,57074280.0
645,645,2023-10-23 13:59:00,OANDA:AUDCAD,0.8657,0.86578,0.86568,0.86578,36.0,Interval.in_1_minute,57074340.0
646,646,2023-10-23 14:00:00,OANDA:AUDCAD,0.86578,0.86592,0.86578,0.86592,27.0,Interval.in_1_minute,57074400.0
647,647,2023-10-23 14:01:00,OANDA:AUDCAD,0.86592,0.86604,0.86588,0.86588,26.0,Interval.in_1_minute,57074460.0
648,648,2023-10-23 14:02:00,OANDA:AUDCAD,0.86588,0.86594,0.86584,0.86591,20.0,Interval.in_1_minute,57074520.0
649,649,2023-10-23 14:03:00,OANDA:AUDCAD,0.86591,0.86591,0.86577,0.86581,12.0,Interval.in_1_minute,57074580.0
650,650,2023-10-23 14:04:00,OANDA:AUDCAD,0.86581,0.86582,0.86577,0.8658,23.0,Interval.in_1_minute,57074640.0
651,651,2023-10-23 14:05:00,OANDA:AUDCAD,0.8658,0.8658,0.8657,0.86576,24.0,Interval.in_1_minute,57074700.0
652,652,2023-10-23 14:06:00,OANDA:AUDCAD,0.86576,0.8658,0.86574,0.86578,11.0,Interval.in_1_minute,57074760.0
653,653,2023-10-23 14:07:00,OANDA:AUDCAD,0.86578,0.86582,0.86574,0.86574,20.0,Interval.in_1_minute,57074820.0
654,654,2023-10-23 14:08:00,OANDA:AUDCAD,0.86574,0.86575,0.86555,0.86556,46.0,Interval.in_1_minute,57074880.0
655,655,2023-10-23 14:09:00,OANDA:AUDCAD,0.86556,0.86566,0.86553,0.86562,25.0,Interval.in_1_minute,57074940.0
656,656,2023-10-23 14:10:00,OANDA:AUDCAD,0.86562,0.86562,0.8655,0.86554,31.0,Interval.in_1_minute,57075000.0
657,657,2023-10-23 14:11:00,OANDA:AUDCAD,0.86554,0.86558,0.86549,0.8655,63.0,Interval.in_1_minute,57075060.0
658,658,2023-10-23 14:12:00,OANDA:AUDCAD,0.8655,0.86558,0.86547,0.86554,55.0,Interval.in_1_minute,57075120.0
659,659,2023-10-23 14:13:00,OANDA:AUDCAD,0.86554,0.86572,0.8655,0.86562,83.0,Interval.in_1_minute,57075180.0
660,660,2023-10-23 14:14:00,OANDA:AUDCAD,0.86562,0.86569,0.86562,0.86566,38.0,Interval.in_1_minute,57075240.0
661,661,2023-10-23 14:15:00,OANDA:AUDCAD,0.86566,0.86576,0.86563,0.86576,15.0,Interval.in_1_minute,57075300.0
662,662,2023-10-23 14:16:00,OANDA:AUDCAD,0.86576,0.8658,0.86572,0.86578,40.0,Interval.in_1_minute,57075360.0
663,663,2023-10-23 14:17:00,OANDA:AUDCAD,0.86578,0.86582,0.86574,0.86578,50.0,Interval.in_1_minute,57075420.0
664,664,2023-10-23 14:18:00,OANDA:AUDCAD,0.86578,0.86585,0.8657,0.86582,54.0,Interval.in_1_minute,57075480.0
665,665,2023-10-23 14:19:00,OANDA:AUDCAD,0.86582,0.86586,0.86578,0.86586,42.0,Interval.in_1_minute,57075540.0
666,666,2023-10-23 14:20:00,OANDA:AUDCAD,0.86586,0.86602,0.86586,0.86588,56.0,Interval.in_1_minute,57075600.0
667,667,2023-10-23 14:21:00,OANDA:AUDCAD,0.86588,0.86603,0.86586,0.86603,41.0,Interval.in_1_minute,57075660.0
668,668,2023-10-23 14:22:00,OANDA:AUDCAD,0.86603,0.86606,0.86596,0.86598,33.0,Interval.in_1_minute,57075720.0
669,669,2023-10-23 14:23:00,OANDA:AUDCAD,0.86598,0.86602,0.86592,0.866,43.0,Interval.in_1_minute,57075780.0
670,670,2023-10-23 14:24:00,OANDA:AUDCAD,0.866,0.86606,0.86594,0.86594,31.0,Interval.in_1_minute,57075840.0
671,671,2023-10-23 14:25:00,OANDA:AUDCAD,0.86594,0.86596,0.86574,0.86584,68.0,Interval.in_1_minute,57075900.0
672,672,2023-10-23 14:26:00,OANDA:AUDCAD,0.86584,0.86604,0.86584,0.86602,59.0,Interval.in_1_minute,57075960.0
673,673,2023-10-23 14:27:00,OANDA:AUDCAD,0.86602,0.86608,0.86592,0.86602,54.0,Interval.in_1_minute,57076020.0
674,674,2023-10-23 14:28:00,OANDA:AUDCAD,0.86602,0.86609,0.8659,0.86596,42.0,Interval.in_1_minute,57076080.0
675,675,2023-10-23 14:29:00,OANDA:AUDCAD,0.86596,0.86598,0.86588,0.86591,46.0,Interval.in_1_minute,57076140.0
676,676,2023-10-23 14:30:00,OANDA:AUDCAD,0.86591,0.86607,0.8659,0.86594,87.0,Interval.in_1_minute,57076200.0
677,677,2023-10-23 14:31:00,OANDA:AUDCAD,0.86594,0.86602,0.86594,0.866,57.0,Interval.in_1_minute,57076260.0
678,678,2023-10-23 14:32:00,OANDA:AUDCAD,0.866,0.86602,0.86594,0.866,46.0,Interval.in_1_minute,57076320.0
679,679,2023-10-23 14:33:00,OANDA:AUDCAD,0.866,0.86603,0.86596,0.86596,47.0,Interval.in_1_minute,57076380.0
680,680,2023-10-23 14:34:00,OANDA:AUDCAD,0.86596,0.86604,0.86596,0.86598,58.0,Interval.in_1_minute,57076440.0
681,681,2023-10-23 14:35:00,OANDA:AUDCAD,0.86598,0.866,0.86586,0.86588,24.0,Interval.in_1_minute,57076500.0
682,682,2023-10-23 14:36:00,OANDA:AUDCAD,0.86588,0.86596,0.86588,0.86595,53.0,Interval.in_1_minute,57076560.0
683,683,2023-10-23 14:37:00,OANDA:AUDCAD,0.86595,0.86598,0.8659,0.86593,47.0,Interval.in_1_minute,57076620.0
684,684,2023-10-23 14:38:00,OANDA:AUDCAD,0.86593,0.86608,0.86593,0.86607,61.0,Interval.in_1_minute,57076680.0
685,685,2023-10-23 14:39:00,OANDA:AUDCAD,0.86607,0.8661,0.866,0.866,57.0,Interval.in_1_minute,57076740.0
686,686,2023-10-23 14:40:00,OANDA:AUDCAD,0.866,0.86616,0.866,0.86608,61.0,Interval.in_1_minute,57076800.0
687,687,2023-10-23 14:41:00,OANDA:AUDCAD,0.86608,0.86608,0.86596,0.86598,41.0,Interval.in_1_minute,57076860.0
688,688,2023-10-23 14:42:00,OANDA:AUDCAD,0.86598,0.86598,0.86581,0.86584,57.0,Interval.in_1_minute,57076920.0
689,689,2023-10-23 14:43:00,OANDA:AUDCAD,0.86584,0.86586,0.86569,0.8657,43.0,Interval.in_1_minute,57076980.0
690,690,2023-10-23 14:44:00,OANDA:AUDCAD,0.8657,0.86574,0.86566,0.86573,47.0,Interval.in_1_minute,57077040.0
691,691,2023-10-23 14:45:00,OANDA:AUDCAD,0.86573,0.86578,0.86571,0.86572,23.0,Interval.in_1_minute,57077100.0
692,692,2023-10-23 14:46:00,OANDA:AUDCAD,0.86572,0.86574,0.86567,0.8657,41.0,Interval.in_1_minute,57077160.0
693,693,2023-10-23 14:47:00,OANDA:AUDCAD,0.8657,0.8658,0.86566,0.8658,36.0,Interval.in_1_minute,57077220.0
694,694,2023-10-23 14:48:00,OANDA:AUDCAD,0.8658,0.86592,0.86576,0.86576,49.0,Interval.in_1_minute,57077280.0
695,695,2023-10-23 14:49:00,OANDA:AUDCAD,0.86576,0.86586,0.86576,0.86584,41.0,Interval.in_1_minute,57077340.0
696,696,2023-10-23 14:50:00,OANDA:AUDCAD,0.86584,0.8659,0.86582,0.86584,30.0,Interval.in_1_minute,57077400.0
697,697,2023-10-23 14:51:00,OANDA:AUDCAD,0.86584,0.86594,0.86576,0.86592,52.0,Interval.in_1_minute,57077460.0
698,698,2023-10-23 14:52:00,OANDA:AUDCAD,0.86592,0.866,0.86584,0.8659,37.0,Interval.in_1_minute,57077520.0
699,699,2023-10-23 14:53:00,OANDA:AUDCAD,0.8659,0.86597,0.86587,0.8659,26.0,Interval.in_1_minute,57077580.0
700,700,2023-10-23 14:54:00,OANDA:AUDCAD,0.8659,0.86592,0.8658,0.86581,13.0,Interval.in_1_minute,57077640.0
701,701,2023-10-23 14:55:00,OANDA:AUDCAD,0.86581,0.86599,0.8658,0.86596,31.0,Interval.in_1_minute,57077700.0
702,702,2023-10-23 14:56:00,OANDA:AUDCAD,0.86596,0.8661,0.86594,0.86604,31.0,Interval.in_1_minute,57077760.0
703,703,2023-10-23 14:57:00,OANDA:AUDCAD,0.86604,0.86604,0.86578,0.8658,48.0,Interval.in_1_minute,57077820.0
704,704,2023-10-23 14:58:00,OANDA:AUDCAD,0.8658,0.8658,0.8656,0.86561,38.0,Interval.in_1_minute,57077880.0
705,705,2023-10-23 14:59:00,OANDA:AUDCAD,0.86561,0.86576,0.86561,0.86562,49.0,Interval.in_1_minute,57077940.0
706,706,2023-10-23 15:00:00,OANDA:AUDCAD,0.86562,0.86562,0.86545,0.86546,83.0,Interval.in_1_minute,57078000.0
707,707,2023-10-23 15:01:00,OANDA:AUDCAD,0.86546,0.8655,0.86537,0.86537,64.0,Interval.in_1_minute,57078060.0
708,708,2023-10-23 15:02:00,OANDA:AUDCAD,0.86537,0.8655,0.86537,0.86545,58.0,Interval.in_1_minute,57078120.0
709,709,2023-10-23 15:03:00,OANDA:AUDCAD,0.86545,0.86552,0.86538,0.86546,69.0,Interval.in_1_minute,57078180.0
710,710,2023-10-23 15:04:00,OANDA:AUDCAD,0.86546,0.86564,0.86546,0.8656,54.0,Interval.in_1_minute,57078240.0
711,711,2023-10-23 15:05:00,OANDA:AUDCAD,0.8656,0.86562,0.86553,0.86558,49.0,Interval.in_1_minute,57078300.0
