,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug,start_analize_time
0,False,neutral,NoneGBP/USD Нет сигнала 12{},2023-11-20 00:39:00,1.24562,Interval.in_3_minute,GBPUSD,OANDA,12,"

Проверка сигнала:
                    	Валютная пара: GBPUSD"" таймфрейми: [<Interval.in_3_minute: '3'>, <Interval.in_5_minute: '5'>, <Interval.in_15_minute: '15'>] время свеч: [Timestamp('2023-11-20 00:39:00'), Timestamp('2023-11-20 00:35:00'), Timestamp('2023-11-20 00:15:00')]
                    	Есть ли сигнал: False
                    	Показания индикаторов: long_sob_count0 short_sob_count0
                    		 * SOB -> long [] short []
                     time_now 2023-11-20 00:42:39.859454+02:00",2023-11-20 00:42:38
