,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug,start_analize_time
0,False,neutral,NoneAUD/CHF Нет сигнала 32{},2023-12-04 20:45:00,0.57726,Interval.in_5_minute,AUDCHF,OANDA,32,"

Проверка сигнала:
                            	Валютная пара: AUDCHF"" таймфрейми: [<Interval.in_5_minute: '5'>, <Interval.in_15_minute: '15'>, <Interval.in_45_minute: '45'>] время свеч: [Timestamp('2023-12-04 20:45:00'), Timestamp('2023-12-04 20:30:00'), Timestamp('2023-12-04 19:30:00')]
                            	Есть ли сигнал: False
                            	Показания индикаторов: long_sob_count0 short_sob_count1 long_vob_count2 short_vob_count0
                            		 * SOB -> long [] short [<Interval.in_15_minute: '15'>]
                            		 * VOB -> long [<Interval.in_15_minute: '15'>, <Interval.in_45_minute: '45'>] short []
                            
 vob debugs['closing_block_nearbycount: 4\n first bar index 1003', 'oposite bull : 0 | bear: 1count: 1\n first bar index 330', 'oposite bull : 0 | bear: 2count: 2\n first bar index 328']",2023-12-04 20:50:31
