,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug,start_analize_time
0,False,neutral,NoneEUR/USD Нет сигнала 25{},2023-11-22 21:25:00,1.08859,Interval.in_5_minute,EURUSD,OANDA,25,"

Проверка сигнала:
                    	Валютная пара: EURUSD"" таймфрейми: [<Interval.in_5_minute: '5'>, <Interval.in_15_minute: '15'>, <Interval.in_30_minute: '30'>] время свеч: [Timestamp('2023-11-22 21:25:00'), Timestamp('2023-11-22 21:15:00'), Timestamp('2023-11-22 21:00:00')]
                    	Есть ли сигнал: False
                    	Показания индикаторов: long_sob_count0 short_sob_count0
                    		 * SOB -> long [] short []
                     time_now 2023-11-22 21:33:01.671925+02:00",2023-11-22 21:32:58
