,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug,start_analize_time
0,False,neutral,NoneBTC/USD Нет сигнала 4мин,2023-11-04 15:44:00,34745.75,Interval.in_1_minute,BTCUSD,COINBASE,4,"

Проверка сигнала:
                    	Валютная пара: BTCUSD"" таймфрейми: [<Interval.in_1_minute: '1'>, <Interval.in_3_minute: '3'>, <Interval.in_5_minute: '5'>] время свеч: [Timestamp('2023-11-04 15:44:00'), Timestamp('2023-11-04 15:42:00'), Timestamp('2023-11-04 15:40:00')]
                    	Есть ли сигнал: False
                    	Показания индикаторов: long_sob_count1 short_sob_count0
                    		 * SOB -> long [<Interval.in_1_minute: '1'>] short []
                     time_now 2023-11-04 15:45:06.728955+02:00",2023-11-04 15:45:04
