,has_signal,signal_type,msg,date,open_price,interval,symbol,exchange,deal_time,debug,start_analize_time
0,False,neutral,NoneBTC/USD Нет сигнала 12мин,2023-11-04 15:30:00,34724.43,Interval.in_3_minute,BTCUSD,COINBASE,12,"

Проверка сигнала:
                    	Валютная пара: BTCUSD"" таймфрейми: [<Interval.in_3_minute: '3'>, <Interval.in_5_minute: '5'>, <Interval.in_15_minute: '15'>] время свеч: [Timestamp('2023-11-04 15:30:00'), Timestamp('2023-11-04 15:25:00')]
                    	Есть ли сигнал: False
                    	Показания индикаторов: long_sob_count0 short_sob_count0
                    		 * SOB -> long [] short []
                     time_now 2023-11-04 15:34:26.259291+02:00",2023-11-04 15:34:24
